mode,session,position,context_fill,subject,gold,pred,correct
coherent,5,10,0.1863,high_school_psychology,D,D,True
coherent,5,11,0.2031,high_school_psychology,A,A,True
coherent,5,12,0.23,high_school_psychology,D,D,True
coherent,5,13,0.2444,high_school_psychology,C,C,True
coherent,5,14,0.2644,high_school_psychology,B,B,True
coherent,5,15,0.28,high_school_psychology,A,A,True
coherent,5,16,0.3003,high_school_psychology,D,B,False
coherent,5,17,0.3274,high_school_psychology,D,D,True
coherent,5,18,0.3608,high_school_psychology,C,C,True
coherent,5,19,0.3794,high_school_psychology,A,A,True
coherent,5,20,0.3997,high_school_psychology,B,B,True
coherent,5,21,0.4167,high_school_psychology,A,A,True
coherent,5,22,0.4312,high_school_psychology,D,D,True
coherent,5,23,0.4485,high_school_psychology,D,D,True
coherent,5,24,0.4641,high_school_psychology,D,D,True
coherent,5,25,0.4866,high_school_psychology,D,D,True
coherent,5,26,0.5149,high_school_psychology,D,D,True
coherent,5,27,0.5525,high_school_psychology,B,B,True
coherent,5,28,0.5774,high_school_psychology,C,C,True
coherent,5,29,0.5903,high_school_psychology,B,B,True
coherent,5,30,0.605,high_school_psychology,C,C,True
coherent,5,31,0.6245,high_school_psychology,B,B,True
coherent,5,32,0.6455,high_school_psychology,C,C,True
coherent,5,33,0.6726,high_school_psychology,C,C,True
coherent,5,34,0.6936,high_school_psychology,D,D,True
coherent,5,35,0.7122,high_school_psychology,C,C,True
coherent,5,36,0.7341,high_school_psychology,D,D,True
coherent,5,37,0.762,high_school_psychology,C,C,True
coherent,5,38,0.7795,high_school_psychology,C,C,True
coherent,5,39,0.7979,high_school_psychology,A,A,True
coherent,5,40,0.813,high_school_psychology,C,C,True
coherent,5,41,0.8391,high_school_psychology,D,D,True
coherent,5,42,0.8757,high_school_psychology,B,B,True
coherent,6,0,0.0149,high_school_psychology,B,B,True
coherent,6,1,0.033,high_school_psychology,A,A,True
coherent,6,2,0.0515,high_school_psychology,B,B,True
coherent,6,3,0.0696,high_school_psychology,A,A,True
coherent,6,4,0.0984,high_school_psychology,D,D,True
coherent,6,5,0.1179,high_school_psychology,D,D,True
coherent,6,6,0.1367,high_school_psychology,C,C,True
coherent,6,7,0.1587,high_school_psychology,B,B,True
coherent,6,8,0.1755,high_school_psychology,D,D,True
coherent,6,9,0.1926,high_school_psychology,B,B,True
coherent,6,10,0.2109,high_school_psychology,C,C,True
coherent,6,11,0.2305,high_school_psychology,C,C,True
coherent,6,12,0.2471,high_school_psychology,C,C,True
coherent,6,13,0.2646,high_school_psychology,D,D,True
coherent,6,14,0.2837,high_school_psychology,D,D,True
coherent,6,15,0.3123,high_school_psychology,D,D,True
coherent,6,16,0.3386,high_school_psychology,B,B,True
coherent,6,17,0.3557,high_school_psychology,C,C,True
coherent,6,18,0.3821,high_school_psychology,A,A,True
coherent,6,19,0.4072,high_school_psychology,B,B,True
coherent,6,20,0.4307,high_school_psychology,D,D,True
coherent,6,21,0.4551,high_school_psychology,C,C,True
coherent,6,22,0.4822,high_school_psychology,D,D,True
coherent,6,23,0.5029,high_school_psychology,B,B,True
coherent,6,24,0.5164,high_school_psychology,D,D,True
coherent,6,25,0.53,high_school_psychology,C,C,True
coherent,6,26,0.551,high_school_psychology,D,D,True
coherent,6,27,0.5686,high_school_psychology,D,D,True
coherent,6,28,0.6021,high_school_psychology,A,A,True
coherent,6,29,0.6206,high_school_psychology,D,A,False
coherent,6,30,0.6377,high_school_psychology,B,B,True
coherent,6,31,0.6528,high_school_psychology,A,A,True
coherent,6,32,0.6714,high_school_psychology,A,A,True
coherent,6,33,0.688,high_school_psychology,C,C,True
coherent,6,34,0.7209,high_school_psychology,D,D,True
coherent,6,35,0.7393,high_school_psychology,D,C,False
coherent,6,36,0.7534,high_school_psychology,A,A,True
coherent,6,37,0.7693,high_school_psychology,B,B,True
coherent,6,38,0.7903,high_school_psychology,D,D,True
coherent,6,39,0.8225,high_school_psychology,D,D,True
coherent,6,40,0.8472,high_school_psychology,B,D,False
coherent,6,41,0.8716,high_school_psychology,B,B,True
coherent,7,0,0.0149,high_school_psychology,D,B,False
coherent,7,1,0.0439,high_school_psychology,D,D,True
coherent,7,2,0.0686,high_school_psychology,D,D,True
coherent,7,3,0.0869,high_school_psychology,C,A,False
coherent,7,4,0.1211,high_school_psychology,D,D,True
coherent,7,5,0.1655,high_school_psychology,B,B,True
coherent,7,6,0.187,high_school_psychology,D,D,True
coherent,7,7,0.2234,high_school_psychology,C,C,True
coherent,7,8,0.2427,high_school_psychology,C,C,True
coherent,7,9,0.2617,high_school_psychology,D,D,True
coherent,7,10,0.2764,high_school_psychology,D,D,True
coherent,7,11,0.3047,high_school_psychology,D,D,True
coherent,7,12,0.3235,high_school_psychology,D,D,True
coherent,7,13,0.3396,high_school_psychology,B,B,True
coherent,7,14,0.3562,high_school_psychology,C,C,True
coherent,7,15,0.3713,high_school_psychology,A,B,False
coherent,7,16,0.3889,high_school_psychology,C,C,True
coherent,7,17,0.4097,high_school_psychology,B,B,True
coherent,7,18,0.4263,high_school_psychology,A,A,True
coherent,7,19,0.4421,high_school_psychology,D,A,False
coherent,7,20,0.4592,high_school_psychology,C,C,True
coherent,7,21,0.4758,high_school_psychology,C,B,False
coherent,7,22,0.4915,high_school_psychology,D,D,True
coherent,7,23,0.5073,high_school_psychology,D,B,False
coherent,7,24,0.5249,high_school_psychology,A,A,True
coherent,7,25,0.5417,high_school_psychology,B,B,True
coherent,7,26,0.5684,high_school_psychology,B,B,True
coherent,7,27,0.5835,high_school_psychology,B,D,False
coherent,7,28,0.6033,high_school_psychology,A,B,False
coherent,7,29,0.6411,high_school_psychology,B,B,True
coherent,7,30,0.657,high_school_psychology,B,B,True
coherent,7,31,0.6855,high_school_psychology,A,A,True
coherent,7,32,0.7004,high_school_psychology,D,D,True
coherent,7,33,0.7168,high_school_psychology,A,A,True
coherent,7,34,0.7405,high_school_psychology,B,B,True
coherent,7,35,0.7778,high_school_psychology,B,C,False
coherent,7,36,0.8032,high_school_psychology,D,D,True
coherent,7,37,0.8193,high_school_psychology,B,B,True
coherent,7,38,0.8359,high_school_psychology,A,A,True
coherent,7,39,0.8572,high_school_psychology,D,D,True
coherent,7,40,0.8782,high_school_psychology,C,B,False
coherent,8,0,0.0149,high_school_psychology,B,B,True
coherent,8,1,0.032,high_school_psychology,D,D,True
coherent,8,2,0.0542,high_school_psychology,C,C,True
coherent,8,3,0.0703,high_school_psychology,B,B,True
coherent,8,4,0.0867,high_school_psychology,A,A,True
coherent,8,5,0.1345,high_school_psychology,D,D,True
coherent,8,6,0.1531,high_school_psychology,A,A,True
coherent,8,7,0.1667,high_school_psychology,B,B,True
coherent,8,8,0.1851,high_school_psychology,D,D,True
coherent,8,9,0.2053,high_school_psychology,C,C,True
coherent,8,10,0.2241,high_school_psychology,D,D,True
coherent,8,11,0.24,high_school_psychology,C,C,True
coherent,8,12,0.2605,high_school_psychology,B,B,True
coherent,8,13,0.2773,high_school_psychology,A,A,True
coherent,8,14,0.301,high_school_psychology,A,A,True
coherent,8,15,0.3235,high_school_psychology,A,A,True
coherent,8,16,0.3389,high_school_psychology,D,D,True
coherent,8,17,0.3582,high_school_psychology,B,B,True
coherent,8,18,0.3955,high_school_psychology,B,B,True
coherent,8,19,0.4106,high_school_psychology,C,C,True
coherent,8,20,0.4353,high_school_psychology,D,D,True
coherent,8,21,0.4521,high_school_psychology,C,C,True
coherent,8,22,0.4697,high_school_psychology,B,B,True
coherent,8,23,0.5183,high_school_psychology,D,C,False
coherent,8,24,0.55,high_school_psychology,B,B,True
coherent,8,25,0.5671,high_school_psychology,C,C,True
coherent,8,26,0.5867,high_school_psychology,D,D,True
coherent,8,27,0.605,high_school_psychology,D,D,True
coherent,8,28,0.6204,high_school_psychology,B,B,True
coherent,8,29,0.6489,high_school_psychology,D,D,True
coherent,8,30,0.6672,high_school_psychology,A,A,True
coherent,8,31,0.6926,high_school_psychology,A,A,True
coherent,8,32,0.7134,high_school_psychology,D,D,True
coherent,8,33,0.738,high_school_psychology,C,A,False
coherent,8,34,0.7651,high_school_psychology,C,C,True
coherent,8,35,0.7927,high_school_psychology,B,B,True
coherent,8,36,0.8135,high_school_psychology,A,A,True
coherent,8,37,0.8403,high_school_psychology,C,C,True
coherent,8,38,0.8652,high_school_psychology,B,A,False
coherent,9,0,0.0149,high_school_psychology,D,D,True
coherent,9,1,0.0349,high_school_psychology,C,C,True
coherent,9,2,0.051,high_school_psychology,C,C,True
coherent,9,3,0.0811,high_school_psychology,D,D,True
coherent,9,4,0.116,high_school_psychology,B,B,True
coherent,9,5,0.1394,high_school_psychology,B,B,True
coherent,9,6,0.1621,high_school_psychology,C,C,True
coherent,9,7,0.1855,high_school_psychology,D,A,False
coherent,9,8,0.207,high_school_psychology,B,B,True
coherent,9,9,0.2556,high_school_psychology,B,B,True
coherent,9,10,0.269,high_school_psychology,D,D,True
coherent,9,11,0.3013,high_school_psychology,D,D,True
coherent,9,12,0.3164,high_school_psychology,D,D,True
coherent,9,13,0.3406,high_school_psychology,D,D,True
coherent,9,14,0.3533,high_school_psychology,D,D,True
coherent,9,15,0.3701,high_school_psychology,A,A,True
coherent,9,16,0.3855,high_school_psychology,D,D,True
coherent,9,17,0.405,high_school_psychology,C,D,False
coherent,9,18,0.4468,high_school_psychology,C,C,True
coherent,9,19,0.4712,high_school_psychology,C,C,True
coherent,9,20,0.4888,high_school_psychology,A,A,True
coherent,9,21,0.5059,high_school_psychology,A,A,True
coherent,9,22,0.5295,high_school_psychology,A,A,True
coherent,9,23,0.5452,high_school_psychology,D,D,True
coherent,9,24,0.5623,high_school_psychology,D,D,True
coherent,9,25,0.5771,high_school_psychology,C,C,True
coherent,9,26,0.5972,high_school_psychology,C,C,True
coherent,9,27,0.6272,high_school_psychology,D,D,True
coherent,9,28,0.6526,high_school_psychology,C,C,True
coherent,9,29,0.6665,high_school_psychology,A,A,True
coherent,9,30,0.6851,high_school_psychology,D,D,True
coherent,9,31,0.6987,high_school_psychology,D,D,True
coherent,9,32,0.7175,high_school_psychology,D,D,True
coherent,9,33,0.739,high_school_psychology,D,D,True
coherent,9,34,0.7532,high_school_psychology,B,B,True
coherent,9,35,0.7954,high_school_psychology,C,C,True
coherent,9,36,0.8162,high_school_psychology,B,B,True
coherent,9,37,0.8301,high_school_psychology,B,B,True
coherent,9,38,0.8438,high_school_psychology,D,C,False
coherent,9,39,0.8579,high_school_psychology,C,C,True
coherent,9,40,0.8762,high_school_psychology,D,D,True
coherent,10,0,0.0149,high_school_psychology,B,B,True
coherent,10,1,0.0435,high_school_psychology,D,D,True
coherent,10,2,0.0657,high_school_psychology,B,B,True
coherent,10,3,0.084,high_school_psychology,D,A,False
coherent,10,4,0.1055,high_school_psychology,B,B,True
coherent,10,5,0.1226,high_school_psychology,D,D,True
coherent,10,6,0.1387,high_school_psychology,A,A,True
coherent,10,7,0.156,high_school_psychology,D,D,True
coherent,10,8,0.1873,high_school_psychology,D,D,True
coherent,10,9,0.2046,high_school_psychology,D,D,True
coherent,10,10,0.2231,high_school_psychology,B,B,True
coherent,10,11,0.2446,high_school_psychology,B,B,True
coherent,10,12,0.2607,high_school_psychology,C,C,True
coherent,10,13,0.2883,high_school_psychology,C,C,True
coherent,10,14,0.3088,high_school_psychology,D,D,True
coherent,10,15,0.3276,high_school_psychology,B,B,True
coherent,10,16,0.3411,high_school_psychology,A,A,True
coherent,10,17,0.3606,high_school_psychology,D,D,True
coherent,10,18,0.3762,high_school_psychology,D,B,False
coherent,10,19,0.4001,high_school_psychology,D,D,True
coherent,10,20,0.4209,high_school_psychology,A,A,True
coherent,10,21,0.4446,high_school_psychology,D,D,True
coherent,10,22,0.4585,high_school_psychology,A,A,True
coherent,10,23,0.4753,high_school_psychology,D,D,True
coherent,10,24,0.5039,high_school_psychology,D,D,True
coherent,10,25,0.5403,high_school_psychology,A,A,True
coherent,10,26,0.5601,high_school_psychology,B,B,True
coherent,10,27,0.5801,high_school_psychology,B,B,True
coherent,10,28,0.5981,high_school_psychology,C,C,True
coherent,10,29,0.6245,high_school_psychology,B,B,True
coherent,10,30,0.6401,high_school_psychology,A,A,True
coherent,10,31,0.6562,high_school_psychology,C,C,True
coherent,10,32,0.6863,high_school_psychology,D,D,True
coherent,10,33,0.7134,high_school_psychology,B,B,True
coherent,10,34,0.7314,high_school_psychology,A,A,True
coherent,10,35,0.7483,high_school_psychology,B,B,True
coherent,10,36,0.7654,high_school_psychology,D,D,True
coherent,10,37,0.7822,high_school_psychology,B,B,True
coherent,10,38,0.8018,high_school_psychology,A,A,True
coherent,10,39,0.8193,high_school_psychology,C,C,True
coherent,10,40,0.8367,high_school_psychology,D,D,True
coherent,10,41,0.8513,high_school_psychology,C,C,True
coherent,10,42,0.875,high_school_psychology,D,D,True
coherent,11,0,0.0149,high_school_psychology,C,C,True
coherent,11,1,0.0449,high_school_psychology,B,B,True
coherent,11,2,0.0618,high_school_psychology,C,C,True
coherent,11,3,0.0947,high_school_psychology,D,B,False
coherent,11,4,0.1218,high_school_psychology,A,A,True
coherent,11,5,0.1404,high_school_psychology,C,C,True
coherent,11,6,0.1641,high_school_psychology,D,D,True
coherent,11,7,0.2017,high_school_psychology,B,B,True
coherent,11,8,0.2205,high_school_psychology,C,C,True
coherent,11,9,0.24,high_school_psychology,D,D,True
coherent,11,10,0.2625,high_school_psychology,A,A,True
coherent,11,11,0.2874,high_school_psychology,C,C,True
coherent,11,12,0.3062,high_school_psychology,A,A,True
coherent,11,13,0.3254,high_school_psychology,C,C,True
coherent,11,14,0.3518,high_school_psychology,A,A,True
coherent,11,15,0.3667,high_school_psychology,C,C,True
coherent,11,16,0.3845,high_school_psychology,B,B,True
coherent,11,17,0.4011,high_school_psychology,C,C,True
coherent,11,18,0.4197,high_school_psychology,A,A,True
coherent,11,19,0.4346,high_school_psychology,D,B,False
coherent,11,20,0.4553,high_school_psychology,D,D,True
coherent,11,21,0.4736,high_school_psychology,D,D,True
coherent,11,22,0.5015,high_school_psychology,B,B,True
coherent,11,23,0.5186,high_school_psychology,C,C,True
coherent,11,24,0.5374,high_school_psychology,B,B,True
coherent,11,25,0.5537,high_school_psychology,D,D,True
coherent,11,26,0.5981,high_school_psychology,D,C,False
coherent,11,27,0.6189,high_school_psychology,D,D,True
coherent,11,28,0.6475,high_school_psychology,A,A,True
coherent,11,29,0.6953,high_school_psychology,B,B,True
coherent,11,30,0.7153,high_school_psychology,B,B,True
coherent,11,31,0.7349,high_school_psychology,D,D,True
coherent,11,32,0.759,high_school_psychology,C,A,False
coherent,11,33,0.8152,high_school_psychology,D,A,False
coherent,11,34,0.8352,high_school_psychology,D,D,True
coherent,11,35,0.8513,high_school_psychology,D,D,True
coherent,11,36,0.8689,high_school_psychology,C,C,True
