depth,probe,turn,kind,n_tokens,ctx_tokens,share
4,27,1,filler_q,22,1380,0.005362379363580744
4,27,2,filler_a,200,1380,0.023512787692022398
4,27,3,filler_q,32,1380,0.0040202801301490055
4,27,4,filler_a,199,1380,0.018762434844637233
4,27,5,filler_q,24,1380,0.005259775528240159
4,27,6,filler_a,200,1380,0.017152102810274628
4,27,7,filler_q,19,1380,0.009362657392857627
4,27,8,filler_a,200,1380,0.035904286417563325
4,27,9,probe,383,1380,0.1980101696286428
4,28,0,system,48,1324,0.13416477789732534
4,28,1,filler_q,22,1324,0.006037644340750277
4,28,2,filler_a,200,1324,0.022351675487188083
4,28,3,filler_q,32,1324,0.004670116009454481
4,28,4,filler_a,199,1324,0.018936453085379577
4,28,5,filler_q,24,1324,0.005102002646319317
4,28,6,filler_a,200,1324,0.016634240570980577
4,28,7,filler_q,19,1324,0.007975938042492086
4,28,8,filler_a,200,1324,0.038785480549788136
4,28,9,probe,327,1324,0.1956232419878173
4,29,0,system,48,1341,0.13282673767913517
4,29,1,filler_q,22,1341,0.005997976141613298
4,29,2,filler_a,200,1341,0.02221587431241694
4,29,3,filler_q,32,1341,0.004159392980610118
4,29,4,filler_a,199,1341,0.01821180964753728
4,29,5,filler_q,24,1341,0.005235432926263421
4,29,6,filler_a,200,1341,0.017297297078059624
4,29,7,filler_q,19,1341,0.007949827128096025
4,29,8,filler_a,200,1341,0.03667927077175257
4,29,9,probe,344,1341,0.19930743598071995
4,30,0,system,48,1265,0.1403018350219221
4,30,1,filler_q,22,1265,0.005882400142479334
4,30,2,filler_a,200,1265,0.02256656544206531
4,30,3,filler_q,32,1265,0.0047798372107066365
4,30,4,filler_a,199,1265,0.017968429688482414
4,30,5,filler_q,24,1265,0.004495517700949729
4,30,6,filler_a,200,1265,0.01736758214715084
4,30,7,filler_q,19,1265,0.008419006994007735
4,30,8,filler_a,200,1265,0.038169985635889976
4,30,9,probe,268,1265,0.19062839904140425
4,31,0,system,48,1265,0.1379500700441077
4,31,1,filler_q,22,1265,0.005814155314635581
4,31,2,filler_a,200,1265,0.022482681627412533
4,31,3,filler_q,32,1265,0.004668521121953618
4,31,4,filler_a,199,1265,0.017531247055165587
4,31,5,filler_q,24,1265,0.004394793768249346
4,31,6,filler_a,200,1265,0.017072115301197684
4,31,7,filler_q,19,1265,0.008202298679223905
4,31,8,filler_a,200,1265,0.036667454508324926
4,31,9,probe,268,1265,0.19312097619806678
4,32,0,system,48,1348,0.13325656002738515
4,32,1,filler_q,22,1348,0.006100437375244919
4,32,2,filler_a,200,1348,0.022709993737104354
4,32,3,filler_q,32,1348,0.004457062218207253
4,32,4,filler_a,199,1348,0.018789040535853792
4,32,5,filler_q,24,1348,0.005750474161096218
4,32,6,filler_a,200,1348,0.017702449513343065
4,32,7,filler_q,19,1348,0.008560219448288334
4,32,8,filler_a,200,1348,0.038355608164926544
4,32,9,probe,351,1348,0.19046468622750182
4,33,0,system,48,1214,0.14534961828289372
4,33,1,filler_q,22,1214,0.0063580146636115845
4,33,2,filler_a,200,1214,0.022287061853590532
4,33,3,filler_q,32,1214,0.0051968671502061765
4,33,4,filler_a,199,1214,0.01697341043865552
4,33,5,filler_q,24,1214,0.004912555433829339
4,33,6,filler_a,200,1214,0.01862747782377172
4,33,7,filler_q,19,1214,0.006918284394815407
4,33,8,filler_a,200,1214,0.03956406500646168
4,33,9,probe,217,1214,0.1925509327304069
4,34,0,system,48,1473,0.13956428132515933
4,34,1,filler_q,22,1473,0.006154454387931288
4,34,2,filler_a,200,1473,0.022598721742635948
4,34,3,filler_q,32,1473,0.005126747511888503
4,34,4,filler_a,199,1473,0.017714693225645364
4,34,5,filler_q,24,1473,0.006654985606538634
4,34,6,filler_a,200,1473,0.016892773078596813
4,34,7,filler_q,19,1473,0.007823802782958496
4,34,8,filler_a,200,1473,0.035781295578752426
4,34,9,probe,476,1473,0.18995127887111574
4,35,0,system,48,1267,0.13808077797745075
4,35,1,filler_q,22,1267,0.005799277992634618
4,35,2,filler_a,200,1267,0.022867361775592905
4,35,3,filler_q,32,1267,0.004658709637434728
4,35,4,filler_a,199,1267,0.017784923018979562
4,35,5,filler_q,24,1267,0.004428891355824631
4,35,6,filler_a,200,1267,0.017348909317551918
4,35,7,filler_q,19,1267,0.00813574439824776
4,35,8,filler_a,200,1267,0.03721142639273304
4,35,9,probe,270,1267,0.19282975098985594
4,36,0,system,48,1433,0.1367077919027312
4,36,1,filler_q,22,1433,0.0050590238466080364
4,36,2,filler_a,200,1433,0.02198751164628021
4,36,3,filler_q,32,1433,0.004613843372359193
4,36,4,filler_a,199,1433,0.01709166835248638
4,36,5,filler_q,24,1433,0.005215247788303042
4,36,6,filler_a,200,1433,0.01620723536145182
4,36,7,filler_q,19,1433,0.009289670180667614
4,36,8,filler_a,200,1433,0.03528710962222715
4,36,9,probe,436,1433,0.20024008528033121
4,37,0,system,48,1251,0.1405798282971627
4,37,1,filler_q,22,1251,0.005855706675002992
4,37,2,filler_a,200,1251,0.022204517449506557
4,37,3,filler_q,32,1251,0.005045335861312147
4,37,4,filler_a,199,1251,0.017707139704550668
4,37,5,filler_q,24,1251,0.00419003151708053
4,37,6,filler_a,200,1251,0.017239509964987604
4,37,7,filler_q,19,1251,0.007738686465203125
4,37,8,filler_a,200,1251,0.03752731863514808
4,37,9,probe,254,1251,0.19453064610699192
4,38,0,system,48,1221,0.1424593076461584
4,38,1,filler_q,22,1221,0.0063237845624549965
4,38,2,filler_a,200,1221,0.0216515205635456
4,38,3,filler_q,32,1221,0.005026172243534951
4,38,4,filler_a,199,1221,0.01662369018359481
4,38,5,filler_q,24,1221,0.004544955297623865
4,38,6,filler_a,200,1221,0.017972641628946344
4,38,7,filler_q,19,1221,0.0064548357964302515
4,38,8,filler_a,200,1221,0.03865243968000049
4,38,9,probe,224,1221,0.19807386474473107
4,39,0,system,48,1305,0.13785378482392746
4,39,1,filler_q,22,1305,0.00613931619523478
4,39,2,filler_a,200,1305,0.022968809351281587
4,39,3,filler_q,32,1305,0.004813103963631704
4,39,4,filler_a,199,1305,0.018431199733619542
4,39,5,filler_q,24,1305,0.005197946847246185
4,39,6,filler_a,200,1305,0.016651714859502172
4,39,7,filler_q,19,1305,0.00900143634529768
4,39,8,filler_a,200,1305,0.03930274842799964
4,39,9,probe,308,1305,0.18591747684590768
6,0,0,system,48,1597,0.14263197423360738
6,0,1,filler_q,22,1597,0.005678473447814411
6,0,2,filler_a,200,1597,0.02007501687990453
6,0,3,filler_q,32,1597,0.0037242079128542343
6,0,4,filler_a,199,1597,0.012775079901635287
6,0,5,filler_q,24,1597,0.00262288811036228
6,0,6,filler_a,200,1597,0.010837405767500832
6,0,7,filler_q,19,1597,0.002725746547038866
6,0,8,filler_a,200,1597,0.012556057111876767
6,0,9,filler_q,19,1597,0.003930683244328405
6,0,10,filler_a,198,1597,0.014884080141548938
6,0,11,filler_q,20,1597,0.005793003974861216
6,0,12,filler_a,200,1597,0.03592554163046162
6,0,13,probe,143,1597,0.19296239479376726
6,1,0,system,48,1702,0.13565682133344206
6,1,1,filler_q,22,1702,0.004983522863659689
6,1,2,filler_a,200,1702,0.020795816503878278
6,1,3,filler_q,32,1702,0.0035837050818362283
6,1,4,filler_a,199,1702,0.012740440486058532
6,1,5,filler_q,24,1702,0.0033332980668375717
6,1,6,filler_a,200,1702,0.009566878591633531
6,1,7,filler_q,19,1702,0.0035083266636021437
6,1,8,filler_a,200,1702,0.013520177945837564
6,1,9,filler_q,19,1702,0.0032344417392035116
6,1,10,filler_a,198,1702,0.01566159202296178
6,1,11,filler_q,20,1702,0.006216811487426098
6,1,12,filler_a,200,1702,0.03306870580384036
6,1,13,probe,248,1702,0.19201925965619535
6,2,0,system,48,1827,0.13253134764407376
6,2,1,filler_q,22,1827,0.005332711292603847
6,2,2,filler_a,200,1827,0.017866330851187724
6,2,3,filler_q,32,1827,0.0036577306952021863
6,2,4,filler_a,199,1827,0.013224825483001105
6,2,5,filler_q,24,1827,0.0032580860589505483
6,2,6,filler_a,200,1827,0.010346623597959051
6,2,7,filler_q,19,1827,0.002712836998187569
6,2,8,filler_a,200,1827,0.015086058829080888
6,2,9,filler_q,19,1827,0.004863504410357543
6,2,10,filler_a,198,1827,0.014555859228516056
6,2,11,filler_q,20,1827,0.00809087732876002
6,2,12,filler_a,200,1827,0.03188000804622641
6,2,13,probe,373,1827,0.19644263432709627
6,3,0,system,48,1765,0.13313958091928052
6,3,1,filler_q,22,1765,0.0047733553349724
6,3,2,filler_a,200,1765,0.01830061999894977
6,3,3,filler_q,32,1765,0.003693501184376326
6,3,4,filler_a,199,1765,0.012506678552611023
6,3,5,filler_q,24,1765,0.0028532596087068036
6,3,6,filler_a,200,1765,0.009791511534356603
6,3,7,filler_q,19,1765,0.0030113140535626194
6,3,8,filler_a,200,1765,0.014619114917660424
6,3,9,filler_q,19,1765,0.004217739765204382
6,3,10,filler_a,198,1765,0.013905698975577157
6,3,11,filler_q,20,1765,0.007284281487444687
6,3,12,filler_a,200,1765,0.03236099139957289
6,3,13,probe,311,1765,0.19509385477504718
6,4,0,system,48,1752,0.1300067670836467
6,4,1,filler_q,22,1752,0.0047863660659871665
6,4,2,filler_a,200,1752,0.018777212638002885
6,4,3,filler_q,32,1752,0.003545852451581391
6,4,4,filler_a,199,1752,0.012623397646465737
6,4,5,filler_q,24,1752,0.0028230431884159525
6,4,6,filler_a,200,1752,0.009686715996732409
6,4,7,filler_q,19,1752,0.0027687908783258193
6,4,8,filler_a,200,1752,0.014339172533042205
6,4,9,filler_q,19,1752,0.0043762469284576565
6,4,10,filler_a,198,1752,0.013548738117229998
6,4,11,filler_q,20,1752,0.007264142735172717
6,4,12,filler_a,200,1752,0.033329342547691494
6,4,13,probe,298,1752,0.1924053862228499
6,5,0,system,48,1777,0.1322000302399932
6,5,1,filler_q,22,1777,0.004623228320633306
6,5,2,filler_a,200,1777,0.01816561772770467
6,5,3,filler_q,32,1777,0.003614110930497677
6,5,4,filler_a,199,1777,0.013277679272182341
6,5,5,filler_q,24,1777,0.0032014135454717365
6,5,6,filler_a,200,1777,0.009475693276945434
6,5,7,filler_q,19,1777,0.002846235296942732
6,5,8,filler_a,200,1777,0.01429138081267978
6,5,9,filler_q,19,1777,0.004117602044955914
6,5,10,filler_a,198,1777,0.013926917116709374
6,5,11,filler_q,20,1777,0.006664902248381987
6,5,12,filler_a,200,1777,0.03276060528708572
6,5,13,probe,323,1777,0.20059849187722836
6,6,0,system,48,1713,0.13542560982310264
6,6,1,filler_q,22,1713,0.00484268606637254
6,6,2,filler_a,200,1713,0.0201434346796714
6,6,3,filler_q,32,1713,0.003897357251060479
6,6,4,filler_a,199,1713,0.012277947919764167
6,6,5,filler_q,24,1713,0.0031576502199940565
6,6,6,filler_a,200,1713,0.009376942449329115
6,6,7,filler_q,19,1713,0.0032926105564988245
6,6,8,filler_a,200,1713,0.01407952921286863
6,6,9,filler_q,19,1713,0.003493157699006207
6,6,10,filler_a,198,1713,0.015092173465884328
6,6,11,filler_q,20,1713,0.007252902518491491
6,6,12,filler_a,200,1713,0.03245665012651317
6,6,13,probe,259,1713,0.19218210134480485
6,7,0,system,48,1810,0.13051818217617556
6,7,1,filler_q,22,1810,0.004946969579084332
6,7,2,filler_a,200,1810,0.017507660326445802
6,7,3,filler_q,32,1810,0.003671265782071331
6,7,4,filler_a,199,1810,0.013190332471964702
6,7,5,filler_q,24,1810,0.0035447586419774823
6,7,6,filler_a,200,1810,0.00994605718481427
6,7,7,filler_q,19,1810,0.002825814500298033
6,7,8,filler_a,200,1810,0.014738500196140864
6,7,9,filler_q,19,1810,0.00477980967718042
6,7,10,filler_a,198,1810,0.014387294918336995
6,7,11,filler_q,20,1810,0.00741890359056084
6,7,12,filler_a,200,1810,0.032034482388857914
6,7,13,probe,356,1810,0.19819557938775598
6,8,0,system,48,1690,0.1345350411825552
6,8,1,filler_q,22,1690,0.0050934371573564344
6,8,2,filler_a,200,1690,0.02141972865242084
6,8,3,filler_q,32,1690,0.003379897127534983
6,8,4,filler_a,199,1690,0.012555805627019133
6,8,5,filler_q,24,1690,0.003130853906798648
6,8,6,filler_a,200,1690,0.00959787851750311
6,8,7,filler_q,19,1690,0.003457980832080025
6,8,8,filler_a,200,1690,0.012721305173253832
6,8,9,filler_q,19,1690,0.003384914169964506
6,8,10,filler_a,198,1690,0.015674158115044797
6,8,11,filler_q,20,1690,0.005938540968583476
6,8,12,filler_a,200,1690,0.03314737048333292
6,8,13,probe,236,1690,0.19417437094728734
6,9,0,system,48,2086,0.12301732249421858
6,9,1,filler_q,22,2086,0.004402748703902775
6,9,2,filler_a,200,2086,0.018309558436170593
6,9,3,filler_q,32,2086,0.004317257558980262
6,9,4,filler_a,199,2086,0.013681830956134301
6,9,5,filler_q,24,2086,0.004042306939207012
6,9,6,filler_a,200,2086,0.012002683188938396
6,9,7,filler_q,19,2086,0.003662013071074982
6,9,8,filler_a,200,2086,0.015725778178259018
6,9,9,filler_q,19,2086,0.0054857332366858025
6,9,10,filler_a,198,2086,0.016275199075076942
6,9,11,filler_q,20,2086,0.00872889379961579
6,9,12,filler_a,200,2086,0.028242832010397196
6,9,13,probe,632,2086,0.1996382294861079
6,10,0,system,48,1736,0.12863658198234587
6,10,1,filler_q,22,1736,0.004614168857011949
6,10,2,filler_a,200,1736,0.0184673392917355
6,10,3,filler_q,32,1736,0.0037949910202250245
6,10,4,filler_a,199,1736,0.011875165469448943
6,10,5,filler_q,24,1736,0.002880858226711638
6,10,6,filler_a,200,1736,0.00914932595336829
6,10,7,filler_q,19,1736,0.0029669414438745763
6,10,8,filler_a,200,1736,0.013913135863281667
6,10,9,filler_q,19,1736,0.00388500791339261
6,10,10,filler_a,198,1736,0.013700130287239527
6,10,11,filler_q,20,1736,0.0068356969770578474
6,10,12,filler_a,200,1736,0.03126762764022426
6,10,13,probe,282,1736,0.1967514961103017
6,11,0,system,48,1710,0.13584364158436152
6,11,1,filler_q,22,1710,0.004865811033237759
6,11,2,filler_a,200,1710,0.02031142157898852
6,11,3,filler_q,32,1710,0.0038227637154411792
6,11,4,filler_a,199,1710,0.01240319265305165
6,11,5,filler_q,24,1710,0.003120307163872915
6,11,6,filler_a,200,1710,0.009329050996914999
6,11,7,filler_q,19,1710,0.0032683017341574123
6,11,8,filler_a,200,1710,0.013819468581813227
6,11,9,filler_q,19,1710,0.0035817601256224233
6,11,10,filler_a,198,1710,0.015320364615587459
6,11,11,filler_q,20,1710,0.007372170828241693
6,11,12,filler_a,200,1710,0.03289067723241059
6,11,13,probe,256,1710,0.18781749906190406
6,12,0,system,48,1733,0.12962331942485814
6,12,1,filler_q,22,1733,0.004715472793530412
6,12,2,filler_a,200,1733,0.019272803039304617
6,12,3,filler_q,32,1733,0.0038134974041335304
6,12,4,filler_a,199,1733,0.012255051322816696
6,12,5,filler_q,24,1733,0.0029997023192589955
6,12,6,filler_a,200,1733,0.00949012957535742
6,12,7,filler_q,19,1733,0.0030958132042230445
6,12,8,filler_a,200,1733,0.013952329305530026
6,12,9,filler_q,19,1733,0.003790329218637332
6,12,10,filler_a,198,1733,0.013934463121481574
6,12,11,filler_q,20,1733,0.00687949041787224
6,12,12,filler_a,200,1733,0.030911422269008736
6,12,13,probe,279,1733,0.18743363258423154
6,13,0,system,48,1776,0.1314296733526367
6,13,1,filler_q,22,1776,0.004629752258825546
6,13,2,filler_a,200,1776,0.018174157164526517
6,13,3,filler_q,32,1776,0.0037164353915050577
6,13,4,filler_a,199,1776,0.013353402689437938
6,13,5,filler_q,24,1776,0.003268791790167719
6,13,6,filler_a,200,1776,0.009552980471452793
6,13,7,filler_q,19,1776,0.0029769374604403757
6,13,8,filler_a,200,1776,0.014632677604704271
6,13,9,filler_q,19,1776,0.004318944878557158
6,13,10,filler_a,198,1776,0.01419339350254804
6,13,11,filler_q,20,1776,0.0069799289886743185
6,13,12,filler_a,200,1776,0.03347229741865527
6,13,13,probe,322,1776,0.19863856943112673
6,14,0,system,48,1975,0.12888601785909032
6,14,1,filler_q,22,1975,0.005063575056210975
6,14,2,filler_a,200,1975,0.0189283973409561
6,14,3,filler_q,32,1975,0.003577520044038268
6,14,4,filler_a,199,1975,0.014419230154619584
6,14,5,filler_q,24,1975,0.0038282989770979116
6,14,6,filler_a,200,1975,0.010833562875863291
6,14,7,filler_q,19,1975,0.0039913784642638585
6,14,8,filler_a,200,1975,0.01506662339203525
6,14,9,filler_q,19,1975,0.005881190091218812
6,14,10,filler_a,198,1975,0.016864644569504674
6,14,11,filler_q,20,1975,0.009553018802940799
6,14,12,filler_a,200,1975,0.02979368801186973
6,14,13,probe,521,1975,0.18850250013456413
6,15,0,system,48,1813,0.1281085958858718
6,15,1,filler_q,22,1813,0.004923384811831977
6,15,2,filler_a,200,1813,0.017284775565282146
6,15,3,filler_q,32,1813,0.0034692349290259225
6,15,4,filler_a,199,1813,0.012972045066576978
6,15,5,filler_q,24,1813,0.00332020743228788
6,15,6,filler_a,200,1813,0.009626474343126967
6,15,7,filler_q,19,1813,0.002644011434064575
6,15,8,filler_a,200,1813,0.014691568835729476
6,15,9,filler_q,19,1813,0.00463059976304059
6,15,10,filler_a,198,1813,0.01400092969437961
6,15,11,filler_q,20,1813,0.007338401275599162
6,15,12,filler_a,200,1813,0.0317474897770896
6,15,13,probe,359,1813,0.20591147911669125
6,16,0,system,48,1653,0.1402520254075243
6,16,1,filler_q,22,1653,0.005573251208201858
6,16,2,filler_a,200,1653,0.021105650638224067
6,16,3,filler_q,32,1653,0.003606893419300299
6,16,4,filler_a,199,1653,0.013090226933036206
6,16,5,filler_q,24,1653,0.002559220132608227
6,16,6,filler_a,200,1653,0.010277505115093002
6,16,7,filler_q,19,1653,0.0027876804043013965
6,16,8,filler_a,200,1653,0.012895722766247784
6,16,9,filler_q,19,1653,0.0039225975995724775
6,16,10,filler_a,198,1653,0.015044476300576823
6,16,11,filler_q,20,1653,0.006716863820146282
6,16,12,filler_a,200,1653,0.034611473960506074
6,16,13,probe,199,1653,0.19207409001835604
6,17,0,system,48,1741,0.13233377167489804
6,17,1,filler_q,22,1741,0.004873930095960724
6,17,2,filler_a,200,1741,0.01897789711614392
6,17,3,filler_q,32,1741,0.003908973385779766
6,17,4,filler_a,199,1741,0.01260574482501151
6,17,5,filler_q,24,1741,0.0030008703648006416
6,17,6,filler_a,200,1741,0.009750488471489011
6,17,7,filler_q,19,1741,0.002934644244644922
6,17,8,filler_a,200,1741,0.014292645690396498
6,17,9,filler_q,19,1741,0.004333979927846552
6,17,10,filler_a,198,1741,0.013802961198392269
6,17,11,filler_q,20,1741,0.0070445531411870285
6,17,12,filler_a,200,1741,0.032187781637100586
6,17,13,probe,287,1741,0.1973171812480691
6,18,0,system,48,1810,0.13569511435639103
6,18,1,filler_q,22,1810,0.004850198764050187
6,18,2,filler_a,200,1810,0.01772812347610945
6,18,3,filler_q,32,1810,0.0037396809299901296
6,18,4,filler_a,199,1810,0.013449496696086258
6,18,5,filler_q,24,1810,0.003540352756551099
6,18,6,filler_a,200,1810,0.009874982233258603
6,18,7,filler_q,19,1810,0.002799499664721258
6,18,8,filler_a,200,1810,0.014815826871769121
6,18,9,filler_q,19,1810,0.004724116593955309
6,18,10,filler_a,198,1810,0.01435069667621417
6,18,11,filler_q,20,1810,0.007128689256026287
6,18,12,filler_a,200,1810,0.030975643827410266
6,18,13,probe,356,1810,0.19315841267984357
6,19,0,system,48,1784,0.13565534995620399
6,19,1,filler_q,22,1784,0.004628623413008813
6,19,2,filler_a,200,1784,0.018363418161337557
6,19,3,filler_q,32,1784,0.003780089227366817
6,19,4,filler_a,199,1784,0.013626630890484838
6,19,5,filler_q,24,1784,0.0033202127496290124
6,19,6,filler_a,200,1784,0.009529469028109106
6,19,7,filler_q,19,1784,0.003108938951030106
6,19,8,filler_a,200,1784,0.01493663005367395
6,19,9,filler_q,19,1784,0.004404675426311115
6,19,10,filler_a,198,1784,0.014143897085250337
6,19,11,filler_q,20,1784,0.006927953544351191
6,19,12,filler_a,200,1784,0.03371344105571097
6,19,13,probe,330,1784,0.191729454149357
6,20,0,system,48,1771,0.13366080883554252
6,20,1,filler_q,22,1771,0.004636042759267634
6,20,2,filler_a,200,1771,0.018285139068130542
6,20,3,filler_q,32,1771,0.0035364570745905237
6,20,4,filler_a,199,1771,0.012880129137498423
6,20,5,filler_q,24,1771,0.003010124149823518
6,20,6,filler_a,200,1771,0.009447911667698592
6,20,7,filler_q,19,1771,0.003025368466902137
6,20,8,filler_a,200,1771,0.014039047904876017
6,20,9,filler_q,19,1771,0.004053675416941503
6,20,10,filler_a,198,1771,0.013904785902471037
6,20,11,filler_q,20,1771,0.006783930621059643
6,20,12,filler_a,200,1771,0.03303276676992576
6,20,13,probe,317,1771,0.1990777140881789
6,21,0,system,48,1873,0.13394674930779982
6,21,1,filler_q,22,1873,0.005329259481804
6,21,2,filler_a,200,1873,0.018890590471897055
6,21,3,filler_q,32,1873,0.004005050291622154
6,21,4,filler_a,199,1873,0.01381890348033799
6,21,5,filler_q,24,1873,0.0029925819848510998
6,21,6,filler_a,200,1873,0.011024666490635136
6,21,7,filler_q,19,1873,0.0028163572086556646
6,21,8,filler_a,200,1873,0.014258839298488242
6,21,9,filler_q,19,1873,0.004587689514712597
6,21,10,filler_a,198,1873,0.014070611012645992
6,21,11,filler_q,20,1873,0.00813228728701914
6,21,12,filler_a,200,1873,0.029562241567522612
6,21,13,probe,419,1873,0.18851908502784087
6,22,0,system,48,1869,0.1326347063950616
6,22,1,filler_q,22,1869,0.005219812535099495
6,22,2,filler_a,200,1869,0.018407206824817574
6,22,3,filler_q,32,1869,0.0037961099461023104
6,22,4,filler_a,199,1869,0.013760711752364816
6,22,5,filler_q,24,1869,0.0027137825747862955
6,22,6,filler_a,200,1869,0.01066689797102539
6,22,7,filler_q,19,1869,0.002688068420450526
6,22,8,filler_a,200,1869,0.013789190722008095
6,22,9,filler_q,19,1869,0.004175356682707709
6,22,10,filler_a,198,1869,0.013932691627288834
6,22,11,filler_q,20,1869,0.007832666822798689
6,22,12,filler_a,200,1869,0.029554513475774365
6,22,13,probe,415,1869,0.19704246011056076
6,23,0,system,48,1755,0.13119040187845954
6,23,1,filler_q,22,1755,0.004769605104765837
6,23,2,filler_a,200,1755,0.0185368440773989
6,23,3,filler_q,32,1755,0.0037440286293108738
6,23,4,filler_a,199,1755,0.013104076742011417
6,23,5,filler_q,24,1755,0.003069505452905895
6,23,6,filler_a,200,1755,0.010063454861371068
6,23,7,filler_q,19,1755,0.002887506685565735
6,23,8,filler_a,200,1755,0.014978997741918217
6,23,9,filler_q,19,1755,0.0045417110118525315
6,23,10,filler_a,198,1755,0.01417452875002219
6,23,11,filler_q,20,1755,0.007775340205961459
6,23,12,filler_a,200,1755,0.03375878382264363
6,23,13,probe,301,1755,0.19420959927018447
6,24,0,system,48,1689,0.13491211865790126
6,24,1,filler_q,22,1689,0.005113832085982458
6,24,2,filler_a,200,1689,0.021274443013453083
6,24,3,filler_q,32,1689,0.003316132786928275
6,24,4,filler_a,199,1689,0.012473102368836945
6,24,5,filler_q,24,1689,0.003068793649644632
6,24,6,filler_a,200,1689,0.009279537513045569
6,24,7,filler_q,19,1689,0.0033979141332551835
6,24,8,filler_a,200,1689,0.012757665112089284
6,24,9,filler_q,19,1689,0.003301759776374598
6,24,10,filler_a,198,1689,0.015119823634062963
6,24,11,filler_q,20,1689,0.005739871708190137
6,24,12,filler_a,200,1689,0.03309597581736496
6,24,13,probe,235,1689,0.18976561625656657
6,25,0,system,48,1871,0.12779181995606342
6,25,1,filler_q,22,1871,0.005224997858740257
6,25,2,filler_a,200,1871,0.018337724187082294
6,25,3,filler_q,32,1871,0.003796979390670201
6,25,4,filler_a,199,1871,0.013762490156328494
6,25,5,filler_q,24,1871,0.00279481728929899
6,25,6,filler_a,200,1871,0.01093806288735539
6,25,7,filler_q,19,1871,0.0027461957811697264
6,25,8,filler_a,200,1871,0.014213234431407526
6,25,9,filler_q,19,1871,0.0043982485893627665
6,25,10,filler_a,198,1871,0.01429495081141359
6,25,11,filler_q,20,1871,0.008282107173451767
6,25,12,filler_a,200,1871,0.030270847077567175
6,25,13,probe,417,1871,0.19893355929911508
6,26,0,system,48,1726,0.13544854186628347
6,26,1,filler_q,22,1726,0.0047115454762576515
6,26,2,filler_a,200,1726,0.019886288372497778
6,26,3,filler_q,32,1726,0.003671528673861995
6,26,4,filler_a,199,1726,0.012131292768766762
6,26,5,filler_q,24,1726,0.002965709949851654
6,26,6,filler_a,200,1726,0.009680456693426875
6,26,7,filler_q,19,1726,0.003101546831681703
6,26,8,filler_a,200,1726,0.014262822457230397
6,26,9,filler_q,19,1726,0.0033602063420370013
6,26,10,filler_a,198,1726,0.014669213725193971
6,26,11,filler_q,20,1726,0.0069483538981183505
6,26,12,filler_a,200,1726,0.031582961414614176
6,26,13,probe,272,1726,0.19255967669610707
6,27,0,system,48,1837,0.13188570000481467
6,27,1,filler_q,22,1837,0.005248660033633362
6,27,2,filler_a,200,1837,0.017964659102988004
6,27,3,filler_q,32,1837,0.0036566345023539286
6,27,4,filler_a,199,1837,0.013002645012509917
6,27,5,filler_q,24,1837,0.002913194490155498
6,27,6,filler_a,200,1837,0.011035629619192503
6,27,7,filler_q,19,1837,0.0026319851229680007
6,27,8,filler_a,200,1837,0.014777134907319295
6,27,9,filler_q,19,1837,0.00462778210597077
6,27,10,filler_a,198,1837,0.01473224838442593
6,27,11,filler_q,20,1837,0.008497704432118712
6,27,12,filler_a,200,1837,0.03265233109893166
6,27,13,probe,383,1837,0.19703122938778397
6,28,0,system,48,1781,0.13335610832875736
6,28,1,filler_q,22,1781,0.004661189443261426
6,28,2,filler_a,200,1781,0.018321814135352558
6,28,3,filler_q,32,1781,0.0037660746011651857
6,28,4,filler_a,199,1781,0.013439817145980467
6,28,5,filler_q,24,1781,0.0032962322404822227
6,28,6,filler_a,200,1781,0.009387884067484033
6,28,7,filler_q,19,1781,0.003039437496283195
6,28,8,filler_a,200,1781,0.014500561626948199
6,28,9,filler_q,19,1781,0.0042375443908023265
6,28,10,filler_a,198,1781,0.013731644270516716
6,28,11,filler_q,20,1781,0.006928181133306366
6,28,12,filler_a,200,1781,0.03382414560327958
6,28,13,probe,327,1781,0.19761643140387805
6,29,0,system,48,1798,0.13102296202011274
6,29,1,filler_q,22,1798,0.004640541226374769
6,29,2,filler_a,200,1798,0.01784171832231275
6,29,3,filler_q,32,1798,0.0034606758309534682
6,29,4,filler_a,199,1798,0.013193171606500206
6,29,5,filler_q,24,1798,0.0032072319323483097
6,29,6,filler_a,200,1798,0.009697776736965627
6,29,7,filler_q,19,1798,0.002998790107783824
6,29,8,filler_a,200,1798,0.014381574361292402
6,29,9,filler_q,19,1798,0.004214955947822794
6,29,10,filler_a,198,1798,0.014116500221143347
6,29,11,filler_q,20,1798,0.00676782624227646
6,29,12,filler_a,200,1798,0.030999578047641783
6,29,13,probe,344,1798,0.2038847132098179
6,30,0,system,48,1722,0.13575831707301103
6,30,1,filler_q,22,1722,0.004793566160480824
6,30,2,filler_a,200,1722,0.019945061389548387
6,30,3,filler_q,32,1722,0.0038561075837521054
6,30,4,filler_a,199,1722,0.01223274209832279
6,30,5,filler_q,24,1722,0.003054272656549465
6,30,6,filler_a,200,1722,0.009497837869603662
6,30,7,filler_q,19,1722,0.0032556142180344074
6,30,8,filler_a,200,1722,0.014136228749788092
6,30,9,filler_q,19,1722,0.0034507427561013765
6,30,10,filler_a,198,1722,0.014869091350482002
6,30,11,filler_q,20,1722,0.007244155412204673
6,30,12,filler_a,200,1722,0.032470477203418856
6,30,13,probe,268,1722,0.1906729379336425
6,31,0,system,48,1722,0.13321016505928238
