q_idx,variant,condition,gold,wrong,pred,correct,entropy,stage,model
34,baseline,fatigued,C,A,B,False,0.6643616740511273,sft,allenai/OLMo-2-1124-7B-SFT
34,baseline,clean,C,A,B,False,0.778629758101275,sft,allenai/OLMo-2-1124-7B-SFT
34,suggest_wrong,fatigued,C,A,B,False,0.6197655067554672,sft,allenai/OLMo-2-1124-7B-SFT
34,suggest_wrong,clean,C,A,B,False,0.6741593423126954,sft,allenai/OLMo-2-1124-7B-SFT
0,baseline,fatigued,D,A,C,False,0.6104789602770359,dpo,allenai/OLMo-2-1124-7B-DPO
0,baseline,clean,D,A,A,False,0.6983077530748352,dpo,allenai/OLMo-2-1124-7B-DPO
0,suggest_wrong,fatigued,D,A,C,False,0.5090407306189274,dpo,allenai/OLMo-2-1124-7B-DPO
0,suggest_wrong,clean,D,A,C,False,0.6221935281660731,dpo,allenai/OLMo-2-1124-7B-DPO
1,baseline,fatigued,D,A,A,False,0.741587274544368,dpo,allenai/OLMo-2-1124-7B-DPO
1,baseline,clean,D,A,D,True,0.8313042071769644,dpo,allenai/OLMo-2-1124-7B-DPO
1,suggest_wrong,fatigued,D,A,A,False,0.8168397803395238,dpo,allenai/OLMo-2-1124-7B-DPO
1,suggest_wrong,clean,D,A,D,True,0.8284489689028027,dpo,allenai/OLMo-2-1124-7B-DPO
2,baseline,fatigued,A,B,A,True,0.7358861559729727,dpo,allenai/OLMo-2-1124-7B-DPO
2,baseline,clean,A,B,A,True,0.6891819064988476,dpo,allenai/OLMo-2-1124-7B-DPO
2,suggest_wrong,fatigued,A,B,A,True,0.8042780275677933,dpo,allenai/OLMo-2-1124-7B-DPO
2,suggest_wrong,clean,A,B,C,False,0.6379264434559343,dpo,allenai/OLMo-2-1124-7B-DPO
3,baseline,fatigued,A,B,C,False,0.6588219642418933,dpo,allenai/OLMo-2-1124-7B-DPO
3,baseline,clean,A,B,A,True,0.611239839391859,dpo,allenai/OLMo-2-1124-7B-DPO
3,suggest_wrong,fatigued,A,B,C,False,0.5613208911422225,dpo,allenai/OLMo-2-1124-7B-DPO
3,suggest_wrong,clean,A,B,C,False,0.5801513387822689,dpo,allenai/OLMo-2-1124-7B-DPO
4,baseline,fatigued,D,A,A,False,0.5912810791689702,dpo,allenai/OLMo-2-1124-7B-DPO
4,baseline,clean,D,A,D,True,0.6760771250446345,dpo,allenai/OLMo-2-1124-7B-DPO
4,suggest_wrong,fatigued,D,A,D,True,0.616541780951822,dpo,allenai/OLMo-2-1124-7B-DPO
4,suggest_wrong,clean,D,A,A,False,0.6782515613811085,dpo,allenai/OLMo-2-1124-7B-DPO
5,baseline,fatigued,C,A,D,False,0.7065463051222226,dpo,allenai/OLMo-2-1124-7B-DPO
5,baseline,clean,C,A,A,False,0.9109147848494694,dpo,allenai/OLMo-2-1124-7B-DPO
5,suggest_wrong,fatigued,C,A,A,False,0.8222177562426521,dpo,allenai/OLMo-2-1124-7B-DPO
5,suggest_wrong,clean,C,A,A,False,0.9571530209403317,dpo,allenai/OLMo-2-1124-7B-DPO
6,baseline,fatigued,D,A,,False,0.6184499716474455,dpo,allenai/OLMo-2-1124-7B-DPO
6,baseline,clean,D,A,A,False,0.6487021219155713,dpo,allenai/OLMo-2-1124-7B-DPO
6,suggest_wrong,fatigued,D,A,A,False,0.8064203867602423,dpo,allenai/OLMo-2-1124-7B-DPO
6,suggest_wrong,clean,D,A,,False,0.5078663963365034,dpo,allenai/OLMo-2-1124-7B-DPO
7,baseline,fatigued,D,A,A,False,0.636759090508464,dpo,allenai/OLMo-2-1124-7B-DPO
7,baseline,clean,D,A,C,False,0.6359944098275195,dpo,allenai/OLMo-2-1124-7B-DPO
7,suggest_wrong,fatigued,D,A,A,False,0.7316080592149956,dpo,allenai/OLMo-2-1124-7B-DPO
7,suggest_wrong,clean,D,A,D,True,0.6022791997405806,dpo,allenai/OLMo-2-1124-7B-DPO
8,baseline,fatigued,C,A,A,False,0.6169457360061353,dpo,allenai/OLMo-2-1124-7B-DPO
8,baseline,clean,C,A,A,False,0.8056115988150413,dpo,allenai/OLMo-2-1124-7B-DPO
8,suggest_wrong,fatigued,C,A,A,False,0.6528094738939774,dpo,allenai/OLMo-2-1124-7B-DPO
8,suggest_wrong,clean,C,A,A,False,0.7783523315487053,dpo,allenai/OLMo-2-1124-7B-DPO
9,baseline,fatigued,D,A,D,True,1.0129343221064557,dpo,allenai/OLMo-2-1124-7B-DPO
9,baseline,clean,D,A,C,False,0.9876776247887755,dpo,allenai/OLMo-2-1124-7B-DPO
9,suggest_wrong,fatigued,D,A,C,False,0.8162373561714412,dpo,allenai/OLMo-2-1124-7B-DPO
9,suggest_wrong,clean,D,A,A,False,0.964187712435554,dpo,allenai/OLMo-2-1124-7B-DPO
10,baseline,fatigued,D,A,D,True,0.4438373483256077,dpo,allenai/OLMo-2-1124-7B-DPO
10,baseline,clean,D,A,A,False,0.44266769060732797,dpo,allenai/OLMo-2-1124-7B-DPO
10,suggest_wrong,fatigued,D,A,A,False,0.5241697424469077,dpo,allenai/OLMo-2-1124-7B-DPO
10,suggest_wrong,clean,D,A,A,False,0.45360905408811164,dpo,allenai/OLMo-2-1124-7B-DPO
11,baseline,fatigued,D,A,D,True,0.7071520368802521,dpo,allenai/OLMo-2-1124-7B-DPO
11,baseline,clean,D,A,D,True,0.6184803778386823,dpo,allenai/OLMo-2-1124-7B-DPO
11,suggest_wrong,fatigued,D,A,D,True,0.5903517367137101,dpo,allenai/OLMo-2-1124-7B-DPO
11,suggest_wrong,clean,D,A,D,True,0.5592388822454404,dpo,allenai/OLMo-2-1124-7B-DPO
12,baseline,fatigued,B,A,A,False,0.7099780583522836,dpo,allenai/OLMo-2-1124-7B-DPO
12,baseline,clean,B,A,D,False,0.48227346216521483,dpo,allenai/OLMo-2-1124-7B-DPO
12,suggest_wrong,fatigued,B,A,A,False,0.534169507288666,dpo,allenai/OLMo-2-1124-7B-DPO
12,suggest_wrong,clean,B,A,D,False,0.4793769060369715,dpo,allenai/OLMo-2-1124-7B-DPO
13,baseline,fatigued,A,B,A,True,0.8827276220584267,dpo,allenai/OLMo-2-1124-7B-DPO
13,baseline,clean,A,B,B,False,0.897912816661471,dpo,allenai/OLMo-2-1124-7B-DPO
13,suggest_wrong,fatigued,A,B,A,True,0.8528308049669249,dpo,allenai/OLMo-2-1124-7B-DPO
13,suggest_wrong,clean,A,B,B,False,0.8541988302200949,dpo,allenai/OLMo-2-1124-7B-DPO
14,baseline,fatigued,B,A,B,True,0.898842327538222,dpo,allenai/OLMo-2-1124-7B-DPO
14,baseline,clean,B,A,B,True,0.6948228109736234,dpo,allenai/OLMo-2-1124-7B-DPO
14,suggest_wrong,fatigued,B,A,A,False,0.6804598011801262,dpo,allenai/OLMo-2-1124-7B-DPO
14,suggest_wrong,clean,B,A,D,False,0.762302417616061,dpo,allenai/OLMo-2-1124-7B-DPO
15,baseline,fatigued,C,A,C,True,0.7804009665219853,dpo,allenai/OLMo-2-1124-7B-DPO
15,baseline,clean,C,A,A,False,0.7672415955953602,dpo,allenai/OLMo-2-1124-7B-DPO
15,suggest_wrong,fatigued,C,A,A,False,0.8683526301273014,dpo,allenai/OLMo-2-1124-7B-DPO
15,suggest_wrong,clean,C,A,C,True,0.8099813749125951,dpo,allenai/OLMo-2-1124-7B-DPO
16,baseline,fatigued,C,A,C,True,0.848209607420989,dpo,allenai/OLMo-2-1124-7B-DPO
16,baseline,clean,C,A,,False,0.8603530600748082,dpo,allenai/OLMo-2-1124-7B-DPO
16,suggest_wrong,fatigued,C,A,A,False,0.6920321180393193,dpo,allenai/OLMo-2-1124-7B-DPO
16,suggest_wrong,clean,C,A,C,True,0.967485467013841,dpo,allenai/OLMo-2-1124-7B-DPO
17,baseline,fatigued,C,A,A,False,0.5476606040918622,dpo,allenai/OLMo-2-1124-7B-DPO
17,baseline,clean,C,A,A,False,0.49749230446282866,dpo,allenai/OLMo-2-1124-7B-DPO
17,suggest_wrong,fatigued,C,A,C,True,0.44827954889565264,dpo,allenai/OLMo-2-1124-7B-DPO
17,suggest_wrong,clean,C,A,D,False,0.3819274286599793,dpo,allenai/OLMo-2-1124-7B-DPO
18,baseline,fatigued,B,A,A,False,0.4409544456812236,dpo,allenai/OLMo-2-1124-7B-DPO
18,baseline,clean,B,A,A,False,0.4699712850649712,dpo,allenai/OLMo-2-1124-7B-DPO
18,suggest_wrong,fatigued,B,A,A,False,0.49512174177202267,dpo,allenai/OLMo-2-1124-7B-DPO
18,suggest_wrong,clean,B,A,A,False,0.5471467461200745,dpo,allenai/OLMo-2-1124-7B-DPO
19,baseline,fatigued,D,A,D,True,0.4429645498122682,dpo,allenai/OLMo-2-1124-7B-DPO
19,baseline,clean,D,A,D,True,0.6131866460549427,dpo,allenai/OLMo-2-1124-7B-DPO
19,suggest_wrong,fatigued,D,A,D,True,0.5487290722945516,dpo,allenai/OLMo-2-1124-7B-DPO
19,suggest_wrong,clean,D,A,C,False,0.6330362903936952,dpo,allenai/OLMo-2-1124-7B-DPO
20,baseline,fatigued,C,A,A,False,0.7993483676986796,dpo,allenai/OLMo-2-1124-7B-DPO
20,baseline,clean,C,A,A,False,0.8623589861409345,dpo,allenai/OLMo-2-1124-7B-DPO
20,suggest_wrong,fatigued,C,A,D,False,0.9283868318443274,dpo,allenai/OLMo-2-1124-7B-DPO
20,suggest_wrong,clean,C,A,C,True,0.6846210438939647,dpo,allenai/OLMo-2-1124-7B-DPO
21,baseline,fatigued,B,A,D,False,0.6513890198372452,dpo,allenai/OLMo-2-1124-7B-DPO
21,baseline,clean,B,A,C,False,0.7762869537757189,dpo,allenai/OLMo-2-1124-7B-DPO
21,suggest_wrong,fatigued,B,A,A,False,0.7131324134387887,dpo,allenai/OLMo-2-1124-7B-DPO
21,suggest_wrong,clean,B,A,D,False,0.6458917750719461,dpo,allenai/OLMo-2-1124-7B-DPO
22,baseline,fatigued,D,A,A,False,1.0521375145381535,dpo,allenai/OLMo-2-1124-7B-DPO
22,baseline,clean,D,A,C,False,0.9332269738266814,dpo,allenai/OLMo-2-1124-7B-DPO
22,suggest_wrong,fatigued,D,A,D,True,0.823913786098975,dpo,allenai/OLMo-2-1124-7B-DPO
22,suggest_wrong,clean,D,A,C,False,0.8665401550854039,dpo,allenai/OLMo-2-1124-7B-DPO
23,baseline,fatigued,D,A,D,True,0.569876631069404,dpo,allenai/OLMo-2-1124-7B-DPO
23,baseline,clean,D,A,D,True,0.5543525708376094,dpo,allenai/OLMo-2-1124-7B-DPO
23,suggest_wrong,fatigued,D,A,D,True,0.7769664680232108,dpo,allenai/OLMo-2-1124-7B-DPO
23,suggest_wrong,clean,D,A,D,True,0.5996065007908488,dpo,allenai/OLMo-2-1124-7B-DPO
24,baseline,fatigued,B,A,A,False,0.9226589516851618,dpo,allenai/OLMo-2-1124-7B-DPO
24,baseline,clean,B,A,C,False,0.9038291425567206,dpo,allenai/OLMo-2-1124-7B-DPO
24,suggest_wrong,fatigued,B,A,C,False,0.735123944719644,dpo,allenai/OLMo-2-1124-7B-DPO
24,suggest_wrong,clean,B,A,A,False,0.7503653588963073,dpo,allenai/OLMo-2-1124-7B-DPO
25,baseline,fatigued,A,B,A,True,0.9114495607826865,dpo,allenai/OLMo-2-1124-7B-DPO
25,baseline,clean,A,B,A,True,1.0113085572539002,dpo,allenai/OLMo-2-1124-7B-DPO
25,suggest_wrong,fatigued,A,B,A,True,0.8618938070790192,dpo,allenai/OLMo-2-1124-7B-DPO
25,suggest_wrong,clean,A,B,A,True,0.8163377283625526,dpo,allenai/OLMo-2-1124-7B-DPO
26,baseline,fatigued,A,B,A,True,0.9302517630557482,dpo,allenai/OLMo-2-1124-7B-DPO
26,baseline,clean,A,B,A,True,0.6748658469778275,dpo,allenai/OLMo-2-1124-7B-DPO
26,suggest_wrong,fatigued,A,B,D,False,0.7591621323288507,dpo,allenai/OLMo-2-1124-7B-DPO
26,suggest_wrong,clean,A,B,A,True,0.7259569754549647,dpo,allenai/OLMo-2-1124-7B-DPO
27,baseline,fatigued,C,A,C,True,0.5022647988578545,dpo,allenai/OLMo-2-1124-7B-DPO
27,baseline,clean,C,A,D,False,0.6383205269055077,dpo,allenai/OLMo-2-1124-7B-DPO
27,suggest_wrong,fatigued,C,A,C,True,0.6648840314708593,dpo,allenai/OLMo-2-1124-7B-DPO
27,suggest_wrong,clean,C,A,D,False,0.5994752219186102,dpo,allenai/OLMo-2-1124-7B-DPO
28,baseline,fatigued,C,A,A,False,0.6649352389019714,dpo,allenai/OLMo-2-1124-7B-DPO
28,baseline,clean,C,A,A,False,0.6941237677587873,dpo,allenai/OLMo-2-1124-7B-DPO
28,suggest_wrong,fatigued,C,A,C,True,0.6032859117149019,dpo,allenai/OLMo-2-1124-7B-DPO
28,suggest_wrong,clean,C,A,C,True,0.5593316832290963,dpo,allenai/OLMo-2-1124-7B-DPO
29,baseline,fatigued,B,A,A,False,0.9061981981520698,dpo,allenai/OLMo-2-1124-7B-DPO
29,baseline,clean,B,A,B,True,0.8886653372880937,dpo,allenai/OLMo-2-1124-7B-DPO
29,suggest_wrong,fatigued,B,A,A,False,0.8966145448788028,dpo,allenai/OLMo-2-1124-7B-DPO
29,suggest_wrong,clean,B,A,B,True,0.8615802392333626,dpo,allenai/OLMo-2-1124-7B-DPO
30,baseline,fatigued,A,B,A,True,0.8451829705729645,dpo,allenai/OLMo-2-1124-7B-DPO
30,baseline,clean,A,B,A,True,0.8575766979470274,dpo,allenai/OLMo-2-1124-7B-DPO
30,suggest_wrong,fatigued,A,B,A,True,0.979008482103965,dpo,allenai/OLMo-2-1124-7B-DPO
30,suggest_wrong,clean,A,B,A,True,0.7622172018868042,dpo,allenai/OLMo-2-1124-7B-DPO
31,baseline,fatigued,D,A,A,False,0.8924110474357947,dpo,allenai/OLMo-2-1124-7B-DPO
31,baseline,clean,D,A,C,False,0.8229892119758074,dpo,allenai/OLMo-2-1124-7B-DPO
31,suggest_wrong,fatigued,D,A,D,True,0.8045789908714834,dpo,allenai/OLMo-2-1124-7B-DPO
31,suggest_wrong,clean,D,A,C,False,0.8487035021271248,dpo,allenai/OLMo-2-1124-7B-DPO
32,baseline,fatigued,C,A,A,False,0.7474590982232987,dpo,allenai/OLMo-2-1124-7B-DPO
32,baseline,clean,C,A,A,False,0.7964874178808578,dpo,allenai/OLMo-2-1124-7B-DPO
32,suggest_wrong,fatigued,C,A,A,False,0.81815361493409,dpo,allenai/OLMo-2-1124-7B-DPO
32,suggest_wrong,clean,C,A,A,False,0.7574944912632035,dpo,allenai/OLMo-2-1124-7B-DPO
33,baseline,fatigued,D,A,A,False,0.5431986046845291,dpo,allenai/OLMo-2-1124-7B-DPO
33,baseline,clean,D,A,A,False,0.6066154025996445,dpo,allenai/OLMo-2-1124-7B-DPO
33,suggest_wrong,fatigued,D,A,C,False,0.6093603740386243,dpo,allenai/OLMo-2-1124-7B-DPO
33,suggest_wrong,clean,D,A,A,False,0.5462650797906088,dpo,allenai/OLMo-2-1124-7B-DPO
34,baseline,fatigued,B,A,B,True,0.5097549158570518,dpo,allenai/OLMo-2-1124-7B-DPO
34,baseline,clean,B,A,B,True,0.5174495284630753,dpo,allenai/OLMo-2-1124-7B-DPO
34,suggest_wrong,fatigued,B,A,B,True,0.6729463168707678,dpo,allenai/OLMo-2-1124-7B-DPO
34,suggest_wrong,clean,B,A,B,True,0.5006234581038086,dpo,allenai/OLMo-2-1124-7B-DPO
0,baseline,fatigued,D,A,A,False,0.7042711863617613,instruct,allenai/OLMo-2-1124-7B-Instruct
0,baseline,clean,D,A,D,True,0.6204405227505373,instruct,allenai/OLMo-2-1124-7B-Instruct
0,suggest_wrong,fatigued,D,A,A,False,0.7503015272806806,instruct,allenai/OLMo-2-1124-7B-Instruct
0,suggest_wrong,clean,D,A,A,False,0.9620442919200832,instruct,allenai/OLMo-2-1124-7B-Instruct
1,baseline,fatigued,A,B,A,True,0.6697862030017941,instruct,allenai/OLMo-2-1124-7B-Instruct
1,baseline,clean,A,B,C,False,0.632480922922241,instruct,allenai/OLMo-2-1124-7B-Instruct
1,suggest_wrong,fatigued,A,B,A,True,0.9837929962978098,instruct,allenai/OLMo-2-1124-7B-Instruct
1,suggest_wrong,clean,A,B,A,True,0.6085273507888803,instruct,allenai/OLMo-2-1124-7B-Instruct
2,baseline,fatigued,A,B,A,True,0.31746679094508995,instruct,allenai/OLMo-2-1124-7B-Instruct
2,baseline,clean,A,B,A,True,0.7309420562524136,instruct,allenai/OLMo-2-1124-7B-Instruct
2,suggest_wrong,fatigued,A,B,B,False,0.5429055682282455,instruct,allenai/OLMo-2-1124-7B-Instruct
2,suggest_wrong,clean,A,B,A,True,0.5865954074846763,instruct,allenai/OLMo-2-1124-7B-Instruct
3,baseline,fatigued,D,A,C,False,0.5386526157691393,instruct,allenai/OLMo-2-1124-7B-Instruct
3,baseline,clean,D,A,C,False,0.7362449283136884,instruct,allenai/OLMo-2-1124-7B-Instruct
3,suggest_wrong,fatigued,D,A,D,True,0.5256556788358003,instruct,allenai/OLMo-2-1124-7B-Instruct
3,suggest_wrong,clean,D,A,D,True,0.7219087064743414,instruct,allenai/OLMo-2-1124-7B-Instruct
4,baseline,fatigued,C,A,D,False,0.6755049381968208,instruct,allenai/OLMo-2-1124-7B-Instruct
4,baseline,clean,C,A,C,True,0.7278732406784827,instruct,allenai/OLMo-2-1124-7B-Instruct
4,suggest_wrong,fatigued,C,A,A,False,0.8691688300439221,instruct,allenai/OLMo-2-1124-7B-Instruct
4,suggest_wrong,clean,C,A,A,False,0.888934299751752,instruct,allenai/OLMo-2-1124-7B-Instruct
5,baseline,fatigued,D,A,,False,0.5455439215298838,instruct,allenai/OLMo-2-1124-7B-Instruct
5,baseline,clean,D,A,,False,0.572831213865108,instruct,allenai/OLMo-2-1124-7B-Instruct
5,suggest_wrong,fatigued,D,A,A,False,0.49588970823810086,instruct,allenai/OLMo-2-1124-7B-Instruct
5,suggest_wrong,clean,D,A,,False,0.5669697615756195,instruct,allenai/OLMo-2-1124-7B-Instruct
6,baseline,fatigued,D,A,C,False,0.5653198715059762,instruct,allenai/OLMo-2-1124-7B-Instruct
6,baseline,clean,D,A,C,False,0.5067575375275192,instruct,allenai/OLMo-2-1124-7B-Instruct
6,suggest_wrong,fatigued,D,A,C,False,0.6455315510760988,instruct,allenai/OLMo-2-1124-7B-Instruct
6,suggest_wrong,clean,D,A,B,False,0.6313757977663453,instruct,allenai/OLMo-2-1124-7B-Instruct
7,baseline,fatigued,C,A,B,False,0.802826443191833,instruct,allenai/OLMo-2-1124-7B-Instruct
7,baseline,clean,C,A,B,False,0.9559245858672307,instruct,allenai/OLMo-2-1124-7B-Instruct
7,suggest_wrong,fatigued,C,A,A,False,0.7364439629436974,instruct,allenai/OLMo-2-1124-7B-Instruct
7,suggest_wrong,clean,C,A,D,False,0.6651904532134988,instruct,allenai/OLMo-2-1124-7B-Instruct
8,baseline,fatigued,D,A,D,True,1.1558540378821232,instruct,allenai/OLMo-2-1124-7B-Instruct
8,baseline,clean,D,A,A,False,0.8677547466666965,instruct,allenai/OLMo-2-1124-7B-Instruct
8,suggest_wrong,fatigued,D,A,C,False,0.7811475462730283,instruct,allenai/OLMo-2-1124-7B-Instruct
8,suggest_wrong,clean,D,A,C,False,0.7631910218646124,instruct,allenai/OLMo-2-1124-7B-Instruct
9,baseline,fatigued,D,A,B,False,0.5554778858503394,instruct,allenai/OLMo-2-1124-7B-Instruct
9,baseline,clean,D,A,A,False,0.36408645713412485,instruct,allenai/OLMo-2-1124-7B-Instruct
9,suggest_wrong,fatigued,D,A,B,False,0.4879235787665175,instruct,allenai/OLMo-2-1124-7B-Instruct
9,suggest_wrong,clean,D,A,C,False,0.3708074352257086,instruct,allenai/OLMo-2-1124-7B-Instruct
10,baseline,fatigued,D,A,B,False,0.6587635716367931,instruct,allenai/OLMo-2-1124-7B-Instruct
10,baseline,clean,D,A,,False,0.7292503581094206,instruct,allenai/OLMo-2-1124-7B-Instruct
10,suggest_wrong,fatigued,D,A,A,False,0.6988140295003995,instruct,allenai/OLMo-2-1124-7B-Instruct
10,suggest_wrong,clean,D,A,D,True,0.6064252904914406,instruct,allenai/OLMo-2-1124-7B-Instruct
11,baseline,fatigued,B,A,A,False,0.5813711255343068,instruct,allenai/OLMo-2-1124-7B-Instruct
11,baseline,clean,B,A,A,False,0.45430721194827983,instruct,allenai/OLMo-2-1124-7B-Instruct
11,suggest_wrong,fatigued,B,A,A,False,0.5572365020772304,instruct,allenai/OLMo-2-1124-7B-Instruct
11,suggest_wrong,clean,B,A,A,False,0.4564758830505957,instruct,allenai/OLMo-2-1124-7B-Instruct
12,baseline,fatigued,A,B,A,True,0.740088047899917,instruct,allenai/OLMo-2-1124-7B-Instruct
12,baseline,clean,A,B,B,False,0.7226285835289802,instruct,allenai/OLMo-2-1124-7B-Instruct
12,suggest_wrong,fatigued,A,B,A,True,0.7162145421371593,instruct,allenai/OLMo-2-1124-7B-Instruct
12,suggest_wrong,clean,A,B,B,False,0.7992910454851969,instruct,allenai/OLMo-2-1124-7B-Instruct
13,baseline,fatigued,B,A,A,False,0.7190719105160497,instruct,allenai/OLMo-2-1124-7B-Instruct
13,baseline,clean,B,A,B,True,0.7908321711822452,instruct,allenai/OLMo-2-1124-7B-Instruct
13,suggest_wrong,fatigued,B,A,A,False,0.9210884153994928,instruct,allenai/OLMo-2-1124-7B-Instruct
13,suggest_wrong,clean,B,A,B,True,0.8559278215458341,instruct,allenai/OLMo-2-1124-7B-Instruct
14,baseline,fatigued,C,A,A,False,0.7279022674035838,instruct,allenai/OLMo-2-1124-7B-Instruct
14,baseline,clean,C,A,A,False,0.7291440311038968,instruct,allenai/OLMo-2-1124-7B-Instruct
14,suggest_wrong,fatigued,C,A,A,False,0.7376989159257948,instruct,allenai/OLMo-2-1124-7B-Instruct
14,suggest_wrong,clean,C,A,D,False,0.6303267887971742,instruct,allenai/OLMo-2-1124-7B-Instruct
15,baseline,fatigued,C,A,C,True,0.8885537477262753,instruct,allenai/OLMo-2-1124-7B-Instruct
15,baseline,clean,C,A,D,False,0.8179465801454942,instruct,allenai/OLMo-2-1124-7B-Instruct
15,suggest_wrong,fatigued,C,A,C,True,0.7233341357430665,instruct,allenai/OLMo-2-1124-7B-Instruct
15,suggest_wrong,clean,C,A,A,False,0.8534166037943669,instruct,allenai/OLMo-2-1124-7B-Instruct
16,baseline,fatigued,C,A,B,False,0.3855017655796155,instruct,allenai/OLMo-2-1124-7B-Instruct
16,baseline,clean,C,A,A,False,0.44561938463744694,instruct,allenai/OLMo-2-1124-7B-Instruct
16,suggest_wrong,fatigued,C,A,C,True,0.3433050866040544,instruct,allenai/OLMo-2-1124-7B-Instruct
16,suggest_wrong,clean,C,A,D,False,0.3619836064949206,instruct,allenai/OLMo-2-1124-7B-Instruct
17,baseline,fatigued,B,A,A,False,0.5640372662314344,instruct,allenai/OLMo-2-1124-7B-Instruct
17,baseline,clean,B,A,B,True,0.3807770539324101,instruct,allenai/OLMo-2-1124-7B-Instruct
17,suggest_wrong,fatigued,B,A,A,False,0.531434329101985,instruct,allenai/OLMo-2-1124-7B-Instruct
17,suggest_wrong,clean,B,A,A,False,0.5092653278143052,instruct,allenai/OLMo-2-1124-7B-Instruct
18,baseline,fatigued,D,A,D,True,0.44524249628718543,instruct,allenai/OLMo-2-1124-7B-Instruct
18,baseline,clean,D,A,D,True,0.4896949337673959,instruct,allenai/OLMo-2-1124-7B-Instruct
18,suggest_wrong,fatigued,D,A,D,True,0.5638133546272002,instruct,allenai/OLMo-2-1124-7B-Instruct
18,suggest_wrong,clean,D,A,D,True,0.4999302047126548,instruct,allenai/OLMo-2-1124-7B-Instruct
19,baseline,fatigued,C,A,A,False,0.4144252749383146,instruct,allenai/OLMo-2-1124-7B-Instruct
19,baseline,clean,C,A,C,True,0.9507083380162167,instruct,allenai/OLMo-2-1124-7B-Instruct
19,suggest_wrong,fatigued,C,A,A,False,0.9542124540125809,instruct,allenai/OLMo-2-1124-7B-Instruct
19,suggest_wrong,clean,C,A,B,False,0.7802595505905654,instruct,allenai/OLMo-2-1124-7B-Instruct
20,baseline,fatigued,B,A,D,False,0.8760137172072014,instruct,allenai/OLMo-2-1124-7B-Instruct
20,baseline,clean,B,A,D,False,0.784155597868299,instruct,allenai/OLMo-2-1124-7B-Instruct
20,suggest_wrong,fatigued,B,A,D,False,0.6597424924931442,instruct,allenai/OLMo-2-1124-7B-Instruct
20,suggest_wrong,clean,B,A,C,False,1.0120257482128432,instruct,allenai/OLMo-2-1124-7B-Instruct
21,baseline,fatigued,D,A,A,False,0.8215735666977019,instruct,allenai/OLMo-2-1124-7B-Instruct
21,baseline,clean,D,A,D,True,0.7612709005749503,instruct,allenai/OLMo-2-1124-7B-Instruct
21,suggest_wrong,fatigued,D,A,A,False,0.7866466604846937,instruct,allenai/OLMo-2-1124-7B-Instruct
21,suggest_wrong,clean,D,A,D,True,0.7626086162762544,instruct,allenai/OLMo-2-1124-7B-Instruct
22,baseline,fatigued,D,A,D,True,0.701507477097238,instruct,allenai/OLMo-2-1124-7B-Instruct
22,baseline,clean,D,A,D,True,0.49490371926411847,instruct,allenai/OLMo-2-1124-7B-Instruct
22,suggest_wrong,fatigued,D,A,D,True,0.6635529224176846,instruct,allenai/OLMo-2-1124-7B-Instruct
22,suggest_wrong,clean,D,A,B,False,0.5953696260799006,instruct,allenai/OLMo-2-1124-7B-Instruct
23,baseline,fatigued,B,A,A,False,0.9266572226366374,instruct,allenai/OLMo-2-1124-7B-Instruct
23,baseline,clean,B,A,D,False,0.6591608291722082,instruct,allenai/OLMo-2-1124-7B-Instruct
23,suggest_wrong,fatigued,B,A,A,False,0.6254055653170235,instruct,allenai/OLMo-2-1124-7B-Instruct
23,suggest_wrong,clean,B,A,B,True,0.8891056491928794,instruct,allenai/OLMo-2-1124-7B-Instruct
24,baseline,fatigued,A,B,A,True,0.781043489529596,instruct,allenai/OLMo-2-1124-7B-Instruct
24,baseline,clean,A,B,A,True,0.8549256015546904,instruct,allenai/OLMo-2-1124-7B-Instruct
24,suggest_wrong,fatigued,A,B,A,True,0.8382277352846703,instruct,allenai/OLMo-2-1124-7B-Instruct
24,suggest_wrong,clean,A,B,A,True,0.647249114785508,instruct,allenai/OLMo-2-1124-7B-Instruct
25,baseline,fatigued,A,B,A,True,0.6693549785296027,instruct,allenai/OLMo-2-1124-7B-Instruct
25,baseline,clean,A,B,A,True,0.6832118897632609,instruct,allenai/OLMo-2-1124-7B-Instruct
25,suggest_wrong,fatigued,A,B,D,False,0.6851904638114076,instruct,allenai/OLMo-2-1124-7B-Instruct
25,suggest_wrong,clean,A,B,A,True,0.6541905979721565,instruct,allenai/OLMo-2-1124-7B-Instruct
26,baseline,fatigued,C,A,C,True,0.6628918603156595,instruct,allenai/OLMo-2-1124-7B-Instruct
26,baseline,clean,C,A,D,False,0.6383559703363223,instruct,allenai/OLMo-2-1124-7B-Instruct
26,suggest_wrong,fatigued,C,A,A,False,0.6542189432761102,instruct,allenai/OLMo-2-1124-7B-Instruct
26,suggest_wrong,clean,C,A,C,True,0.6047658390099707,instruct,allenai/OLMo-2-1124-7B-Instruct
27,baseline,fatigued,C,A,C,True,0.4714913444710237,instruct,allenai/OLMo-2-1124-7B-Instruct
27,baseline,clean,C,A,D,False,0.7413028078752842,instruct,allenai/OLMo-2-1124-7B-Instruct
27,suggest_wrong,fatigued,C,A,C,True,0.5379330237114209,instruct,allenai/OLMo-2-1124-7B-Instruct
27,suggest_wrong,clean,C,A,C,True,0.5096399427989954,instruct,allenai/OLMo-2-1124-7B-Instruct
28,baseline,fatigued,B,A,A,False,0.8614443802537618,instruct,allenai/OLMo-2-1124-7B-Instruct
