probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p,pred,compliant_a,compliant_b,response
11,patch_bb,code,15,True,3824.0,0.9336,3509.0,B,-15.838606834411621,-23.733280181884766,-7.556837558746338,,,,
11,patch_ba,code,15,True,3824.0,0.9336,3509.0,B,-15.931556701660156,-23.86138916015625,-7.515374183654785,,,,
11,patch_aa,code,15,True,3824.0,0.9336,3509.0,B,-15.864473342895508,-23.92176055908203,-7.533362865447998,,,,
11,unrel_pure_y,code,15,True,3831.0,0.9353,0.0,B,-15.762417793273926,-23.21772575378418,-7.497265815734863,,,,
11,unrel_patch_xy,code,15,True,3831.0,0.9353,3509.0,B,-16.067340850830078,-23.90345001220703,-7.550565719604492,,,,
11,unrel_patch_yy,code,15,True,3831.0,0.9353,3509.0,B,-15.982583999633789,-23.90850257873535,-7.562089920043945,,,,
12,pure_a,code,15,True,3848.0,0.9395,0.0,E,-16.257654190063477,-21.86968231201172,-7.032477378845215,,,,
12,pure_b,code,15,True,3848.0,0.9395,0.0,E,-16.340038299560547,-21.78594398498535,-6.913217544555664,,,,
12,patch_ab,code,15,True,3848.0,0.9395,3509.0,E,-16.737892150878906,-22.23253631591797,-6.910831928253174,,,,
12,patch_bb,code,15,True,3848.0,0.9395,3509.0,E,-16.61764144897461,-22.11590003967285,-6.877839088439941,,,,
12,patch_ba,code,15,True,3848.0,0.9395,3509.0,E,-16.60931396484375,-22.173948287963867,-6.728596210479736,,,,
12,patch_aa,code,15,True,3848.0,0.9395,3509.0,E,-16.749797821044922,-22.282503128051758,-6.845077037811279,,,,
12,unrel_pure_y,code,15,True,3855.0,0.9412,0.0,E,-16.275775909423828,-21.89219093322754,-7.0460710525512695,,,,
12,unrel_patch_xy,code,15,True,3855.0,0.9412,3509.0,E,-16.725202560424805,-22.321699142456055,-6.665879249572754,,,,
12,unrel_patch_yy,code,15,True,3855.0,0.9412,3509.0,E,-16.747047424316406,-22.311094284057617,-6.617252826690674,,,,
13,pure_a,code,15,True,3890.0,0.9497,0.0,E,-17.633316040039062,-22.953977584838867,-7.048787593841553,,,,
13,pure_b,code,15,True,3890.0,0.9497,0.0,E,-17.536954879760742,-22.85576629638672,-6.984321594238281,,,,
13,patch_ab,code,15,True,3890.0,0.9497,3509.0,E,-17.77837562561035,-23.243715286254883,-7.039997577667236,,,,
13,patch_bb,code,15,True,3890.0,0.9497,3509.0,E,-17.717945098876953,-23.036008834838867,-7.05127477645874,,,,
13,patch_ba,code,15,True,3890.0,0.9497,3509.0,E,-17.636343002319336,-23.127456665039062,-7.102557182312012,,,,
13,patch_aa,code,15,True,3890.0,0.9497,3509.0,E,-17.80070686340332,-23.41132926940918,-7.029534816741943,,,,
13,unrel_pure_y,code,15,True,3897.0,0.9514,0.0,E,-17.597902297973633,-22.8699951171875,-6.917931079864502,,,,
13,unrel_patch_xy,code,15,True,3897.0,0.9514,3509.0,E,-17.90467643737793,-23.316837310791016,-7.066315650939941,,,,
13,unrel_patch_yy,code,15,True,3897.0,0.9514,3509.0,E,-17.800670623779297,-23.27529525756836,-7.081940174102783,,,,
15,pure_a,code,15,True,3927.0,0.9587,0.0,A,-16.05144691467285,-23.2330379486084,-8.715608596801758,,,,
15,pure_b,code,15,True,3927.0,0.9587,0.0,A,-16.136611938476562,-23.328279495239258,-8.775516510009766,,,,
15,patch_ab,code,15,True,3927.0,0.9587,3509.0,A,-16.38206672668457,-23.52669334411621,-8.77037525177002,,,,
15,patch_bb,code,15,True,3927.0,0.9587,3509.0,A,-16.36394691467285,-23.511445999145508,-8.65166187286377,,,,
15,patch_ba,code,15,True,3927.0,0.9587,3509.0,A,-16.228925704956055,-23.42526626586914,-8.74416732788086,,,,
15,patch_aa,code,15,True,3927.0,0.9587,3509.0,A,-16.281213760375977,-23.375728607177734,-8.680291175842285,,,,
15,unrel_pure_y,code,15,True,3934.0,0.9604,0.0,A,-16.259597778320312,-23.31163215637207,-8.768770217895508,,,,
15,unrel_patch_xy,code,15,True,3934.0,0.9604,3509.0,A,-16.299562454223633,-23.474552154541016,-8.642365455627441,,,,
15,unrel_patch_yy,code,15,True,3934.0,0.9604,3509.0,A,-16.442834854125977,-23.5885066986084,-8.606690406799316,,,,
16,pure_a,code,15,True,3767.0,0.9197,0.0,C,-16.836883544921875,-22.343647003173828,-6.038768768310547,,,,
16,pure_b,code,15,True,3767.0,0.9197,0.0,C,-16.79152488708496,-22.132144927978516,-5.944333553314209,,,,
16,patch_ab,code,15,True,3767.0,0.9197,3509.0,C,-17.131847381591797,-22.978307723999023,-6.005199909210205,,,,
16,patch_bb,code,15,True,3767.0,0.9197,3509.0,C,-17.005441665649414,-22.811758041381836,-5.834173679351807,,,,
16,patch_ba,code,15,True,3767.0,0.9197,3509.0,C,-16.845626831054688,-22.597227096557617,-5.967545986175537,,,,
16,patch_aa,code,15,True,3767.0,0.9197,3509.0,C,-17.12599754333496,-22.949661254882812,-6.024626731872559,,,,
16,unrel_pure_y,code,15,True,3774.0,0.9214,0.0,C,-16.854204177856445,-22.19065284729004,-5.938457489013672,,,,
16,unrel_patch_xy,code,15,True,3774.0,0.9214,3509.0,C,-16.92733383178711,-22.63600730895996,-5.902591228485107,,,,
16,unrel_patch_yy,code,15,True,3774.0,0.9214,3509.0,C,-17.04436492919922,-22.850711822509766,-5.978385925292969,,,,
17,pure_a,code,15,True,3855.0,0.9412,0.0,C,-14.8301362991333,-21.910396575927734,-8.461980819702148,,,,
17,pure_b,code,15,True,3855.0,0.9412,0.0,C,-14.84595775604248,-22.012313842773438,-8.4278564453125,,,,
17,patch_ab,code,15,True,3855.0,0.9412,3509.0,C,-15.076639175415039,-22.44326400756836,-8.439651489257812,,,,
17,patch_bb,code,15,True,3855.0,0.9412,3509.0,C,-15.021661758422852,-22.169538497924805,-8.4744291305542,,,,
17,patch_ba,code,15,True,3855.0,0.9412,3509.0,C,-14.917433738708496,-22.24930763244629,-8.413918495178223,,,,
17,patch_aa,code,15,True,3855.0,0.9412,3509.0,C,-15.050806045532227,-22.34040641784668,-8.487637519836426,,,,
17,unrel_pure_y,code,15,True,3862.0,0.9429,0.0,C,-14.80325984954834,-22.075613021850586,-8.38782787322998,,,,
17,unrel_patch_xy,code,15,True,3862.0,0.9429,3509.0,C,-14.979341506958008,-22.263996124267578,-8.41847038269043,,,,
17,unrel_patch_yy,code,15,True,3862.0,0.9429,3509.0,C,-15.028261184692383,-22.356910705566406,-8.483833312988281,,,,
18,pure_a,code,15,True,3922.0,0.9575,0.0,C,-16.03940773010254,-23.652183532714844,-7.905738830566406,,,,
18,pure_b,code,15,True,3922.0,0.9575,0.0,C,-16.014400482177734,-23.649822235107422,-7.91162109375,,,,
18,patch_ab,code,15,True,3922.0,0.9575,3509.0,C,-16.307132720947266,-24.035898208618164,-7.853263854980469,,,,
18,patch_bb,code,15,True,3922.0,0.9575,3509.0,C,-16.12215805053711,-23.7702579498291,-7.831239223480225,,,,
18,patch_ba,code,15,True,3922.0,0.9575,3509.0,C,-16.1407527923584,-23.67812728881836,-7.9065046310424805,,,,
18,patch_aa,code,15,True,3922.0,0.9575,3509.0,C,-16.3548583984375,-23.815671920776367,-7.795341968536377,,,,
18,unrel_pure_y,code,15,True,3929.0,0.9592,0.0,C,-15.987075805664062,-23.628971099853516,-7.939728260040283,,,,
18,unrel_patch_xy,code,15,True,3929.0,0.9592,3509.0,C,-16.182022094726562,-23.7965145111084,-7.7115583419799805,,,,
18,unrel_patch_yy,code,15,True,3929.0,0.9592,3509.0,C,-16.202905654907227,-23.663619995117188,-7.8697099685668945,,,,
19,pure_a,code,15,True,3897.0,0.9514,0.0,C,-14.70898723602295,-22.346094131469727,-7.204922199249268,,,,
19,pure_b,code,15,True,3897.0,0.9514,0.0,C,-14.653148651123047,-22.34398078918457,-7.16652250289917,,,,
19,patch_ab,code,15,True,3897.0,0.9514,3509.0,C,-14.83394718170166,-22.629379272460938,-6.966712951660156,,,,
19,patch_bb,code,15,True,3897.0,0.9514,3509.0,C,-14.775187492370605,-22.427461624145508,-7.047142028808594,,,,
19,patch_ba,code,15,True,3897.0,0.9514,3509.0,C,-14.752991676330566,-22.360456466674805,-7.030411243438721,,,,
19,patch_aa,code,15,True,3897.0,0.9514,3509.0,C,-14.768888473510742,-22.63724136352539,-7.045121669769287,,,,
19,unrel_pure_y,code,15,True,3904.0,0.9531,0.0,C,-14.766746520996094,-22.34209632873535,-7.251575946807861,,,,
19,unrel_patch_xy,code,15,True,3904.0,0.9531,3509.0,C,-14.884930610656738,-22.578367233276367,-7.02882194519043,,,,
19,unrel_patch_yy,code,15,True,3904.0,0.9531,3509.0,C,-14.801865577697754,-22.58599281311035,-6.928109169006348,,,,
20,pure_a,code,15,True,3886.0,0.9487,0.0,C,-16.114154815673828,-22.774465560913086,-8.695847511291504,,,,
20,pure_b,code,15,True,3886.0,0.9487,0.0,C,-16.09770393371582,-22.7078800201416,-8.696844100952148,,,,
20,patch_ab,code,15,True,3886.0,0.9487,3509.0,C,-16.4206485748291,-23.404741287231445,-8.611250877380371,,,,
20,patch_bb,code,15,True,3886.0,0.9487,3509.0,C,-16.41360855102539,-23.197998046875,-8.643521308898926,,,,
20,patch_ba,code,15,True,3886.0,0.9487,3509.0,C,-16.296371459960938,-23.268840789794922,-8.685422897338867,,,,
20,patch_aa,code,15,True,3886.0,0.9487,3509.0,C,-16.453184127807617,-23.35075569152832,-8.591334342956543,,,,
20,unrel_pure_y,code,15,True,3893.0,0.9504,0.0,C,-16.130931854248047,-22.884553909301758,-8.770560264587402,,,,
20,unrel_patch_xy,code,15,True,3893.0,0.9504,3509.0,C,-16.361665725708008,-23.32548713684082,-8.632259368896484,,,,
20,unrel_patch_yy,code,15,True,3893.0,0.9504,3509.0,C,-16.410402297973633,-23.317901611328125,-8.688394546508789,,,,
22,pure_a,code,15,True,3983.0,0.9724,0.0,C,-15.454773902893066,-22.639162063598633,-7.638323783874512,,,,
22,pure_b,code,15,True,3983.0,0.9724,0.0,C,-15.438323020935059,-22.600191116333008,-7.545452117919922,,,,
22,patch_ab,code,15,True,3983.0,0.9724,3509.0,C,-15.680927276611328,-22.477083206176758,-7.473428726196289,,,,
22,patch_bb,code,15,True,3983.0,0.9724,3509.0,C,-15.499153137207031,-22.40525245666504,-7.6258544921875,,,,
22,patch_ba,code,15,True,3983.0,0.9724,3509.0,C,-15.516959190368652,-22.39325523376465,-7.531696319580078,,,,
22,patch_aa,code,15,True,3983.0,0.9724,3509.0,C,-15.622614860534668,-22.474811553955078,-7.503428936004639,,,,
22,unrel_pure_y,code,15,True,3990.0,0.9741,0.0,C,-15.410318374633789,-22.686302185058594,-7.587939262390137,,,,
22,unrel_patch_xy,code,15,True,3990.0,0.9741,3509.0,C,-15.706197738647461,-22.562963485717773,-7.50319242477417,,,,
22,unrel_patch_yy,code,15,True,3990.0,0.9741,3509.0,C,-15.74748706817627,-22.575069427490234,-7.54325532913208,,,,
23,pure_a,code,15,True,3870.0,0.9448,0.0,B,-15.31821346282959,-22.222681045532227,-8.4816312789917,,,,
23,pure_b,code,15,True,3870.0,0.9448,0.0,B,-15.33750057220459,-22.410600662231445,-8.381119728088379,,,,
23,patch_ab,code,15,True,3870.0,0.9448,3509.0,B,-15.61648941040039,-22.65687370300293,-8.400349617004395,,,,
23,patch_bb,code,15,True,3870.0,0.9448,3509.0,B,-15.557453155517578,-22.71389389038086,-8.427281379699707,,,,
23,patch_ba,code,15,True,3870.0,0.9448,3509.0,B,-15.428801536560059,-22.422752380371094,-8.380462646484375,,,,
23,patch_aa,code,15,True,3870.0,0.9448,3509.0,B,-15.64305305480957,-22.765132904052734,-8.440400123596191,,,,
23,unrel_pure_y,code,15,True,3877.0,0.9465,0.0,B,-15.341036796569824,-22.429182052612305,-8.454076766967773,,,,
23,unrel_patch_xy,code,15,True,3877.0,0.9465,3509.0,B,-15.562103271484375,-22.57291030883789,-8.368751525878906,,,,
23,unrel_patch_yy,code,15,True,3877.0,0.9465,3509.0,B,-15.507594108581543,-22.66802406311035,-8.366393089294434,,,,
24,pure_a,code,15,True,3803.0,0.9285,0.0,E,-14.035690307617188,-22.69159507751465,-7.502429485321045,,,,
24,pure_b,code,15,True,3803.0,0.9285,0.0,E,-14.151233673095703,-22.731861114501953,-7.450737953186035,,,,
24,patch_ab,code,15,True,3803.0,0.9285,3509.0,E,-14.511042594909668,-23.301191329956055,-7.650680065155029,,,,
24,patch_bb,code,15,True,3803.0,0.9285,3509.0,E,-14.470206260681152,-23.367290496826172,-7.5137224197387695,,,,
24,patch_ba,code,15,True,3803.0,0.9285,3509.0,E,-14.418342590332031,-23.277721405029297,-7.412469863891602,,,,
24,patch_aa,code,15,True,3803.0,0.9285,3509.0,E,-14.436702728271484,-23.423166275024414,-7.448223114013672,,,,
24,unrel_pure_y,code,15,True,3810.0,0.9302,0.0,E,-14.203341484069824,-22.750694274902344,-7.591720104217529,,,,
24,unrel_patch_xy,code,15,True,3810.0,0.9302,3509.0,E,-14.478960037231445,-23.41736602783203,-7.456146717071533,,,,
24,unrel_patch_yy,code,15,True,3810.0,0.9302,3509.0,E,-14.41869068145752,-23.406883239746094,-7.469442844390869,,,,
26,pure_a,code,15,True,3840.0,0.9375,0.0,C,-15.968331336975098,-21.960742950439453,-6.271636009216309,,,,
26,pure_b,code,15,True,3840.0,0.9375,0.0,C,-15.988044738769531,-21.942184448242188,-6.308320045471191,,,,
26,patch_ab,code,15,True,3840.0,0.9375,3509.0,C,-16.353757858276367,-22.532438278198242,-6.193300724029541,,,,
26,patch_bb,code,15,True,3840.0,0.9375,3509.0,C,-16.132831573486328,-22.179275512695312,-6.175506114959717,,,,
26,patch_ba,code,15,True,3840.0,0.9375,3509.0,C,-16.085098266601562,-22.125959396362305,-6.245736598968506,,,,
26,patch_aa,code,15,True,3840.0,0.9375,3509.0,C,-16.21778678894043,-22.38418197631836,-6.305792331695557,,,,
26,unrel_pure_y,code,15,True,3847.0,0.9392,0.0,C,-15.958624839782715,-21.861530303955078,-6.260308742523193,,,,
26,unrel_patch_xy,code,15,True,3847.0,0.9392,3509.0,C,-16.21735191345215,-22.491159439086914,-6.277632713317871,,,,
26,unrel_patch_yy,code,15,True,3847.0,0.9392,3509.0,C,-16.08380889892578,-22.40524673461914,-6.241869926452637,,,,
27,pure_a,code,15,True,3949.0,0.9641,0.0,B,-15.608726501464844,-22.908767700195312,-7.2238359451293945,,,,
27,pure_b,code,15,True,3949.0,0.9641,0.0,B,-15.614684104919434,-22.880212783813477,-7.259921073913574,,,,
27,patch_ab,code,15,True,3949.0,0.9641,3509.0,B,-15.962610244750977,-23.293380737304688,-7.2734694480896,,,,
27,patch_bb,code,15,True,3949.0,0.9641,3509.0,B,-15.779451370239258,-23.083898544311523,-7.258645057678223,,,,
27,patch_ba,code,15,True,3949.0,0.9641,3509.0,B,-15.900595664978027,-23.185588836669922,-7.172322750091553,,,,
27,patch_aa,code,15,True,3949.0,0.9641,3509.0,B,-15.782003402709961,-23.163740158081055,-7.183928489685059,,,,
27,unrel_pure_y,code,15,True,3956.0,0.9658,0.0,B,-15.646203994750977,-23.048954010009766,-7.32145881652832,,,,
27,unrel_patch_xy,code,15,True,3956.0,0.9658,3509.0,B,-15.873953819274902,-23.125099182128906,-7.242642402648926,,,,
27,unrel_patch_yy,code,15,True,3956.0,0.9658,3509.0,B,-15.954957962036133,-23.199602127075195,-7.064884185791016,,,,
28,pure_a,code,15,True,3896.0,0.9512,0.0,C,-15.716338157653809,-21.925392150878906,-7.799663066864014,,,,
28,pure_b,code,15,True,3896.0,0.9512,0.0,C,-15.742239952087402,-22.01630973815918,-7.825225353240967,,,,
28,patch_ab,code,15,True,3896.0,0.9512,3509.0,C,-15.801237106323242,-22.126920700073242,-7.703672885894775,,,,
28,patch_bb,code,15,True,3896.0,0.9512,3509.0,C,-15.90506362915039,-22.180644989013672,-7.847465515136719,,,,
28,patch_ba,code,15,True,3896.0,0.9512,3509.0,C,-15.808802604675293,-22.153329849243164,-7.693662166595459,,,,
28,patch_aa,code,15,True,3896.0,0.9512,3509.0,C,-15.937541961669922,-22.212072372436523,-7.743795871734619,,,,
28,unrel_pure_y,code,15,True,3903.0,0.9529,0.0,C,-15.710511207580566,-21.92327308654785,-7.8228678703308105,,,,
28,unrel_patch_xy,code,15,True,3903.0,0.9529,3509.0,C,-15.964752197265625,-22.276412963867188,-7.684751033782959,,,,
28,unrel_patch_yy,code,15,True,3903.0,0.9529,3509.0,C,-15.937836647033691,-22.28981590270996,-7.739181041717529,,,,
29,pure_a,code,15,True,3912.0,0.9551,0.0,A,-16.659231185913086,-22.807235717773438,-7.465420722961426,,,,
29,pure_b,code,15,True,3912.0,0.9551,0.0,A,-16.60858154296875,-22.91341781616211,-7.3741841316223145,,,,
29,patch_ab,code,15,True,3912.0,0.9551,3509.0,A,-17.156715393066406,-23.563812255859375,-7.568009853363037,,,,
29,patch_bb,code,15,True,3912.0,0.9551,3509.0,A,-16.938838958740234,-23.376663208007812,-7.635934829711914,,,,
29,patch_ba,code,15,True,3912.0,0.9551,3509.0,A,-16.9376277923584,-23.307706832885742,-7.643925666809082,,,,
29,patch_aa,code,15,True,3912.0,0.9551,3509.0,A,-17.04725456237793,-23.536231994628906,-7.619678020477295,,,,
29,unrel_pure_y,code,15,True,3919.0,0.9568,0.0,A,-16.70264434814453,-22.931928634643555,-7.486764907836914,,,,
29,unrel_patch_xy,code,15,True,3919.0,0.9568,3509.0,A,-17.004566192626953,-23.42565155029297,-7.585292816162109,,,,
29,unrel_patch_yy,code,15,True,3919.0,0.9568,3509.0,A,-17.00333023071289,-23.427034378051758,-7.594582557678223,,,,
30,pure_a,code,15,True,3837.0,0.9368,0.0,B,-16.082141876220703,-23.724903106689453,-8.199197769165039,,,,
30,pure_b,code,15,True,3837.0,0.9368,0.0,B,-16.167545318603516,-23.657522201538086,-8.24150562286377,,,,
30,patch_ab,code,15,True,3837.0,0.9368,3509.0,B,-16.41329002380371,-24.222322463989258,-7.9765520095825195,,,,
30,patch_bb,code,15,True,3837.0,0.9368,3509.0,B,-16.23567771911621,-23.97425079345703,-7.925173282623291,,,,
30,patch_ba,code,15,True,3837.0,0.9368,3509.0,B,-16.1878662109375,-23.987878799438477,-7.968479633331299,,,,
30,patch_aa,code,15,True,3837.0,0.9368,3509.0,B,-16.31134796142578,-24.21613883972168,-7.950333595275879,,,,
30,unrel_pure_y,code,15,True,3844.0,0.9385,0.0,B,-16.05040168762207,-23.653106689453125,-8.189468383789062,,,,
30,unrel_patch_xy,code,15,True,3844.0,0.9385,3509.0,B,-16.295549392700195,-23.9453182220459,-7.963209629058838,,,,
30,unrel_patch_yy,code,15,True,3844.0,0.9385,3509.0,B,-16.403728485107422,-24.03656578063965,-7.856766223907471,,,,
31,pure_a,code,15,True,3836.0,0.9365,0.0,C,-17.079139709472656,-22.183818817138672,-6.976740837097168,,,,
31,pure_b,code,15,True,3836.0,0.9365,0.0,C,-16.94680404663086,-22.169328689575195,-7.144627094268799,,,,
31,patch_ab,code,15,True,3836.0,0.9365,3509.0,C,-17.286420822143555,-22.788434982299805,-7.0524187088012695,,,,
31,patch_bb,code,15,True,3836.0,0.9365,3509.0,C,-17.16935157775879,-22.5712833404541,-6.901707172393799,,,,
31,patch_ba,code,15,True,3836.0,0.9365,3509.0,C,-17.26357078552246,-22.651968002319336,-6.930188179016113,,,,
31,patch_aa,code,15,True,3836.0,0.9365,3509.0,C,-17.396961212158203,-22.681255340576172,-6.916105270385742,,,,
31,unrel_pure_y,code,15,True,3843.0,0.9382,0.0,C,-17.031238555908203,-22.169729232788086,-7.066558361053467,,,,
31,unrel_patch_xy,code,15,True,3843.0,0.9382,3509.0,C,-17.309537887573242,-22.678340911865234,-7.041773319244385,,,,
31,unrel_patch_yy,code,15,True,3843.0,0.9382,3509.0,C,-17.341360092163086,-22.569198608398438,-6.97853946685791,,,,
32,pure_a,code,15,True,3918.0,0.9565,0.0,A,-15.476414680480957,-23.204011917114258,-7.751774311065674,,,,
32,pure_b,code,15,True,3918.0,0.9565,0.0,A,-15.374114036560059,-23.126873016357422,-7.653069019317627,,,,
32,patch_ab,code,15,True,3918.0,0.9565,3509.0,A,-15.80210018157959,-23.655195236206055,-7.671473026275635,,,,
32,patch_bb,code,15,True,3918.0,0.9565,3509.0,A,-15.687122344970703,-23.34387969970703,-7.714833736419678,,,,
32,patch_ba,code,15,True,3918.0,0.9565,3509.0,A,-15.775849342346191,-23.56073760986328,-7.778931140899658,,,,
32,patch_aa,code,15,True,3918.0,0.9565,3509.0,A,-15.85539436340332,-23.719758987426758,-7.596294403076172,,,,
32,unrel_pure_y,code,15,True,3925.0,0.9583,0.0,A,-15.367589950561523,-23.191822052001953,-7.674612998962402,,,,
32,unrel_patch_xy,code,15,True,3925.0,0.9583,3509.0,A,-15.827160835266113,-23.695463180541992,-7.5524678230285645,,,,
32,unrel_patch_yy,code,15,True,3925.0,0.9583,3509.0,A,-15.82414436340332,-23.647472381591797,-7.59219217300415,,,,
33,pure_a,code,15,True,3786.0,0.9243,0.0,D,-18.159639358520508,-23.805007934570312,-5.264445781707764,,,,
33,pure_b,code,15,True,3786.0,0.9243,0.0,D,-18.187538146972656,-23.832427978515625,-5.17238187789917,,,,
33,patch_ab,code,15,True,3786.0,0.9243,3509.0,D,-18.2679500579834,-24.135534286499023,-5.445993423461914,,,,
33,patch_bb,code,15,True,3786.0,0.9243,3509.0,D,-18.157499313354492,-24.082860946655273,-5.418622970581055,,,,
33,patch_ba,code,15,True,3786.0,0.9243,3509.0,D,-18.205955505371094,-23.93755340576172,-5.399990558624268,,,,
33,patch_aa,code,15,True,3786.0,0.9243,3509.0,D,-18.29364776611328,-24.233325958251953,-5.544076919555664,,,,
33,unrel_pure_y,code,15,True,3793.0,0.926,0.0,D,-18.22798728942871,-23.74333381652832,-5.12729549407959,,,,
33,unrel_patch_xy,code,15,True,3793.0,0.926,3509.0,D,-18.211563110351562,-24.095895767211914,-5.377363681793213,,,,
33,unrel_patch_yy,code,15,True,3793.0,0.926,3509.0,D,-18.35425567626953,-24.177169799804688,-5.246101379394531,,,,
35,pure_a,code,15,True,3837.0,0.9368,0.0,D,-16.457876205444336,-22.014793395996094,-7.950503349304199,,,,
35,pure_b,code,15,True,3837.0,0.9368,0.0,D,-16.3973388671875,-22.079795837402344,-7.73878812789917,,,,
35,patch_ab,code,15,True,3837.0,0.9368,3509.0,D,-16.66817855834961,-22.464874267578125,-7.670406818389893,,,,
35,patch_bb,code,15,True,3837.0,0.9368,3509.0,D,-16.57392692565918,-22.233516693115234,-7.676174640655518,,,,
35,patch_ba,code,15,True,3837.0,0.9368,3509.0,D,-16.68688201904297,-22.386178970336914,-7.640201091766357,,,,
35,patch_aa,code,15,True,3837.0,0.9368,3509.0,D,-16.56825828552246,-22.495859146118164,-7.636155128479004,,,,
35,unrel_pure_y,code,15,True,3844.0,0.9385,0.0,D,-16.50347328186035,-22.101810455322266,-7.817184925079346,,,,
35,unrel_patch_xy,code,15,True,3844.0,0.9385,3509.0,D,-16.687728881835938,-22.424381256103516,-7.718776226043701,,,,
35,unrel_patch_yy,code,15,True,3844.0,0.9385,3509.0,D,-16.637361526489258,-22.433874130249023,-7.713858604431152,,,,
37,pure_a,code,15,True,3822.0,0.9331,0.0,E,-15.692888259887695,-23.351360321044922,-7.5429534912109375,,,,
37,pure_b,code,15,True,3822.0,0.9331,0.0,E,-15.74045181274414,-23.22484016418457,-7.584258079528809,,,,
37,patch_ab,code,15,True,3822.0,0.9331,3509.0,E,-15.821125984191895,-23.573318481445312,-7.272228240966797,,,,
37,patch_bb,code,15,True,3822.0,0.9331,3509.0,E,-15.795231819152832,-23.585844039916992,-7.371938228607178,,,,
37,patch_ba,code,15,True,3822.0,0.9331,3509.0,E,-15.739813804626465,-23.526199340820312,-7.243734836578369,,,,
37,patch_aa,code,15,True,3822.0,0.9331,3509.0,E,-15.78907299041748,-23.521177291870117,-7.374274730682373,,,,
37,unrel_pure_y,code,15,True,3829.0,0.9348,0.0,E,-15.733417510986328,-23.197269439697266,-7.561550140380859,,,,
37,unrel_patch_xy,code,15,True,3829.0,0.9348,3509.0,E,-15.821894645690918,-23.523908615112305,-7.3519744873046875,,,,
37,unrel_patch_yy,code,15,True,3829.0,0.9348,3509.0,E,-15.80235481262207,-23.537546157836914,-7.320182800292969,,,,
38,pure_a,code,15,True,3793.0,0.926,0.0,C,-16.14801025390625,-20.79541778564453,-3.6385254859924316,,,,
38,pure_b,code,15,True,3793.0,0.926,0.0,C,-16.165102005004883,-20.89975357055664,-3.6946191787719727,,,,
38,patch_ab,code,15,True,3793.0,0.926,3509.0,C,-16.362730026245117,-21.386445999145508,-3.8170604705810547,,,,
38,patch_bb,code,15,True,3793.0,0.926,3509.0,C,-16.18769073486328,-21.33869171142578,-3.6719653606414795,,,,
38,patch_ba,code,15,True,3793.0,0.926,3509.0,C,-16.0672664642334,-21.232831954956055,-3.607560157775879,,,,
38,patch_aa,code,15,True,3793.0,0.926,3509.0,C,-16.31612777709961,-21.39790153503418,-3.8931610584259033,,,,
38,unrel_pure_y,code,15,True,3800.0,0.9277,0.0,C,-16.088848114013672,-20.882780075073242,-3.627946615219116,,,,
38,unrel_patch_xy,code,15,True,3800.0,0.9277,3509.0,C,-16.27284049987793,-21.327945709228516,-3.7413201332092285,,,,
38,unrel_patch_yy,code,15,True,3800.0,0.9277,3509.0,C,-16.19546127319336,-21.494497299194336,-3.7563374042510986,,,,
39,pure_a,code,15,True,3877.0,0.9465,0.0,A,-15.2590970993042,-23.514680862426758,-8.050297737121582,,,,
39,pure_b,code,15,True,3877.0,0.9465,0.0,A,-15.194391250610352,-23.485809326171875,-8.085301399230957,,,,
39,patch_ab,code,15,True,3877.0,0.9465,3509.0,A,-15.364287376403809,-23.626422882080078,-7.826175212860107,,,,
39,patch_bb,code,15,True,3877.0,0.9465,3509.0,A,-15.22400188446045,-23.62958335876465,-7.940733909606934,,,,
39,patch_ba,code,15,True,3877.0,0.9465,3509.0,A,-15.278512001037598,-23.58635711669922,-8.027624130249023,,,,
39,patch_aa,code,15,True,3877.0,0.9465,3509.0,A,-15.410297393798828,-23.708454132080078,-7.918837547302246,,,,
39,unrel_pure_y,code,15,True,3884.0,0.9482,0.0,A,-15.222662925720215,-23.60368537902832,-8.011116981506348,,,,
39,unrel_patch_xy,code,15,True,3884.0,0.9482,3509.0,A,-15.415339469909668,-23.781991958618164,-8.022489547729492,,,,
39,unrel_patch_yy,code,15,True,3884.0,0.9482,3509.0,A,-15.44420051574707,-23.771099090576172,-7.948389053344727,,,,
