session,filler_turns,pathology,gold,condition,evidence_share,target_share,scale,pred,correct,pattern_err,bias_sd
2,21,Boerhaave,E,back_20_clamped,0.08126426882776172,0.08164990019076868,2.7476395221539325,D,False,,
2,21,Boerhaave,E,back_20_headpattern,0.0939026027917862,0.08164989948272705,,D,False,0.01285853423178196,1.1448003053665161
2,28,Pericarditis,A,back_20,0.03210955522934615,,1.0,A,True,,
2,28,Pericarditis,A,local,0.07456434223144015,,1.0,A,True,,
2,28,Pericarditis,A,back_20_clamped,0.074552947781312,0.07456434223144015,3.089254153492736,A,True,,
2,28,Pericarditis,A,back_20_headpattern,0.0736120268702507,0.07456433773040771,,C,False,0.0037880665622651577,1.1916465759277344
2,28,SLE,D,back_20,0.03670866390813578,,1.0,B,False,,
2,28,SLE,D,local,0.08415040225622761,,1.0,B,False,,
2,28,SLE,D,back_20_clamped,0.08399402593032396,0.08415040225622761,2.9134441484461018,B,False,,
2,28,SLE,D,back_20_headpattern,0.08361753076314926,0.08415040373802185,,B,False,0.001260718796402216,1.1472504138946533
2,28,Tuberculosis,A,back_20,0.025201737437187385,,1.0,E,False,,
2,28,Tuberculosis,A,local,0.0664270034673109,,1.0,A,True,,
2,28,Tuberculosis,A,back_20_clamped,0.06641304480300467,0.0664270034673109,3.4733418077313054,E,False,,
2,28,Tuberculosis,A,back_20_headpattern,0.07145337760448456,0.06642699986696243,,E,False,0.0068466076627373695,1.300508737564087
2,28,Viral pharyngitis,D,back_20,0.028008531258494118,,1.0,D,True,,
2,28,Viral pharyngitis,D,local,0.07313980769481532,,1.0,D,True,,
2,28,Viral pharyngitis,D,back_20_clamped,0.07307026541416362,0.07313980769481532,3.52459531352531,D,True,,
2,28,Viral pharyngitis,D,back_20_headpattern,0.07560724020004272,0.07313980162143707,,D,True,0.004823268856853247,1.2252551317214966
2,28,Epiglottitis,E,back_20,0.03684623081856528,,1.0,E,True,,
2,28,Epiglottitis,E,local,0.08174399183445757,,1.0,E,True,,
2,28,Epiglottitis,E,back_20_clamped,0.0819128241747328,0.08174399183445757,3.044331235662256,E,True,,
2,28,Epiglottitis,E,back_20_headpattern,0.08070166409015656,0.0817439928650856,,B,False,0.001652341685257852,1.1769942045211792
2,28,Viral pharyngitis,A,back_20,0.029610926791056924,,1.0,E,False,,
2,28,Viral pharyngitis,A,local,0.06908604657769502,,1.0,E,False,,
2,28,Viral pharyngitis,A,back_20_clamped,0.06912635030750428,0.06908604657769502,2.9348611864995338,E,False,,
2,28,Viral pharyngitis,A,back_20_headpattern,0.07155019044876099,0.06908605247735977,,A,True,0.004180278163403273,1.1991478204727173
2,28,Unstable angina,C,back_20,0.037806239298004474,,1.0,C,True,,
2,28,Unstable angina,C,local,0.07971077522955738,,1.0,C,True,,
2,28,Unstable angina,C,back_20_clamped,0.07958756668248798,0.07971077522955738,2.70768425193379,C,True,,
2,28,Unstable angina,C,back_20_headpattern,0.0788675993680954,0.07971076667308807,,C,True,0.001426501665264368,1.1304715871810913
2,28,SLE,D,back_20,0.0412774467986084,,1.0,E,False,,
2,28,SLE,D,local,0.09167101697397584,,1.0,E,False,,
2,28,SLE,D,back_20_clamped,0.09163283304796974,0.09167101697397584,2.956435663479408,E,False,,
2,28,SLE,D,back_20_headpattern,0.09104818105697632,0.09167101979255676,,E,False,0.0020637137349694967,1.1320292949676514
2,35,Pancreatic neoplasm,B,back_20,0.029475957775490898,,1.0,C,False,,
2,35,Pancreatic neoplasm,B,local,0.07562793798251732,,1.0,B,True,,
2,35,Pancreatic neoplasm,B,back_20_clamped,0.0754782438983086,0.07562793798251732,3.1119635896071585,C,False,,
2,35,Pancreatic neoplasm,B,back_20_headpattern,0.07501865178346634,0.07562794536352158,,C,False,0.001317150890827179,1.2822118997573853
2,35,URTI,E,back_20,0.022724971537358106,,1.0,B,False,,
2,35,URTI,E,local,0.07071125772904452,,1.0,E,True,,
2,35,URTI,E,back_20_clamped,0.07069578696364084,0.07071125772904452,3.656062390750353,E,True,,
2,35,URTI,E,back_20_headpattern,0.07057583332061768,0.07071125507354736,,B,False,0.001282768091186881,1.4030681848526
2,35,Acute pulmonary edema,C,back_20,0.02760594664517816,,1.0,E,False,,
2,35,Acute pulmonary edema,C,local,0.07435095619763388,,1.0,E,False,,
2,35,Acute pulmonary edema,C,back_20_clamped,0.07460187968570015,0.07435095619763388,3.25176920420377,E,False,,
2,35,Acute pulmonary edema,C,back_20_headpattern,0.07412221282720566,0.07435095310211182,,B,False,0.0013142417883500457,1.2619706392288208
2,35,Boerhaave,D,back_20,0.020478729954698988,,1.0,E,False,,
2,35,Boerhaave,D,local,0.06119738906437533,,1.0,E,False,,
2,35,Boerhaave,D,back_20_clamped,0.06116150165268702,0.06119738906437533,3.3240099653895356,E,False,,
2,35,Boerhaave,D,back_20_headpattern,0.060599200427532196,0.06119738519191742,,E,False,0.0013291847426444292,1.315575122833252
2,35,Scombroid food poisoning,D,back_20,0.030883558309572567,,1.0,E,False,,
2,35,Scombroid food poisoning,D,local,0.077834449051295,,1.0,E,False,,
2,35,Scombroid food poisoning,D,back_20_clamped,0.07779829004569067,0.077834449051295,2.956435663479408,D,True,,
2,35,Scombroid food poisoning,D,back_20_headpattern,0.07775259017944336,0.07783444970846176,,D,True,0.0011106127640232444,1.2555068731307983
2,35,Viral pharyngitis,C,back_20,0.024542600370692613,,1.0,D,False,,
2,35,Viral pharyngitis,C,local,0.06542507948620369,,1.0,C,True,,
2,35,Viral pharyngitis,C,back_20_clamped,0.06546246512823747,0.06542507948620369,3.25176920420377,D,False,,
2,35,Viral pharyngitis,C,back_20_headpattern,0.06505302339792252,0.0654250830411911,,D,False,0.0013110785512253642,1.2989614009857178
2,35,Pulmonary embolism,A,back_20,0.032073714762598904,,1.0,A,True,,
2,35,Pulmonary embolism,A,local,0.08167802018522252,,1.0,A,True,,
2,35,Pulmonary embolism,A,back_20_clamped,0.08164489427385271,0.08167802018522252,2.3216662898284848,A,True,,
2,35,Pulmonary embolism,A,back_20_headpattern,0.08188971877098083,0.08167801797389984,,A,True,0.0012299035442993045,1.179215431213379
2,35,GERD,E,back_20,0.02212321306850909,,1.0,E,True,,
2,35,GERD,E,local,0.06460126247895914,,1.0,E,True,,
2,35,GERD,E,back_20_clamped,0.06446395634349078,0.06460126247895914,3.299753128900569,E,True,,
2,35,GERD,E,back_20_headpattern,0.06423087418079376,0.06460125744342804,,E,True,0.0013325691688805819,1.3228754997253418
2,42,Acute rhinosinusitis,A,back_20,0.024037130917792554,,1.0,D,False,,
2,42,Acute rhinosinusitis,A,local,0.06977534154890463,,1.0,D,False,,
2,42,Acute rhinosinusitis,A,back_20_clamped,0.06978292181857726,0.06977534154890463,3.3240099653895356,E,False,,
2,42,Acute rhinosinusitis,A,back_20_headpattern,0.07636457681655884,0.06977534294128418,,D,False,0.00806836225092411,1.226877212524414
2,42,Boerhaave,C,back_20,0.02242495423004747,,1.0,D,False,,
2,42,Boerhaave,C,local,0.0630414686567633,,1.0,D,False,,
2,42,Boerhaave,C,back_20_clamped,0.0630980381737469,0.0630414686567633,3.4733418077313054,D,False,,
2,42,Boerhaave,C,back_20_headpattern,0.06357326358556747,0.06304146349430084,,D,False,0.0019787626806646585,1.2206305265426636
2,42,Viral pharyngitis,D,back_20,0.02226463928968264,,1.0,D,True,,
2,42,Viral pharyngitis,D,local,0.06550401502556724,,1.0,D,True,,
2,42,Viral pharyngitis,D,back_20_clamped,0.06536884965898618,0.06550401502556724,3.4988747130758036,D,True,,
2,42,Viral pharyngitis,D,back_20_headpattern,0.06620535999536514,0.06550402194261551,,D,True,0.002519141649827361,1.2648656368255615
2,42,URTI,A,back_20,0.024150152796545137,,1.0,D,False,,
2,42,URTI,A,local,0.07020716490825407,,1.0,D,False,,
2,42,URTI,A,back_20_clamped,0.0702992996353809,0.07020716490825407,3.2044830459577827,D,False,,
2,42,URTI,A,back_20_headpattern,0.07044640183448792,0.07020716369152069,,D,False,0.007097074296325445,1.229154109954834
2,42,Pneumonia,A,back_20,0.04062939785743429,,1.0,B,False,,
2,42,Pneumonia,A,local,0.09365854615771241,,1.0,D,False,,
2,42,Pneumonia,A,back_20_clamped,0.09345327541033996,0.09365854615771241,3.2044830459577827,B,False,,
2,42,Pneumonia,A,back_20_headpattern,0.0934099480509758,0.09365855157375336,,B,False,0.001493504736572504,1.1359031200408936
2,42,Possible NSTEMI / STEMI,B,back_20,0.028614817248548544,,1.0,B,True,,
2,42,Possible NSTEMI / STEMI,B,local,0.07527888853132936,,1.0,B,True,,
2,42,Possible NSTEMI / STEMI,B,back_20_clamped,0.07529587357270165,0.07527888853132936,3.0000615721275166,B,True,,
2,42,Possible NSTEMI / STEMI,B,back_20_headpattern,0.07515065371990204,0.0752788856625557,,B,True,0.0013979588402435184,1.1930474042892456
2,42,URTI,A,back_20,0.022346237758253493,,1.0,E,False,,
2,42,URTI,A,local,0.06341204917339383,,1.0,A,True,,
2,42,URTI,A,back_20_clamped,0.06340653688196729,0.06341204917339383,3.55050498884652,E,False,,
2,42,URTI,A,back_20_headpattern,0.06483279913663864,0.06341205537319183,,E,False,0.0031366278417408466,1.2910254001617432
2,42,Epiglottitis,A,back_20,0.022897360340436414,,1.0,D,False,,
2,42,Epiglottitis,A,local,0.06400403429518065,,1.0,B,False,,
2,42,Epiglottitis,A,back_20_clamped,0.06409288556460635,0.06400403429518065,3.157884507472378,D,False,,
2,42,Epiglottitis,A,back_20_headpattern,0.06402894109487534,0.06400404125452042,,D,False,0.0010395289864391088,1.227347731590271
3,21,Pericarditis,D,back_20,0.034571487087819486,,1.0,B,False,,
3,21,Pericarditis,D,local,0.07138320609917059,,1.0,D,True,,
3,21,Pericarditis,D,back_20_clamped,0.07137940955860607,0.07138320609917059,2.553589458062927,B,False,,
3,21,Pericarditis,D,back_20_headpattern,0.0709814727306366,0.07138320058584213,,B,False,0.0012312892358750105,1.2535287141799927
3,21,Pulmonary embolism,A,back_20,0.041776188520832945,,1.0,B,False,,
3,21,Pulmonary embolism,A,local,0.08395485782102696,,1.0,A,True,,
3,21,Pulmonary embolism,A,back_20_clamped,0.08400103008759074,0.08395485782102696,2.70768425193379,E,False,,
3,21,Pulmonary embolism,A,back_20_headpattern,0.08513662219047546,0.08395486325025558,,B,False,0.0022326738107949495,1.2105973958969116
3,21,Acute rhinosinusitis,D,back_20,0.04158273470959776,,1.0,E,False,,
3,21,Acute rhinosinusitis,D,local,0.07921918320334953,,1.0,D,True,,
3,21,Acute rhinosinusitis,D,back_20_clamped,0.07921185854607005,0.07921918320334953,2.4170997218060117,E,False,,
3,21,Acute rhinosinusitis,D,back_20_headpattern,0.07956327497959137,0.07921918481588364,,D,True,0.0014497512020170689,1.226190209388733
3,21,PSVT,E,back_20,0.03356333552127548,,1.0,E,True,,
3,21,PSVT,E,local,0.07318877341708685,,1.0,B,False,,
3,21,PSVT,E,back_20_clamped,0.07319664562574812,0.07318877341708685,2.70768425193379,E,True,,
3,21,PSVT,E,back_20_headpattern,0.07600752264261246,0.07318877428770065,,A,False,0.003663793206214905,1.2600252628326416
3,21,PSVT,B,back_20,0.032457183457868036,,1.0,B,True,,
3,21,PSVT,B,local,0.08128693693186051,,1.0,D,False,,
3,21,PSVT,B,back_20_clamped,0.08141131111450245,0.08128693693186051,3.134839965203738,B,True,,
3,21,PSVT,B,back_20_headpattern,0.08271320909261703,0.08128693699836731,,A,False,0.0027764877304434776,1.2670172452926636
3,21,Myocarditis,D,back_20,0.034807804687571255,,1.0,E,False,,
3,21,Myocarditis,D,local,0.0807365118903931,,1.0,E,False,,
3,21,Myocarditis,D,back_20_clamped,0.0808094702991271,0.0807365118903931,2.956435663479408,E,False,,
3,21,Myocarditis,D,back_20_headpattern,0.07887768000364304,0.08073651790618896,,E,False,0.002321952488273382,1.2027993202209473
3,21,Pancreatic neoplasm,C,back_20,0.04907628265686736,,1.0,C,True,,
3,21,Pancreatic neoplasm,C,local,0.0840504229639123,,1.0,C,True,,
3,21,Pancreatic neoplasm,C,back_20_clamped,0.08405421162735659,0.0840504229639123,2.364568855297401,C,True,,
3,21,Pancreatic neoplasm,C,back_20_headpattern,0.08335095643997192,0.08405042439699173,,D,False,0.0015035748947411776,1.2154749631881714
3,21,Influenza,C,back_20,0.04749117881857482,,1.0,E,False,,
3,21,Influenza,C,local,0.09288424044768817,,1.0,E,False,,
3,21,Influenza,C,back_20_clamped,0.09301717642736855,0.09288424044768817,2.5256884319300417,E,False,,
3,21,Influenza,C,back_20_headpattern,0.09514665603637695,0.09288424253463745,,E,False,0.00366302952170372,1.2240824699401855
3,28,Anemia,B,back_20,0.031310056256602097,,1.0,E,False,,
3,28,Anemia,B,local,0.08886857881833521,,1.0,B,True,,
3,28,Anemia,B,back_20_clamped,0.08858360311055338,0.08886857881833521,3.7372848618005787,B,True,,
3,28,Anemia,B,back_20_headpattern,0.09012100100517273,0.08886858075857162,,B,True,0.002187760779634118,1.2111715078353882
3,28,Pericarditis,E,back_20,0.027150117260385707,,1.0,E,True,,
3,28,Pericarditis,E,local,0.07107636618508195,,1.0,E,True,,
3,28,Pericarditis,E,back_20_clamped,0.07115226587424858,0.07107636618508195,3.3240099653895356,E,True,,
3,28,Pericarditis,E,back_20_headpattern,0.07891879975795746,0.07107636332511902,,E,True,0.009717670269310474,1.2204355001449585
3,28,Influenza,D,back_20,0.03866906313241465,,1.0,E,False,,
3,28,Influenza,D,local,0.09382578986458157,,1.0,B,False,,
3,28,Influenza,D,back_20_clamped,0.09384129886760006,0.09382578986458157,3.25176920420377,E,False,,
3,28,Influenza,D,back_20_headpattern,0.09693942219018936,0.09382578730583191,,B,False,0.007139867637306452,1.1514273881912231
3,28,Myocarditis,B,back_20,0.02252210717122801,,1.0,D,False,,
3,28,Myocarditis,B,local,0.06389717913734216,,1.0,D,False,,
3,28,Myocarditis,B,back_20_clamped,0.06364588737396654,0.06389717913734216,3.181098452624184,D,False,,
3,28,Myocarditis,B,back_20_headpattern,0.06411892175674438,0.06389717757701874,,D,False,0.001506295520812273,1.2171574831008911
3,28,Viral pharyngitis,D,back_20,0.022512278541950093,,1.0,E,False,,
3,28,Viral pharyngitis,D,local,0.06958984673616442,,1.0,E,False,,
3,28,Viral pharyngitis,D,back_20_clamped,0.06969772798525803,0.06958984673616442,3.656062390750353,E,False,,
3,28,Viral pharyngitis,D,back_20_headpattern,0.07287665456533432,0.06958983838558197,,E,False,0.004424362443387508,1.2803906202316284
3,28,Possible NSTEMI / STEMI,E,back_20,0.029890598220608716,,1.0,E,True,,
3,28,Possible NSTEMI / STEMI,E,local,0.07842200029534752,,1.0,E,True,,
3,28,Possible NSTEMI / STEMI,E,back_20_clamped,0.07830260010379919,0.07842200029534752,3.157884507472378,E,True,,
3,28,Possible NSTEMI / STEMI,E,back_20_headpattern,0.07935506105422974,0.07842199504375458,,E,True,0.0022998321801424026,1.1744977235794067
3,28,Acute dystonic reactions,E,back_20,0.021138525693932375,,1.0,E,True,,
3,28,Acute dystonic reactions,E,local,0.06718906623575549,,1.0,D,False,,
3,28,Acute dystonic reactions,E,back_20_clamped,0.06725501944965262,0.06718906623575549,4.390715454506516,E,True,,
3,28,Acute dystonic reactions,E,back_20_headpattern,0.07537457346916199,0.06718906760215759,,D,False,0.010375571437180042,1.2869235277175903
3,28,Panic attack,D,back_20,0.029088001822707585,,1.0,C,False,,
3,28,Panic attack,D,local,0.07585106456690482,,1.0,E,False,,
3,28,Panic attack,D,back_20_clamped,0.07581176613925789,0.07585106456690482,3.2044830459577827,C,False,,
3,28,Panic attack,D,back_20_headpattern,0.0765717402100563,0.07585106790065765,,E,False,0.0014663233887404203,1.1749287843704224
3,35,Acute COPD exacerbation / infection,A,back_20,0.018539967662154724,,1.0,C,False,,
3,35,Acute COPD exacerbation / infection,A,local,0.05154022386432189,,1.0,A,True,,
3,35,Acute COPD exacerbation / infection,A,back_20_clamped,0.05174556746546671,0.05154022386432189,3.6829384945501062,C,False,,
3,35,Acute COPD exacerbation / infection,A,back_20_headpattern,0.05336636304855347,0.051540225744247437,,A,True,0.0028113476000726223,1.3236042261123657
3,35,Myasthenia gravis,D,back_20,0.023350361151874832,,1.0,D,True,,
3,35,Myasthenia gravis,D,local,0.061847908342883784,,1.0,D,True,,
3,35,Myasthenia gravis,D,back_20_clamped,0.06190055298365421,0.061847908342883784,3.3978556152525026,D,True,,
3,35,Myasthenia gravis,D,back_20_headpattern,0.0617808997631073,0.061847902834415436,,D,True,0.001072143903002143,1.2416937351226807
3,35,Acute dystonic reactions,B,back_20,0.025076722058710123,,1.0,B,True,,
3,35,Acute dystonic reactions,B,local,0.06613193813518592,,1.0,B,True,,
3,35,Acute dystonic reactions,B,back_20_clamped,0.06608885627197789,0.06613193813518592,3.3240099653895356,B,True,,
3,35,Acute dystonic reactions,B,back_20_headpattern,0.06556650251150131,0.06613194197416306,,B,True,0.0012034460669383407,1.2324587106704712
3,35,Viral pharyngitis,B,back_20,0.029238988081766323,,1.0,D,False,,
3,35,Viral pharyngitis,B,local,0.07143270779999966,,1.0,D,False,,
3,35,Viral pharyngitis,B,back_20_clamped,0.07117279195183376,0.07143270779999966,3.044331235662256,D,False,,
3,35,Viral pharyngitis,B,back_20_headpattern,0.07098143547773361,0.07143270969390869,,D,False,0.0021375592332333326,1.2316803932189941
3,35,Atrial fibrillation,C,back_20,0.021154040829637927,,1.0,C,True,,
3,35,Atrial fibrillation,C,local,0.05698869418125696,,1.0,C,True,,
3,35,Atrial fibrillation,C,back_20_clamped,0.05712782380259823,0.05698869418125696,3.3484451164655233,C,True,,
3,35,Atrial fibrillation,C,back_20_headpattern,0.057378143072128296,0.05698869377374649,,C,True,0.001973881619051099,1.2999712228775024
3,35,Myasthenia gravis,B,back_20,0.02114194282129432,,1.0,B,True,,
3,35,Myasthenia gravis,B,local,0.061403435223382985,,1.0,A,False,,
3,35,Myasthenia gravis,B,back_20_clamped,0.06131470005475004,0.061403435223382985,3.656062390750353,B,True,,
3,35,Myasthenia gravis,B,back_20_headpattern,0.06103047728538513,0.061403434723615646,,B,True,0.0011581977596506476,1.3029234409332275
3,35,GERD,B,back_20,0.027144826527791974,,1.0,B,True,,
3,35,GERD,B,local,0.07245982051063038,,1.0,B,True,,
3,35,GERD,B,back_20_clamped,0.0723017972140641,0.07245982051063038,3.25176920420377,B,True,,
3,35,GERD,B,back_20_headpattern,0.07323452830314636,0.07245982438325882,,B,True,0.0024543623439967632,1.2237364053726196
3,35,Tuberculosis,D,back_20,0.022904643063290625,,1.0,E,False,,
3,35,Tuberculosis,D,local,0.06711324250119333,,1.0,E,False,,
3,35,Tuberculosis,D,back_20_clamped,0.0673269704398229,0.06711324250119333,3.3730598929380426,E,False,,
3,35,Tuberculosis,D,back_20_headpattern,0.06764610856771469,0.0671132504940033,,D,True,0.004287504591047764,1.2903773784637451
3,42,Pneumonia,E,back_20,0.03714153407500354,,1.0,B,False,,
3,42,Pneumonia,E,local,0.10500890307741884,,1.0,B,False,,
3,42,Pneumonia,E,back_20_clamped,0.10480244933242464,0.10500890307741884,4.050846133908452,B,False,,
3,42,Pneumonia,E,back_20_headpattern,0.10419754683971405,0.10500890016555786,,B,False,0.0021119771990925074,1.1636794805526733
3,42,Panic attack,C,back_20,0.028218694053854146,,1.0,C,True,,
3,42,Panic attack,C,local,0.08340982614893733,,1.0,C,True,,
3,42,Panic attack,C,back_20_clamped,0.08323886013038984,0.08340982614893733,3.9338905823595067,C,True,,
3,42,Panic attack,C,back_20_headpattern,0.08338900655508041,0.08340983837842941,,C,True,0.0014437714125961065,1.211874008178711
3,42,GERD,A,back_20,0.019706695263425847,,1.0,A,True,,
3,42,GERD,A,local,0.06757775770904573,,1.0,A,True,,
3,42,GERD,A,back_20_clamped,0.06721327975812658,0.06757775770904573,3.8766852393851736,A,True,,
3,42,GERD,A,back_20_headpattern,0.07341685891151428,0.06757775694131851,,A,True,0.007963570766150951,1.2429536581039429
3,42,Spontaneous rib fracture,B,back_20,0.017275690482860137,,1.0,A,False,,
3,42,Spontaneous rib fracture,B,local,0.0701841488682362,,1.0,E,False,,
3,42,Spontaneous rib fracture,B,back_20_clamped,0.07034900160692958,0.0701841488682362,5.120749326884482,A,False,,
3,42,Spontaneous rib fracture,B,back_20_headpattern,0.07037295401096344,0.0701841488480568,,A,False,0.0018353861523792148,1.387170672416687
3,42,Acute laryngitis,B,back_20,0.01880218685413853,,1.0,E,False,,
3,42,Acute laryngitis,B,local,0.06483081633786014,,1.0,E,False,,
3,42,Acute laryngitis,B,back_20_clamped,0.06491102361605161,0.06483081633786014,4.295291966043393,E,False,,
3,42,Acute laryngitis,B,back_20_headpattern,0.07141906768083572,0.06483080983161926,,E,False,0.009956278838217258,1.2229517698287964
3,42,URTI,D,back_20,0.020151076403265855,,1.0,E,False,,
3,42,URTI,D,local,0.07157028440630597,,1.0,E,False,,
3,42,URTI,D,back_20_clamped,0.07154459066221175,0.07157028440630597,4.08062433502646,E,False,,
3,42,URTI,D,back_20_headpattern,0.079286128282547,0.07157028466463089,,E,False,0.00994947087019682,1.2000088691711426
3,42,Acute pulmonary edema,A,back_20,0.024130587288147612,,1.0,C,False,,
3,42,Acute pulmonary edema,A,local,0.0724034531124289,,1.0,C,False,,
3,42,Acute pulmonary edema,A,back_20_clamped,0.07224099563476533,0.0724034531124289,3.7372848618005787,C,False,,
3,42,Acute pulmonary edema,A,back_20_headpattern,0.07924197614192963,0.0724034532904625,,C,False,0.009270512498915195,1.1885077953338623
3,42,Stable angina,B,back_20,0.024073304895146884,,1.0,D,False,,
3,42,Stable angina,B,local,0.07493337067057837,,1.0,D,False,,
3,42,Stable angina,B,back_20_clamped,0.07510917295733033,0.07493337067057837,3.710012167449687,D,False,,
3,42,Stable angina,B,back_20_headpattern,0.07603643089532852,0.07493337243795395,,D,False,0.0023489282466471195,1.196650743484497
4,21,Spontaneous rib fracture,A,back_20,0.03791207211563512,,1.0,E,False,,
4,21,Spontaneous rib fracture,A,local,0.0777500235824391,,1.0,D,False,,
4,21,Spontaneous rib fracture,A,back_20_clamped,0.07774989792395531,0.0777500235824391,2.6977865503446745,E,False,,
4,21,Spontaneous rib fracture,A,back_20_headpattern,0.07702146470546722,0.07775002717971802,,D,False,0.0015861175488680601,1.2183945178985596
4,21,Panic attack,D,back_20,0.04326741566543614,,1.0,D,True,,
4,21,Panic attack,D,local,0.09427738983333711,,1.0,D,True,,
4,21,Panic attack,D,back_20_clamped,0.09383102173149158,0.09427738983333711,2.8710778018843075,D,True,,
4,21,Panic attack,D,back_20_headpattern,0.09324854612350464,0.09427739679813385,,B,False,0.0018872148357331753,1.1515220403671265
4,21,Boerhaave,C,back_20,0.03127118186795963,,1.0,D,False,,
4,21,Boerhaave,C,local,0.07152531245404248,,1.0,D,False,,
4,21,Boerhaave,C,back_20_clamped,0.0714272862663887,0.07152531245404248,2.9781687367360314,D,False,,
4,21,Boerhaave,C,back_20_headpattern,0.07097794115543365,0.07152531296014786,,D,False,0.0015220060013234615,1.1603825092315674
4,21,PSVT,B,back_20,0.04038305056221102,,1.0,E,False,,
4,21,PSVT,B,local,0.08552386209839824,,1.0,E,False,,
4,21,PSVT,B,back_20_clamped,0.0855882699675112,0.08552386209839824,2.8710778018843075,B,True,,
4,21,PSVT,B,back_20_headpattern,0.08875604718923569,0.08552387356758118,,B,True,0.003988214768469334,1.1464999914169312
4,21,GERD,D,back_20,0.041339466706863795,,1.0,D,True,,
4,21,GERD,D,local,0.07852486484389942,,1.0,D,True,,
4,21,GERD,D,back_20_clamped,0.07837215108417112,0.07852486484389942,2.4348680791464012,D,True,,
4,21,GERD,D,back_20_headpattern,0.07801832258701324,0.07852485775947571,,D,True,0.0014977995306253433,1.143165946006775
4,21,Acute rhinosinusitis,C,back_20,0.036454295709351825,,1.0,C,True,,
4,21,Acute rhinosinusitis,C,local,0.07099770595948485,,1.0,C,True,,
4,21,Acute rhinosinusitis,C,back_20_clamped,0.07094671809602632,0.07099770595948485,2.6007777811157515,C,True,,
4,21,Acute rhinosinusitis,C,back_20_headpattern,0.07012197375297546,0.0709977000951767,,C,True,0.0016722772270441055,1.1815000772476196
4,21,Acute pulmonary edema,E,back_20,0.039523259870638205,,1.0,D,False,,
4,21,Acute pulmonary edema,E,local,0.08172335074635839,,1.0,D,False,,
4,21,Acute pulmonary edema,E,back_20_clamped,0.08183490305258725,0.08172335074635839,2.892183400414526,D,False,,
4,21,Acute pulmonary edema,E,back_20_headpattern,0.08072812110185623,0.08172335475683212,,D,False,0.0020698311273008585,1.1477220058441162
4,21,Panic attack,D,back_20,0.04029815929088869,,1.0,E,False,,
4,21,Panic attack,D,local,0.08641224041747364,,1.0,E,False,,
4,21,Panic attack,D,back_20_clamped,0.08624736663839494,0.08641224041747364,2.9134441484461018,E,False,,
4,21,Panic attack,D,back_20_headpattern,0.10648007690906525,0.08641223609447479,,E,False,0.02058469131588936,1.1325633525848389
4,28,URTI,D,back_20,0.026386396174752594,,1.0,D,True,,
4,28,URTI,D,local,0.07351564420977752,,1.0,D,True,,
4,28,URTI,D,back_20_clamped,0.07417681877762877,0.07351564420977752,3.2756733057546965,E,False,,
4,28,URTI,D,back_20_headpattern,0.07589862495660782,0.0735156387090683,,D,True,0.0033234180882573128,1.1591606140136719
4,28,Atrial fibrillation,D,back_20,0.024176334747842657,,1.0,D,True,,
4,28,Atrial fibrillation,D,local,0.06456939403676643,,1.0,D,True,,
4,28,Atrial fibrillation,D,back_20_clamped,0.06456458353725988,0.06456939403676643,3.3484451164655233,D,True,,
4,28,Atrial fibrillation,D,back_20_headpattern,0.06460276246070862,0.064569391310215,,D,True,0.001709211035631597,1.3026782274246216
4,28,Anaphylaxis,C,back_20,0.03950084171993546,,1.0,E,False,,
4,28,Anaphylaxis,C,local,0.09625204913521657,,1.0,C,True,,
4,28,Anaphylaxis,C,back_20_clamped,0.09627708468080617,0.09625204913521657,3.1119635896071585,E,False,,
4,28,Anaphylaxis,C,back_20_headpattern,0.0963224470615387,0.09625205397605896,,D,False,0.001653003040701151,1.1086671352386475
4,28,Pulmonary embolism,E,back_20,0.02755362206691643,,1.0,C,False,,
4,28,Pulmonary embolism,E,local,0.08211266837491848,,1.0,C,False,,
4,28,Pulmonary embolism,E,back_20_clamped,0.08193818912238057,0.08211266837491848,3.602897133959456,C,False,,
4,28,Pulmonary embolism,E,back_20_headpattern,0.0831674262881279,0.08211266994476318,,C,False,0.004656009376049042,1.1573095321655273
4,28,Acute COPD exacerbation / infection,A,back_20,0.020533946279324852,,1.0,A,True,,
4,28,Acute COPD exacerbation / infection,A,local,0.061685708321817856,,1.0,A,True,,
4,28,Acute COPD exacerbation / infection,A,back_20_clamped,0.06178699036603419,0.061685708321817856,3.602897133959456,A,True,,
4,28,Acute COPD exacerbation / infection,A,back_20_headpattern,0.06361450999975204,0.0616857074201107,,D,False,0.0026395730674266815,1.2334448099136353
4,28,Acute laryngitis,C,back_20,0.025111818321821855,,1.0,E,False,,
4,28,Acute laryngitis,C,local,0.06936946752909989,,1.0,C,True,,
4,28,Acute laryngitis,C,back_20_clamped,0.0692688689190056,0.06936946752909989,3.2280395419261225,E,False,,
4,28,Acute laryngitis,C,back_20_headpattern,0.06726765632629395,0.06936946511268616,,C,True,0.003928768914192915,1.1811285018920898
4,28,Unstable angina,B,back_20,0.03504186276025163,,1.0,E,False,,
4,28,Unstable angina,B,local,0.08527458886709383,,1.0,E,False,,
4,28,Unstable angina,B,back_20_clamped,0.08518639062839523,0.08527458886709383,3.181098452624184,E,False,,
4,28,Unstable angina,B,back_20_headpattern,0.08378036320209503,0.0852745920419693,,E,False,0.002564236056059599,1.1029936075210571
4,28,Stable angina,C,back_20,0.03283443451041454,,1.0,E,False,,
4,28,Stable angina,C,local,0.08008244394591202,,1.0,E,False,,
