mode,session,position,context_fill,subject,gold,pred,correct
coherent,2,14,0.293,high_school_psychology,C,C,True
coherent,2,15,0.3289,high_school_psychology,C,D,False
coherent,2,16,0.3525,high_school_psychology,C,C,True
coherent,2,17,0.3718,high_school_psychology,C,C,True
coherent,2,18,0.3872,high_school_psychology,D,D,True
coherent,2,19,0.4138,high_school_psychology,B,A,False
coherent,2,20,0.4304,high_school_psychology,C,C,True
coherent,2,21,0.4514,high_school_psychology,D,C,False
coherent,2,22,0.4727,high_school_psychology,C,C,True
coherent,2,23,0.4878,high_school_psychology,C,C,True
coherent,2,24,0.5178,high_school_psychology,D,C,False
coherent,2,25,0.5398,high_school_psychology,D,B,False
coherent,2,26,0.5693,high_school_psychology,D,D,True
coherent,2,27,0.5908,high_school_psychology,A,A,True
coherent,2,28,0.6086,high_school_psychology,D,D,True
coherent,2,29,0.6255,high_school_psychology,C,B,False
coherent,2,30,0.6411,high_school_psychology,D,D,True
coherent,2,31,0.655,high_school_psychology,A,A,True
coherent,2,32,0.6873,high_school_psychology,B,B,True
coherent,2,33,0.7144,high_school_psychology,D,D,True
coherent,2,34,0.7322,high_school_psychology,B,B,True
coherent,2,35,0.7612,high_school_psychology,B,B,True
coherent,2,36,0.7795,high_school_psychology,B,B,True
coherent,2,37,0.7932,high_school_psychology,C,A,False
coherent,2,38,0.8079,high_school_psychology,B,B,True
coherent,2,39,0.8264,high_school_psychology,D,D,True
coherent,2,40,0.8533,high_school_psychology,D,D,True
coherent,2,41,0.875,high_school_psychology,B,B,True
coherent,2,42,0.8906,high_school_psychology,C,C,True
coherent,2,43,0.9089,high_school_psychology,D,D,True
coherent,2,44,0.9277,high_school_psychology,B,B,True
coherent,3,0,0.0107,high_school_psychology,B,B,True
coherent,3,1,0.0371,high_school_psychology,B,B,True
coherent,3,2,0.063,high_school_psychology,C,C,True
coherent,3,3,0.0837,high_school_psychology,C,C,True
coherent,3,4,0.1013,high_school_psychology,A,A,True
coherent,3,5,0.1296,high_school_psychology,D,D,True
coherent,3,6,0.1467,high_school_psychology,C,C,True
coherent,3,7,0.1768,high_school_psychology,C,C,True
coherent,3,8,0.1946,high_school_psychology,B,B,True
coherent,3,9,0.2148,high_school_psychology,C,C,True
coherent,3,10,0.2341,high_school_psychology,A,A,True
coherent,3,11,0.2571,high_school_psychology,C,C,True
coherent,3,12,0.2764,high_school_psychology,D,B,False
coherent,3,13,0.2947,high_school_psychology,D,D,True
coherent,3,14,0.3264,high_school_psychology,B,B,True
coherent,3,15,0.3423,high_school_psychology,B,B,True
coherent,3,16,0.3665,high_school_psychology,A,A,True
coherent,3,17,0.3843,high_school_psychology,B,B,True
coherent,3,18,0.4028,high_school_psychology,A,A,True
coherent,3,19,0.4185,high_school_psychology,A,C,False
coherent,3,20,0.4441,high_school_psychology,D,D,True
coherent,3,21,0.4656,high_school_psychology,B,B,True
coherent,3,22,0.4839,high_school_psychology,C,C,True
coherent,3,23,0.5076,high_school_psychology,B,C,False
coherent,3,24,0.5371,high_school_psychology,B,B,True
coherent,3,25,0.5518,high_school_psychology,D,D,True
coherent,3,26,0.5857,high_school_psychology,B,B,True
coherent,3,27,0.6038,high_school_psychology,D,C,False
coherent,3,28,0.6306,high_school_psychology,B,B,True
coherent,3,29,0.656,high_school_psychology,A,A,True
coherent,3,30,0.6724,high_school_psychology,A,A,True
coherent,3,31,0.6914,high_school_psychology,C,C,True
coherent,3,32,0.7056,high_school_psychology,D,D,True
coherent,3,33,0.7302,high_school_psychology,D,D,True
coherent,3,34,0.7568,high_school_psychology,C,C,True
coherent,3,35,0.7722,high_school_psychology,C,C,True
coherent,3,36,0.8032,high_school_psychology,B,B,True
coherent,3,37,0.8325,high_school_psychology,C,C,True
coherent,3,38,0.8523,high_school_psychology,B,B,True
coherent,3,39,0.8708,high_school_psychology,D,D,True
coherent,3,40,0.8853,high_school_psychology,C,C,True
coherent,4,0,0.0107,high_school_psychology,B,B,True
coherent,4,1,0.0271,high_school_psychology,D,D,True
coherent,4,2,0.041,high_school_psychology,D,A,False
coherent,4,3,0.0842,high_school_psychology,C,C,True
coherent,4,4,0.1057,high_school_psychology,C,C,True
coherent,4,5,0.1296,high_school_psychology,D,D,True
coherent,4,6,0.1487,high_school_psychology,D,A,False
coherent,4,7,0.1868,high_school_psychology,A,A,True
coherent,4,8,0.2095,high_school_psychology,D,D,True
coherent,4,9,0.2366,high_school_psychology,B,B,True
coherent,4,10,0.2556,high_school_psychology,C,C,True
coherent,4,11,0.2737,high_school_psychology,D,C,False
coherent,4,12,0.2917,high_school_psychology,D,D,True
coherent,4,13,0.3088,high_school_psychology,C,C,True
coherent,4,14,0.3391,high_school_psychology,A,A,True
coherent,4,15,0.3577,high_school_psychology,A,A,True
coherent,4,16,0.3835,high_school_psychology,D,D,True
coherent,4,17,0.4043,high_school_psychology,A,A,True
coherent,4,18,0.4204,high_school_psychology,A,A,True
coherent,4,19,0.4382,high_school_psychology,A,A,True
coherent,4,20,0.4612,high_school_psychology,D,D,True
coherent,4,21,0.4858,high_school_psychology,D,D,True
coherent,4,22,0.5056,high_school_psychology,A,A,True
coherent,4,23,0.5264,high_school_psychology,C,A,False
coherent,4,24,0.554,high_school_psychology,D,D,True
coherent,4,25,0.572,high_school_psychology,C,C,True
coherent,4,26,0.5906,high_school_psychology,D,D,True
coherent,4,27,0.6226,high_school_psychology,A,A,True
coherent,4,28,0.6438,high_school_psychology,C,C,True
coherent,4,29,0.6641,high_school_psychology,D,A,False
coherent,4,30,0.6809,high_school_psychology,D,D,True
coherent,4,31,0.7085,high_school_psychology,D,B,False
coherent,4,32,0.7249,high_school_psychology,B,B,True
coherent,4,33,0.7537,high_school_psychology,D,D,True
coherent,4,34,0.7725,high_school_psychology,D,D,True
coherent,4,35,0.7942,high_school_psychology,D,B,False
coherent,4,36,0.812,high_school_psychology,D,D,True
coherent,4,37,0.8345,high_school_psychology,D,C,False
coherent,4,38,0.8516,high_school_psychology,A,B,False
coherent,4,39,0.8718,high_school_psychology,D,D,True
coherent,4,40,0.8918,high_school_psychology,D,C,False
coherent,4,41,0.9131,high_school_psychology,B,B,True
coherent,5,0,0.0107,high_school_psychology,A,A,True
coherent,5,1,0.0315,high_school_psychology,B,C,False
coherent,5,2,0.052,high_school_psychology,D,B,False
coherent,5,3,0.0791,high_school_psychology,B,B,True
coherent,5,4,0.1111,high_school_psychology,D,D,True
coherent,5,5,0.1272,high_school_psychology,D,D,True
coherent,5,6,0.1467,high_school_psychology,A,A,True
coherent,5,7,0.1638,high_school_psychology,D,A,False
coherent,5,8,0.179,high_school_psychology,C,C,True
coherent,5,9,0.1997,high_school_psychology,B,B,True
coherent,5,10,0.25,high_school_psychology,A,A,True
coherent,5,11,0.2673,high_school_psychology,D,D,True
coherent,5,12,0.2866,high_school_psychology,B,B,True
coherent,5,13,0.3113,high_school_psychology,D,D,True
coherent,5,14,0.3362,high_school_psychology,B,B,True
coherent,5,15,0.353,high_school_psychology,B,B,True
coherent,5,16,0.3733,high_school_psychology,C,D,False
coherent,5,17,0.397,high_school_psychology,D,D,True
coherent,5,18,0.4241,high_school_psychology,C,C,True
coherent,5,19,0.4512,high_school_psychology,A,A,True
coherent,5,20,0.467,high_school_psychology,A,A,True
coherent,5,21,0.4988,high_school_psychology,D,C,False
coherent,5,22,0.5166,high_school_psychology,D,D,True
coherent,5,23,0.532,high_school_psychology,C,C,True
coherent,5,24,0.5571,high_school_psychology,D,D,True
coherent,5,25,0.5767,high_school_psychology,D,C,False
coherent,5,26,0.6182,high_school_psychology,B,B,True
coherent,5,27,0.647,high_school_psychology,A,A,True
coherent,5,28,0.6619,high_school_psychology,C,C,True
coherent,5,29,0.6831,high_school_psychology,D,D,True
coherent,5,30,0.717,high_school_psychology,C,C,True
coherent,5,31,0.741,high_school_psychology,A,A,True
coherent,5,32,0.7563,high_school_psychology,D,D,True
coherent,5,33,0.7778,high_school_psychology,B,B,True
coherent,5,34,0.8071,high_school_psychology,D,C,False
coherent,5,35,0.8291,high_school_psychology,D,D,True
coherent,5,36,0.8445,high_school_psychology,B,B,True
coherent,5,37,0.8616,high_school_psychology,D,D,True
coherent,5,38,0.8809,high_school_psychology,B,B,True
coherent,5,39,0.8984,high_school_psychology,A,A,True
coherent,5,40,0.9136,high_school_psychology,C,C,True
coherent,6,0,0.0107,high_school_psychology,B,C,False
coherent,6,1,0.0535,high_school_psychology,D,D,True
coherent,6,2,0.0747,high_school_psychology,A,A,True
coherent,6,3,0.0903,high_school_psychology,C,C,True
coherent,6,4,0.1157,high_school_psychology,B,B,True
coherent,6,5,0.1392,high_school_psychology,C,C,True
coherent,6,6,0.1663,high_school_psychology,A,A,True
coherent,6,7,0.2046,high_school_psychology,C,C,True
coherent,6,8,0.2214,high_school_psychology,D,A,False
coherent,6,9,0.238,high_school_psychology,D,D,True
coherent,6,10,0.2615,high_school_psychology,D,D,True
coherent,6,11,0.2844,high_school_psychology,D,D,True
coherent,6,12,0.3018,high_school_psychology,B,B,True
coherent,6,13,0.3159,high_school_psychology,C,C,True
coherent,6,14,0.3308,high_school_psychology,A,A,True
coherent,6,15,0.363,high_school_psychology,C,C,True
coherent,6,16,0.3762,high_school_psychology,D,D,True
coherent,6,17,0.3989,high_school_psychology,D,D,True
coherent,6,18,0.4177,high_school_psychology,C,D,False
coherent,6,19,0.4414,high_school_psychology,B,B,True
coherent,6,20,0.4658,high_school_psychology,A,A,True
coherent,6,21,0.4976,high_school_psychology,C,C,True
coherent,6,22,0.5227,high_school_psychology,D,D,True
coherent,6,23,0.5425,high_school_psychology,D,D,True
coherent,6,24,0.5635,high_school_psychology,B,B,True
coherent,6,25,0.5808,high_school_psychology,C,C,True
coherent,6,26,0.6006,high_school_psychology,D,D,True
coherent,6,27,0.6179,high_school_psychology,D,D,True
coherent,6,28,0.6428,high_school_psychology,A,A,True
coherent,6,29,0.6631,high_school_psychology,B,D,False
coherent,6,30,0.7151,high_school_psychology,A,A,True
coherent,6,31,0.7319,high_school_psychology,D,D,True
coherent,6,32,0.7466,high_school_psychology,D,B,False
coherent,6,33,0.7654,high_school_psychology,A,A,True
coherent,6,34,0.7891,high_school_psychology,D,D,True
coherent,6,35,0.8054,high_school_psychology,B,B,True
coherent,6,36,0.8237,high_school_psychology,B,B,True
coherent,6,37,0.8423,high_school_psychology,D,D,True
coherent,6,38,0.865,high_school_psychology,B,B,True
coherent,6,39,0.8813,high_school_psychology,D,D,True
coherent,6,40,0.9053,high_school_psychology,C,C,True
coherent,6,41,0.9207,high_school_psychology,B,B,True
coherent,7,0,0.0107,high_school_psychology,D,D,True
coherent,7,1,0.0315,high_school_psychology,C,D,False
coherent,7,2,0.0461,high_school_psychology,C,C,True
coherent,7,3,0.0684,high_school_psychology,D,D,True
coherent,7,4,0.0872,high_school_psychology,D,D,True
coherent,7,5,0.1035,high_school_psychology,A,A,True
coherent,7,6,0.1243,high_school_psychology,C,C,True
coherent,7,7,0.1423,high_school_psychology,C,C,True
coherent,7,8,0.166,high_school_psychology,C,C,True
coherent,7,9,0.1855,high_school_psychology,C,A,False
coherent,7,10,0.2021,high_school_psychology,B,D,False
coherent,7,11,0.2222,high_school_psychology,B,C,False
coherent,7,12,0.2478,high_school_psychology,C,C,True
coherent,7,13,0.2732,high_school_psychology,C,C,True
coherent,7,14,0.2959,high_school_psychology,C,C,True
coherent,7,15,0.3269,high_school_psychology,C,C,True
coherent,7,16,0.3486,high_school_psychology,D,D,True
coherent,7,17,0.3679,high_school_psychology,D,D,True
coherent,7,18,0.3938,high_school_psychology,A,A,True
coherent,7,19,0.4104,high_school_psychology,C,C,True
coherent,7,20,0.4314,high_school_psychology,D,D,True
coherent,7,21,0.448,high_school_psychology,D,D,True
coherent,7,22,0.4653,high_school_psychology,B,B,True
coherent,7,23,0.4824,high_school_psychology,C,C,True
coherent,7,24,0.5039,high_school_psychology,D,D,True
coherent,7,25,0.5376,high_school_psychology,A,A,True
coherent,7,26,0.5554,high_school_psychology,C,C,True
coherent,7,27,0.5732,high_school_psychology,C,C,True
coherent,7,28,0.5901,high_school_psychology,A,A,True
coherent,7,29,0.6077,high_school_psychology,D,D,True
coherent,7,30,0.6338,high_school_psychology,C,C,True
coherent,7,31,0.6472,high_school_psychology,D,D,True
coherent,7,32,0.6665,high_school_psychology,C,C,True
coherent,7,33,0.6848,high_school_psychology,D,D,True
coherent,7,34,0.7112,high_school_psychology,A,D,False
coherent,7,35,0.7375,high_school_psychology,D,D,True
coherent,7,36,0.7544,high_school_psychology,B,B,True
coherent,7,37,0.7729,high_school_psychology,D,D,True
coherent,7,38,0.7869,high_school_psychology,C,C,True
coherent,7,39,0.8057,high_school_psychology,A,A,True
coherent,7,40,0.8225,high_school_psychology,B,B,True
coherent,7,41,0.8413,high_school_psychology,B,B,True
coherent,7,42,0.8574,high_school_psychology,B,B,True
coherent,7,43,0.8713,high_school_psychology,D,D,True
coherent,7,44,0.8894,high_school_psychology,C,B,False
coherent,7,45,0.9263,high_school_psychology,C,C,True
coherent,8,0,0.0107,high_school_psychology,A,A,True
coherent,8,1,0.0269,high_school_psychology,D,D,True
coherent,8,2,0.0461,high_school_psychology,B,B,True
coherent,8,3,0.0645,high_school_psychology,B,B,True
coherent,8,4,0.0894,high_school_psychology,A,A,True
coherent,8,5,0.1101,high_school_psychology,D,D,True
coherent,8,6,0.127,high_school_psychology,D,D,True
coherent,8,7,0.1487,high_school_psychology,D,D,True
coherent,8,8,0.166,high_school_psychology,B,B,True
coherent,8,9,0.1812,high_school_psychology,D,D,True
coherent,8,10,0.2026,high_school_psychology,D,D,True
coherent,8,11,0.2341,high_school_psychology,A,A,True
coherent,8,12,0.2559,high_school_psychology,C,C,True
coherent,8,13,0.2783,high_school_psychology,D,D,True
coherent,8,14,0.2925,high_school_psychology,B,B,True
coherent,8,15,0.3123,high_school_psychology,A,A,True
coherent,8,16,0.3298,high_school_psychology,D,A,False
coherent,8,17,0.3657,high_school_psychology,C,C,True
coherent,8,18,0.3857,high_school_psychology,A,D,False
coherent,8,19,0.4102,high_school_psychology,B,B,True
coherent,8,20,0.4265,high_school_psychology,A,A,True
coherent,8,21,0.4429,high_school_psychology,D,C,False
coherent,8,22,0.4724,high_school_psychology,B,B,True
coherent,8,23,0.489,high_school_psychology,C,A,False
coherent,8,24,0.5457,high_school_psychology,C,C,True
coherent,8,25,0.5696,high_school_psychology,D,C,False
coherent,8,26,0.5828,high_school_psychology,D,D,True
coherent,8,27,0.5979,high_school_psychology,C,C,True
coherent,8,28,0.6184,high_school_psychology,C,C,True
coherent,8,29,0.6411,high_school_psychology,A,A,True
coherent,8,30,0.667,high_school_psychology,A,A,True
coherent,8,31,0.686,high_school_psychology,D,D,True
coherent,8,32,0.708,high_school_psychology,C,B,False
coherent,8,33,0.7236,high_school_psychology,B,A,False
coherent,8,34,0.7402,high_school_psychology,D,D,True
coherent,8,35,0.7805,high_school_psychology,A,A,True
coherent,8,36,0.7974,high_school_psychology,D,D,True
coherent,8,37,0.8191,high_school_psychology,D,D,True
coherent,8,38,0.843,high_school_psychology,A,A,True
coherent,8,39,0.8584,high_school_psychology,D,D,True
coherent,8,40,0.8845,high_school_psychology,D,B,False
coherent,8,41,0.9021,high_school_psychology,D,C,False
coherent,8,42,0.9272,high_school_psychology,D,D,True
coherent,9,0,0.0107,high_school_psychology,B,C,False
coherent,9,1,0.0535,high_school_psychology,D,C,False
coherent,9,2,0.083,high_school_psychology,D,C,False
coherent,9,3,0.1038,high_school_psychology,C,D,False
coherent,9,4,0.1274,high_school_psychology,C,C,True
coherent,9,5,0.1458,high_school_psychology,A,A,True
coherent,9,6,0.1614,high_school_psychology,B,A,False
coherent,9,7,0.1814,high_school_psychology,B,B,True
coherent,9,8,0.2317,high_school_psychology,D,D,True
coherent,9,9,0.2454,high_school_psychology,C,C,True
coherent,9,10,0.269,high_school_psychology,B,B,True
coherent,9,11,0.2847,high_school_psychology,D,D,True
coherent,9,12,0.3013,high_school_psychology,A,C,False
coherent,9,13,0.3174,high_school_psychology,A,A,True
coherent,9,14,0.3347,high_school_psychology,A,D,False
coherent,9,15,0.3604,high_school_psychology,C,C,True
coherent,9,16,0.3811,high_school_psychology,A,A,True
coherent,9,17,0.3967,high_school_psychology,C,B,False
coherent,9,18,0.4128,high_school_psychology,D,C,False
coherent,9,19,0.4309,high_school_psychology,D,B,False
coherent,9,20,0.4497,high_school_psychology,A,D,False
coherent,9,21,0.4766,high_school_psychology,B,B,True
coherent,9,22,0.4995,high_school_psychology,D,B,False
coherent,9,23,0.5271,high_school_psychology,C,C,True
coherent,9,24,0.5449,high_school_psychology,B,D,False
coherent,9,25,0.5608,high_school_psychology,D,D,True
coherent,9,26,0.5808,high_school_psychology,B,B,True
coherent,9,27,0.6099,high_school_psychology,A,A,True
coherent,9,28,0.627,high_school_psychology,B,B,True
coherent,9,29,0.6514,high_school_psychology,D,D,True
coherent,9,30,0.6819,high_school_psychology,D,D,True
coherent,9,31,0.6973,high_school_psychology,B,C,False
coherent,9,32,0.7295,high_school_psychology,C,C,True
coherent,9,33,0.7595,high_school_psychology,D,C,False
coherent,9,34,0.7905,high_school_psychology,A,A,True
coherent,9,35,0.8096,high_school_psychology,A,A,True
coherent,9,36,0.8479,high_school_psychology,B,B,True
coherent,9,37,0.8647,high_school_psychology,A,A,True
coherent,9,38,0.894,high_school_psychology,A,A,True
coherent,9,39,0.9141,high_school_psychology,C,D,False
coherent,9,40,0.9287,high_school_psychology,D,B,False
coherent,10,0,0.0107,high_school_psychology,D,A,False
coherent,10,1,0.0286,high_school_psychology,A,A,True
coherent,10,2,0.0759,high_school_psychology,C,A,False
coherent,10,3,0.115,high_school_psychology,D,D,True
coherent,10,4,0.134,high_school_psychology,D,A,False
coherent,10,5,0.1519,high_school_psychology,C,C,True
coherent,10,6,0.1746,high_school_psychology,D,A,False
coherent,10,7,0.1914,high_school_psychology,B,B,True
coherent,10,8,0.2058,high_school_psychology,B,B,True
coherent,10,9,0.2244,high_school_psychology,D,D,True
coherent,10,10,0.2388,high_school_psychology,D,C,False
coherent,10,11,0.2678,high_school_psychology,A,A,True
coherent,10,12,0.2883,high_school_psychology,B,C,False
coherent,10,13,0.3123,high_school_psychology,B,B,True
coherent,10,14,0.3342,high_school_psychology,B,B,True
coherent,10,15,0.3606,high_school_psychology,B,B,True
coherent,10,16,0.3748,high_school_psychology,A,A,True
coherent,10,17,0.3948,high_school_psychology,D,D,True
coherent,10,18,0.4219,high_school_psychology,A,A,True
coherent,10,19,0.4426,high_school_psychology,C,C,True
coherent,10,20,0.4575,high_school_psychology,A,A,True
coherent,10,21,0.4753,high_school_psychology,D,C,False
coherent,10,22,0.4924,high_school_psychology,B,B,True
coherent,10,23,0.5063,high_school_psychology,C,C,True
coherent,10,24,0.5303,high_school_psychology,A,A,True
coherent,10,25,0.5474,high_school_psychology,B,B,True
coherent,10,26,0.564,high_school_psychology,D,D,True
coherent,10,27,0.6011,high_school_psychology,C,C,True
coherent,10,28,0.6216,high_school_psychology,D,D,True
coherent,10,29,0.6543,high_school_psychology,D,D,True
coherent,10,30,0.6763,high_school_psychology,B,B,True
coherent,10,31,0.6926,high_school_psychology,B,B,True
coherent,10,32,0.7131,high_school_psychology,C,C,True
coherent,10,33,0.7319,high_school_psychology,A,A,True
coherent,10,34,0.7466,high_school_psychology,D,D,True
coherent,10,35,0.7656,high_school_psychology,C,C,True
coherent,10,36,0.7825,high_school_psychology,A,A,True
coherent,10,37,0.8013,high_school_psychology,A,A,True
coherent,10,38,0.8286,high_school_psychology,B,B,True
coherent,10,39,0.8665,high_school_psychology,D,D,True
coherent,10,40,0.8845,high_school_psychology,B,B,True
coherent,10,41,0.9224,high_school_psychology,B,A,False
coherent,11,0,0.0107,high_school_psychology,B,B,True
coherent,11,1,0.0403,high_school_psychology,B,B,True
coherent,11,2,0.0566,high_school_psychology,D,B,False
coherent,11,3,0.0732,high_school_psychology,A,A,True
coherent,11,4,0.1206,high_school_psychology,B,B,True
coherent,11,5,0.144,high_school_psychology,A,A,True
coherent,11,6,0.1624,high_school_psychology,C,C,True
coherent,11,7,0.1804,high_school_psychology,D,D,True
coherent,11,8,0.1943,high_school_psychology,D,D,True
coherent,11,9,0.2102,high_school_psychology,D,D,True
coherent,11,10,0.2346,high_school_psychology,C,C,True
coherent,11,11,0.2561,high_school_psychology,A,A,True
coherent,11,12,0.2708,high_school_psychology,B,C,False
coherent,11,13,0.2964,high_school_psychology,B,B,True
coherent,11,14,0.3169,high_school_psychology,C,A,False
coherent,11,15,0.3369,high_school_psychology,C,C,True
coherent,11,16,0.3523,high_school_psychology,B,B,True
coherent,11,17,0.3679,high_school_psychology,B,B,True
coherent,11,18,0.3855,high_school_psychology,B,B,True
coherent,11,19,0.3992,high_school_psychology,D,D,True
coherent,11,20,0.4231,high_school_psychology,B,B,True
coherent,11,21,0.4609,high_school_psychology,C,C,True
coherent,11,22,0.4792,high_school_psychology,A,A,True
coherent,11,23,0.5032,high_school_psychology,B,A,False
coherent,11,24,0.5239,high_school_psychology,A,A,True
coherent,11,25,0.5469,high_school_psychology,B,B,True
coherent,11,26,0.5645,high_school_psychology,B,B,True
coherent,11,27,0.582,high_school_psychology,B,B,True
coherent,11,28,0.5964,high_school_psychology,D,D,True
coherent,11,29,0.6177,high_school_psychology,C,C,True
coherent,11,30,0.6504,high_school_psychology,A,A,True
coherent,11,31,0.6716,high_school_psychology,D,D,True
coherent,11,32,0.7058,high_school_psychology,D,D,True
coherent,11,33,0.7231,high_school_psychology,C,C,True
coherent,11,34,0.7417,high_school_psychology,A,A,True
coherent,11,35,0.7588,high_school_psychology,D,D,True
coherent,11,36,0.7847,high_school_psychology,B,B,True
coherent,11,37,0.8022,high_school_psychology,B,B,True
coherent,11,38,0.8267,high_school_psychology,B,B,True
coherent,11,39,0.844,high_school_psychology,D,C,False
coherent,11,40,0.8586,high_school_psychology,D,D,True
coherent,11,41,0.8806,high_school_psychology,C,C,True
coherent,11,42,0.9033,high_school_psychology,D,D,True
coherent,11,43,0.9253,high_school_psychology,C,C,True
coherent,12,0,0.0107,high_school_psychology,D,D,True
coherent,12,1,0.0327,high_school_psychology,D,C,False
coherent,12,2,0.0742,high_school_psychology,B,B,True
coherent,12,3,0.0989,high_school_psychology,D,D,True
coherent,12,4,0.115,high_school_psychology,A,D,False
coherent,12,5,0.1357,high_school_psychology,C,B,False
coherent,12,6,0.1726,high_school_psychology,C,C,True
coherent,12,7,0.1912,high_school_psychology,B,A,False
coherent,12,8,0.2117,high_school_psychology,B,B,True
coherent,12,9,0.2322,high_school_psychology,C,C,True
coherent,12,10,0.252,high_school_psychology,D,B,False
coherent,12,11,0.2698,high_school_psychology,B,B,True
coherent,12,12,0.2903,high_school_psychology,B,B,True
coherent,12,13,0.3088,high_school_psychology,C,C,True
coherent,12,14,0.3337,high_school_psychology,B,B,True
coherent,12,15,0.3494,high_school_psychology,D,D,True
coherent,12,16,0.3672,high_school_psychology,D,D,True
coherent,12,17,0.3875,high_school_psychology,A,A,True
coherent,12,18,0.4099,high_school_psychology,C,C,True
coherent,12,19,0.4326,high_school_psychology,B,D,False
coherent,12,20,0.447,high_school_psychology,D,B,False
coherent,12,21,0.4636,high_school_psychology,D,D,True
coherent,12,22,0.4902,high_school_psychology,B,C,False
coherent,12,23,0.5225,high_school_psychology,B,D,False
coherent,12,24,0.5408,high_school_psychology,D,D,True
coherent,12,25,0.5579,high_school_psychology,D,D,True
coherent,12,26,0.5757,high_school_psychology,A,A,True
coherent,12,27,0.5959,high_school_psychology,A,B,False
coherent,12,28,0.6157,high_school_psychology,A,A,True
coherent,12,29,0.637,high_school_psychology,C,C,True
coherent,12,30,0.6572,high_school_psychology,D,D,True
coherent,12,31,0.6741,high_school_psychology,B,B,True
coherent,12,32,0.6924,high_school_psychology,A,A,True
coherent,12,33,0.7188,high_school_psychology,C,C,True
coherent,12,34,0.7441,high_school_psychology,C,C,True
coherent,12,35,0.7607,high_school_psychology,D,D,True
coherent,12,36,0.7764,high_school_psychology,D,A,False
coherent,12,37,0.7969,high_school_psychology,A,A,True
coherent,12,38,0.8352,high_school_psychology,A,C,False
coherent,12,39,0.8513,high_school_psychology,B,B,True
coherent,12,40,0.8669,high_school_psychology,A,B,False
coherent,12,41,0.894,high_school_psychology,A,A,True
coherent,12,42,0.9099,high_school_psychology,A,A,True
coherent,12,43,0.9263,high_school_psychology,C,C,True
coherent,13,0,0.0107,high_school_psychology,A,C,False
coherent,13,1,0.041,high_school_psychology,C,C,True
coherent,13,2,0.0615,high_school_psychology,D,D,True
coherent,13,3,0.0754,high_school_psychology,C,C,True
coherent,13,4,0.1064,high_school_psychology,D,D,True
coherent,13,5,0.1257,high_school_psychology,B,A,False
coherent,13,6,0.1819,high_school_psychology,C,A,False
coherent,13,7,0.1997,high_school_psychology,D,D,True
coherent,13,8,0.2273,high_school_psychology,C,C,True
coherent,13,9,0.2456,high_school_psychology,D,D,True
coherent,13,10,0.2629,high_school_psychology,D,D,True
coherent,13,11,0.2795,high_school_psychology,D,,False
coherent,13,12,0.2974,high_school_psychology,D,D,True
coherent,13,13,0.313,high_school_psychology,A,A,True
coherent,13,14,0.3318,high_school_psychology,D,D,True
coherent,13,15,0.3601,high_school_psychology,C,D,False
coherent,13,16,0.3748,high_school_psychology,D,C,False
coherent,13,17,0.3918,high_school_psychology,D,C,False
coherent,13,18,0.4131,high_school_psychology,A,A,True
coherent,13,19,0.4304,high_school_psychology,A,A,True
coherent,13,20,0.4482,high_school_psychology,C,C,True
coherent,13,21,0.4722,high_school_psychology,C,C,True
coherent,13,22,0.4907,high_school_psychology,A,A,True
coherent,13,23,0.5066,high_school_psychology,B,B,True
coherent,13,24,0.5286,high_school_psychology,D,D,True
coherent,13,25,0.5474,high_school_psychology,D,D,True
coherent,13,26,0.5649,high_school_psychology,D,A,False
coherent,13,27,0.5818,high_school_psychology,B,B,True
coherent,13,28,0.5991,high_school_psychology,C,C,True
coherent,13,29,0.6318,high_school_psychology,D,A,False
coherent,13,30,0.6677,high_school_psychology,B,B,True
coherent,13,31,0.6851,high_school_psychology,A,A,True
coherent,13,32,0.7024,high_school_psychology,D,D,True
coherent,13,33,0.7236,high_school_psychology,A,A,True
coherent,13,34,0.7422,high_school_psychology,C,C,True
coherent,13,35,0.7727,high_school_psychology,D,D,True
coherent,13,36,0.8047,high_school_psychology,B,B,True
coherent,13,37,0.8276,high_school_psychology,D,D,True
coherent,13,38,0.8418,high_school_psychology,D,C,False
coherent,13,39,0.8564,high_school_psychology,C,C,True
coherent,13,40,0.8899,high_school_psychology,A,A,True
coherent,13,41,0.916,high_school_psychology,B,B,True
coherent,14,0,0.0107,high_school_psychology,D,D,True
coherent,14,1,0.0371,high_school_psychology,D,D,True
coherent,14,2,0.0522,high_school_psychology,D,D,True
coherent,14,3,0.0706,high_school_psychology,A,A,True
coherent,14,4,0.0864,high_school_psychology,A,A,True
coherent,14,5,0.103,high_school_psychology,C,C,True
coherent,14,6,0.1252,high_school_psychology,C,C,True
coherent,14,7,0.1445,high_school_psychology,D,D,True
coherent,14,8,0.1621,high_school_psychology,D,D,True
coherent,14,9,0.1814,high_school_psychology,A,A,True
coherent,14,10,0.2004,high_school_psychology,C,B,False
coherent,14,11,0.2222,high_school_psychology,C,C,True
coherent,14,12,0.2427,high_school_psychology,C,A,False
coherent,14,13,0.2773,high_school_psychology,D,D,True
coherent,14,14,0.3101,high_school_psychology,B,B,True
coherent,14,15,0.3628,high_school_psychology,A,A,True
coherent,14,16,0.3784,high_school_psychology,D,A,False
coherent,14,17,0.4143,high_school_psychology,B,B,True
coherent,14,18,0.4304,high_school_psychology,C,D,False
coherent,14,19,0.446,high_school_psychology,A,B,False
