probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p,pred,compliant_a,compliant_b,response
10,unrel_patch_yy,code,15,True,3723.0,0.9089,3378.0,B,-34.80217361450195,-46.36256408691406,-17.60811424255371,,,,
11,pure_a,code,15,True,3690.0,0.9009,0.0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375,,,,
11,pure_b,code,15,True,3690.0,0.9009,0.0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375,,,,
11,patch_ab,code,15,True,3690.0,0.9009,3378.0,B,-32.813655853271484,-44.044960021972656,-17.79106330871582,,,,
11,patch_bb,code,15,True,3690.0,0.9009,3378.0,B,-31.14974021911621,-44.4263801574707,-16.372289657592773,,,,
11,patch_ba,code,15,True,3690.0,0.9009,3378.0,B,-31.14974021911621,-44.4263801574707,-16.372289657592773,,,,
11,patch_aa,code,15,True,3690.0,0.9009,3378.0,B,-32.813655853271484,-44.044960021972656,-17.79106330871582,,,,
11,unrel_pure_y,code,15,True,3697.0,0.9026,0.0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336,,,,
11,unrel_patch_xy,code,15,True,3697.0,0.9026,3378.0,B,-33.19233703613281,-45.261592864990234,-17.947654724121094,,,,
11,unrel_patch_yy,code,15,True,3697.0,0.9026,3378.0,B,-33.15952682495117,-45.52351760864258,-17.937358856201172,,,,
12,pure_a,code,15,True,3713.0,0.9065,0.0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516,,,,
12,pure_b,code,15,True,3713.0,0.9065,0.0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516,,,,
12,patch_ab,code,15,True,3713.0,0.9065,3378.0,E,-32.72093200683594,-43.9282112121582,-17.359697341918945,,,,
12,patch_bb,code,15,True,3713.0,0.9065,3378.0,E,-29.422039031982422,-42.784584045410156,-15.71031665802002,,,,
12,patch_ba,code,15,True,3713.0,0.9065,3378.0,E,-29.422039031982422,-42.784584045410156,-15.71031665802002,,,,
12,patch_aa,code,15,True,3713.0,0.9065,3378.0,E,-32.72093200683594,-43.9282112121582,-17.359697341918945,,,,
12,unrel_pure_y,code,15,True,3720.0,0.9082,0.0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477,,,,
12,unrel_patch_xy,code,15,True,3720.0,0.9082,3378.0,E,-33.31424331665039,-43.96507263183594,-17.997770309448242,,,,
12,unrel_patch_yy,code,15,True,3720.0,0.9082,3378.0,E,-33.14474868774414,-44.441162109375,-17.853837966918945,,,,
13,pure_a,code,15,True,3756.0,0.917,0.0,E,-33.433837890625,-46.46279525756836,-18.436349868774414,,,,
13,pure_b,code,15,True,3756.0,0.917,0.0,E,-33.433837890625,-46.46279525756836,-18.436349868774414,,,,
13,patch_ab,code,15,True,3756.0,0.917,3378.0,E,-33.507591247558594,-46.96453857421875,-17.741012573242188,,,,
13,patch_bb,code,15,True,3756.0,0.917,3378.0,E,-30.826148986816406,-46.01396179199219,-16.23171043395996,,,,
13,patch_ba,code,15,True,3756.0,0.917,3378.0,E,-30.826148986816406,-46.01396179199219,-16.23171043395996,,,,
13,patch_aa,code,15,True,3756.0,0.917,3378.0,E,-33.507591247558594,-46.96453857421875,-17.741012573242188,,,,
13,unrel_pure_y,code,15,True,3763.0,0.9187,0.0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922,,,,
13,unrel_patch_xy,code,15,True,3763.0,0.9187,3378.0,E,-34.3697624206543,-47.42268753051758,-18.368534088134766,,,,
13,unrel_patch_yy,code,15,True,3763.0,0.9187,3378.0,E,-34.03590774536133,-47.51914978027344,-18.263431549072266,,,,
14,pure_a,code,15,True,3955.0,0.9656,0.0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977,,,,
14,pure_b,code,15,True,3955.0,0.9656,0.0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977,,,,
14,patch_ab,code,15,True,3955.0,0.9656,3378.0,B,-34.23893356323242,-46.250091552734375,-18.92209243774414,,,,
14,patch_bb,code,15,True,3955.0,0.9656,3378.0,B,-32.3990592956543,-45.72014236450195,-17.00289535522461,,,,
14,patch_ba,code,15,True,3955.0,0.9656,3378.0,B,-32.3990592956543,-45.72014236450195,-17.00289535522461,,,,
14,patch_aa,code,15,True,3955.0,0.9656,3378.0,B,-34.23893356323242,-46.250091552734375,-18.92209243774414,,,,
14,unrel_pure_y,code,15,True,3962.0,0.9673,0.0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539,,,,
14,unrel_patch_xy,code,15,True,3962.0,0.9673,3378.0,B,-34.76137161254883,-47.12067794799805,-19.317771911621094,,,,
14,unrel_patch_yy,code,15,True,3962.0,0.9673,3378.0,B,-34.752593994140625,-46.630950927734375,-19.335050582885742,,,,
15,pure_a,code,15,True,3793.0,0.926,0.0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477,,,,
15,pure_b,code,15,True,3793.0,0.926,0.0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477,,,,
15,patch_ab,code,15,True,3793.0,0.926,3378.0,A,-35.01871109008789,-45.07174301147461,-19.283262252807617,,,,
15,patch_bb,code,15,True,3793.0,0.926,3378.0,A,-34.23210525512695,-46.45758819580078,-15.90668773651123,,,,
15,patch_ba,code,15,True,3793.0,0.926,3378.0,A,-34.23210525512695,-46.45758819580078,-15.90668773651123,,,,
15,patch_aa,code,15,True,3793.0,0.926,3378.0,A,-35.01871109008789,-45.07174301147461,-19.283262252807617,,,,
15,unrel_pure_y,code,15,True,3800.0,0.9277,0.0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746,,,,
15,unrel_patch_xy,code,15,True,3800.0,0.9277,3378.0,A,-35.35226058959961,-45.61796951293945,-19.198596954345703,,,,
15,unrel_patch_yy,code,15,True,3800.0,0.9277,3378.0,A,-35.22604751586914,-45.458251953125,-18.900798797607422,,,,
16,pure_a,code,15,True,3633.0,0.887,0.0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617,,,,
16,pure_b,code,15,True,3633.0,0.887,0.0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617,,,,
16,patch_ab,code,15,True,3633.0,0.887,3378.0,C,-34.53780746459961,-49.14793395996094,-18.6855525970459,,,,
16,patch_bb,code,15,True,3633.0,0.887,3378.0,C,-32.85096740722656,-50.976600646972656,-14.263952255249023,,,,
16,patch_ba,code,15,True,3633.0,0.887,3378.0,C,-32.85096740722656,-50.976600646972656,-14.263952255249023,,,,
16,patch_aa,code,15,True,3633.0,0.887,3378.0,C,-34.53780746459961,-49.14793395996094,-18.6855525970459,,,,
16,unrel_pure_y,code,15,True,3640.0,0.8887,0.0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164,,,,
16,unrel_patch_xy,code,15,True,3640.0,0.8887,3378.0,C,-34.813411712646484,-50.32633972167969,-18.87119483947754,,,,
16,unrel_patch_yy,code,15,True,3640.0,0.8887,3378.0,C,-34.567264556884766,-50.06462478637695,-18.99554443359375,,,,
17,pure_a,code,15,True,3721.0,0.9084,0.0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172,,,,
17,pure_b,code,15,True,3721.0,0.9084,0.0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172,,,,
17,patch_ab,code,15,True,3721.0,0.9084,3378.0,C,-35.13166809082031,-49.94366455078125,-18.819366455078125,,,,
17,patch_bb,code,15,True,3721.0,0.9084,3378.0,C,-32.70363235473633,-48.561126708984375,-15.77845287322998,,,,
17,patch_ba,code,15,True,3721.0,0.9084,3378.0,C,-32.70363235473633,-48.561126708984375,-15.77845287322998,,,,
17,patch_aa,code,15,True,3721.0,0.9084,3378.0,C,-35.13166809082031,-49.94366455078125,-18.819366455078125,,,,
17,unrel_pure_y,code,15,True,3728.0,0.9102,0.0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766,,,,
17,unrel_patch_xy,code,15,True,3728.0,0.9102,3378.0,C,-35.20250701904297,-50.374210357666016,-19.398191452026367,,,,
17,unrel_patch_yy,code,15,True,3728.0,0.9102,3378.0,C,-35.140445709228516,-50.5805778503418,-19.181032180786133,,,,
18,pure_a,code,15,True,3790.0,0.9253,0.0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812,,,,
18,pure_b,code,15,True,3790.0,0.9253,0.0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812,,,,
18,patch_ab,code,15,True,3790.0,0.9253,3378.0,C,-32.43154525756836,-45.074363708496094,-18.46041488647461,,,,
18,patch_bb,code,15,True,3790.0,0.9253,3378.0,C,-30.204864501953125,-44.51122283935547,-16.503786087036133,,,,
18,patch_ba,code,15,True,3790.0,0.9253,3378.0,C,-30.204864501953125,-44.51122283935547,-16.503786087036133,,,,
18,patch_aa,code,15,True,3790.0,0.9253,3378.0,C,-32.43154525756836,-45.074363708496094,-18.46041488647461,,,,
18,unrel_pure_y,code,15,True,3797.0,0.927,0.0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883,,,,
18,unrel_patch_xy,code,15,True,3797.0,0.927,3378.0,C,-33.10475158691406,-46.341819763183594,-18.68206214904785,,,,
18,unrel_patch_yy,code,15,True,3797.0,0.927,3378.0,C,-33.081207275390625,-46.59782028198242,-18.566509246826172,,,,
19,pure_a,code,15,True,3764.0,0.9189,0.0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484,,,,
19,pure_b,code,15,True,3764.0,0.9189,0.0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484,,,,
19,patch_ab,code,15,True,3764.0,0.9189,3378.0,C,-34.224342346191406,-44.25804901123047,-18.870826721191406,,,,
19,patch_bb,code,15,True,3764.0,0.9189,3378.0,C,-32.66328811645508,-45.44404220581055,-17.776084899902344,,,,
19,patch_ba,code,15,True,3764.0,0.9189,3378.0,C,-32.66328811645508,-45.44404220581055,-17.776084899902344,,,,
19,patch_aa,code,15,True,3764.0,0.9189,3378.0,C,-34.224342346191406,-44.25804901123047,-18.870826721191406,,,,
19,unrel_pure_y,code,15,True,3771.0,0.9207,0.0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789,,,,
19,unrel_patch_xy,code,15,True,3771.0,0.9207,3378.0,C,-34.4860954284668,-44.85230255126953,-19.348237991333008,,,,
19,unrel_patch_yy,code,15,True,3771.0,0.9207,3378.0,C,-34.19852066040039,-44.63544845581055,-19.42131996154785,,,,
20,pure_a,code,15,True,3751.0,0.9158,0.0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867,,,,
20,pure_b,code,15,True,3751.0,0.9158,0.0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867,,,,
20,patch_ab,code,15,True,3751.0,0.9158,3378.0,C,-33.01604080200195,-45.909427642822266,-18.740123748779297,,,,
20,patch_bb,code,15,True,3751.0,0.9158,3378.0,C,-29.833356857299805,-43.25785446166992,-16.180883407592773,,,,
20,patch_ba,code,15,True,3751.0,0.9158,3378.0,C,-29.833356857299805,-43.25785446166992,-16.180883407592773,,,,
20,patch_aa,code,15,True,3751.0,0.9158,3378.0,C,-33.01604080200195,-45.909427642822266,-18.740123748779297,,,,
20,unrel_pure_y,code,15,True,3758.0,0.9175,0.0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688,,,,
20,unrel_patch_xy,code,15,True,3758.0,0.9175,3378.0,C,-34.15412139892578,-46.61358642578125,-19.52802848815918,,,,
20,unrel_patch_yy,code,15,True,3758.0,0.9175,3378.0,C,-34.314945220947266,-47.319217681884766,-19.557985305786133,,,,
21,pure_a,code,15,True,3853.0,0.9407,0.0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422,,,,
21,pure_b,code,15,True,3853.0,0.9407,0.0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422,,,,
21,patch_ab,code,15,True,3853.0,0.9407,3378.0,D,-32.482940673828125,-43.98537063598633,-17.20738410949707,,,,
21,patch_bb,code,15,True,3853.0,0.9407,3378.0,D,-30.501976013183594,-44.33401870727539,-15.525672912597656,,,,
21,patch_ba,code,15,True,3853.0,0.9407,3378.0,D,-30.501976013183594,-44.33401870727539,-15.525672912597656,,,,
21,patch_aa,code,15,True,3853.0,0.9407,3378.0,D,-32.482940673828125,-43.98537063598633,-17.20738410949707,,,,
21,unrel_pure_y,code,15,True,3860.0,0.9424,0.0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578,,,,
21,unrel_patch_xy,code,15,True,3860.0,0.9424,3378.0,D,-32.82813262939453,-45.28365707397461,-17.59874153137207,,,,
21,unrel_patch_yy,code,15,True,3860.0,0.9424,3378.0,D,-32.82193374633789,-45.12343215942383,-17.465970993041992,,,,
22,pure_a,code,15,True,3849.0,0.9397,0.0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914,,,,
22,pure_b,code,15,True,3849.0,0.9397,0.0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914,,,,
22,patch_ab,code,15,True,3849.0,0.9397,3378.0,C,-34.127647399902344,-45.749900817871094,-18.30081558227539,,,,
22,patch_bb,code,15,True,3849.0,0.9397,3378.0,C,-31.741363525390625,-47.146484375,-16.67845916748047,,,,
22,patch_ba,code,15,True,3849.0,0.9397,3378.0,C,-31.741363525390625,-47.146484375,-16.67845916748047,,,,
22,patch_aa,code,15,True,3849.0,0.9397,3378.0,C,-34.127647399902344,-45.749900817871094,-18.30081558227539,,,,
22,unrel_pure_y,code,15,True,3856.0,0.9414,0.0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016,,,,
22,unrel_patch_xy,code,15,True,3856.0,0.9414,3378.0,C,-34.682498931884766,-46.49295425415039,-18.603918075561523,,,,
22,unrel_patch_yy,code,15,True,3856.0,0.9414,3378.0,C,-34.773441314697266,-47.019203186035156,-18.583314895629883,,,,
23,pure_a,code,15,True,3735.0,0.9119,0.0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715,,,,
23,pure_b,code,15,True,3735.0,0.9119,0.0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715,,,,
23,patch_ab,code,15,True,3735.0,0.9119,3378.0,B,-34.860286712646484,-45.267860412597656,-19.820505142211914,,,,
23,patch_bb,code,15,True,3735.0,0.9119,3378.0,B,-32.86500930786133,-46.44270706176758,-15.560383796691895,,,,
23,patch_ba,code,15,True,3735.0,0.9119,3378.0,B,-32.86500930786133,-46.44270706176758,-15.560383796691895,,,,
23,patch_aa,code,15,True,3735.0,0.9119,3378.0,B,-34.860286712646484,-45.267860412597656,-19.820505142211914,,,,
23,unrel_pure_y,code,15,True,3742.0,0.9136,0.0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828,,,,
23,unrel_patch_xy,code,15,True,3742.0,0.9136,3378.0,B,-35.48925018310547,-45.81403350830078,-20.42479133605957,,,,
23,unrel_patch_yy,code,15,True,3742.0,0.9136,3378.0,B,-35.51846694946289,-46.05360794067383,-20.011688232421875,,,,
24,pure_a,code,15,True,3669.0,0.8958,0.0,E,-33.72602462768555,-52.88274383544922,-19.02568817138672,,,,
24,pure_b,code,15,True,3669.0,0.8958,0.0,E,-33.72602462768555,-52.88274383544922,-19.02568817138672,,,,
24,patch_ab,code,15,True,3669.0,0.8958,3378.0,E,-33.372684478759766,-51.46975326538086,-18.18131446838379,,,,
24,patch_bb,code,15,True,3669.0,0.8958,3378.0,E,-29.771034240722656,-48.834930419921875,-16.25546646118164,,,,
24,patch_ba,code,15,True,3669.0,0.8958,3378.0,E,-29.771034240722656,-48.834930419921875,-16.25546646118164,,,,
24,patch_aa,code,15,True,3669.0,0.8958,3378.0,E,-33.372684478759766,-51.46975326538086,-18.18131446838379,,,,
24,unrel_pure_y,code,15,True,3676.0,0.8975,0.0,E,-32.62195587158203,-51.779632568359375,-18.41530418395996,,,,
24,unrel_patch_xy,code,15,True,3676.0,0.8975,3378.0,E,-33.96028137207031,-52.780921936035156,-18.58270263671875,,,,
24,unrel_patch_yy,code,15,True,3676.0,0.8975,3378.0,E,-33.86100387573242,-52.47228240966797,-18.865829467773438,,,,
25,pure_a,code,15,True,3851.0,0.9402,0.0,D,-34.85890197753906,-47.322181701660156,-18.592851638793945,,,,
25,pure_b,code,15,True,3851.0,0.9402,0.0,D,-34.85890197753906,-47.322181701660156,-18.592851638793945,,,,
25,patch_ab,code,15,True,3851.0,0.9402,3378.0,D,-34.9028205871582,-47.91693115234375,-17.87898063659668,,,,
25,patch_bb,code,15,True,3851.0,0.9402,3378.0,D,-32.63435363769531,-47.223487854003906,-15.593602180480957,,,,
25,patch_ba,code,15,True,3851.0,0.9402,3378.0,D,-32.63435363769531,-47.223487854003906,-15.593602180480957,,,,
25,patch_aa,code,15,True,3851.0,0.9402,3378.0,D,-34.9028205871582,-47.91693115234375,-17.87898063659668,,,,
25,unrel_pure_y,code,15,True,3858.0,0.9419,0.0,D,-33.66303634643555,-46.2745475769043,-17.924219131469727,,,,
25,unrel_patch_xy,code,15,True,3858.0,0.9419,3378.0,D,-34.81295394897461,-47.20319747924805,-18.355897903442383,,,,
25,unrel_patch_yy,code,15,True,3858.0,0.9419,3378.0,D,-35.00737762451172,-47.587581634521484,-18.231464385986328,,,,
26,pure_a,code,15,True,3706.0,0.9048,0.0,C,-36.05480194091797,-44.82597732543945,-20.221111297607422,,,,
26,pure_b,code,15,True,3706.0,0.9048,0.0,C,-36.05480194091797,-44.82597732543945,-20.221111297607422,,,,
26,patch_ab,code,15,True,3706.0,0.9048,3378.0,C,-35.57499313354492,-45.227901458740234,-19.207170486450195,,,,
26,patch_bb,code,15,True,3706.0,0.9048,3378.0,C,-33.427146911621094,-47.18491744995117,-14.795835494995117,,,,
26,patch_ba,code,15,True,3706.0,0.9048,3378.0,C,-33.427146911621094,-47.18491744995117,-14.795835494995117,,,,
26,patch_aa,code,15,True,3706.0,0.9048,3378.0,C,-35.57499313354492,-45.227901458740234,-19.207170486450195,,,,
26,unrel_pure_y,code,15,True,3713.0,0.9065,0.0,C,-35.71935272216797,-45.21187210083008,-19.847265243530273,,,,
26,unrel_patch_xy,code,15,True,3713.0,0.9065,3378.0,C,-35.77194595336914,-44.13701248168945,-19.09593391418457,,,,
26,unrel_patch_yy,code,15,True,3713.0,0.9065,3378.0,C,-35.480743408203125,-44.21641159057617,-19.095928192138672,,,,
27,pure_a,code,15,True,3817.0,0.9319,0.0,B,-34.2027587890625,-44.40029525756836,-19.208019256591797,,,,
27,pure_b,code,15,True,3817.0,0.9319,0.0,B,-34.2027587890625,-44.40029525756836,-19.208019256591797,,,,
27,patch_ab,code,15,True,3817.0,0.9319,3378.0,B,-34.29921340942383,-43.29783630371094,-18.14029884338379,,,,
27,patch_bb,code,15,True,3817.0,0.9319,3378.0,B,-31.43681526184082,-44.14137268066406,-16.042280197143555,,,,
27,patch_ba,code,15,True,3817.0,0.9319,3378.0,B,-31.43681526184082,-44.14137268066406,-16.042280197143555,,,,
27,patch_aa,code,15,True,3817.0,0.9319,3378.0,B,-34.29921340942383,-43.29783630371094,-18.14029884338379,,,,
27,unrel_pure_y,code,15,True,3824.0,0.9336,0.0,B,-33.71238327026367,-44.60201644897461,-18.601377487182617,,,,
27,unrel_patch_xy,code,15,True,3824.0,0.9336,3378.0,B,-34.88519287109375,-43.59675216674805,-18.441892623901367,,,,
27,unrel_patch_yy,code,15,True,3824.0,0.9336,3378.0,B,-34.97431182861328,-43.88349914550781,-18.767169952392578,,,,
28,pure_a,code,15,True,3761.0,0.9182,0.0,C,-32.29974365234375,-44.5009880065918,-19.182788848876953,,,,
28,pure_b,code,15,True,3761.0,0.9182,0.0,C,-32.29974365234375,-44.5009880065918,-19.182788848876953,,,,
28,patch_ab,code,15,True,3761.0,0.9182,3378.0,C,-33.07783126831055,-45.53766632080078,-18.416912078857422,,,,
28,patch_bb,code,15,True,3761.0,0.9182,3378.0,C,-30.46332550048828,-44.35581588745117,-16.469045639038086,,,,
28,patch_ba,code,15,True,3761.0,0.9182,3378.0,C,-30.46332550048828,-44.35581588745117,-16.469045639038086,,,,
28,patch_aa,code,15,True,3761.0,0.9182,3378.0,C,-33.07783126831055,-45.53766632080078,-18.416912078857422,,,,
28,unrel_pure_y,code,15,True,3768.0,0.9199,0.0,C,-30.973325729370117,-43.77635192871094,-17.9183406829834,,,,
28,unrel_patch_xy,code,15,True,3768.0,0.9199,3378.0,C,-33.09034729003906,-46.84145736694336,-18.730375289916992,,,,
28,unrel_patch_yy,code,15,True,3768.0,0.9199,3378.0,C,-32.86622619628906,-45.352317810058594,-18.757568359375,,,,
29,pure_a,code,15,True,3778.0,0.9224,0.0,A,-35.227230072021484,-46.43813705444336,-19.97969627380371,,,,
29,pure_b,code,15,True,3778.0,0.9224,0.0,A,-35.227230072021484,-46.43813705444336,-19.97969627380371,,,,
29,patch_ab,code,15,True,3778.0,0.9224,3378.0,A,-35.05681228637695,-46.69095230102539,-19.24735450744629,,,,
29,patch_bb,code,15,True,3778.0,0.9224,3378.0,A,-33.30086898803711,-48.66645050048828,-16.272401809692383,,,,
29,patch_ba,code,15,True,3778.0,0.9224,3378.0,A,-33.30086898803711,-48.66645050048828,-16.272401809692383,,,,
29,patch_aa,code,15,True,3778.0,0.9224,3378.0,A,-35.05681228637695,-46.69095230102539,-19.24735450744629,,,,
29,unrel_pure_y,code,15,True,3785.0,0.9241,0.0,A,-34.91581344604492,-47.40168380737305,-19.553956985473633,,,,
29,unrel_patch_xy,code,15,True,3785.0,0.9241,3378.0,A,-35.231597900390625,-47.52345275878906,-18.74428367614746,,,,
29,unrel_patch_yy,code,15,True,3785.0,0.9241,3378.0,A,-35.34559631347656,-46.981544494628906,-19.033355712890625,,,,
30,pure_a,code,15,True,3702.0,0.9038,0.0,B,-33.55313491821289,-45.29218292236328,-19.17923355102539,,,,
30,pure_b,code,15,True,3702.0,0.9038,0.0,B,-33.55313491821289,-45.29218292236328,-19.17923355102539,,,,
30,patch_ab,code,15,True,3702.0,0.9038,3378.0,B,-33.83073806762695,-45.47836685180664,-18.736083984375,,,,
30,patch_bb,code,15,True,3702.0,0.9038,3378.0,B,-30.72357940673828,-45.10532760620117,-17.01374626159668,,,,
30,patch_ba,code,15,True,3702.0,0.9038,3378.0,B,-30.72357940673828,-45.10532760620117,-17.01374626159668,,,,
30,patch_aa,code,15,True,3702.0,0.9038,3378.0,B,-33.83073806762695,-45.47836685180664,-18.736083984375,,,,
30,unrel_pure_y,code,15,True,3709.0,0.9055,0.0,B,-32.174747467041016,-46.09182357788086,-18.22496223449707,,,,
30,unrel_patch_xy,code,15,True,3709.0,0.9055,3378.0,B,-34.1993522644043,-47.4525260925293,-18.970149993896484,,,,
30,unrel_patch_yy,code,15,True,3709.0,0.9055,3378.0,B,-34.41355514526367,-47.986541748046875,-18.848445892333984,,,,
31,pure_a,code,15,True,3702.0,0.9038,0.0,C,-33.66604995727539,-42.062599182128906,-19.34783363342285,,,,
31,pure_b,code,15,True,3702.0,0.9038,0.0,C,-33.66604995727539,-42.062599182128906,-19.34783363342285,,,,
31,patch_ab,code,15,True,3702.0,0.9038,3378.0,C,-33.18455123901367,-41.59987258911133,-18.216978073120117,,,,
31,patch_bb,code,15,True,3702.0,0.9038,3378.0,C,-30.977937698364258,-42.46561050415039,-16.86029815673828,,,,
31,patch_ba,code,15,True,3702.0,0.9038,3378.0,C,-30.977937698364258,-42.46561050415039,-16.86029815673828,,,,
31,patch_aa,code,15,True,3702.0,0.9038,3378.0,C,-33.18455123901367,-41.59987258911133,-18.216978073120117,,,,
31,unrel_pure_y,code,15,True,3709.0,0.9055,0.0,C,-32.88338851928711,-43.61669158935547,-18.481599807739258,,,,
31,unrel_patch_xy,code,15,True,3709.0,0.9055,3378.0,C,-33.85615921020508,-43.23870849609375,-17.96706199645996,,,,
31,unrel_patch_yy,code,15,True,3709.0,0.9055,3378.0,C,-33.83353805541992,-43.38645935058594,-18.351757049560547,,,,
32,pure_a,code,15,True,3785.0,0.9241,0.0,A,-31.932193756103516,-45.77959060668945,-17.94270896911621,,,,
32,pure_b,code,15,True,3785.0,0.9241,0.0,A,-31.932193756103516,-45.77959060668945,-17.94270896911621,,,,
32,patch_ab,code,15,True,3785.0,0.9241,3378.0,A,-32.963768005371094,-46.70673370361328,-17.94633674621582,,,,
32,patch_bb,code,15,True,3785.0,0.9241,3378.0,A,-28.420289993286133,-44.160888671875,-14.400169372558594,,,,
32,patch_ba,code,15,True,3785.0,0.9241,3378.0,A,-28.420289993286133,-44.160888671875,-14.400169372558594,,,,
32,patch_aa,code,15,True,3785.0,0.9241,3378.0,A,-32.963768005371094,-46.70673370361328,-17.94633674621582,,,,
32,unrel_pure_y,code,15,True,3792.0,0.9258,0.0,A,-30.234363555908203,-45.20014572143555,-17.39805030822754,,,,
32,unrel_patch_xy,code,15,True,3792.0,0.9258,3378.0,A,-33.52363586425781,-47.1875114440918,-18.160181045532227,,,,
32,unrel_patch_yy,code,15,True,3792.0,0.9258,3378.0,A,-33.503841400146484,-46.89361572265625,-18.110355377197266,,,,
33,pure_a,code,15,True,3651.0,0.8914,0.0,D,-35.13402557373047,-50.056671142578125,-18.677181243896484,,,,
33,pure_b,code,15,True,3651.0,0.8914,0.0,D,-35.13402557373047,-50.056671142578125,-18.677181243896484,,,,
33,patch_ab,code,15,True,3651.0,0.8914,3378.0,D,-34.592506408691406,-47.22428512573242,-18.209280014038086,,,,
33,patch_bb,code,15,True,3651.0,0.8914,3378.0,D,-33.049617767333984,-48.060020446777344,-12.787361145019531,,,,
33,patch_ba,code,15,True,3651.0,0.8914,3378.0,D,-33.049617767333984,-48.060020446777344,-12.787361145019531,,,,
33,patch_aa,code,15,True,3651.0,0.8914,3378.0,D,-34.592506408691406,-47.22428512573242,-18.209280014038086,,,,
33,unrel_pure_y,code,15,True,3658.0,0.8931,0.0,D,-34.538936614990234,-48.67174530029297,-18.94367218017578,,,,
33,unrel_patch_xy,code,15,True,3658.0,0.8931,3378.0,D,-34.56808090209961,-46.6445426940918,-17.49772071838379,,,,
33,unrel_patch_yy,code,15,True,3658.0,0.8931,3378.0,D,-34.29369354248047,-46.220420837402344,-17.643266677856445,,,,
34,pure_a,code,15,True,3910.0,0.9546,0.0,A,-34.55774688720703,-47.79395294189453,-19.09256935119629,,,,
34,pure_b,code,15,True,3910.0,0.9546,0.0,A,-34.55774688720703,-47.79395294189453,-19.09256935119629,,,,
34,patch_ab,code,15,True,3910.0,0.9546,3378.0,A,-34.11616134643555,-47.062129974365234,-18.069177627563477,,,,
34,patch_bb,code,15,True,3910.0,0.9546,3378.0,A,-30.38447380065918,-46.008575439453125,-11.997682571411133,,,,
34,patch_ba,code,15,True,3910.0,0.9546,3378.0,A,-30.38447380065918,-46.008575439453125,-11.997682571411133,,,,
34,patch_aa,code,15,True,3910.0,0.9546,3378.0,A,-34.11616134643555,-47.062129974365234,-18.069177627563477,,,,
34,unrel_pure_y,code,15,True,3917.0,0.9563,0.0,A,-33.56724548339844,-46.888221740722656,-18.342533111572266,,,,
34,unrel_patch_xy,code,15,True,3917.0,0.9563,3378.0,A,-34.36646270751953,-47.425357818603516,-18.342233657836914,,,,
34,unrel_patch_yy,code,15,True,3917.0,0.9563,3378.0,A,-34.569637298583984,-47.501976013183594,-18.27962303161621,,,,
35,pure_a,code,15,True,3704.0,0.9043,0.0,D,-34.46326446533203,-46.196659088134766,-19.225893020629883,,,,
35,pure_b,code,15,True,3704.0,0.9043,0.0,D,-34.46326446533203,-46.196659088134766,-19.225893020629883,,,,
35,patch_ab,code,15,True,3704.0,0.9043,3378.0,D,-34.22863006591797,-45.4195671081543,-18.462554931640625,,,,
35,patch_bb,code,15,True,3704.0,0.9043,3378.0,D,-32.12752914428711,-46.308677673339844,-16.9057674407959,,,,
35,patch_ba,code,15,True,3704.0,0.9043,3378.0,D,-32.12752914428711,-46.308677673339844,-16.9057674407959,,,,
