dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,result_source,reused_from_path,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
explicit_test,mm,steer_immediate,36,2.0,-2.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.021052631578947323,0.02105263157894738,-0.0006110173463821367,0.0,0.29,0.25263157894736843,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.71,0.29,0.7473684210526316,0.25263157894736843,0.05,0.95,0.7759886378049851,2.0735605478286745,0.72
explicit_test,mm,steer_long_term,36,4.0,4.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.008174692049272125,-0.008174692049272125,0.0015034735202789085,-0.010000000000000009,0.73,0.776595744680851,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,94,0.73,0.27,0.776595744680851,0.22340425531914893,0.06,0.94,0.7781031286716461,2.083288321495056,0.71
explicit_test,mm,steer_immediate,36,4.0,-4.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.021052631578947323,0.02105263157894738,-0.0008626818656921609,0.0,0.29,0.25263157894736843,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.71,0.29,0.7473684210526316,0.25263157894736843,0.05,0.95,0.775736973285675,2.0717836475372313,0.72
explicit_test,mm,steer_long_term,36,8.0,8.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.008174692049272125,-0.008174692049272125,0.003104777336120579,-0.010000000000000009,0.73,0.776595744680851,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,94,0.73,0.27,0.776595744680851,0.22340425531914893,0.06,0.94,0.7797044324874878,2.090626153945923,0.71
explicit_test,mm,steer_immediate,36,8.0,-8.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.040000000000000036,0.03999999999999998,-0.042105263157894646,0.04210526315789476,-0.0017198532819747703,0.0,0.31,0.2736842105263158,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.69,0.31,0.7263157894736842,0.2736842105263158,0.05,0.95,0.7748798018693924,2.067285838127136,0.72
explicit_test,mm,steer_long_term,36,16.0,16.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.010000000000000009,-0.010000000000000009,0.02727787209960386,-0.027277872099603834,0.005663949251174971,-0.010000000000000009,0.74,0.7956989247311828,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,93,0.74,0.26,0.7956989247311828,0.20430107526881722,0.07,0.93,0.7822636044025422,2.104045367240906,0.71
explicit_test,mm,steer_immediate,36,16.0,-16.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.04999999999999993,0.04999999999999999,-0.05565509518477041,0.055655095184770464,-0.0034364163875579834,0.0,0.32,0.2872340425531915,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,94,0.68,0.32,0.7127659574468085,0.2872340425531915,0.06,0.94,0.7731632387638092,2.0590766286849975,0.72
explicit_test,mm,steer_long_term,36,32.0,32.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.020000000000000018,-0.020000000000000018,0.03803056027164686,-0.03803056027164686,0.013488116860389754,-0.010000000000000009,0.75,0.8064516129032258,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,93,0.75,0.25,0.8064516129032258,0.1935483870967742,0.07,0.93,0.790087772011757,2.1402586460113526,0.71
explicit_test,mm,steer_immediate,36,32.0,-32.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.12,0.12,-0.13012318029115333,0.13012318029115344,-0.005091562867164612,0.0,0.39,0.3617021276595745,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,94,0.61,0.39,0.6382978723404256,0.3617021276595745,0.06,0.94,0.7715080922842026,2.0512361478805543,0.72
explicit_test,mm,steer_long_term,36,64.0,64.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.040000000000000036,-0.04000000000000001,0.048783248443689975,-0.048783248443689864,0.03664035916328434,-0.030000000000000027,0.77,0.8172043010752689,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,93,0.77,0.23,0.8172043010752689,0.1827956989247312,0.07,0.93,0.8132400143146515,2.246486406326294,0.69
explicit_test,mm,steer_immediate,36,64.0,-64.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.16999999999999993,0.16999999999999998,-0.17894736842105263,0.17894736842105263,-0.007695068120956439,0.0,0.44,0.4105263157894737,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.56,0.44,0.5894736842105263,0.4105263157894737,0.05,0.95,0.7689045870304108,2.045525407791138,0.72
explicit_test,mm,steer_long_term,36,128.0,128.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.06000000000000005,-0.060000000000000026,0.07028862478777598,-0.0702886247877759,0.13530820071697236,-0.010000000000000009,0.79,0.8387096774193549,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,93,0.79,0.21,0.8387096774193549,0.16129032258064516,0.07,0.93,0.9119078558683396,2.6805324363708496,0.71
explicit_test,mm,steer_immediate,36,128.0,-128.0,60.23910140991211,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.27999999999999997,0.28,-0.304503526858383,0.30450352685838306,-0.04761607646942134,0.0,0.55,0.5360824742268041,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,97,0.45,0.55,0.4639175257731959,0.5360824742268041,0.03,0.97,0.7289835786819459,1.906077308654785,0.72
explicit_test,mm,steer_long_term,40,2.0,2.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.0,0.0,0.002529549598693892,-0.010000000000000009,0.73,0.7684210526315789,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.73,0.27,0.7684210526315789,0.23157894736842105,0.05,0.95,0.7791292047500611,2.0864639949798582,0.71
explicit_test,mm,steer_immediate,40,2.0,-2.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.021052631578947323,0.02105263157894738,-0.0025666707754135043,0.0,0.29,0.25263157894736843,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.71,0.29,0.7473684210526316,0.25263157894736843,0.05,0.95,0.7740329843759537,2.0651717233657836,0.72
explicit_test,mm,steer_long_term,40,4.0,4.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.0,0.0,0.0052252966165542425,-0.010000000000000009,0.73,0.7684210526315789,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.73,0.27,0.7684210526315789,0.23157894736842105,0.05,0.95,0.7818249517679214,2.0980118560791015,0.71
explicit_test,mm,steer_immediate,40,4.0,-4.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.021052631578947323,0.02105263157894738,-0.004669558405876129,0.0,0.29,0.25263157894736843,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.71,0.29,0.7473684210526316,0.25263157894736843,0.05,0.95,0.7719300967454911,2.0573587608337403,0.72
explicit_test,mm,steer_long_term,40,8.0,8.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.008174692049272125,-0.008174692049272125,0.009575176239013716,-0.010000000000000009,0.73,0.776595744680851,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,94,0.73,0.27,0.776595744680851,0.22340425531914893,0.06,0.94,0.7861748313903809,2.117029461860657,0.71
explicit_test,mm,steer_immediate,40,8.0,-8.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.040000000000000036,0.03999999999999998,-0.042105263157894646,0.04210526315789476,-0.009031392335891786,0.0,0.31,0.2736842105263158,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,95,0.69,0.31,0.7263157894736842,0.2736842105263158,0.05,0.95,0.7675682628154754,2.038841428756714,0.72
explicit_test,mm,steer_long_term,40,16.0,16.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.01652518392756086,-0.016525183927560833,0.02025377810001372,-0.010000000000000009,0.73,0.7849462365591398,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,93,0.73,0.27,0.7849462365591398,0.21505376344086022,0.07,0.93,0.7968534332513809,2.161499876976013,0.71
explicit_test,mm,steer_immediate,40,16.0,-16.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.09999999999999998,0.09999999999999998,-0.10175438596491226,0.10175438596491226,-0.01787213623523709,0.0,0.37,0.3333333333333333,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,93,0.63,0.37,0.6666666666666666,0.3333333333333333,0.07,0.93,0.7587275189161301,2.001381072998047,0.72
explicit_test,mm,steer_long_term,40,32.0,32.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.040000000000000036,-0.04000000000000001,0.05766590389016024,-0.057665903890160186,0.042550280690193176,-0.010000000000000009,0.77,0.8260869565217391,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,92,0.77,0.23,0.8260869565217391,0.17391304347826086,0.08,0.92,0.8191499358415604,2.253949728012085,0.71
explicit_test,mm,steer_immediate,40,32.0,-32.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.10999999999999999,0.10999999999999999,-0.11948488241881294,0.119484882418813,-0.03516739904880528,0.0,0.38,0.35106382978723405,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,94,0.62,0.38,0.648936170212766,0.35106382978723405,0.06,0.94,0.7414322561025619,1.932280797958374,0.72
explicit_test,mm,steer_long_term,40,64.0,64.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.040000000000000036,-0.04000000000000001,0.05766590389016024,-0.057665903890160186,0.09733687102794641,-0.030000000000000027,0.77,0.8260869565217391,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,92,0.77,0.23,0.8260869565217391,0.17391304347826086,0.08,0.92,0.8739365261793136,2.4747563886642454,0.69
explicit_test,mm,steer_immediate,40,64.0,-64.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.19999999999999996,0.19999999999999996,-0.22202930005425936,0.22202930005425936,-0.06713336765766142,0.0,0.47,0.4536082474226804,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,97,0.53,0.47,0.5463917525773195,0.4536082474226804,0.03,0.97,0.7094662874937058,1.811375060081482,0.72
explicit_test,mm,steer_long_term,40,128.0,128.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.040000000000000036,-0.04000000000000001,0.05766590389016024,-0.057665903890160186,0.26076435387134556,-0.010000000000000009,0.77,0.8260869565217391,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/mmraz_qwen3_32b_probe_artifact_steering_question_options_answer_logs_20260410-102655.csv,100,92,0.77,0.23,0.8260869565217391,0.17391304347826086,0.08,0.92,1.0373640090227128,3.155290894508362,0.71
explicit_test,mm,steer_immediate,40,128.0,-128.0,58.87765884399414,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.17999999999999994,0.18,-0.2128654970760233,0.21286549707602337,-0.13830299615859987,-0.030000000000000027,0.45,0.4444444444444444,computed_now,,100,99,0.55,0.45,0.5555555555555556,0.4444444444444444,0.01,0.99,0.6382966589927673,1.5724462747573853,0.69
explicit_test,mm,steer_long_term,44,2.0,2.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.0,0.0,0.005661800503730774,-0.010000000000000009,0.73,0.7684210526315789,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength2_steer_long_term_logs.csv,100,95,0.73,0.27,0.7684210526315789,0.23157894736842105,0.05,0.95,0.782261455655098,2.097813377380371,0.71
explicit_test,mm,steer_immediate,44,2.0,-2.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.021052631578947323,0.02105263157894738,-0.00501417577266694,0.0,0.29,0.25263157894736843,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength2_steer_immediate_logs.csv,100,95,0.71,0.29,0.7473684210526316,0.25263157894736843,0.05,0.95,0.7715854793787003,2.0570912075042727,0.72
explicit_test,mm,steer_long_term,44,4.0,4.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.0,0.0,0.011305036544799751,-0.010000000000000009,0.73,0.7684210526315789,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength4_steer_long_term_logs.csv,100,95,0.73,0.27,0.7684210526315789,0.23157894736842105,0.05,0.95,0.787904691696167,2.118530626296997,0.71
explicit_test,mm,steer_immediate,44,4.0,-4.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.010000000000000009,0.010000000000000009,-0.010526315789473606,0.01052631578947369,-0.010622326731681841,0.0,0.28,0.24210526315789474,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength4_steer_immediate_logs.csv,100,95,0.72,0.28,0.7578947368421053,0.24210526315789474,0.05,0.95,0.7659773284196854,2.036833553314209,0.72
explicit_test,mm,steer_long_term,44,8.0,8.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.0,0.0,0.022155150771141052,-0.010000000000000009,0.73,0.7684210526315789,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength8_steer_long_term_logs.csv,100,95,0.73,0.27,0.7684210526315789,0.23157894736842105,0.05,0.95,0.7987548059225082,2.159746599197388,0.71
explicit_test,mm,steer_immediate,44,8.0,-8.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.04999999999999993,0.04999999999999999,-0.05565509518477041,0.055655095184770464,-0.02167781412601477,0.0,0.32,0.2872340425531915,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength8_steer_immediate_logs.csv,100,94,0.68,0.32,0.7127659574468085,0.2872340425531915,0.06,0.94,0.7549218410253524,1.9946777248382568,0.72
explicit_test,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.0,0.0,0.01652518392756086,-0.016525183927560833,0.044952440261840865,-0.010000000000000009,0.73,0.7849462365591398,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength16_steer_long_term_logs.csv,100,93,0.73,0.27,0.7849462365591398,0.21505376344086022,0.07,0.93,0.8215520954132081,2.2459225034713746,0.71
explicit_test,mm,steer_immediate,44,16.0,-16.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.10999999999999999,0.10999999999999999,-0.11250707413695527,0.11250707413695532,-0.04324022531509397,-0.010000000000000009,0.38,0.34408602150537637,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength16_steer_immediate_logs.csv,100,93,0.62,0.38,0.6559139784946236,0.34408602150537637,0.07,0.93,0.7333594298362732,1.9144146203994752,0.71
explicit_test,mm,steer_long_term,44,32.0,32.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.030000000000000027,-0.030000000000000027,0.05766590389016024,-0.057665903890160186,0.09222108066082002,0.0,0.76,0.8260869565217391,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength32_steer_long_term_logs.csv,100,92,0.76,0.24,0.8260869565217391,0.17391304347826086,0.08,0.92,0.8688207358121872,2.426980609893799,0.72
explicit_test,mm,steer_immediate,44,32.0,-32.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.13,0.13,-0.13684210526315788,0.13684210526315788,-0.08438083469867708,-0.010000000000000009,0.4,0.3684210526315789,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer44_strength32_steer_immediate_logs.csv,100,95,0.6,0.4,0.631578947368421,0.3684210526315789,0.05,0.95,0.6922188204526901,1.758917169570923,0.71
explicit_test,mm,steer_long_term,44,64.0,64.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.07000000000000006,-0.07,0.09027459954233419,-0.0902745995423341,0.1988632035255432,0.010000000000000009,0.8,0.8586956521739131,computed_now,,100,92,0.8,0.2,0.8586956521739131,0.14130434782608695,0.08,0.92,0.9754628586769104,2.8409887886047365,0.73
explicit_test,mm,steer_immediate,44,64.0,-64.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.19999999999999996,0.19999999999999996,-0.22202930005425936,0.22202930005425936,-0.16818912565708166,-0.04999999999999993,0.47,0.4536082474226804,computed_now,,100,97,0.53,0.47,0.5463917525773195,0.4536082474226804,0.03,0.97,0.6084105294942855,1.4434617376327514,0.67
explicit_test,mm,steer_long_term,44,128.0,128.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.08999999999999997,-0.09000000000000002,0.16261343012704177,-0.16261343012704174,0.46874277412891385,0.040000000000000036,0.82,0.9310344827586207,computed_now,,100,87,0.82,0.18,0.9310344827586207,0.06896551724137931,0.13,0.87,1.245342429280281,3.9340195441246033,0.76
explicit_test,mm,steer_immediate,44,128.0,-128.0,60.44503402709961,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.39999999999999997,0.4,-0.4316863587540279,0.4316863587540279,-0.3445819640159607,-0.09999999999999998,0.67,0.6632653061224489,computed_now,,100,98,0.33,0.67,0.336734693877551,0.6632653061224489,0.02,0.98,0.4320176911354065,0.7939674615859985,0.62
explicit_test,mm,steer_long_term,48,2.0,2.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.010000000000000009,0.010000000000000009,-0.010526315789473606,0.01052631578947369,0.006272215247154267,0.0,0.72,0.7578947368421053,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength2_steer_long_term_logs.csv,100,95,0.72,0.28,0.7578947368421053,0.24210526315789474,0.05,0.95,0.7828718703985215,2.0990108585357667,0.72
explicit_test,mm,steer_immediate,48,2.0,-2.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.010000000000000009,0.010000000000000009,-0.010526315789473606,0.01052631578947369,-0.005622274279594386,0.0,0.28,0.24210526315789474,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength2_steer_immediate_logs.csv,100,95,0.72,0.28,0.7578947368421053,0.24210526315789474,0.05,0.95,0.7709773808717728,2.056440773010254,0.72
explicit_test,mm,steer_long_term,48,4.0,4.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.010000000000000009,0.010000000000000009,-0.010526315789473606,0.01052631578947369,0.01260518789291376,0.0,0.72,0.7578947368421053,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength4_steer_long_term_logs.csv,100,95,0.72,0.28,0.7578947368421053,0.24210526315789474,0.05,0.95,0.789204843044281,2.121962742805481,0.72
explicit_test,mm,steer_immediate,48,4.0,-4.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.021052631578947323,0.02105263157894738,-0.012340186834335354,0.0,0.29,0.25263157894736843,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength4_steer_immediate_logs.csv,100,95,0.71,0.29,0.7473684210526316,0.25263157894736843,0.05,0.95,0.7642594683170318,2.031994581222534,0.72
explicit_test,mm,steer_long_term,48,8.0,8.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.010000000000000009,0.010000000000000009,-0.010526315789473606,0.01052631578947369,0.025104410052299464,0.0,0.72,0.7578947368421053,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength8_steer_long_term_logs.csv,100,95,0.72,0.28,0.7578947368421053,0.24210526315789474,0.05,0.95,0.8017040652036667,2.165398607254028,0.72
explicit_test,mm,steer_immediate,48,8.0,-8.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,-0.020000000000000018,0.019999999999999962,-0.023740201567749142,0.023740201567749142,-0.02501634240150452,-0.010000000000000009,0.29,0.2553191489361702,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength8_steer_immediate_logs.csv,100,94,0.71,0.29,0.7446808510638298,0.2553191489361702,0.06,0.94,0.7515833127498627,1.986809720993042,0.71
explicit_test,mm,steer_long_term,48,16.0,16.0,76.5350570678711,1.0,0.73,0.27,0.7684210526315789,0.23157894736842105,0.7765996551513672,0.72,0.010000000000000009,-0.010000000000000009,0.010526315789473717,-0.01052631578947369,0.04976389884948729,0.0,0.74,0.7789473684210526,reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/explicit_test_mm_layer48_strength16_steer_long_term_logs.csv,100,95,0.74,0.26,0.7789473684210526,0.22105263157894736,0.05,0.95,0.8263635540008545,2.253980989456177,0.72
