method,condition,signed_strength,t_delay,delay_idx,indifference_multiplier,plot_multiplier,log_indifference_multiplier,logistic_alpha,logistic_beta_log_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows,time_delay_format,day_count_delays,time_delay_format_source
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1825 days,10,4.125842601570602,4.125842601570602,1.41727026597439,-1.1394296108300148,0.8039607110833187,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,3650 days,11,93.97992958425482,93.97992958425482,4.543081244411299,-4.925026282957868,1.084071804574576,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1 hour,0,0.36194104727097437,1.0,-1.0162739332609423,2.137236819859318,2.1030125342303285,left_censored_threshold_below_tested_range,0.8545732566998372,64,54,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,8 hours,1,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1 day,2,0.7775062486824337,1.0,-0.2516635980704536,1.0622879825261133,4.22106331893389,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,2 days,3,0.6319774653633378,1.0,-0.4589015415416406,1.6538611784164292,3.6039564671332847,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,7 days,4,0.7775062486824338,1.0,-0.2516635980704534,1.0622879825261116,4.2210633189338855,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,30 days,5,0.7900719412920884,1.0,-0.23563127274053453,0.4802526708427495,2.038153362485038,left_censored_threshold_below_tested_range,0.9376001338768367,64,58,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,90 days,6,1.271821655319773,1.271821655319773,0.240450247005919,-1.508475174995759,6.273543877701344,finite,0.8938143747289988,64,60,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,365 days,7,3.8459517657390476,3.8459517657390476,1.3470211056784398,-2.2328988422103557,1.6576569088616733,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,730 days,8,5.424336168378841,5.424336168378841,1.6908955266634924,-1.988273222615618,1.1758699406692008,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1095 days,9,3.8459517657390467,3.8459517657390467,1.3470211056784396,-2.2328988422103553,1.657656908861673,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1825 days,10,5.999151478510747,5.999151478510747,1.79161803897906,-2.104913604797655,1.1748673874689965,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,3650 days,11,32.19893057997285,32.19893057997285,3.471933240196753,-2.900099628410854,0.8352982121990647,finite,1.0,64,64,day_counts,True,config:time_delay_format
