condition,signed_strength,steering_applied,steering_layer,set_type,dataset_index,benchmark_idx,level,days,org,dest,visiting_city_number,people_number,budget,parse_success,parse_method,parse_error,input_tokens,output_tokens,generation_seconds,prompt_path,response_path,plan_path
steer_long_term_plus32,32.0,True,40,validation,58,59,easy,7,Jacksonville,Massachusetts,3,1,6600,True,json,,10018,924,62.303366899490356,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0059.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0059.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0059.json
steer_long_term_plus32,32.0,True,40,validation,59,60,easy,7,Billings,Texas,3,1,8500,True,json,,9810,786,53.369993686676025,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0060.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0060.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0060.json
steer_long_term_plus32,32.0,True,40,validation,60,61,medium,3,New York,Reno,1,4,11300,True,json,,3375,343,21.818525552749634,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0061.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0061.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0061.json
steer_long_term_plus32,32.0,True,40,validation,61,62,medium,3,Milwaukee,New York,1,2,1900,True,json,,3426,339,21.632262706756592,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0062.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0062.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0062.json
steer_long_term_plus32,32.0,True,40,validation,62,63,medium,3,Salt Lake City,Twin Falls,1,2,1600,True,json,,3591,337,21.596781015396118,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0063.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0063.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0063.json
steer_long_term_plus32,32.0,True,40,validation,63,64,medium,3,Salt Lake City,Burbank,1,7,7600,True,json,,4051,348,22.44077181816101,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0064.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0064.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0064.json
steer_long_term_plus32,32.0,True,40,validation,64,65,medium,3,Denver,Bozeman,1,8,7000,True,json,,4494,349,22.682320833206177,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0065.json
steer_long_term_plus32,32.0,True,40,validation,65,66,medium,3,Manchester,Charlotte,1,5,4800,True,json,,3589,303,19.553370237350464,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0066.json
steer_long_term_plus32,32.0,True,40,validation,66,67,medium,3,Baton Rouge,Dallas,1,4,5500,True,json,,5243,314,20.875649213790894,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0067.json
steer_long_term_plus32,32.0,True,40,validation,67,68,medium,3,Las Vegas,Santa Maria,1,4,3700,True,json,,3166,324,20.499268293380737,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0068.json
steer_long_term_plus32,32.0,True,40,validation,68,69,medium,3,Panama City,Nashville,1,2,2900,True,json,,3376,346,21.85561203956604,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0069.json
steer_long_term_plus32,32.0,True,40,validation,69,70,medium,3,Valparaiso,Belleville,1,8,6600,True,json,,3687,396,24.985271453857422,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0070.json
steer_long_term_plus32,32.0,True,40,validation,70,71,medium,3,Akron,Tampa,1,2,2500,True,json,,3577,303,19.364970445632935,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0071.json
steer_long_term_plus32,32.0,True,40,validation,71,72,medium,3,Houston,Wichita,1,3,2700,True,json,,4195,341,21.919554948806763,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0072.json
steer_long_term_plus32,32.0,True,40,validation,72,73,medium,3,Dallas,Huntsville,1,4,2700,True,json,,3746,336,21.372299194335938,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0073.json
steer_long_term_plus32,32.0,True,40,validation,73,74,medium,3,Charlotte,Hilton Head,1,5,7000,True,json,,3833,320,20.445953369140625,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0074.json
steer_long_term_plus32,32.0,True,40,validation,74,75,medium,3,Jacksonville,Washington,1,2,1000,True,json,,4008,331,21.281341314315796,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0075.json
steer_long_term_plus32,32.0,True,40,validation,75,76,medium,3,Appleton,Charlotte,1,7,9500,True,json,,3560,307,19.5916485786438,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0076.json
steer_long_term_plus32,32.0,True,40,validation,76,77,medium,3,Cleveland,Baltimore,1,2,1700,True,json,,4018,323,20.71230983734131,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0077.json
steer_long_term_plus32,32.0,True,40,validation,77,78,medium,3,Chicago,Albuquerque,1,3,1600,True,json,,3951,348,22.125400066375732,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0078.json
steer_long_term_plus32,32.0,True,40,validation,78,79,medium,3,Eugene,Los Angeles,1,2,1700,True,json,,3654,344,21.851962566375732,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0079.json
steer_long_term_plus32,32.0,True,40,validation,79,80,medium,3,Atlanta,Chicago,1,2,1900,True,json,,5774,305,20.649783849716187,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0080.json
steer_long_term_plus32,32.0,True,40,validation,80,81,medium,5,Knoxville,Florida,2,2,3900,True,json,,7024,497,33.00174164772034,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0081.json
steer_long_term_plus32,32.0,True,40,validation,81,82,medium,5,Miami,Texas,2,3,8500,True,json,,10876,527,37.80341196060181,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0082.json
steer_long_term_plus32,32.0,True,40,validation,82,83,medium,5,Denver,New York,2,2,6300,True,json,,7533,523,34.89849066734314,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0083.json
steer_long_term_plus32,32.0,True,40,validation,83,84,medium,5,Greer,New York,2,2,3400,True,json,,6346,524,34.03868246078491,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0084.json
steer_long_term_plus32,32.0,True,40,validation,84,85,medium,5,Salt Lake City,Texas,2,8,12000,True,json,,6434,639,41.12027382850647,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0085.json
steer_long_term_plus32,32.0,True,40,validation,85,86,medium,5,Newark,Wisconsin,2,2,2700,True,json,,6440,503,32.86082315444946,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0086.json
steer_long_term_plus32,32.0,True,40,validation,86,87,medium,5,Omaha,Colorado,2,7,23400,True,json,,7273,606,39.795843839645386,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0087.json
steer_long_term_plus32,32.0,True,40,validation,87,88,medium,5,Syracuse,Georgia,2,2,2000,True,json,,6710,497,32.68843364715576,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0088.json
steer_long_term_plus32,32.0,True,40,validation,88,89,medium,5,Pittsburgh,Texas,2,7,16100,True,json,,9834,570,39.72107911109924,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0089.json
steer_long_term_plus32,32.0,True,40,validation,89,90,medium,5,Austin,Michigan,2,3,5900,True,json,,6466,546,35.4890673160553,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0090.json
steer_long_term_plus32,32.0,True,40,validation,90,91,medium,5,Omaha,Michigan,2,3,7500,True,json,,6411,652,41.932092905044556,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0091.json
steer_long_term_plus32,32.0,True,40,validation,91,92,medium,5,New Orleans,Florida,2,3,4200,True,json,,7325,512,34.05450701713562,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0092.json
steer_long_term_plus32,32.0,True,40,validation,92,93,medium,5,Durango,Texas,2,2,2300,True,json,,6345,529,34.384133100509644,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0093.json
steer_long_term_plus32,32.0,True,40,validation,93,94,medium,5,Richmond,Texas,2,2,6000,True,json,,6166,523,33.98367643356323,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0094.json
steer_long_term_plus32,32.0,True,40,validation,94,95,medium,5,Fayetteville,New York,2,8,6900,True,json,,6253,600,38.65520882606506,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0095.json
steer_long_term_plus32,32.0,True,40,validation,95,96,medium,5,Missoula,Texas,2,5,7200,True,json,,6433,642,41.33948850631714,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0096.json
steer_long_term_plus32,32.0,True,40,validation,96,97,medium,5,Manhattan,Texas,2,3,3900,True,json,,7682,569,37.95508289337158,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0097.json
steer_long_term_plus32,32.0,True,40,validation,97,98,medium,5,Bloomington,Florida,2,4,15900,True,json,,6978,522,34.44231295585632,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0098.json
steer_long_term_plus32,32.0,True,40,validation,98,99,medium,5,Lake Charles,Texas,2,2,4600,True,json,,9647,509,35.73522210121155,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0099.json
steer_long_term_plus32,32.0,True,40,validation,99,100,medium,5,Myrtle Beach,Tennessee,2,4,5500,True,json,,5780,534,34.21658706665039,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0100.json
steer_long_term_plus32,32.0,True,40,validation,100,101,medium,7,Myrtle Beach,Michigan,3,2,8300,True,json,,8988,788,52.71691131591797,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0101.json
steer_long_term_plus32,32.0,True,40,validation,101,102,medium,7,Punta Gorda,Michigan,3,3,4400,True,json,,9624,756,51.30252814292908,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0102.json
steer_long_term_plus32,32.0,True,40,validation,102,103,medium,7,Greensboro,Georgia,3,3,4000,True,json,,10092,724,49.658077001571655,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0103.json
steer_long_term_plus32,32.0,True,40,validation,103,104,medium,7,Tulsa,Missouri,3,2,8800,True,json,,9708,874,58.78973746299744,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0104.json
steer_long_term_plus32,32.0,True,40,validation,104,105,medium,7,Monterey,Texas,3,4,15600,True,json,,9732,811,54.87514066696167,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0105.json
steer_long_term_plus32,32.0,True,40,validation,105,106,medium,7,Akron,Georgia,3,2,8900,True,json,,9747,785,53.24469447135925,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0106.json
steer_long_term_plus32,32.0,True,40,validation,106,107,medium,7,Washington,Indiana,3,5,23800,True,json,,9248,829,55.527342557907104,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0107.json
steer_long_term_plus32,32.0,True,40,validation,107,108,medium,7,Billings,Arizona,3,6,11700,True,json,,9871,937,62.978296756744385,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0108.json
steer_long_term_plus32,32.0,True,40,validation,108,109,medium,7,Harrisburg,Texas,3,2,4100,True,json,,8886,868,57.57239317893982,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0109.json
steer_long_term_plus32,32.0,True,40,validation,109,110,medium,7,Miami,California,3,2,7200,True,json,,10724,761,52.60224771499634,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0110.json
steer_long_term_plus32,32.0,True,40,validation,110,111,medium,7,Lexington,Texas,3,4,16800,True,json,,10700,751,51.95127320289612,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0111.json
steer_long_term_plus32,32.0,True,40,validation,111,112,medium,7,Washington,New York,3,2,5500,True,json,,10605,751,51.886921882629395,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0112.json
steer_long_term_plus32,32.0,True,40,validation,112,113,medium,7,Marquette,Michigan,3,5,14600,True,json,,9564,1373,90.23488402366638,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0113.json
steer_long_term_plus32,32.0,True,40,validation,113,114,medium,7,Rapid City,Colorado,3,7,16300,True,json,,9422,842,56.473687410354614,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0114.json
steer_long_term_plus32,32.0,True,40,validation,114,115,medium,7,Minneapolis,Texas,3,2,11900,True,json,,9264,841,56.27703380584717,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0115.json
steer_long_term_plus32,32.0,True,40,validation,115,116,medium,7,Provo,California,3,5,14900,True,json,,9714,836,56.40079379081726,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0116.json
steer_long_term_plus32,32.0,True,40,validation,116,117,medium,7,Rockford,Florida,3,8,17000,True,json,,11157,811,56.22323513031006,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/responses/response_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus32/plans/plan_0117.json
