probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p,pred,compliant_a,compliant_b,response
17,patch_aa,mmlu,42,True,3570.0,0.8716,3214.0,A,-16.771799087524414,-22.874530792236328,-1.0981487035751343,,,,
17,unrel_pure_y,mmlu,42,True,3577.0,0.8733,0.0,A,-16.271854400634766,-22.494638442993164,-1.3427172899246216,,,,
17,unrel_patch_xy,mmlu,42,True,3577.0,0.8733,3214.0,A,-16.4544734954834,-22.950130462646484,-1.1275436878204346,,,,
17,unrel_patch_yy,mmlu,42,True,3577.0,0.8733,3214.0,A,-16.497894287109375,-22.974876403808594,-1.1060371398925781,,,,
18,pure_a,mmlu,42,True,3597.0,0.8782,0.0,C,-18.913644790649414,-23.591073989868164,-0.609351634979248,,,,
18,pure_b,mmlu,42,True,3597.0,0.8782,0.0,C,-18.810516357421875,-23.321575164794922,-0.7072533369064331,,,,
18,patch_ab,mmlu,42,True,3597.0,0.8782,3214.0,C,-19.698562622070312,-24.20134925842285,-0.45847198367118835,,,,
18,patch_bb,mmlu,42,True,3597.0,0.8782,3214.0,C,-20.14106559753418,-24.833423614501953,-0.3336109220981598,,,,
18,patch_ba,mmlu,42,True,3597.0,0.8782,3214.0,C,-20.117740631103516,-24.839120864868164,-0.294029176235199,,,,
18,patch_aa,mmlu,42,True,3597.0,0.8782,3214.0,C,-19.717023849487305,-24.308513641357422,-0.4466853439807892,,,,
18,unrel_pure_y,mmlu,42,True,3604.0,0.8799,0.0,C,-18.946325302124023,-23.724815368652344,-0.6710361242294312,,,,
18,unrel_patch_xy,mmlu,42,True,3604.0,0.8799,3214.0,C,-19.7139892578125,-24.35277557373047,-0.4003910720348358,,,,
18,unrel_patch_yy,mmlu,42,True,3604.0,0.8799,3214.0,C,-19.6583251953125,-24.298364639282227,-0.41652801632881165,,,,
19,pure_a,mmlu,42,True,3884.0,0.9482,0.0,D,-18.482803344726562,-23.51067352294922,-2.227630615234375,,,,
19,pure_b,mmlu,42,True,3884.0,0.9482,0.0,D,-18.437170028686523,-23.474197387695312,-2.3673183917999268,,,,
19,patch_ab,mmlu,42,True,3884.0,0.9482,3214.0,D,-19.188095092773438,-24.243284225463867,-1.8356496095657349,,,,
19,patch_bb,mmlu,42,True,3884.0,0.9482,3214.0,D,-19.52085304260254,-24.504608154296875,-1.8624063730239868,,,,
19,patch_ba,mmlu,42,True,3884.0,0.9482,3214.0,D,-19.445520401000977,-24.412864685058594,-1.8830420970916748,,,,
19,patch_aa,mmlu,42,True,3884.0,0.9482,3214.0,D,-19.199922561645508,-24.138450622558594,-1.852964997291565,,,,
19,unrel_pure_y,mmlu,42,True,3891.0,0.95,0.0,D,-18.506668090820312,-23.693138122558594,-2.2322962284088135,,,,
19,unrel_patch_xy,mmlu,42,True,3891.0,0.95,3214.0,D,-19.3005313873291,-24.277969360351562,-1.8196202516555786,,,,
19,unrel_patch_yy,mmlu,42,True,3891.0,0.95,3214.0,D,-19.147579193115234,-24.10178565979004,-1.8681411743164062,,,,
20,pure_a,mmlu,42,True,3536.0,0.8633,0.0,C,-19.68842887878418,-24.894996643066406,-0.11526091396808624,,,,
20,pure_b,mmlu,42,True,3536.0,0.8633,0.0,C,-19.60682487487793,-24.779939651489258,-0.13925684988498688,,,,
20,patch_ab,mmlu,42,True,3536.0,0.8633,3214.0,C,-20.419919967651367,-25.436294555664062,-0.07088471949100494,,,,
20,patch_bb,mmlu,42,True,3536.0,0.8633,3214.0,C,-20.759788513183594,-25.883455276489258,-0.06699508428573608,,,,
20,patch_ba,mmlu,42,True,3536.0,0.8633,3214.0,C,-20.809112548828125,-25.889179229736328,-0.06610669940710068,,,,
20,patch_aa,mmlu,42,True,3536.0,0.8633,3214.0,C,-20.528987884521484,-25.475183486938477,-0.07487291842699051,,,,
20,unrel_pure_y,mmlu,42,True,3543.0,0.865,0.0,C,-19.81080436706543,-24.986228942871094,-0.13433389365673065,,,,
20,unrel_patch_xy,mmlu,42,True,3543.0,0.865,3214.0,C,-20.7058048248291,-25.73511505126953,-0.06556519865989685,,,,
20,unrel_patch_yy,mmlu,42,True,3543.0,0.865,3214.0,C,-20.6948299407959,-25.60207176208496,-0.06816281378269196,,,,
21,pure_a,mmlu,42,True,3516.0,0.8584,0.0,D,-18.76679801940918,-21.322710037231445,-0.8642464280128479,,,,
21,pure_b,mmlu,42,True,3516.0,0.8584,0.0,D,-18.621219635009766,-21.458162307739258,-0.8550611734390259,,,,
21,patch_ab,mmlu,42,True,3516.0,0.8584,3214.0,D,-19.399757385253906,-21.84431266784668,-0.6648974418640137,,,,
21,patch_bb,mmlu,42,True,3516.0,0.8584,3214.0,D,-19.40041160583496,-22.196557998657227,-0.6322580575942993,,,,
21,patch_ba,mmlu,42,True,3516.0,0.8584,3214.0,D,-19.497846603393555,-22.111494064331055,-0.5951840877532959,,,,
21,patch_aa,mmlu,42,True,3516.0,0.8584,3214.0,D,-19.56714630126953,-21.86771011352539,-0.6980804800987244,,,,
21,unrel_pure_y,mmlu,42,True,3523.0,0.8601,0.0,D,-18.645605087280273,-21.647842407226562,-0.8557072877883911,,,,
21,unrel_patch_xy,mmlu,42,True,3523.0,0.8601,3214.0,D,-19.535079956054688,-21.904041290283203,-0.646819531917572,,,,
21,unrel_patch_yy,mmlu,42,True,3523.0,0.8601,3214.0,D,-19.491575241088867,-22.166540145874023,-0.6769850850105286,,,,
22,pure_a,mmlu,42,True,3690.0,0.9009,0.0,D,-16.58751106262207,-23.843120574951172,-2.003274440765381,,,,
22,pure_b,mmlu,42,True,3690.0,0.9009,0.0,D,-16.729473114013672,-23.822614669799805,-2.0916764736175537,,,,
22,patch_ab,mmlu,42,True,3690.0,0.9009,3214.0,D,-16.767444610595703,-24.039125442504883,-1.5903401374816895,,,,
22,patch_bb,mmlu,42,True,3690.0,0.9009,3214.0,D,-16.97316551208496,-24.360458374023438,-1.5794025659561157,,,,
22,patch_ba,mmlu,42,True,3690.0,0.9009,3214.0,D,-17.11451530456543,-24.299516677856445,-1.5239160060882568,,,,
22,patch_aa,mmlu,42,True,3690.0,0.9009,3214.0,D,-16.76237678527832,-23.901309967041016,-1.6514896154403687,,,,
22,unrel_pure_y,mmlu,42,True,3697.0,0.9026,0.0,D,-16.738391876220703,-23.882949829101562,-2.0633368492126465,,,,
22,unrel_patch_xy,mmlu,42,True,3697.0,0.9026,3214.0,D,-16.925411224365234,-24.032649993896484,-1.6400834321975708,,,,
22,unrel_patch_yy,mmlu,42,True,3697.0,0.9026,3214.0,D,-16.728742599487305,-24.164649963378906,-1.6611435413360596,,,,
23,pure_a,mmlu,42,True,3602.0,0.8794,0.0,C,-20.59133529663086,-26.410215377807617,-0.014087981544435024,,,,
23,pure_b,mmlu,42,True,3602.0,0.8794,0.0,C,-20.573158264160156,-26.203628540039062,-0.016172120347619057,,,,
23,patch_ab,mmlu,42,True,3602.0,0.8794,3214.0,C,-21.625051498413086,-26.488162994384766,-0.010635947808623314,,,,
23,patch_bb,mmlu,42,True,3602.0,0.8794,3214.0,C,-21.55588722229004,-26.74390983581543,-0.008627750910818577,,,,
23,patch_ba,mmlu,42,True,3602.0,0.8794,3214.0,C,-21.5612850189209,-26.74352264404297,-0.008131153881549835,,,,
23,patch_aa,mmlu,42,True,3602.0,0.8794,3214.0,C,-21.51593589782715,-26.363407135009766,-0.009659240022301674,,,,
23,unrel_pure_y,mmlu,42,True,3609.0,0.8811,0.0,C,-20.57002830505371,-26.269289016723633,-0.014096686616539955,,,,
23,unrel_patch_xy,mmlu,42,True,3609.0,0.8811,3214.0,C,-21.577152252197266,-26.47405242919922,-0.010399405844509602,,,,
23,unrel_patch_yy,mmlu,42,True,3609.0,0.8811,3214.0,C,-21.523244857788086,-26.57567024230957,-0.009423650801181793,,,,
24,pure_a,mmlu,42,True,3572.0,0.8721,0.0,E,-19.889324188232422,-24.404619216918945,-1.6163885593414307,,,,
24,pure_b,mmlu,42,True,3572.0,0.8721,0.0,E,-19.932361602783203,-24.232288360595703,-1.8040437698364258,,,,
24,patch_ab,mmlu,42,True,3572.0,0.8721,3214.0,E,-20.347286224365234,-24.74066734313965,-1.4065099954605103,,,,
24,patch_bb,mmlu,42,True,3572.0,0.8721,3214.0,E,-20.7110652923584,-25.12617301940918,-1.4068008661270142,,,,
24,patch_ba,mmlu,42,True,3572.0,0.8721,3214.0,E,-20.713682174682617,-25.114412307739258,-1.3749603033065796,,,,
24,patch_aa,mmlu,42,True,3572.0,0.8721,3214.0,E,-20.34327507019043,-24.800518035888672,-1.4140710830688477,,,,
24,unrel_pure_y,mmlu,42,True,3579.0,0.8738,0.0,E,-19.936080932617188,-24.4943904876709,-1.7690231800079346,,,,
24,unrel_patch_xy,mmlu,42,True,3579.0,0.8738,3214.0,E,-20.464792251586914,-24.869421005249023,-1.3288522958755493,,,,
24,unrel_patch_yy,mmlu,42,True,3579.0,0.8738,3214.0,E,-20.384593963623047,-24.879682540893555,-1.3816806077957153,,,,
25,pure_a,mmlu,42,True,3829.0,0.9348,0.0,A,-18.442476272583008,-23.114368438720703,-1.9002931118011475,,,,
25,pure_b,mmlu,42,True,3829.0,0.9348,0.0,A,-18.457908630371094,-23.164318084716797,-1.9206517934799194,,,,
25,patch_ab,mmlu,42,True,3829.0,0.9348,3214.0,A,-19.09490966796875,-23.704769134521484,-1.6331255435943604,,,,
25,patch_bb,mmlu,42,True,3829.0,0.9348,3214.0,A,-19.327425003051758,-24.024614334106445,-1.7034451961517334,,,,
25,patch_ba,mmlu,42,True,3829.0,0.9348,3214.0,A,-19.304325103759766,-23.983360290527344,-1.594230055809021,,,,
25,patch_aa,mmlu,42,True,3829.0,0.9348,3214.0,A,-19.03046989440918,-23.76487159729004,-1.6266775131225586,,,,
25,unrel_pure_y,mmlu,42,True,3836.0,0.9365,0.0,A,-18.49118423461914,-23.129926681518555,-2.0225372314453125,,,,
25,unrel_patch_xy,mmlu,42,True,3836.0,0.9365,3214.0,A,-19.07178497314453,-23.64154624938965,-1.608062982559204,,,,
25,unrel_patch_yy,mmlu,42,True,3836.0,0.9365,3214.0,A,-19.098941802978516,-23.634756088256836,-1.662795066833496,,,,
26,pure_a,mmlu,42,True,3475.0,0.8484,0.0,B,-21.353303909301758,-25.45531463623047,-0.03282890096306801,,,,
26,pure_b,mmlu,42,True,3475.0,0.8484,0.0,B,-21.286001205444336,-25.404788970947266,-0.03279213234782219,,,,
26,patch_ab,mmlu,42,True,3475.0,0.8484,3214.0,B,-21.744361877441406,-25.427583694458008,-0.02098570019006729,,,,
26,patch_bb,mmlu,42,True,3475.0,0.8484,3214.0,B,-21.902931213378906,-25.668264389038086,-0.01909751072525978,,,,
26,patch_ba,mmlu,42,True,3475.0,0.8484,3214.0,B,-21.879087448120117,-25.70123863220215,-0.02122926525771618,,,,
26,patch_aa,mmlu,42,True,3475.0,0.8484,3214.0,B,-21.81146240234375,-25.533855438232422,-0.021073538810014725,,,,
26,unrel_pure_y,mmlu,42,True,3482.0,0.8501,0.0,B,-21.403135299682617,-25.492807388305664,-0.027541153132915497,,,,
26,unrel_patch_xy,mmlu,42,True,3482.0,0.8501,3214.0,B,-21.754301071166992,-25.38030242919922,-0.020405607298016548,,,,
26,unrel_patch_yy,mmlu,42,True,3482.0,0.8501,3214.0,B,-21.742212295532227,-25.489667892456055,-0.021063128486275673,,,,
27,pure_a,mmlu,42,True,3579.0,0.8738,0.0,B,-18.604511260986328,-23.293485641479492,-0.4892617464065552,,,,
27,pure_b,mmlu,42,True,3579.0,0.8738,0.0,B,-18.53764533996582,-23.255064010620117,-0.5164580345153809,,,,
27,patch_ab,mmlu,42,True,3579.0,0.8738,3214.0,B,-18.88547134399414,-23.739822387695312,-0.32300153374671936,,,,
27,patch_bb,mmlu,42,True,3579.0,0.8738,3214.0,B,-19.109922409057617,-23.714595794677734,-0.3277111053466797,,,,
27,patch_ba,mmlu,42,True,3579.0,0.8738,3214.0,B,-18.991897583007812,-23.743751525878906,-0.31988444924354553,,,,
27,patch_aa,mmlu,42,True,3579.0,0.8738,3214.0,B,-18.978206634521484,-23.694190979003906,-0.3333066701889038,,,,
27,unrel_pure_y,mmlu,42,True,3586.0,0.8755,0.0,B,-18.583765029907227,-23.348779678344727,-0.5043545961380005,,,,
27,unrel_patch_xy,mmlu,42,True,3586.0,0.8755,3214.0,B,-18.808650970458984,-23.629615783691406,-0.32307812571525574,,,,
27,unrel_patch_yy,mmlu,42,True,3586.0,0.8755,3214.0,B,-18.810802459716797,-23.71800994873047,-0.35574206709861755,,,,
28,pure_a,mmlu,42,True,3689.0,0.9006,0.0,A,-18.387779235839844,-23.855382919311523,-0.7379001379013062,,,,
28,pure_b,mmlu,42,True,3689.0,0.9006,0.0,A,-18.31629753112793,-23.94550323486328,-0.7813265323638916,,,,
28,patch_ab,mmlu,42,True,3689.0,0.9006,3214.0,A,-19.362754821777344,-24.32734489440918,-0.5690851807594299,,,,
28,patch_bb,mmlu,42,True,3689.0,0.9006,3214.0,A,-19.317235946655273,-24.604978561401367,-0.5358029007911682,,,,
28,patch_ba,mmlu,42,True,3689.0,0.9006,3214.0,A,-19.434213638305664,-24.697038650512695,-0.4807603657245636,,,,
28,patch_aa,mmlu,42,True,3689.0,0.9006,3214.0,A,-19.144540786743164,-24.184551239013672,-0.5856389999389648,,,,
28,unrel_pure_y,mmlu,42,True,3696.0,0.9023,0.0,A,-18.279455184936523,-23.79727554321289,-0.7668358683586121,,,,
28,unrel_patch_xy,mmlu,42,True,3696.0,0.9023,3214.0,A,-19.068479537963867,-24.236690521240234,-0.5572173595428467,,,,
28,unrel_patch_yy,mmlu,42,True,3696.0,0.9023,3214.0,A,-19.15353012084961,-24.40228271484375,-0.5393881797790527,,,,
29,pure_a,mmlu,42,True,3582.0,0.8745,0.0,D,-19.327342987060547,-23.363645553588867,-0.7303100824356079,,,,
29,pure_b,mmlu,42,True,3582.0,0.8745,0.0,D,-19.344884872436523,-23.340927124023438,-0.7828916311264038,,,,
29,patch_ab,mmlu,42,True,3582.0,0.8745,3214.0,D,-20.08829116821289,-23.96584129333496,-0.510757565498352,,,,
29,patch_bb,mmlu,42,True,3582.0,0.8745,3214.0,D,-20.288700103759766,-24.24007797241211,-0.43604639172554016,,,,
29,patch_ba,mmlu,42,True,3582.0,0.8745,3214.0,D,-20.43069076538086,-24.206016540527344,-0.4785711169242859,,,,
29,patch_aa,mmlu,42,True,3582.0,0.8745,3214.0,D,-20.072338104248047,-24.130273818969727,-0.5203704833984375,,,,
29,unrel_pure_y,mmlu,42,True,3589.0,0.8762,0.0,D,-19.38040542602539,-23.479530334472656,-0.7020195126533508,,,,
29,unrel_patch_xy,mmlu,42,True,3589.0,0.8762,3214.0,D,-20.08020782470703,-24.11810874938965,-0.4964926540851593,,,,
29,unrel_patch_yy,mmlu,42,True,3589.0,0.8762,3214.0,D,-20.027761459350586,-24.101398468017578,-0.5014837980270386,,,,
30,pure_a,mmlu,42,True,3495.0,0.8533,0.0,C,-18.705127716064453,-24.873546600341797,-0.6972054243087769,,,,
30,pure_b,mmlu,42,True,3495.0,0.8533,0.0,C,-18.665403366088867,-24.85676383972168,-0.7611686587333679,,,,
30,patch_ab,mmlu,42,True,3495.0,0.8533,3214.0,C,-19.009571075439453,-24.840181350708008,-0.629999041557312,,,,
30,patch_bb,mmlu,42,True,3495.0,0.8533,3214.0,C,-19.13274574279785,-25.127363204956055,-0.6006741523742676,,,,
30,patch_ba,mmlu,42,True,3495.0,0.8533,3214.0,C,-19.19898796081543,-25.17380142211914,-0.6169940829277039,,,,
30,patch_aa,mmlu,42,True,3495.0,0.8533,3214.0,C,-18.953052520751953,-24.90106964111328,-0.6346014738082886,,,,
30,unrel_pure_y,mmlu,42,True,3502.0,0.855,0.0,C,-18.609180450439453,-24.778907775878906,-0.7089285254478455,,,,
30,unrel_patch_xy,mmlu,42,True,3502.0,0.855,3214.0,C,-18.98066520690918,-24.92388916015625,-0.5816609263420105,,,,
30,unrel_patch_yy,mmlu,42,True,3502.0,0.855,3214.0,C,-18.916040420532227,-24.78618812561035,-0.5863773822784424,,,,
31,pure_a,mmlu,42,True,3675.0,0.8972,0.0,D,-16.670873641967773,-22.218799591064453,-1.9519273042678833,,,,
31,pure_b,mmlu,42,True,3675.0,0.8972,0.0,D,-16.6046142578125,-22.1658935546875,-2.053685426712036,,,,
31,patch_ab,mmlu,42,True,3675.0,0.8972,3214.0,D,-16.957197189331055,-22.473588943481445,-1.5310299396514893,,,,
31,patch_bb,mmlu,42,True,3675.0,0.8972,3214.0,D,-17.525510787963867,-22.86594009399414,-1.5863497257232666,,,,
31,patch_ba,mmlu,42,True,3675.0,0.8972,3214.0,D,-17.3331356048584,-22.702495574951172,-1.6019859313964844,,,,
31,patch_aa,mmlu,42,True,3675.0,0.8972,3214.0,D,-17.190574645996094,-22.593181610107422,-1.549511194229126,,,,
31,unrel_pure_y,mmlu,42,True,3682.0,0.8989,0.0,D,-16.382448196411133,-22.051578521728516,-1.9908889532089233,,,,
31,unrel_patch_xy,mmlu,42,True,3682.0,0.8989,3214.0,D,-16.970964431762695,-22.675947189331055,-1.5649828910827637,,,,
31,unrel_patch_yy,mmlu,42,True,3682.0,0.8989,3214.0,D,-17.074731826782227,-22.570842742919922,-1.5606670379638672,,,,
32,pure_a,mmlu,42,True,3770.0,0.9204,0.0,A,-18.44345474243164,-24.787311553955078,-0.36196717619895935,,,,
32,pure_b,mmlu,42,True,3770.0,0.9204,0.0,A,-18.312665939331055,-24.67623519897461,-0.4360973834991455,,,,
32,patch_ab,mmlu,42,True,3770.0,0.9204,3214.0,A,-19.646862030029297,-25.551450729370117,-0.16956870257854462,,,,
32,patch_bb,mmlu,42,True,3770.0,0.9204,3214.0,A,-19.851993560791016,-25.893802642822266,-0.11700260639190674,,,,
32,patch_ba,mmlu,42,True,3770.0,0.9204,3214.0,A,-19.83234405517578,-25.9071102142334,-0.14442597329616547,,,,
32,patch_aa,mmlu,42,True,3770.0,0.9204,3214.0,A,-19.39366340637207,-25.435935974121094,-0.15411221981048584,,,,
32,unrel_pure_y,mmlu,42,True,3777.0,0.9221,0.0,A,-18.334869384765625,-24.83281707763672,-0.44621747732162476,,,,
32,unrel_patch_xy,mmlu,42,True,3777.0,0.9221,3214.0,A,-19.629514694213867,-25.76485252380371,-0.16418880224227905,,,,
32,unrel_patch_yy,mmlu,42,True,3777.0,0.9221,3214.0,A,-19.598352432250977,-25.768157958984375,-0.16692566871643066,,,,
33,pure_a,mmlu,42,True,3662.0,0.894,0.0,D,-20.55122947692871,-25.473411560058594,-0.0200955867767334,,,,
33,pure_b,mmlu,42,True,3662.0,0.894,0.0,D,-20.610149383544922,-25.22223472595215,-0.022713245823979378,,,,
33,patch_ab,mmlu,42,True,3662.0,0.894,3214.0,D,-21.55310821533203,-25.775362014770508,-0.013973132707178593,,,,
33,patch_bb,mmlu,42,True,3662.0,0.894,3214.0,D,-21.857749938964844,-26.20416259765625,-0.013451581820845604,,,,
33,patch_ba,mmlu,42,True,3662.0,0.894,3214.0,D,-21.82389259338379,-26.17488670349121,-0.01425925176590681,,,,
33,patch_aa,mmlu,42,True,3662.0,0.894,3214.0,D,-21.524368286132812,-25.817867279052734,-0.016201741993427277,,,,
33,unrel_pure_y,mmlu,42,True,3669.0,0.8958,0.0,D,-20.831995010375977,-25.64532470703125,-0.020930860191583633,,,,
33,unrel_patch_xy,mmlu,42,True,3669.0,0.8958,3214.0,D,-21.678661346435547,-25.878202438354492,-0.0137263722717762,,,,
33,unrel_patch_yy,mmlu,42,True,3669.0,0.8958,3214.0,D,-21.729148864746094,-26.07205581665039,-0.011825107969343662,,,,
34,pure_a,mmlu,42,True,3586.0,0.8755,0.0,D,-19.636260986328125,-25.94692611694336,-0.005315038841217756,,,,
34,pure_b,mmlu,42,True,3586.0,0.8755,0.0,D,-19.513286590576172,-25.84833335876465,-0.005641788709908724,,,,
34,patch_ab,mmlu,42,True,3586.0,0.8755,3214.0,D,-20.383249282836914,-26.31641387939453,-0.002603041473776102,,,,
34,patch_bb,mmlu,42,True,3586.0,0.8755,3214.0,D,-20.36160659790039,-26.259349822998047,-0.0027176677249372005,,,,
34,patch_ba,mmlu,42,True,3586.0,0.8755,3214.0,D,-20.46206283569336,-26.37461280822754,-0.002728366060182452,,,,
34,patch_aa,mmlu,42,True,3586.0,0.8755,3214.0,D,-20.266239166259766,-26.343555450439453,-0.0025478845927864313,,,,
34,unrel_pure_y,mmlu,42,True,3593.0,0.8772,0.0,D,-19.520597457885742,-25.97848129272461,-0.005408042576164007,,,,
34,unrel_patch_xy,mmlu,42,True,3593.0,0.8772,3214.0,D,-20.31816864013672,-26.306062698364258,-0.002694837050512433,,,,
34,unrel_patch_yy,mmlu,42,True,3593.0,0.8772,3214.0,D,-20.20850944519043,-26.225746154785156,-0.0026221650186926126,,,,
35,pure_a,mmlu,42,True,3509.0,0.8567,0.0,E,-23.2094669342041,-27.010692596435547,-0.0002820889640133828,,,,
35,pure_b,mmlu,42,True,3509.0,0.8567,0.0,E,-23.031660079956055,-26.894704818725586,-0.0003731946926563978,,,,
35,patch_ab,mmlu,42,True,3509.0,0.8567,3214.0,E,-23.63142204284668,-27.244342803955078,-0.00023194856476038694,,,,
35,patch_bb,mmlu,42,True,3509.0,0.8567,3214.0,E,-23.464757919311523,-27.26177406311035,-0.00024256070901174098,,,,
35,patch_ba,mmlu,42,True,3509.0,0.8567,3214.0,E,-23.43184471130371,-27.342456817626953,-0.00024333575856871903,,,,
35,patch_aa,mmlu,42,True,3509.0,0.8567,3214.0,E,-23.655012130737305,-27.370946884155273,-0.0002534114464651793,,,,
35,unrel_pure_y,mmlu,42,True,3516.0,0.8584,0.0,E,-23.279449462890625,-27.072561264038086,-0.00032036667107604444,,,,
35,unrel_patch_xy,mmlu,42,True,3516.0,0.8584,3214.0,E,-23.525392532348633,-27.216339111328125,-0.0002093534276355058,,,,
35,unrel_patch_yy,mmlu,42,True,3516.0,0.8584,3214.0,E,-23.50804328918457,-27.27436065673828,-0.00022258851095102727,,,,
36,pure_a,mmlu,42,True,3522.0,0.8599,0.0,E,-21.81032943725586,-26.035348892211914,-0.04169405251741409,,,,
36,pure_b,mmlu,42,True,3522.0,0.8599,0.0,E,-21.812728881835938,-25.951923370361328,-0.05301937833428383,,,,
36,patch_ab,mmlu,42,True,3522.0,0.8599,3214.0,E,-22.386112213134766,-26.37681007385254,-0.024385878816246986,,,,
36,patch_bb,mmlu,42,True,3522.0,0.8599,3214.0,E,-22.502178192138672,-26.515626907348633,-0.02330700308084488,,,,
36,patch_ba,mmlu,42,True,3522.0,0.8599,3214.0,E,-22.48503303527832,-26.493745803833008,-0.024438772350549698,,,,
36,patch_aa,mmlu,42,True,3522.0,0.8599,3214.0,E,-22.41585350036621,-26.419353485107422,-0.024089520797133446,,,,
36,unrel_pure_y,mmlu,42,True,3529.0,0.8616,0.0,E,-21.869163513183594,-26.031274795532227,-0.04598310589790344,,,,
36,unrel_patch_xy,mmlu,42,True,3529.0,0.8616,3214.0,E,-22.30885124206543,-26.413755416870117,-0.026407400146126747,,,,
36,unrel_patch_yy,mmlu,42,True,3529.0,0.8616,3214.0,E,-22.30695915222168,-26.41199493408203,-0.025640251114964485,,,,
37,pure_a,mmlu,42,True,3579.0,0.8738,0.0,A,-17.183053970336914,-22.935333251953125,-1.110254168510437,,,,
37,pure_b,mmlu,42,True,3579.0,0.8738,0.0,A,-17.154842376708984,-22.723011016845703,-1.1150498390197754,,,,
37,patch_ab,mmlu,42,True,3579.0,0.8738,3214.0,A,-17.45662498474121,-23.188312530517578,-1.064051628112793,,,,
37,patch_bb,mmlu,42,True,3579.0,0.8738,3214.0,A,-17.984739303588867,-23.51287841796875,-1.0145277976989746,,,,
37,patch_ba,mmlu,42,True,3579.0,0.8738,3214.0,A,-17.848033905029297,-23.47759437561035,-0.9837484955787659,,,,
37,patch_aa,mmlu,42,True,3579.0,0.8738,3214.0,A,-17.24711036682129,-23.181888580322266,-1.0686302185058594,,,,
37,unrel_pure_y,mmlu,42,True,3586.0,0.8755,0.0,A,-17.116344451904297,-23.015058517456055,-1.0903849601745605,,,,
37,unrel_patch_xy,mmlu,42,True,3586.0,0.8755,3214.0,A,-17.256759643554688,-23.226436614990234,-0.9889881610870361,,,,
37,unrel_patch_yy,mmlu,42,True,3586.0,0.8755,3214.0,A,-17.358659744262695,-23.304229736328125,-0.9779261350631714,,,,
38,pure_a,mmlu,42,True,3559.0,0.8689,0.0,D,-18.43162727355957,-23.60868263244629,-0.8178389668464661,,,,
38,pure_b,mmlu,42,True,3559.0,0.8689,0.0,D,-18.558940887451172,-23.597379684448242,-0.8384500741958618,,,,
38,patch_ab,mmlu,42,True,3559.0,0.8689,3214.0,D,-19.144968032836914,-24.163747787475586,-0.5882956385612488,,,,
38,patch_bb,mmlu,42,True,3559.0,0.8689,3214.0,D,-19.418296813964844,-24.48598861694336,-0.5723162889480591,,,,
38,patch_ba,mmlu,42,True,3559.0,0.8689,3214.0,D,-19.297739028930664,-24.45516014099121,-0.59522545337677,,,,
38,patch_aa,mmlu,42,True,3559.0,0.8689,3214.0,D,-19.11870574951172,-24.039127349853516,-0.601708710193634,,,,
38,unrel_pure_y,mmlu,42,True,3566.0,0.8706,0.0,D,-18.50821304321289,-23.72077751159668,-0.8477324843406677,,,,
38,unrel_patch_xy,mmlu,42,True,3566.0,0.8706,3214.0,D,-19.014629364013672,-24.364791870117188,-0.5863754749298096,,,,
38,unrel_patch_yy,mmlu,42,True,3566.0,0.8706,3214.0,D,-19.086851119995117,-24.192195892333984,-0.5687174797058105,,,,
39,pure_a,mmlu,42,True,3476.0,0.8486,0.0,E,-24.681503295898438,-29.315078735351562,-6.246761768124998e-05,,,,
39,pure_b,mmlu,42,True,3476.0,0.8486,0.0,E,-24.71438217163086,-29.248294830322266,-6.616334576392546e-05,,,,
39,patch_ab,mmlu,42,True,3476.0,0.8486,3214.0,E,-25.103069305419922,-29.346914291381836,-3.4571290598250926e-05,,,,
39,patch_bb,mmlu,42,True,3476.0,0.8486,3214.0,E,-25.144033432006836,-29.42603302001953,-3.713438491104171e-05,,,,
39,patch_ba,mmlu,42,True,3476.0,0.8486,3214.0,E,-25.171165466308594,-29.503942489624023,-3.3915617677848786e-05,,,,
39,patch_aa,mmlu,42,True,3476.0,0.8486,3214.0,E,-25.12306785583496,-29.32533073425293,-4.1545299609424546e-05,,,,
39,unrel_pure_y,mmlu,42,True,3483.0,0.8503,0.0,E,-24.716663360595703,-29.339128494262695,-5.9367986978031695e-05,,,,
39,unrel_patch_xy,mmlu,42,True,3483.0,0.8503,3214.0,E,-25.37639617919922,-29.509153366088867,-3.635949542513117e-05,,,,
39,unrel_patch_yy,mmlu,42,True,3483.0,0.8503,3214.0,E,-25.157651901245117,-29.380212783813477,-3.761123662116006e-05,,,,
