case,context_fill,context_tokens,seq_len,layer,head,correct,pathology,attention_entropy,frac_system,frac_early_cases,frac_recent_cases,frac_current_query,peak_position,peak_relative
15,0.1826,5982,6443,0,4,False,Influenza,7.006880760192871,0.0001195641016238369,0.22043895721435547,0.21439002454280853,0.5650514960289001,6436,0.999068612232226
15,0.1826,5982,6443,0,5,False,Influenza,1.8877257108688354,4.6865889657965454e-07,0.0072728730738162994,0.013469686731696129,0.9792568683624268,6439,0.999534306116113
15,0.1826,5982,6443,0,6,False,Influenza,2.4048259258270264,2.1813573766849004e-05,0.037216462194919586,0.061921972781419754,0.9008396863937378,6442,1.0
15,0.1826,5982,6443,0,7,False,Influenza,4.007204055786133,0.0019245075527578592,0.03221297264099121,0.14933165907859802,0.8165307641029358,6441,0.999844768705371
15,0.1826,5982,6443,0,8,False,Influenza,5.763286590576172,0.00036713527515530586,0.07025615125894547,0.263470321893692,0.6659064292907715,6442,1.0
15,0.1826,5982,6443,0,9,False,Influenza,6.4814019203186035,0.0014893274055793881,0.23711316287517548,0.4018748998641968,0.35952261090278625,6435,0.9989133809375971
15,0.1826,5982,6443,0,10,False,Influenza,5.54398250579834,0.0003572874120436609,0.13139192759990692,0.44063442945480347,0.4276163578033447,721,0.11192176342750698
15,0.1826,5982,6443,0,11,False,Influenza,2.9890658855438232,0.00021523571922443807,0.008649762719869614,0.05255433917045593,0.9385806322097778,6436,0.999068612232226
15,0.1826,5982,6443,0,12,False,Influenza,6.515564918518066,0.0010704484302550554,0.10557327419519424,0.23875634372234344,0.6546000242233276,6437,0.999223843526855
15,0.1826,5982,6443,0,13,False,Influenza,7.161441326141357,0.0009232453303411603,0.1510978639125824,0.4404149353504181,0.4075640141963959,6435,0.9989133809375971
15,0.1826,5982,6443,0,14,False,Influenza,7.511740684509277,0.0007487270049750805,0.3759043216705322,0.4690854847431183,0.15426161885261536,5920,0.9189692642036634
15,0.1826,5982,6443,0,15,False,Influenza,-0.0,2.532834002483362e-14,4.305817855043692e-12,6.028144129699431e-12,1.0,6442,1.0
15,0.1826,5982,6443,0,16,False,Influenza,3.7792110443115234,2.6872365197050385e-05,0.002559161512181163,0.0694817379117012,0.9279322624206543,6437,0.999223843526855
15,0.1826,5982,6443,0,17,False,Influenza,5.6960062980651855,0.00029246488702483475,0.07007629424333572,0.23433993756771088,0.69529128074646,6397,0.9930145917416952
15,0.1826,5982,6443,0,18,False,Influenza,5.504746913909912,0.0013802744215354323,0.1544501632452011,0.41793280839920044,0.4262367784976959,6397,0.9930145917416952
15,0.1826,5982,6443,0,19,False,Influenza,7.466778755187988,0.0008809144492261112,0.2291180044412613,0.4062182307243347,0.3637829124927521,6436,0.999068612232226
15,0.1826,5982,6443,0,20,False,Influenza,6.546616554260254,0.00036306551191955805,0.19448097050189972,0.3956140875816345,0.40954190492630005,6060,0.9407016454517231
15,0.1826,5982,6443,0,21,False,Influenza,6.898122787475586,0.0004057764308527112,0.28070634603500366,0.1863706409931183,0.5325170755386353,6442,1.0
15,0.1826,5982,6443,0,22,False,Influenza,8.151886940002441,0.0011079994728788733,0.34146618843078613,0.3735102117061615,0.28391557931900024,6425,0.9973610679913071
15,0.1826,5982,6443,0,23,False,Influenza,6.178910255432129,0.00039500457933172584,0.3234870731830597,0.1330704540014267,0.5430474281311035,6441,0.999844768705371
15,0.1826,5982,6443,0,24,False,Influenza,6.2563886642456055,0.0004349437076598406,0.36458414793014526,0.10804102569818497,0.526939868927002,6437,0.999223843526855
15,0.1826,5982,6443,0,25,False,Influenza,6.463657379150391,0.00027763008256442845,0.23991356790065765,0.13726893067359924,0.6225399374961853,6435,0.9989133809375971
15,0.1826,5982,6443,0,26,False,Influenza,6.553919315338135,0.0003127798845525831,0.39901819825172424,0.1325242817401886,0.4681447446346283,6437,0.999223843526855
15,0.1826,5982,6443,0,27,False,Influenza,6.430595397949219,0.00027347938157618046,0.29397785663604736,0.1107916459441185,0.5949571132659912,6435,0.9989133809375971
15,0.1826,5982,6443,7,0,False,Influenza,3.701369047164917,0.3662322759628296,0.011886883527040482,0.2865082919597626,0.3353724479675293,2,0.0003104625892579944
15,0.1826,5982,6443,7,1,False,Influenza,5.047878265380859,0.07528235018253326,0.013061368837952614,0.36318904161453247,0.5484672784805298,2,0.0003104625892579944
15,0.1826,5982,6443,7,2,False,Influenza,3.8340604305267334,0.05095333233475685,0.035967569798231125,0.33793875575065613,0.5751402378082275,6442,1.0
15,0.1826,5982,6443,7,3,False,Influenza,3.1221156120300293,0.46496447920799255,0.015679581090807915,0.3062007427215576,0.21315518021583557,2,0.0003104625892579944
15,0.1826,5982,6443,7,4,False,Influenza,1.831028699874878,0.4989360570907593,0.0035660364665091038,0.023465480655431747,0.47403234243392944,2,0.0003104625892579944
15,0.1826,5982,6443,7,5,False,Influenza,2.1249589920043945,0.46944910287857056,0.007869735360145569,0.03251132369041443,0.4901697635650635,2,0.0003104625892579944
15,0.1826,5982,6443,7,6,False,Influenza,4.617279529571533,0.2183486521244049,0.2227727174758911,0.5312663912773132,0.027612311765551567,2,0.0003104625892579944
15,0.1826,5982,6443,7,7,False,Influenza,4.253008842468262,0.17026688158512115,0.06893879920244217,0.22789493203163147,0.5328993797302246,6442,1.0
15,0.1826,5982,6443,7,8,False,Influenza,2.6196694374084473,0.5998106002807617,0.023206669837236404,0.09279067069292068,0.28419214487075806,2,0.0003104625892579944
15,0.1826,5982,6443,7,9,False,Influenza,2.3362553119659424,0.24008086323738098,0.014220373705029488,0.049485575407743454,0.6962131857872009,6441,0.999844768705371
15,0.1826,5982,6443,7,10,False,Influenza,5.719245910644531,0.012862895615398884,0.5075205564498901,0.4208630919456482,0.058753516525030136,224,0.03477180999689537
15,0.1826,5982,6443,7,11,False,Influenza,2.6130330562591553,0.5884908437728882,0.05022202804684639,0.08903483301401138,0.27225223183631897,2,0.0003104625892579944
15,0.1826,5982,6443,7,12,False,Influenza,2.0792977809906006,0.643765389919281,0.023357324302196503,0.07465627789497375,0.25822094082832336,2,0.0003104625892579944
15,0.1826,5982,6443,7,13,False,Influenza,2.359092950820923,0.34414049983024597,0.012158773839473724,0.051277704536914825,0.5924230813980103,2,0.0003104625892579944
15,0.1826,5982,6443,7,14,False,Influenza,5.588858127593994,0.13385961949825287,0.40728721022605896,0.42310792207717896,0.035745181143283844,2,0.0003104625892579944
15,0.1826,5982,6443,7,15,False,Influenza,5.3191986083984375,0.35227686166763306,0.3463890552520752,0.27587100863456726,0.025463083758950233,2,0.0003104625892579944
15,0.1826,5982,6443,7,16,False,Influenza,3.3613924980163574,0.48587939143180847,0.04987100884318352,0.1428016573190689,0.3214479982852936,2,0.0003104625892579944
15,0.1826,5982,6443,7,17,False,Influenza,4.915733337402344,0.4229792058467865,0.23868252336978912,0.2781568467617035,0.060181427747011185,2,0.0003104625892579944
15,0.1826,5982,6443,7,18,False,Influenza,3.990055561065674,0.48200759291648865,0.0978097915649414,0.17475374042987823,0.24542877078056335,2,0.0003104625892579944
15,0.1826,5982,6443,7,19,False,Influenza,6.592868328094482,0.14570939540863037,0.20835988223552704,0.3968051075935364,0.2491256296634674,2,0.0003104625892579944
15,0.1826,5982,6443,7,20,False,Influenza,1.7108091115951538,0.20149119198322296,0.024646304547786713,0.05034748837351799,0.723514974117279,6442,1.0
15,0.1826,5982,6443,7,21,False,Influenza,1.7146120071411133,0.8037859201431274,0.04413941130042076,0.03565800189971924,0.11641663312911987,2,0.0003104625892579944
15,0.1826,5982,6443,7,22,False,Influenza,5.193356513977051,0.04028356075286865,0.3230767846107483,0.4443700611591339,0.19226951897144318,5980,0.9282831418814033
15,0.1826,5982,6443,7,23,False,Influenza,2.1588263511657715,0.7651070952415466,0.07345148921012878,0.10092601180076599,0.060515254735946655,2,0.0003104625892579944
15,0.1826,5982,6443,7,24,False,Influenza,2.7902348041534424,0.6836598515510559,0.06283397227525711,0.10910798609256744,0.14439818263053894,2,0.0003104625892579944
15,0.1826,5982,6443,7,25,False,Influenza,2.3281776905059814,0.7659333944320679,0.09034034609794617,0.07330794632434845,0.07041837275028229,2,0.0003104625892579944
15,0.1826,5982,6443,7,26,False,Influenza,2.8017354011535645,0.7109746932983398,0.12020385265350342,0.12005618214607239,0.04876543581485748,2,0.0003104625892579944
15,0.1826,5982,6443,7,27,False,Influenza,4.1350579261779785,0.15251585841178894,0.08847673237323761,0.1390620470046997,0.6199453473091125,6442,1.0
15,0.1826,5982,6443,15,0,False,Influenza,3.744452476501465,0.36459633708000183,0.00894390419125557,0.07362881302833557,0.5528308153152466,2,0.0003104625892579944
15,0.1826,5982,6443,15,1,False,Influenza,5.705728530883789,0.25170549750328064,0.21623051166534424,0.47172850370407104,0.06033552438020706,2,0.0003104625892579944
15,0.1826,5982,6443,15,2,False,Influenza,1.8037962913513184,0.6728527545928955,0.006620394065976143,0.051119983196258545,0.26940688490867615,2,0.0003104625892579944
15,0.1826,5982,6443,15,3,False,Influenza,3.739733934402466,0.3560864329338074,0.007687890902161598,0.05534156411886215,0.5808840990066528,2,0.0003104625892579944
15,0.1826,5982,6443,15,4,False,Influenza,5.953627109527588,0.23524492979049683,0.15090923011302948,0.5005494952201843,0.11329628527164459,2,0.0003104625892579944
15,0.1826,5982,6443,15,5,False,Influenza,1.7212934494018555,0.5648981928825378,0.008702677674591541,0.030387477949261665,0.3960115611553192,2,0.0003104625892579944
15,0.1826,5982,6443,15,6,False,Influenza,3.767773151397705,0.3177790641784668,0.018656902015209198,0.08539940416812897,0.5781646370887756,2,0.0003104625892579944
15,0.1826,5982,6443,15,7,False,Influenza,3.9831457138061523,0.38797128200531006,0.022621912881731987,0.3138408660888672,0.27556586265563965,2,0.0003104625892579944
15,0.1826,5982,6443,15,8,False,Influenza,2.1226158142089844,0.613936722278595,0.041211795061826706,0.06409547477960587,0.2807559370994568,2,0.0003104625892579944
15,0.1826,5982,6443,15,9,False,Influenza,2.692237615585327,0.42997100949287415,0.03537147492170334,0.04986730217933655,0.48479020595550537,2,0.0003104625892579944
15,0.1826,5982,6443,15,10,False,Influenza,4.0479736328125,0.4049678444862366,0.037571828812360764,0.12199628353118896,0.43546393513679504,2,0.0003104625892579944
15,0.1826,5982,6443,15,11,False,Influenza,1.3372938632965088,0.4254039227962494,0.016608448699116707,0.009345468133687973,0.5486421585083008,6441,0.999844768705371
15,0.1826,5982,6443,15,12,False,Influenza,2.381863832473755,0.5070322155952454,0.012240448035299778,0.05042406916618347,0.43030306696891785,2,0.0003104625892579944
15,0.1826,5982,6443,15,13,False,Influenza,3.6024324893951416,0.24035225808620453,0.01594088040292263,0.04853866994380951,0.6951681971549988,2,0.0003104625892579944
15,0.1826,5982,6443,15,14,False,Influenza,5.888608455657959,0.08785305917263031,0.1964634358882904,0.6785873770713806,0.03709612414240837,2,0.0003104625892579944
15,0.1826,5982,6443,15,15,False,Influenza,1.5140260457992554,0.8412179350852966,0.027137357741594315,0.08649597316980362,0.045148588716983795,2,0.0003104625892579944
15,0.1826,5982,6443,15,16,False,Influenza,4.952713966369629,0.13921257853507996,0.021164115518331528,0.08600189536809921,0.7536213994026184,2,0.0003104625892579944
15,0.1826,5982,6443,15,17,False,Influenza,5.495629787445068,0.055140420794487,0.06318485736846924,0.5811429023742676,0.30053186416625977,6122,0.9503259857187208
15,0.1826,5982,6443,15,18,False,Influenza,5.268721103668213,0.12228231132030487,0.45826467871665955,0.40997108817100525,0.009481963701546192,2,0.0003104625892579944
15,0.1826,5982,6443,15,19,False,Influenza,3.5807323455810547,0.12682460248470306,0.045544836670160294,0.7060659527778625,0.1215645968914032,5926,0.9199006519714374
15,0.1826,5982,6443,15,20,False,Influenza,4.11376953125,0.011505230329930782,0.39289507269859314,0.5882292985916138,0.007370362989604473,3792,0.5886370692331574
15,0.1826,5982,6443,15,21,False,Influenza,3.958949327468872,0.11951375752687454,0.026310205459594727,0.0783972516655922,0.7757788300514221,6436,0.999068612232226
15,0.1826,5982,6443,15,22,False,Influenza,5.36897087097168,0.04865919426083565,0.018244588747620583,0.21057471632957458,0.7225214838981628,6397,0.9930145917416952
15,0.1826,5982,6443,15,23,False,Influenza,4.169528961181641,0.132851243019104,0.0524410642683506,0.2194271981716156,0.5952804684638977,6442,1.0
15,0.1826,5982,6443,15,24,False,Influenza,6.251129627227783,0.1007964238524437,0.24078455567359924,0.5676829218864441,0.09073615819215775,2,0.0003104625892579944
15,0.1826,5982,6443,15,25,False,Influenza,5.361517429351807,0.3246292471885681,0.13680848479270935,0.30275002121925354,0.2358122169971466,2,0.0003104625892579944
15,0.1826,5982,6443,15,26,False,Influenza,2.6077311038970947,0.08289394527673721,0.0321342870593071,0.1265408992767334,0.7584308981895447,6441,0.999844768705371
15,0.1826,5982,6443,15,27,False,Influenza,5.208108901977539,0.12382187694311142,0.05322916805744171,0.1674729585647583,0.6554759740829468,2,0.0003104625892579944
15,0.1826,5982,6443,27,0,False,Influenza,5.315830230712891,0.2540041506290436,0.16005948185920715,0.38638728857040405,0.1995491087436676,2,0.0003104625892579944
15,0.1826,5982,6443,27,1,False,Influenza,4.361186504364014,0.2951543629169464,0.1511773020029068,0.31732451915740967,0.23634383082389832,2,0.0003104625892579944
15,0.1826,5982,6443,27,2,False,Influenza,5.053680896759033,0.2419973909854889,0.2567389905452728,0.3421359062194824,0.15912769734859467,2,0.0003104625892579944
15,0.1826,5982,6443,27,3,False,Influenza,4.418872833251953,0.32232171297073364,0.1810356080532074,0.31393060088157654,0.18271209299564362,2,0.0003104625892579944
15,0.1826,5982,6443,27,4,False,Influenza,4.334589004516602,0.30402445793151855,0.1371089518070221,0.3347755968570709,0.22409102320671082,2,0.0003104625892579944
15,0.1826,5982,6443,27,5,False,Influenza,5.115297794342041,0.154572531580925,0.1751316636800766,0.37655162811279297,0.29374414682388306,2,0.0003104625892579944
15,0.1826,5982,6443,27,6,False,Influenza,5.2415313720703125,0.14402925968170166,0.20064982771873474,0.4212126135826111,0.2341083437204361,2,0.0003104625892579944
15,0.1826,5982,6443,27,7,False,Influenza,1.0695480108261108,0.0005643463809974492,0.0008732038550078869,0.07811009138822556,0.920452356338501,6442,1.0
15,0.1826,5982,6443,27,8,False,Influenza,1.9340392351150513,1.3362103345571086e-05,0.0006106397486291826,0.02993232198059559,0.9694437384605408,6442,1.0
15,0.1826,5982,6443,27,9,False,Influenza,3.492168664932251,3.1609163215762237e-06,0.03408340364694595,0.4731858968734741,0.49272748827934265,6441,0.999844768705371
15,0.1826,5982,6443,27,10,False,Influenza,2.890371799468994,8.910059852453192e-30,2.8142593439558876e-15,0.3333333432674408,0.6666667461395264,5218,0.8099968953741075
15,0.1826,5982,6443,27,11,False,Influenza,0.05949099361896515,6.955756816751091e-06,1.2046915799146518e-05,0.0024647845420986414,0.9975160956382751,6442,1.0
15,0.1826,5982,6443,27,12,False,Influenza,1.79184889793396,1.8996150410056228e-14,1.8759269693191527e-08,0.6666660308837891,0.3333339989185333,5928,0.9202111145606955
15,0.1826,5982,6443,27,13,False,Influenza,-0.0,3.2076216371611154e-28,8.019054598459399e-27,8.035092510441091e-26,1.0,6442,1.0
15,0.1826,5982,6443,27,14,False,Influenza,4.579982757568359,0.2441089004278183,0.16305769979953766,0.3583720028400421,0.2344614416360855,2,0.0003104625892579944
15,0.1826,5982,6443,27,15,False,Influenza,5.394153118133545,0.15307040512561798,0.2059752643108368,0.37635350227355957,0.2646009027957916,2,0.0003104625892579944
15,0.1826,5982,6443,27,16,False,Influenza,5.131821155548096,0.1739683598279953,0.23542854189872742,0.3872832655906677,0.20331983268260956,2,0.0003104625892579944
15,0.1826,5982,6443,27,17,False,Influenza,5.157349586486816,0.16255703568458557,0.2323010116815567,0.34220290184020996,0.26293909549713135,2,0.0003104625892579944
15,0.1826,5982,6443,27,18,False,Influenza,4.900720119476318,0.21830222010612488,0.17342719435691833,0.3611345887184143,0.24713605642318726,2,0.0003104625892579944
15,0.1826,5982,6443,27,19,False,Influenza,4.862380027770996,0.24847383797168732,0.23377542197704315,0.33709272742271423,0.18065810203552246,2,0.0003104625892579944
15,0.1826,5982,6443,27,20,False,Influenza,5.310189723968506,0.1532304584980011,0.2215699702501297,0.4172495901584625,0.2079499363899231,2,0.0003104625892579944
15,0.1826,5982,6443,27,21,False,Influenza,4.506345272064209,0.24674688279628754,0.18513210117816925,0.31573668122291565,0.25238439440727234,2,0.0003104625892579944
15,0.1826,5982,6443,27,22,False,Influenza,4.34540319442749,0.34435948729515076,0.14022818207740784,0.3458386957645416,0.16957366466522217,2,0.0003104625892579944
15,0.1826,5982,6443,27,23,False,Influenza,4.600245952606201,0.07111667841672897,0.21215392649173737,0.6002501845359802,0.11647918820381165,5927,0.9200558832660665
15,0.1826,5982,6443,27,24,False,Influenza,4.261117935180664,0.27761968970298767,0.13822226226329803,0.38260984420776367,0.20154821872711182,2,0.0003104625892579944
15,0.1826,5982,6443,27,25,False,Influenza,4.7287445068359375,0.35292762517929077,0.13575232028961182,0.3177100718021393,0.19360989332199097,2,0.0003104625892579944
15,0.1826,5982,6443,27,26,False,Influenza,5.931836128234863,0.22662581503391266,0.21276606619358063,0.3644677400588989,0.196140319108963,2,0.0003104625892579944
15,0.1826,5982,6443,27,27,False,Influenza,5.17631196975708,0.20616744458675385,0.2427789270877838,0.38555091619491577,0.165502667427063,2,0.0003104625892579944
16,0.1983,6498,6813,0,0,False,Viral pharyngitis,7.221934795379639,0.0010189394233748317,0.5421198606491089,0.39261287450790405,0.06424827128648758,554,0.0813270698766882
16,0.1983,6498,6813,0,1,False,Viral pharyngitis,2.2188754081726074,7.802576917903536e-10,0.003253367030993104,0.008972331881523132,0.9877743124961853,6805,0.9989724016441573
16,0.1983,6498,6813,0,2,False,Viral pharyngitis,7.343441963195801,0.00021048109920229763,0.16994458436965942,0.5841110348701477,0.24573391675949097,6812,1.0
16,0.1983,6498,6813,0,3,False,Viral pharyngitis,1.81265127658844,6.567175296368077e-05,0.9901812076568604,0.006845069583505392,0.002908186987042427,808,0.11861421021726365
16,0.1983,6498,6813,0,4,False,Viral pharyngitis,7.046908855438232,5.017699004383758e-05,0.2270224392414093,0.27241161465644836,0.5005156993865967,6806,0.9991192014092778
16,0.1983,6498,6813,0,5,False,Viral pharyngitis,1.8729463815689087,3.1910243336596977e-09,0.007024112157523632,0.013206311501562595,0.9797696471214294,6809,0.9995596007046389
16,0.1983,6498,6813,0,6,False,Viral pharyngitis,2.466956615447998,2.232235658539139e-07,0.03800610452890396,0.08554752916097641,0.8764461278915405,6812,1.0
16,0.1983,6498,6813,0,7,False,Viral pharyngitis,4.209709167480469,0.00019326168694533408,0.08545246720314026,0.1606503278017044,0.7537039518356323,6811,0.9998532002348797
16,0.1983,6498,6813,0,8,False,Viral pharyngitis,5.839321136474609,0.00018739618826657534,0.0977032333612442,0.3041795790195465,0.5979297161102295,6812,1.0
16,0.1983,6498,6813,0,9,False,Viral pharyngitis,6.52722692489624,0.0014359131455421448,0.275805801153183,0.4446267783641815,0.27813154458999634,6805,0.9989724016441573
16,0.1983,6498,6813,0,10,False,Viral pharyngitis,5.37941837310791,2.788845813483931e-05,0.1843319833278656,0.5692743062973022,0.24636588990688324,125,0.018349970640046977
16,0.1983,6498,6813,0,11,False,Viral pharyngitis,3.066702365875244,7.633781206095591e-05,0.02471490576863289,0.07059542834758759,0.9046133160591125,6806,0.9991192014092778
16,0.1983,6498,6813,0,12,False,Viral pharyngitis,6.666325569152832,0.0004256727115716785,0.15143710374832153,0.3040597438812256,0.5440776348114014,6807,0.9992660011743981
16,0.1983,6498,6813,0,13,False,Viral pharyngitis,7.211305618286133,0.0009135358268395066,0.16816449165344238,0.5110068321228027,0.31991517543792725,6805,0.9989724016441573
16,0.1983,6498,6813,0,14,False,Viral pharyngitis,7.567509174346924,0.0010640239343047142,0.4033539891242981,0.48423001170158386,0.11135193705558777,6436,0.9448032883147387
16,0.1983,6498,6813,0,15,False,Viral pharyngitis,1.9197718756913673e-06,1.2664168318350915e-14,1.1254049780973219e-07,7.0412768497785105e-12,0.9999998807907104,6812,1.0
16,0.1983,6498,6813,0,16,False,Viral pharyngitis,3.72930908203125,2.421238150418503e-06,0.0027804174460470676,0.07621988654136658,0.9209972620010376,6807,0.9992660011743981
16,0.1983,6498,6813,0,17,False,Viral pharyngitis,5.843618869781494,0.0005889376625418663,0.07659995555877686,0.29161491990089417,0.6311962008476257,6760,0.9923664122137404
16,0.1983,6498,6813,0,18,False,Viral pharyngitis,5.489409446716309,0.0005827718414366245,0.18592920899391174,0.4298045039176941,0.3836835026741028,6760,0.9923664122137404
16,0.1983,6498,6813,0,19,False,Viral pharyngitis,7.532423973083496,0.00031366036273539066,0.21549145877361298,0.4803420305252075,0.30385294556617737,6806,0.9991192014092778
16,0.1983,6498,6813,0,20,False,Viral pharyngitis,6.261610507965088,0.0003322380071040243,0.13493913412094116,0.49893125891685486,0.36579737067222595,6450,0.946858485026424
16,0.1983,6498,6813,0,21,False,Viral pharyngitis,7.015003681182861,8.249460370279849e-05,0.30296626687049866,0.27704834938049316,0.4199029207229614,6812,1.0
16,0.1983,6498,6813,0,22,False,Viral pharyngitis,8.22056770324707,0.0011421283707022667,0.37329941987991333,0.4009128510951996,0.22464561462402344,6807,0.9992660011743981
16,0.1983,6498,6813,0,23,False,Viral pharyngitis,6.283619403839111,1.6057912944233976e-05,0.34308141469955444,0.21334734559059143,0.4435551166534424,6811,0.9998532002348797
16,0.1983,6498,6813,0,24,False,Viral pharyngitis,6.359119415283203,1.48015096783638e-05,0.3890157639980316,0.19800592958927155,0.41296353936195374,6807,0.9992660011743981
16,0.1983,6498,6813,0,25,False,Viral pharyngitis,6.6107378005981445,5.5111548135755584e-05,0.26645734906196594,0.23536090552806854,0.4981266260147095,6805,0.9989724016441573
16,0.1983,6498,6813,0,26,False,Viral pharyngitis,6.594473838806152,1.0598866538202856e-05,0.4161202907562256,0.21374669671058655,0.37012234330177307,6807,0.9992660011743981
16,0.1983,6498,6813,0,27,False,Viral pharyngitis,6.621854305267334,2.881708314816933e-05,0.32617267966270447,0.21403516829013824,0.45976343750953674,6805,0.9989724016441573
16,0.1983,6498,6813,7,0,False,Viral pharyngitis,3.6982619762420654,0.36009928584098816,0.015185227617621422,0.2815631330013275,0.3431524932384491,2,0.0002935995302407516
16,0.1983,6498,6813,7,1,False,Viral pharyngitis,4.747398853302002,0.06134774163365364,0.013709226623177528,0.4385382831096649,0.4864047169685364,6443,0.9458308866705814
16,0.1983,6498,6813,7,2,False,Viral pharyngitis,3.7585086822509766,0.04949704557657242,0.046646758913993835,0.30569782853126526,0.5981582999229431,6812,1.0
16,0.1983,6498,6813,7,3,False,Viral pharyngitis,2.7409777641296387,0.5511240363121033,0.01952083595097065,0.23428872227668762,0.1950663924217224,2,0.0002935995302407516
16,0.1983,6498,6813,7,4,False,Viral pharyngitis,1.84384286403656,0.5020837783813477,0.005262572318315506,0.02529141493141651,0.46736225485801697,2,0.0002935995302407516
16,0.1983,6498,6813,7,5,False,Viral pharyngitis,2.0362491607666016,0.46155133843421936,0.008635515347123146,0.027591537684202194,0.5022216439247131,2,0.0002935995302407516
16,0.1983,6498,6813,7,6,False,Viral pharyngitis,4.369361877441406,0.234231099486351,0.17355631291866302,0.5716270208358765,0.020585469901561737,2,0.0002935995302407516
16,0.1983,6498,6813,7,7,False,Viral pharyngitis,4.388073444366455,0.18324685096740723,0.08143528550863266,0.2278195321559906,0.5074982643127441,6812,1.0
16,0.1983,6498,6813,7,8,False,Viral pharyngitis,2.558051109313965,0.6105362176895142,0.02254295162856579,0.09298785775899887,0.2739330530166626,2,0.0002935995302407516
16,0.1983,6498,6813,7,9,False,Viral pharyngitis,2.354543685913086,0.22587329149246216,0.013986612670123577,0.05309554934501648,0.7070445418357849,6811,0.9998532002348797
16,0.1983,6498,6813,7,10,False,Viral pharyngitis,5.780246734619141,0.013658776879310608,0.49022239446640015,0.443851500749588,0.05226733908057213,205,0.03009395184967704
16,0.1983,6498,6813,7,11,False,Viral pharyngitis,2.510493278503418,0.5855687856674194,0.04361614212393761,0.07948315888643265,0.291331946849823,2,0.0002935995302407516
16,0.1983,6498,6813,7,12,False,Viral pharyngitis,2.034325361251831,0.6505444645881653,0.021430548280477524,0.0741920918226242,0.2538330554962158,2,0.0002935995302407516
16,0.1983,6498,6813,7,13,False,Viral pharyngitis,2.3188560009002686,0.352108895778656,0.010513381101191044,0.051510751247406006,0.5858671069145203,2,0.0002935995302407516
16,0.1983,6498,6813,7,14,False,Viral pharyngitis,5.403398513793945,0.16293923556804657,0.38142263889312744,0.4193270206451416,0.03631111979484558,2,0.0002935995302407516
16,0.1983,6498,6813,7,15,False,Viral pharyngitis,4.976001739501953,0.41265395283699036,0.34648382663726807,0.22606207430362701,0.0148002365604043,2,0.0002935995302407516
16,0.1983,6498,6813,7,16,False,Viral pharyngitis,3.362987995147705,0.48648977279663086,0.04954792559146881,0.15000183880329132,0.3139604330062866,2,0.0002935995302407516
16,0.1983,6498,6813,7,17,False,Viral pharyngitis,4.591344833374023,0.4750772714614868,0.23326702415943146,0.26726382970809937,0.02439201809465885,2,0.0002935995302407516
16,0.1983,6498,6813,7,18,False,Viral pharyngitis,4.033111095428467,0.4695202708244324,0.09560319781303406,0.2036506086587906,0.23122596740722656,2,0.0002935995302407516
16,0.1983,6498,6813,7,19,False,Viral pharyngitis,6.629419803619385,0.15335556864738464,0.25557228922843933,0.4080201983451843,0.1830519735813141,2,0.0002935995302407516
16,0.1983,6498,6813,7,20,False,Viral pharyngitis,1.7051289081573486,0.19614338874816895,0.0293702594935894,0.049236949533224106,0.7252495884895325,6812,1.0
16,0.1983,6498,6813,7,21,False,Viral pharyngitis,1.625276803970337,0.813632607460022,0.04457526281476021,0.04261947423219681,0.09917254000902176,2,0.0002935995302407516
16,0.1983,6498,6813,7,22,False,Viral pharyngitis,5.383617401123047,0.056179143488407135,0.3848623037338257,0.41522037982940674,0.14373807609081268,6496,0.9536112742219612
16,0.1983,6498,6813,7,23,False,Viral pharyngitis,2.203887939453125,0.7573394775390625,0.08753718435764313,0.1119227260351181,0.04320045933127403,2,0.0002935995302407516
16,0.1983,6498,6813,7,24,False,Viral pharyngitis,2.5408577919006348,0.7144944071769714,0.06568096578121185,0.09931978583335876,0.12050492316484451,2,0.0002935995302407516
16,0.1983,6498,6813,7,25,False,Viral pharyngitis,2.277526378631592,0.770342230796814,0.10768675059080124,0.07240644097328186,0.04956452548503876,2,0.0002935995302407516
16,0.1983,6498,6813,7,26,False,Viral pharyngitis,2.2262871265411377,0.7793891429901123,0.0987282544374466,0.10204414278268814,0.0198383666574955,2,0.0002935995302407516
16,0.1983,6498,6813,7,27,False,Viral pharyngitis,3.828831434249878,0.14192920923233032,0.09192236512899399,0.13630329072475433,0.6298452019691467,6812,1.0
16,0.1983,6498,6813,15,0,False,Viral pharyngitis,3.7703049182891846,0.37609297037124634,0.00961343850940466,0.08738446980714798,0.5269091129302979,2,0.0002935995302407516
16,0.1983,6498,6813,15,1,False,Viral pharyngitis,5.976847171783447,0.22595174610614777,0.2504267990589142,0.48692411184310913,0.03669730946421623,2,0.0002935995302407516
16,0.1983,6498,6813,15,2,False,Viral pharyngitis,2.267604351043701,0.5815933346748352,0.009212857112288475,0.08031082153320312,0.32888296246528625,2,0.0002935995302407516
16,0.1983,6498,6813,15,3,False,Viral pharyngitis,3.8113956451416016,0.377585232257843,0.008287633769214153,0.07795654237270355,0.5361705422401428,2,0.0002935995302407516
16,0.1983,6498,6813,15,4,False,Viral pharyngitis,6.2845282554626465,0.19555829465389252,0.18952424824237823,0.5500857830047607,0.0648316815495491,2,0.0002935995302407516
16,0.1983,6498,6813,15,5,False,Viral pharyngitis,1.7406589984893799,0.5469167232513428,0.007189612835645676,0.03513560816645622,0.4107581377029419,2,0.0002935995302407516
