condition,signed_strength,steering_applied,steering_layer,set_type,dataset_index,benchmark_idx,level,days,org,dest,visiting_city_number,people_number,budget,parse_success,parse_method,parse_error,input_tokens,output_tokens,generation_seconds,prompt_path,response_path,plan_path
steer_long_term_plus16,16.0,True,40,validation,59,60,easy,7,Billings,Texas,3,1,8500,True,json,,9810,776,52.711814165115356,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0060.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0060.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0060.json
steer_long_term_plus16,16.0,True,40,validation,60,61,medium,3,New York,Reno,1,4,11300,True,json,,3375,356,22.420626640319824,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0061.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0061.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0061.json
steer_long_term_plus16,16.0,True,40,validation,61,62,medium,3,Milwaukee,New York,1,2,1900,True,json,,3426,337,21.24106502532959,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0062.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0062.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0062.json
steer_long_term_plus16,16.0,True,40,validation,62,63,medium,3,Salt Lake City,Twin Falls,1,2,1600,True,json,,3591,329,20.85015845298767,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0063.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0063.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0063.json
steer_long_term_plus16,16.0,True,40,validation,63,64,medium,3,Salt Lake City,Burbank,1,7,7600,True,json,,4051,353,22.434650897979736,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0064.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0064.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0064.json
steer_long_term_plus16,16.0,True,40,validation,64,65,medium,3,Denver,Bozeman,1,8,7000,False,,"ValueError: Parsed JSON is dict, expected a list.",4494,356,22.858018159866333,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0065.json
steer_long_term_plus16,16.0,True,40,validation,65,66,medium,3,Manchester,Charlotte,1,5,4800,True,json,,3589,306,19.532575130462646,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0066.json
steer_long_term_plus16,16.0,True,40,validation,66,67,medium,3,Baton Rouge,Dallas,1,4,5500,True,json,,5243,318,20.89180564880371,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0067.json
steer_long_term_plus16,16.0,True,40,validation,67,68,medium,3,Las Vegas,Santa Maria,1,4,3700,True,json,,3166,324,20.585219860076904,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0068.json
steer_long_term_plus16,16.0,True,40,validation,68,69,medium,3,Panama City,Nashville,1,2,2900,True,json,,3376,333,21.174052000045776,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0069.json
steer_long_term_plus16,16.0,True,40,validation,69,70,medium,3,Valparaiso,Belleville,1,8,6600,True,json,,3687,396,25.02153491973877,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0070.json
steer_long_term_plus16,16.0,True,40,validation,70,71,medium,3,Akron,Tampa,1,2,2500,True,json,,3577,287,18.32786250114441,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0071.json
steer_long_term_plus16,16.0,True,40,validation,71,72,medium,3,Houston,Wichita,1,3,2700,True,json,,4195,318,20.491848945617676,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0072.json
steer_long_term_plus16,16.0,True,40,validation,72,73,medium,3,Dallas,Huntsville,1,4,2700,True,json,,3746,339,21.69027352333069,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0073.json
steer_long_term_plus16,16.0,True,40,validation,73,74,medium,3,Charlotte,Hilton Head,1,5,7000,True,json,,3833,325,20.87268567085266,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0074.json
steer_long_term_plus16,16.0,True,40,validation,74,75,medium,3,Jacksonville,Washington,1,2,1000,True,json,,4008,327,21.05211043357849,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0075.json
steer_long_term_plus16,16.0,True,40,validation,75,76,medium,3,Appleton,Charlotte,1,7,9500,True,json,,3560,316,20.23148775100708,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0076.json
steer_long_term_plus16,16.0,True,40,validation,76,77,medium,3,Cleveland,Baltimore,1,2,1700,True,json,,4018,308,19.93762755393982,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0077.json
steer_long_term_plus16,16.0,True,40,validation,77,78,medium,3,Chicago,Albuquerque,1,3,1600,False,,"ValueError: Parsed JSON is dict, expected a list.",3951,343,22.001075744628906,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0078.json
steer_long_term_plus16,16.0,True,40,validation,78,79,medium,3,Eugene,Los Angeles,1,2,1700,True,json,,3654,339,21.592957019805908,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0079.json
steer_long_term_plus16,16.0,True,40,validation,79,80,medium,3,Atlanta,Chicago,1,2,1900,True,json,,5774,305,20.48136568069458,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0080.json
steer_long_term_plus16,16.0,True,40,validation,80,81,medium,5,Knoxville,Florida,2,2,3900,True,json,,7024,499,33.05132031440735,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0081.json
steer_long_term_plus16,16.0,True,40,validation,81,82,medium,5,Miami,Texas,2,3,8500,True,json,,10876,527,37.7949116230011,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0082.json
steer_long_term_plus16,16.0,True,40,validation,82,83,medium,5,Denver,New York,2,2,6300,True,json,,7533,521,34.777841329574585,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0083.json
steer_long_term_plus16,16.0,True,40,validation,83,84,medium,5,Greer,New York,2,2,3400,True,json,,6346,596,38.42702913284302,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0084.json
steer_long_term_plus16,16.0,True,40,validation,84,85,medium,5,Salt Lake City,Texas,2,8,12000,True,json,,6434,619,39.90446901321411,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0085.json
steer_long_term_plus16,16.0,True,40,validation,85,86,medium,5,Newark,Wisconsin,2,2,2700,True,json,,6440,505,32.98040843009949,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0086.json
steer_long_term_plus16,16.0,True,40,validation,86,87,medium,5,Omaha,Colorado,2,7,23400,True,json,,7273,603,39.607624530792236,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0087.json
steer_long_term_plus16,16.0,True,40,validation,87,88,medium,5,Syracuse,Georgia,2,2,2000,True,json,,6710,497,32.68072438240051,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0088.json
steer_long_term_plus16,16.0,True,40,validation,88,89,medium,5,Pittsburgh,Texas,2,7,16100,True,json,,9834,564,39.336663484573364,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0089.json
steer_long_term_plus16,16.0,True,40,validation,89,90,medium,5,Austin,Michigan,2,3,5900,True,json,,6466,529,34.45175218582153,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0090.json
steer_long_term_plus16,16.0,True,40,validation,90,91,medium,5,Omaha,Michigan,2,3,7500,True,json,,6411,644,41.407026529312134,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0091.json
steer_long_term_plus16,16.0,True,40,validation,91,92,medium,5,New Orleans,Florida,2,3,4200,True,json,,7325,507,33.74276375770569,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0092.json
steer_long_term_plus16,16.0,True,40,validation,92,93,medium,5,Durango,Texas,2,2,2300,True,json,,6345,525,34.115148305892944,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0093.json
steer_long_term_plus16,16.0,True,40,validation,93,94,medium,5,Richmond,Texas,2,2,6000,True,json,,6166,513,33.25973558425903,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0094.json
steer_long_term_plus16,16.0,True,40,validation,94,95,medium,5,Fayetteville,New York,2,8,6900,False,,"ValueError: Parsed JSON is dict, expected a list.",6253,609,39.12541890144348,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0095.json
steer_long_term_plus16,16.0,True,40,validation,95,96,medium,5,Missoula,Texas,2,5,7200,True,json,,6433,648,41.67269539833069,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0096.json
steer_long_term_plus16,16.0,True,40,validation,96,97,medium,5,Manhattan,Texas,2,3,3900,True,json,,7682,668,44.0252046585083,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0097.json
steer_long_term_plus16,16.0,True,40,validation,97,98,medium,5,Bloomington,Florida,2,4,15900,True,json,,6978,521,34.37761569023132,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0098.json
steer_long_term_plus16,16.0,True,40,validation,98,99,medium,5,Lake Charles,Texas,2,2,4600,True,json,,9647,511,35.85366344451904,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0099.json
steer_long_term_plus16,16.0,True,40,validation,99,100,medium,5,Myrtle Beach,Tennessee,2,4,5500,True,json,,5780,530,33.98901963233948,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0100.json
steer_long_term_plus16,16.0,True,40,validation,100,101,medium,7,Myrtle Beach,Michigan,3,2,8300,True,json,,8988,790,52.84795689582825,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0101.json
steer_long_term_plus16,16.0,True,40,validation,101,102,medium,7,Punta Gorda,Michigan,3,3,4400,True,json,,9624,888,59.63411903381348,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0102.json
steer_long_term_plus16,16.0,True,40,validation,102,103,medium,7,Greensboro,Georgia,3,3,4000,True,json,,10092,746,51.045419216156006,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0103.json
steer_long_term_plus16,16.0,True,40,validation,103,104,medium,7,Tulsa,Missouri,3,2,8800,True,json,,9708,874,58.787938356399536,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0104.json
steer_long_term_plus16,16.0,True,40,validation,104,105,medium,7,Monterey,Texas,3,4,15600,True,json,,9732,805,54.49957489967346,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0105.json
steer_long_term_plus16,16.0,True,40,validation,105,106,medium,7,Akron,Georgia,3,2,8900,True,json,,9747,783,53.12608337402344,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0106.json
steer_long_term_plus16,16.0,True,40,validation,106,107,medium,7,Washington,Indiana,3,5,23800,True,json,,9248,829,55.506404638290405,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0107.json
steer_long_term_plus16,16.0,True,40,validation,107,108,medium,7,Billings,Arizona,3,6,11700,True,json,,9871,936,62.892850399017334,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0108.json
steer_long_term_plus16,16.0,True,40,validation,108,109,medium,7,Harrisburg,Texas,3,2,4100,True,json,,8886,867,57.55636119842529,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0109.json
steer_long_term_plus16,16.0,True,40,validation,109,110,medium,7,Miami,California,3,2,7200,True,json,,10724,768,53.02122902870178,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0110.json
steer_long_term_plus16,16.0,True,40,validation,110,111,medium,7,Lexington,Texas,3,4,16800,True,json,,10700,755,52.18120360374451,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0111.json
steer_long_term_plus16,16.0,True,40,validation,111,112,medium,7,Washington,New York,3,2,5500,True,json,,10605,745,51.490509033203125,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0112.json
steer_long_term_plus16,16.0,True,40,validation,112,113,medium,7,Marquette,Michigan,3,5,14600,True,json,,9564,1324,87.12249970436096,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0113.json
steer_long_term_plus16,16.0,True,40,validation,113,114,medium,7,Rapid City,Colorado,3,7,16300,True,json,,9422,853,57.13671374320984,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0114.json
steer_long_term_plus16,16.0,True,40,validation,114,115,medium,7,Minneapolis,Texas,3,2,11900,True,json,,9264,794,53.29564166069031,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0115.json
steer_long_term_plus16,16.0,True,40,validation,115,116,medium,7,Provo,California,3,5,14900,True,json,,9714,834,56.25636386871338,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0116.json
steer_long_term_plus16,16.0,True,40,validation,116,117,medium,7,Rockford,Florida,3,8,17000,True,json,,11157,828,57.31881332397461,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0117.json
steer_long_term_plus16,16.0,True,40,validation,117,118,medium,7,St. Louis,Pennsylvania,3,2,7200,True,json,,9990,767,52.299232959747314,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0118.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/responses/response_0118.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_long_term_plus16/plans/plan_0118.json
