trace_id,case_index,gold,condition,pred,correct,confidence,wf_readout,bin
14,19,D,ablate_bottom3,D,1,0.999934196472168,0.9756227731704712,2
14,20,C,ablate_bottom3,D,0,0.9790036082267761,0.9404635429382324,0
14,21,B,ablate_bottom3,B,1,0.9790045022964478,0.9520243406295776,0
14,0,B,ablate_random3,A,0,0.5463496446609497,0.9467067718505859,0
14,1,B,ablate_random3,B,1,0.9282239079475403,0.9785003662109375,2
14,2,C,ablate_random3,C,1,0.9998811483383179,0.9609616994857788,0
14,3,E,ablate_random3,E,1,0.9981836676597595,0.9439518451690674,0
14,4,A,ablate_random3,A,1,0.999798595905304,0.9934078454971313,3
14,5,D,ablate_random3,D,1,0.9989823698997498,0.9982494115829468,3
14,6,B,ablate_random3,D,0,0.5304257273674011,0.9810189008712769,2
14,7,D,ablate_random3,A,0,0.9704435467720032,0.9663795232772827,1
14,8,C,ablate_random3,A,0,0.9923973679542542,0.9978193044662476,3
14,9,B,ablate_random3,B,1,0.9999071359634399,0.9726301431655884,1
14,10,C,ablate_random3,A,0,0.513416051864624,0.9967371225357056,3
14,11,D,ablate_random3,D,1,0.9865012764930725,1.0146734714508057,4
14,12,B,ablate_random3,C,0,0.7967298030853271,1.0123109817504883,4
14,13,C,ablate_random3,C,1,0.9729821085929871,1.0265482664108276,4
14,14,B,ablate_random3,A,0,0.9531069397926331,1.0027992725372314,4
14,15,D,ablate_random3,D,1,0.9995200634002686,0.9837884902954102,2
14,16,C,ablate_random3,B,0,0.872225821018219,0.9985710382461548,3
14,17,C,ablate_random3,C,1,0.9819292426109314,0.9916568994522095,3
14,18,E,ablate_random3,E,1,0.8901641368865967,0.9542597532272339,0
14,19,D,ablate_random3,D,1,0.9998925924301147,0.9756227731704712,2
14,20,C,ablate_random3,D,0,0.9456692337989807,0.9404635429382324,0
14,21,B,ablate_random3,B,1,0.9977402687072754,0.9520243406295776,0
15,0,D,no_ablation,D,1,0.41998371481895447,0.9636760950088501,1
15,1,A,no_ablation,A,1,0.9999932050704956,0.9966851472854614,3
15,2,A,no_ablation,A,1,0.9990399479866028,0.9725254774093628,1
15,3,B,no_ablation,B,1,0.9998795986175537,0.9716624021530151,1
15,4,A,no_ablation,A,1,0.9754157066345215,0.9477845430374146,0
15,5,A,no_ablation,A,1,0.9997183680534363,1.0131150484085083,4
15,6,B,no_ablation,A,0,0.998180627822876,0.9926553964614868,3
15,7,E,no_ablation,E,1,0.8009183406829834,0.9592258930206299,0
15,8,E,no_ablation,C,0,0.9680161476135254,1.0034756660461426,4
15,9,A,no_ablation,B,0,0.9982477426528931,1.0013291835784912,4
15,10,B,no_ablation,A,0,0.9943591952323914,0.9859422445297241,2
15,11,A,no_ablation,A,1,0.9784435033798218,1.0228551626205444,4
15,12,B,no_ablation,B,1,0.9336341023445129,1.0221436023712158,4
15,13,A,no_ablation,A,1,0.999874472618103,1.023301124572754,4
15,14,E,no_ablation,E,1,0.9868510365486145,0.9805296659469604,2
15,15,C,no_ablation,C,1,0.9997928738594055,1.001355767250061,4
15,16,A,no_ablation,A,1,0.9999457597732544,0.9873174428939819,3
15,17,A,no_ablation,A,1,0.9998186230659485,0.9763675928115845,2
15,18,A,no_ablation,A,1,0.9996083378791809,0.9991729259490967,4
15,19,B,no_ablation,E,0,0.9705865979194641,0.9746659994125366,1
15,20,A,no_ablation,A,1,0.9999934434890747,0.9697884321212769,1
15,21,A,no_ablation,C,0,0.9797833561897278,0.9768381118774414,2
15,22,E,no_ablation,A,0,0.9962422847747803,0.9603041410446167,0
15,0,D,ablate_top1,D,1,0.44975176453590393,0.9636760950088501,1
15,1,A,ablate_top1,A,1,0.9999935626983643,0.9966851472854614,3
15,2,A,ablate_top1,A,1,0.9991745352745056,0.9725254774093628,1
15,3,B,ablate_top1,B,1,0.9998760223388672,0.9716624021530151,1
15,4,A,ablate_top1,A,1,0.9768072962760925,0.9477845430374146,0
15,5,A,ablate_top1,A,1,0.9997456669807434,1.0131150484085083,4
15,6,B,ablate_top1,A,0,0.9975926280021667,0.9926553964614868,3
15,7,E,ablate_top1,E,1,0.7434594631195068,0.9592258930206299,0
15,8,E,ablate_top1,C,0,0.9646528959274292,1.0034756660461426,4
15,9,A,ablate_top1,B,0,0.9981398582458496,1.0013291835784912,4
15,10,B,ablate_top1,A,0,0.9932352900505066,0.9859422445297241,2
15,11,A,ablate_top1,A,1,0.9786096811294556,1.0228551626205444,4
15,12,B,ablate_top1,B,1,0.9340821504592896,1.0221436023712158,4
15,13,A,ablate_top1,A,1,0.9999030828475952,1.023301124572754,4
15,14,E,ablate_top1,E,1,0.9908024072647095,0.9805296659469604,2
15,15,C,ablate_top1,C,1,0.9998071789741516,1.001355767250061,4
15,16,A,ablate_top1,A,1,0.9999548196792603,0.9873174428939819,3
15,17,A,ablate_top1,A,1,0.9997815489768982,0.9763675928115845,2
15,18,A,ablate_top1,A,1,0.9996421337127686,0.9991729259490967,4
15,19,B,ablate_top1,E,0,0.9644150137901306,0.9746659994125366,1
15,20,A,ablate_top1,A,1,0.9999939203262329,0.9697884321212769,1
15,21,A,ablate_top1,C,0,0.9794712662696838,0.9768381118774414,2
15,22,E,ablate_top1,A,0,0.993252694606781,0.9603041410446167,0
15,0,D,ablate_top3,D,1,0.4516136050224304,0.9636760950088501,1
15,1,A,ablate_top3,A,1,0.9999934434890747,0.9966851472854614,3
15,2,A,ablate_top3,A,1,0.9990369081497192,0.9725254774093628,1
15,3,B,ablate_top3,B,1,0.9998109936714172,0.9716624021530151,1
15,4,A,ablate_top3,A,1,0.9602265357971191,0.9477845430374146,0
15,5,A,ablate_top3,A,1,0.9997277855873108,1.0131150484085083,4
15,6,B,ablate_top3,A,0,0.9976678490638733,0.9926553964614868,3
15,7,E,ablate_top3,E,1,0.6737231612205505,0.9592258930206299,0
15,8,E,ablate_top3,C,0,0.9742153882980347,1.0034756660461426,4
15,9,A,ablate_top3,B,0,0.9967646598815918,1.0013291835784912,4
15,10,B,ablate_top3,A,0,0.9943759441375732,0.9859422445297241,2
15,11,A,ablate_top3,A,1,0.9814753532409668,1.0228551626205444,4
15,12,B,ablate_top3,B,1,0.9718669056892395,1.0221436023712158,4
15,13,A,ablate_top3,A,1,0.9999053478240967,1.023301124572754,4
15,14,E,ablate_top3,E,1,0.9911943674087524,0.9805296659469604,2
15,15,C,ablate_top3,C,1,0.9997281432151794,1.001355767250061,4
15,16,A,ablate_top3,A,1,0.9999608993530273,0.9873174428939819,3
15,17,A,ablate_top3,A,1,0.9997835755348206,0.9763675928115845,2
15,18,A,ablate_top3,A,1,0.9996263980865479,0.9991729259490967,4
15,19,B,ablate_top3,E,0,0.9695548415184021,0.9746659994125366,1
15,20,A,ablate_top3,A,1,0.999994158744812,0.9697884321212769,1
15,21,A,ablate_top3,C,0,0.9546186327934265,0.9768381118774414,2
15,22,E,ablate_top3,A,0,0.9888278245925903,0.9603041410446167,0
15,0,D,ablate_top5,D,1,0.47901520133018494,0.9636760950088501,1
15,1,A,ablate_top5,A,1,0.9999936819076538,0.9966851472854614,3
15,2,A,ablate_top5,A,1,0.9990322589874268,0.9725254774093628,1
15,3,B,ablate_top5,B,1,0.9998145699501038,0.9716624021530151,1
15,4,A,ablate_top5,A,1,0.9646691679954529,0.9477845430374146,0
15,5,A,ablate_top5,A,1,0.9997571110725403,1.0131150484085083,4
15,6,B,ablate_top5,A,0,0.9975183010101318,0.9926553964614868,3
15,7,E,ablate_top5,E,1,0.9251946210861206,0.9592258930206299,0
15,8,E,ablate_top5,C,0,0.9587653279304504,1.0034756660461426,4
15,9,A,ablate_top5,B,0,0.996122419834137,1.0013291835784912,4
15,10,B,ablate_top5,A,0,0.9902371764183044,0.9859422445297241,2
15,11,A,ablate_top5,A,1,0.9474269151687622,1.0228551626205444,4
15,12,B,ablate_top5,B,1,0.9868741631507874,1.0221436023712158,4
15,13,A,ablate_top5,A,1,0.9998984336853027,1.023301124572754,4
15,14,E,ablate_top5,E,1,0.9900689721107483,0.9805296659469604,2
15,15,C,ablate_top5,C,1,0.9997064471244812,1.001355767250061,4
15,16,A,ablate_top5,A,1,0.999947190284729,0.9873174428939819,3
15,17,A,ablate_top5,A,1,0.9997406601905823,0.9763675928115845,2
15,18,A,ablate_top5,A,1,0.99952232837677,0.9991729259490967,4
15,19,B,ablate_top5,E,0,0.9261842370033264,0.9746659994125366,1
15,20,A,ablate_top5,A,1,0.9999932050704956,0.9697884321212769,1
15,21,A,ablate_top5,C,0,0.9584630131721497,0.9768381118774414,2
15,22,E,ablate_top5,A,0,0.9746001958847046,0.9603041410446167,0
15,0,D,ablate_bottom3,D,1,0.39145779609680176,0.9636760950088501,1
15,1,A,ablate_bottom3,A,1,0.9999939203262329,0.9966851472854614,3
15,2,A,ablate_bottom3,A,1,0.9989790916442871,0.9725254774093628,1
15,3,B,ablate_bottom3,B,1,0.9998655319213867,0.9716624021530151,1
15,4,A,ablate_bottom3,A,1,0.9625598192214966,0.9477845430374146,0
15,5,A,ablate_bottom3,A,1,0.9997374415397644,1.0131150484085083,4
15,6,B,ablate_bottom3,A,0,0.9985748529434204,0.9926553964614868,3
15,7,E,ablate_bottom3,E,1,0.9360553622245789,0.9592258930206299,0
15,8,E,ablate_bottom3,C,0,0.870881199836731,1.0034756660461426,4
15,9,A,ablate_bottom3,B,0,0.9982536435127258,1.0013291835784912,4
15,10,B,ablate_bottom3,A,0,0.9945148229598999,0.9859422445297241,2
15,11,A,ablate_bottom3,A,1,0.9871509075164795,1.0228551626205444,4
15,12,B,ablate_bottom3,B,1,0.9978941082954407,1.0221436023712158,4
15,13,A,ablate_bottom3,A,1,0.9999339580535889,1.023301124572754,4
15,14,E,ablate_bottom3,E,1,0.9761450886726379,0.9805296659469604,2
15,15,C,ablate_bottom3,C,1,0.999830961227417,1.001355767250061,4
15,16,A,ablate_bottom3,A,1,0.9999604225158691,0.9873174428939819,3
15,17,A,ablate_bottom3,A,1,0.9998522996902466,0.9763675928115845,2
15,18,A,ablate_bottom3,A,1,0.9996669292449951,0.9991729259490967,4
15,19,B,ablate_bottom3,E,0,0.9907839298248291,0.9746659994125366,1
15,20,A,ablate_bottom3,A,1,0.9999922513961792,0.9697884321212769,1
15,21,A,ablate_bottom3,C,0,0.9721661806106567,0.9768381118774414,2
15,22,E,ablate_bottom3,A,0,0.9987013339996338,0.9603041410446167,0
15,0,D,ablate_random3,D,1,0.408574640750885,0.9636760950088501,1
15,1,A,ablate_random3,A,1,0.9999943971633911,0.9966851472854614,3
15,2,A,ablate_random3,A,1,0.9992050528526306,0.9725254774093628,1
15,3,B,ablate_random3,B,1,0.9998472929000854,0.9716624021530151,1
15,4,A,ablate_random3,A,1,0.8990020751953125,0.9477845430374146,0
15,5,A,ablate_random3,A,1,0.9996678829193115,1.0131150484085083,4
15,6,B,ablate_random3,A,0,0.9978049397468567,0.9926553964614868,3
15,7,E,ablate_random3,C,0,0.7676677107810974,0.9592258930206299,0
15,8,E,ablate_random3,C,0,0.9545155167579651,1.0034756660461426,4
15,9,A,ablate_random3,B,0,0.997624933719635,1.0013291835784912,4
15,10,B,ablate_random3,A,0,0.9923478364944458,0.9859422445297241,2
15,11,A,ablate_random3,A,1,0.9825267195701599,1.0228551626205444,4
15,12,B,ablate_random3,B,1,0.9918460249900818,1.0221436023712158,4
15,13,A,ablate_random3,A,1,0.9999351501464844,1.023301124572754,4
15,14,E,ablate_random3,E,1,0.9888684749603271,0.9805296659469604,2
15,15,C,ablate_random3,C,1,0.9997401833534241,1.001355767250061,4
15,16,A,ablate_random3,A,1,0.9999597072601318,0.9873174428939819,3
15,17,A,ablate_random3,A,1,0.9998550415039062,0.9763675928115845,2
15,18,A,ablate_random3,A,1,0.9996532201766968,0.9991729259490967,4
15,19,B,ablate_random3,E,0,0.961565375328064,0.9746659994125366,1
15,20,A,ablate_random3,A,1,0.9999966621398926,0.9697884321212769,1
15,21,A,ablate_random3,C,0,0.9535200595855713,0.9768381118774414,2
15,22,E,ablate_random3,A,0,0.9965787529945374,0.9603041410446167,0
