trace_id,case_index,gold,condition,pred,correct,confidence
14,20,C,early_L10_L20_L30,D,0,0.5460886359214783
14,21,B,early_L10_L20_L30,B,1,0.9938421249389648
14,0,B,late_L10_L20_L30,A,0,0.4670451879501343
14,1,B,late_L10_L20_L30,B,1,0.9819620251655579
14,2,C,late_L10_L20_L30,C,1,0.9999399185180664
14,3,E,late_L10_L20_L30,E,1,0.9980085492134094
14,4,A,late_L10_L20_L30,A,1,0.9997174143791199
14,5,D,late_L10_L20_L30,D,1,0.9992604851722717
14,6,B,late_L10_L20_L30,D,0,0.8732576966285706
14,7,D,late_L10_L20_L30,A,0,0.742824912071228
14,8,C,late_L10_L20_L30,A,0,0.9146739840507507
14,9,B,late_L10_L20_L30,B,1,0.999931812286377
14,10,C,late_L10_L20_L30,A,0,0.5750822424888611
14,11,D,late_L10_L20_L30,D,1,0.9879692792892456
14,12,B,late_L10_L20_L30,C,0,0.9109294414520264
14,13,C,late_L10_L20_L30,C,1,0.9663807153701782
14,14,B,late_L10_L20_L30,A,0,0.9141232371330261
14,15,D,late_L10_L20_L30,D,1,0.9996263980865479
14,16,C,late_L10_L20_L30,B,0,0.8478832840919495
14,17,C,late_L10_L20_L30,C,1,0.9688697457313538
14,18,E,late_L10_L20_L30,E,1,0.9686816930770874
14,19,D,late_L10_L20_L30,D,1,0.9999345541000366
14,20,C,late_L10_L20_L30,D,0,0.5615763068199158
14,21,B,late_L10_L20_L30,B,1,0.9922584891319275
14,0,B,early_all_late,A,0,0.553554117679596
14,1,B,early_all_late,B,1,0.9755138158798218
14,2,C,early_all_late,C,1,0.9999395608901978
14,3,E,early_all_late,E,1,0.9978014826774597
14,4,A,early_all_late,A,1,0.9996607303619385
14,5,D,early_all_late,D,1,0.9992374181747437
14,6,B,early_all_late,D,0,0.8982763886451721
14,7,D,early_all_late,A,0,0.8593704700469971
14,8,C,early_all_late,A,0,0.8374601602554321
14,9,B,early_all_late,B,1,0.9999325275421143
14,10,C,early_all_late,A,0,0.6202636361122131
14,11,D,early_all_late,D,1,0.9883971810340881
14,12,B,early_all_late,C,0,0.8608249425888062
14,13,C,early_all_late,C,1,0.9790492057800293
14,14,B,early_all_late,A,0,0.9211350083351135
14,15,D,early_all_late,D,1,0.9995844960212708
14,16,C,early_all_late,B,0,0.9114816188812256
14,17,C,early_all_late,C,1,0.9654427766799927
14,18,E,early_all_late,E,1,0.964762270450592
14,19,D,early_all_late,D,1,0.9999350309371948
14,20,C,early_all_late,D,0,0.5614686012268066
14,21,B,early_all_late,B,1,0.9940173625946045
14,0,B,late_all_late,A,0,0.4679994285106659
14,1,B,late_all_late,B,1,0.9808211326599121
14,2,C,late_all_late,C,1,0.9999361038208008
14,3,E,late_all_late,E,1,0.9979444146156311
14,4,A,late_all_late,A,1,0.9997084736824036
14,5,D,late_all_late,D,1,0.9992660880088806
14,6,B,late_all_late,D,0,0.8799905180931091
14,7,D,late_all_late,A,0,0.7428351044654846
14,8,C,late_all_late,A,0,0.9146739840507507
14,9,B,late_all_late,B,1,0.9999327659606934
14,10,C,late_all_late,A,0,0.5752206444740295
14,11,D,late_all_late,D,1,0.988089382648468
14,12,B,late_all_late,C,0,0.9109294414520264
14,13,C,late_all_late,C,1,0.9643068909645081
14,14,B,late_all_late,A,0,0.9144882559776306
14,15,D,late_all_late,D,1,0.9996280670166016
14,16,C,late_all_late,B,0,0.8478834629058838
14,17,C,late_all_late,C,1,0.9648711085319519
14,18,E,late_all_late,E,1,0.9687433242797852
14,19,D,late_all_late,D,1,0.9999357461929321
14,20,C,late_all_late,D,0,0.5615808963775635
14,21,B,late_all_late,B,1,0.9922584891319275
15,0,D,no_steer,D,1,0.4389604926109314
15,1,A,no_steer,A,1,0.9999933242797852
15,2,A,no_steer,A,1,0.9991298317909241
15,3,B,no_steer,B,1,0.9998902082443237
15,4,A,no_steer,A,1,0.9686942100524902
15,5,A,no_steer,A,1,0.9997170567512512
15,6,B,no_steer,A,0,0.9987049102783203
15,7,E,no_steer,E,1,0.7876898050308228
15,8,E,no_steer,C,0,0.9603633880615234
15,9,A,no_steer,B,0,0.9986717700958252
15,10,B,no_steer,A,0,0.9943749904632568
15,11,A,no_steer,A,1,0.9818779826164246
15,12,B,no_steer,B,1,0.9751434326171875
15,13,A,no_steer,A,1,0.9998821020126343
15,14,E,no_steer,E,1,0.9920067191123962
15,15,C,no_steer,C,1,0.9998204112052917
15,16,A,no_steer,A,1,0.9999309778213501
15,17,A,no_steer,A,1,0.9998772144317627
15,18,A,no_steer,A,1,0.9995667338371277
15,19,B,no_steer,E,0,0.96774822473526
15,20,A,no_steer,A,1,0.9999916553497314
15,21,A,no_steer,C,0,0.9809753894805908
15,22,E,no_steer,A,0,0.9972098469734192
15,0,D,early_L10,D,1,0.4385238289833069
15,1,A,early_L10,A,1,0.9999936819076538
15,2,A,early_L10,A,1,0.999090313911438
15,3,B,early_L10,B,1,0.9998902082443237
15,4,A,early_L10,A,1,0.966772735118866
15,5,A,early_L10,A,1,0.999718964099884
15,6,B,early_L10,A,0,0.9984412789344788
15,7,E,early_L10,E,1,0.8172035813331604
15,8,E,early_L10,C,0,0.9588274955749512
15,9,A,early_L10,B,0,0.9986697435379028
15,10,B,early_L10,A,0,0.9951643943786621
15,11,A,early_L10,A,1,0.9797001481056213
15,12,B,early_L10,B,1,0.9885233044624329
15,13,A,early_L10,A,1,0.9998668432235718
15,14,E,early_L10,E,1,0.9912671446800232
15,15,C,early_L10,C,1,0.9997971653938293
15,16,A,early_L10,A,1,0.9999234676361084
15,17,A,early_L10,A,1,0.9998728036880493
15,18,A,early_L10,A,1,0.9995369911193848
15,19,B,early_L10,E,0,0.9639061093330383
15,20,A,early_L10,A,1,0.999991774559021
15,21,A,early_L10,C,0,0.9829888939857483
15,22,E,early_L10,A,0,0.997585654258728
15,0,D,late_L10,D,1,0.45036938786506653
15,1,A,late_L10,A,1,0.9999938011169434
15,2,A,late_L10,A,1,0.9992818236351013
15,3,B,late_L10,B,1,0.9998902082443237
15,4,A,late_L10,A,1,0.9754074215888977
15,5,A,late_L10,A,1,0.9997267127037048
15,6,B,late_L10,A,0,0.9985798597335815
15,7,E,late_L10,E,1,0.9016277194023132
15,8,E,late_L10,C,0,0.9603018164634705
15,9,A,late_L10,B,0,0.9987485408782959
15,10,B,late_L10,A,0,0.9954648613929749
15,11,A,late_L10,A,1,0.9810778498649597
15,12,B,late_L10,B,1,0.9791825413703918
15,13,A,late_L10,A,1,0.9998902082443237
15,14,E,late_L10,E,1,0.9906457662582397
15,15,C,late_L10,C,1,0.9998195767402649
15,16,A,late_L10,A,1,0.9999403953552246
15,17,A,late_L10,A,1,0.9998774528503418
15,18,A,late_L10,A,1,0.9995126724243164
15,19,B,late_L10,E,0,0.97385174036026
15,20,A,late_L10,A,1,0.9999922513961792
15,21,A,late_L10,C,0,0.9823012351989746
15,22,E,late_L10,A,0,0.9972223043441772
15,0,D,early_L10_L20,D,1,0.43434619903564453
15,1,A,early_L10_L20,A,1,0.9999951124191284
15,2,A,early_L10_L20,A,1,0.9991807341575623
15,3,B,early_L10_L20,B,1,0.9998759031295776
15,4,A,early_L10_L20,A,1,0.9625389575958252
15,5,A,early_L10_L20,A,1,0.9997348189353943
15,6,B,early_L10_L20,A,0,0.9985804557800293
15,7,E,early_L10_L20,E,1,0.7719059586524963
15,8,E,early_L10_L20,C,0,0.9617550373077393
15,9,A,early_L10_L20,B,0,0.9987875819206238
15,10,B,early_L10_L20,A,0,0.9948610663414001
15,11,A,early_L10_L20,A,1,0.9777251482009888
15,12,B,early_L10_L20,B,1,0.9833171963691711
15,13,A,early_L10_L20,A,1,0.9998862743377686
15,14,E,early_L10_L20,E,1,0.9932130575180054
15,15,C,early_L10_L20,C,1,0.9998010993003845
15,16,A,early_L10_L20,A,1,0.999927282333374
15,17,A,early_L10_L20,A,1,0.9998613595962524
15,18,A,early_L10_L20,A,1,0.9995982050895691
15,19,B,early_L10_L20,E,0,0.9662717580795288
15,20,A,early_L10_L20,A,1,0.9999926090240479
15,21,A,early_L10_L20,C,0,0.9836229681968689
15,22,E,early_L10_L20,A,0,0.9971309304237366
15,0,D,late_L10_L20,D,1,0.4455626606941223
15,1,A,late_L10_L20,A,1,0.9999935626983643
15,2,A,late_L10_L20,A,1,0.9993163347244263
15,3,B,late_L10_L20,B,1,0.9998865127563477
15,4,A,late_L10_L20,A,1,0.9753904938697815
15,5,A,late_L10_L20,A,1,0.9997352957725525
15,6,B,late_L10_L20,A,0,0.9986233711242676
15,7,E,late_L10_L20,E,1,0.9134587049484253
15,8,E,late_L10_L20,C,0,0.9562625885009766
15,9,A,late_L10_L20,B,0,0.9987502098083496
15,10,B,late_L10_L20,A,0,0.9945449829101562
15,11,A,late_L10_L20,A,1,0.9818850159645081
15,12,B,late_L10_L20,B,1,0.9802879095077515
15,13,A,late_L10_L20,A,1,0.9998832941055298
15,14,E,late_L10_L20,E,1,0.9911961555480957
15,15,C,late_L10_L20,C,1,0.9998301267623901
15,16,A,late_L10_L20,A,1,0.9999327659606934
15,17,A,late_L10_L20,A,1,0.9998767375946045
15,18,A,late_L10_L20,A,1,0.9995278120040894
15,19,B,late_L10_L20,E,0,0.9637128710746765
15,20,A,late_L10_L20,A,1,0.9999920129776001
15,21,A,late_L10_L20,C,0,0.9827167987823486
15,22,E,late_L10_L20,A,0,0.9971542358398438
15,0,D,early_L10_L20_L30,D,1,0.4105774462223053
15,1,A,early_L10_L20_L30,A,1,0.9999939203262329
15,2,A,early_L10_L20_L30,A,1,0.9991624355316162
15,3,B,early_L10_L20_L30,B,1,0.9998776912689209
15,4,A,early_L10_L20_L30,A,1,0.9667626023292542
15,5,A,early_L10_L20_L30,A,1,0.9996942281723022
15,6,B,early_L10_L20_L30,A,0,0.9983921647071838
15,7,E,early_L10_L20_L30,E,1,0.7693095207214355
15,8,E,early_L10_L20_L30,C,0,0.9598785638809204
15,9,A,early_L10_L20_L30,B,0,0.9986281394958496
15,10,B,early_L10_L20_L30,A,0,0.9941799640655518
15,11,A,early_L10_L20_L30,A,1,0.977084755897522
15,12,B,early_L10_L20_L30,B,1,0.9832859635353088
15,13,A,early_L10_L20_L30,A,1,0.9998631477355957
15,14,E,early_L10_L20_L30,E,1,0.9927090406417847
15,15,C,early_L10_L20_L30,C,1,0.9997816681861877
15,16,A,early_L10_L20_L30,A,1,0.9999186992645264
15,17,A,early_L10_L20_L30,A,1,0.9998639822006226
15,18,A,early_L10_L20_L30,A,1,0.9995367527008057
15,19,B,early_L10_L20_L30,E,0,0.9622119665145874
15,20,A,early_L10_L20_L30,A,1,0.9999902248382568
15,21,A,early_L10_L20_L30,C,0,0.9809539318084717
15,22,E,early_L10_L20_L30,A,0,0.9971615076065063
15,0,D,late_L10_L20_L30,D,1,0.4332596957683563
15,1,A,late_L10_L20_L30,A,1,0.9999934434890747
15,2,A,late_L10_L20_L30,A,1,0.9993330836296082
15,3,B,late_L10_L20_L30,B,1,0.9998918771743774
15,4,A,late_L10_L20_L30,A,1,0.9768432378768921
15,5,A,late_L10_L20_L30,A,1,0.9997300505638123
15,6,B,late_L10_L20_L30,A,0,0.9987070560455322
15,7,E,late_L10_L20_L30,E,1,0.912046492099762
15,8,E,late_L10_L20_L30,C,0,0.9535018801689148
15,9,A,late_L10_L20_L30,B,0,0.9987886548042297
15,10,B,late_L10_L20_L30,A,0,0.994545578956604
15,11,A,late_L10_L20_L30,A,1,0.9821726679801941
15,12,B,late_L10_L20_L30,B,1,0.9813535213470459
15,13,A,late_L10_L20_L30,A,1,0.999876856803894
15,14,E,late_L10_L20_L30,E,1,0.9909262657165527
15,15,C,late_L10_L20_L30,C,1,0.9998303651809692
15,16,A,late_L10_L20_L30,A,1,0.99993896484375
15,17,A,late_L10_L20_L30,A,1,0.9998769760131836
15,18,A,late_L10_L20_L30,A,1,0.9995294809341431
15,19,B,late_L10_L20_L30,E,0,0.9637138843536377
15,20,A,late_L10_L20_L30,A,1,0.999991774559021
15,21,A,late_L10_L20_L30,C,0,0.9816411137580872
15,22,E,late_L10_L20_L30,A,0,0.9971781969070435
15,0,D,early_all_late,D,1,0.41495856642723083
15,1,A,early_all_late,A,1,0.9999942779541016
15,2,A,early_all_late,A,1,0.9991891980171204
15,3,B,early_all_late,B,1,0.9998759031295776
15,4,A,early_all_late,A,1,0.9667676687240601
15,5,A,early_all_late,A,1,0.9997376799583435
15,6,B,early_all_late,A,0,0.9985806941986084
15,7,E,early_all_late,E,1,0.7703027725219727
15,8,E,early_all_late,C,0,0.9604529738426208
15,9,A,early_all_late,B,0,0.9985877275466919
15,10,B,early_all_late,A,0,0.9946976900100708
15,11,A,early_all_late,A,1,0.9785881042480469
15,12,B,early_all_late,B,1,0.9832981824874878
15,13,A,early_all_late,A,1,0.9998852014541626
15,14,E,early_all_late,E,1,0.9924856424331665
15,15,C,early_all_late,C,1,0.9997827410697937
15,16,A,early_all_late,A,1,0.9999189376831055
15,17,A,early_all_late,A,1,0.9998728036880493
15,18,A,early_all_late,A,1,0.9995518326759338
15,19,B,early_all_late,E,0,0.9619540572166443
15,20,A,early_all_late,A,1,0.9999905824661255
15,21,A,early_all_late,C,0,0.9822843074798584
15,22,E,early_all_late,A,0,0.9971516728401184
15,0,D,late_all_late,D,1,0.4342042803764343
15,1,A,late_all_late,A,1,0.9999934434890747
15,2,A,late_all_late,A,1,0.9993337988853455
15,3,B,late_all_late,B,1,0.9998918771743774
15,4,A,late_all_late,A,1,0.9768438935279846
15,5,A,late_all_late,A,1,0.9997383952140808
15,6,B,late_all_late,A,0,0.9987071752548218
15,7,E,late_all_late,E,1,0.912046492099762
15,8,E,late_all_late,C,0,0.9535018801689148
15,9,A,late_all_late,B,0,0.9988258481025696
15,10,B,late_all_late,A,0,0.9948720335960388
15,11,A,late_all_late,A,1,0.9821793437004089
15,12,B,late_all_late,B,1,0.9813539981842041
15,13,A,late_all_late,A,1,0.999876856803894
15,14,E,late_all_late,E,1,0.9909988641738892
15,15,C,late_all_late,C,1,0.9998199343681335
15,16,A,late_all_late,A,1,0.99993896484375
15,17,A,late_all_late,A,1,0.9998772144317627
15,18,A,late_all_late,A,1,0.9995431900024414
15,19,B,late_all_late,E,0,0.9637144207954407
15,20,A,late_all_late,A,1,0.999991774559021
15,21,A,late_all_late,C,0,0.9816411137580872
15,22,E,late_all_late,A,0,0.9972255825996399
