depth,probe,turn,kind,n_tokens,ctx_tokens,share
21,36,40,filler_a,1,1961,0.0006815916157198593
21,36,41,filler_q,45,1961,0.018344259478212166
21,36,42,filler_a,1,1961,0.0012875393613474319
21,36,43,probe,248,1961,0.2157829842421961
21,37,0,system,48,2018,0.04440985711972708
21,37,1,filler_q,50,2018,0.007840799679740832
21,37,2,filler_a,1,2018,0.0007101370768085189
21,37,3,filler_q,57,2018,0.005704249278683068
21,37,4,filler_a,1,2018,0.00044740998077466885
21,37,5,filler_q,73,2018,0.006131399978930099
21,37,6,filler_a,1,2018,0.000318398251084554
21,37,7,filler_q,90,2018,0.010988305377392484
21,37,8,filler_a,1,2018,0.0005209825046240693
21,37,9,filler_q,62,2018,0.012388707592893011
21,37,10,filler_a,1,2018,0.00028299443594639054
21,37,11,filler_q,49,2018,0.004184865799876425
21,37,12,filler_a,1,2018,0.0003292375887128184
21,37,13,filler_q,80,2018,0.0064320757262441575
21,37,14,filler_a,1,2018,0.00024575271322915533
21,37,15,filler_q,44,2018,0.004017131128777329
21,37,16,filler_a,1,2018,0.00021319421425757164
21,37,17,filler_q,79,2018,0.010806105401983679
21,37,18,filler_a,1,2018,0.0002821694730796201
21,37,19,filler_q,43,2018,0.004399480482208229
21,37,20,filler_a,1,2018,0.0005453108983682826
21,37,21,filler_q,47,2018,0.004534996579583783
21,37,22,filler_a,1,2018,0.000246646295369016
21,37,23,filler_q,49,2018,0.010164118410019185
21,37,24,filler_a,1,2018,0.0003005146922301695
21,37,25,filler_q,78,2018,0.008779612821131433
21,37,26,filler_a,1,2018,0.0002978076059503528
21,37,27,filler_q,85,2018,0.0119257717962995
21,37,28,filler_a,1,2018,0.0005570813976147559
21,37,29,filler_q,83,2018,0.009462337288334233
21,37,30,filler_a,1,2018,0.0003408744929526643
21,37,31,filler_q,73,2018,0.01013955225426244
21,37,32,filler_a,1,2018,0.0003953270622453135
21,37,33,filler_q,62,2018,0.00816495477329049
21,37,34,filler_a,1,2018,0.00033090104176429144
21,37,35,filler_q,88,2018,0.012266968698156688
21,37,36,filler_a,1,2018,0.0005087940104487251
21,37,37,filler_q,79,2018,0.018201226339627397
21,37,38,filler_a,1,2018,0.0005354100962862776
21,37,39,filler_q,59,2018,0.014758900012648013
21,37,40,filler_a,1,2018,0.0007427302619425432
21,37,41,filler_q,45,2018,0.016960930033867783
21,37,42,filler_a,1,2018,0.0010412583717779311
21,37,43,probe,305,2018,0.21948193500065827
21,38,0,system,48,1998,0.04201031263081724
21,38,1,filler_q,50,1998,0.007983809503682568
21,38,2,filler_a,1,1998,0.0008092741035869652
21,38,3,filler_q,57,1998,0.005638799130609024
21,38,4,filler_a,1,1998,0.0004024036395077998
21,38,5,filler_q,73,1998,0.005882945525454944
21,38,6,filler_a,1,1998,0.0003059847839592215
21,38,7,filler_q,90,1998,0.01070395118542563
21,38,8,filler_a,1,1998,0.0005462893914600901
21,38,9,filler_q,62,1998,0.012189672794983536
21,38,10,filler_a,1,1998,0.00032218180935604285
21,38,11,filler_q,49,1998,0.004144805997118695
21,38,12,filler_a,1,1998,0.00035574369477760746
21,38,13,filler_q,80,1998,0.0062983393028648305
21,38,14,filler_a,1,1998,0.00024842853066257766
21,38,15,filler_q,44,1998,0.0038961958407039976
21,38,16,filler_a,1,1998,0.00019858596740901616
21,38,17,filler_q,79,1998,0.010994316594200804
21,38,18,filler_a,1,1998,0.0002860608572868206
21,38,19,filler_q,43,1998,0.004331232742210034
21,38,20,filler_a,1,1998,0.0005280850697805532
21,38,21,filler_q,47,1998,0.004171541936355855
21,38,22,filler_a,1,1998,0.00023507805196297825
21,38,23,filler_q,49,1998,0.010235597492965098
21,38,24,filler_a,1,1998,0.00031073008374673394
21,38,25,filler_q,78,1998,0.008336604651497936
21,38,26,filler_a,1,1998,0.0002938271772889426
21,38,27,filler_q,85,1998,0.011552975072119498
21,38,28,filler_a,1,1998,0.0006249000294540857
21,38,29,filler_q,83,1998,0.009277956329571957
21,38,30,filler_a,1,1998,0.0003431450446625354
21,38,31,filler_q,73,1998,0.009922627093139624
21,38,32,filler_a,1,1998,0.0003836957790523468
21,38,33,filler_q,62,1998,0.008194015968779667
21,38,34,filler_a,1,1998,0.00031734798599941357
21,38,35,filler_q,88,1998,0.012489883844992278
21,38,36,filler_a,1,1998,0.0005141182605917921
21,38,37,filler_q,79,1998,0.017929979028110665
21,38,38,filler_a,1,1998,0.0005625208447634644
21,38,39,filler_q,59,1998,0.014348058460244673
21,38,40,filler_a,1,1998,0.000712364424198933
21,38,41,filler_q,45,1998,0.017167228681152835
21,38,42,filler_a,1,1998,0.001216267257123621
21,38,43,probe,285,1998,0.22659647062619115
21,39,0,system,48,1915,0.039635907556715894
21,39,1,filler_q,50,1915,0.008269151648450915
21,39,2,filler_a,1,1915,0.0009552332454323916
21,39,3,filler_q,57,1915,0.0057958929181833145
21,39,4,filler_a,1,1915,0.00044772100870802453
21,39,5,filler_q,73,1915,0.006104044557297539
21,39,6,filler_a,1,1915,0.00037902276997024204
21,39,7,filler_q,90,1915,0.011803749321977114
21,39,8,filler_a,1,1915,0.0005577006272870748
21,39,9,filler_q,62,1915,0.01369066751789827
21,39,10,filler_a,1,1915,0.0003654353079619582
21,39,11,filler_q,49,1915,0.004243441507167711
21,39,12,filler_a,1,1915,0.0003925159335498911
21,39,13,filler_q,80,1915,0.006651737656752754
21,39,14,filler_a,1,1915,0.00026168876622873204
21,39,15,filler_q,44,1915,0.004036881586362867
21,39,16,filler_a,1,1915,0.00026071248626205885
21,39,17,filler_q,79,1915,0.012193923888402125
21,39,18,filler_a,1,1915,0.0003588366193388891
21,39,19,filler_q,43,1915,0.004250225631358871
21,39,20,filler_a,1,1915,0.0005939288654329466
21,39,21,filler_q,47,1915,0.004313095754896801
21,39,22,filler_a,1,1915,0.00029321618222201873
21,39,23,filler_q,49,1915,0.011530688024415037
21,39,24,filler_a,1,1915,0.0004365386275588533
21,39,25,filler_q,78,1915,0.008825279513258621
21,39,26,filler_a,1,1915,0.00031719771522798704
21,39,27,filler_q,85,1915,0.012320996808527607
21,39,28,filler_a,1,1915,0.0007237713965818808
21,39,29,filler_q,83,1915,0.009561087065019791
21,39,30,filler_a,1,1915,0.00034479599244065316
21,39,31,filler_q,73,1915,0.010500969939393201
21,39,32,filler_a,1,1915,0.00039353842417821396
21,39,33,filler_q,62,1915,0.007884060238161794
21,39,34,filler_a,1,1915,0.0003551286056346676
21,39,35,filler_q,88,1915,0.012347799431339013
21,39,36,filler_a,1,1915,0.0005318964197340275
21,39,37,filler_q,79,1915,0.018215280719456217
21,39,38,filler_a,1,1915,0.00046179263462230863
21,39,39,filler_q,59,1915,0.014626753948491
21,39,40,filler_a,1,1915,0.0006795312267248964
21,39,41,filler_q,45,1915,0.01891149535705594
21,39,42,filler_a,1,1915,0.0012263630843571682
21,39,43,probe,202,1915,0.1980173916572312
28,0,0,system,48,2454,0.039764689908402095
28,0,1,filler_q,50,2454,0.008621884155470022
28,0,2,filler_a,1,2454,0.0009692427181672745
28,0,3,filler_q,57,2454,0.0055056787984970055
28,0,4,filler_a,1,2454,0.00036903092140207737
28,0,5,filler_q,73,2454,0.005755855737029831
28,0,6,filler_a,1,2454,0.0003357877740867696
28,0,7,filler_q,90,2454,0.00971490594794946
28,0,8,filler_a,1,2454,0.0006360276070151247
28,0,9,filler_q,62,2454,0.010407783465301811
28,0,10,filler_a,1,2454,0.00034059167347214573
28,0,11,filler_q,49,2454,0.0036928530970866394
28,0,12,filler_a,1,2454,0.0003402918686226119
28,0,13,filler_q,80,2454,0.005735239793417292
28,0,14,filler_a,1,2454,0.00025634900015500324
28,0,15,filler_q,44,2454,0.0036811216608628075
28,0,16,filler_a,1,2454,0.00020280974499035183
28,0,17,filler_q,79,2454,0.008680845828471943
28,0,18,filler_a,1,2454,0.00021972767433140814
28,0,19,filler_q,43,2454,0.0032486064967567918
28,0,20,filler_a,1,2454,0.00040880185332239737
28,0,21,filler_q,47,2454,0.0032579222575209836
28,0,22,filler_a,1,2454,0.00017415961193829662
28,0,23,filler_q,49,2454,0.008112856850245223
28,0,24,filler_a,1,2454,0.00023720435544377313
28,0,25,filler_q,78,2454,0.006086263905233924
28,0,26,filler_a,1,2454,0.000177584782770466
28,0,27,filler_q,85,2454,0.007969252757420442
28,0,28,filler_a,1,2454,0.00033829530950348443
28,0,29,filler_q,83,2454,0.006438862744402751
28,0,30,filler_a,1,2454,0.00019727478505935286
28,0,31,filler_q,73,2454,0.007142071668001293
28,0,32,filler_a,1,2454,0.00023770777228267683
28,0,33,filler_q,62,2454,0.004637494911099854
28,0,34,filler_a,1,2454,0.0001926715053188271
28,0,35,filler_q,88,2454,0.007017426485711853
28,0,36,filler_a,1,2454,0.00028793899783067026
28,0,37,filler_q,79,2454,0.011702212525992906
28,0,38,filler_a,1,2454,0.0002071531663287436
28,0,39,filler_q,59,2454,0.005897681118855802
28,0,40,filler_a,1,2454,0.0002601702507420353
28,0,41,filler_q,45,2454,0.004983934391100675
28,0,42,filler_a,1,2454,0.0002943118433698295
28,0,43,filler_q,56,2454,0.006098800321733044
28,0,44,filler_a,1,2454,0.0002466340123238944
28,0,45,filler_q,47,2454,0.006317547119101263
28,0,46,filler_a,1,2454,0.0003224815777058531
28,0,47,filler_q,58,2454,0.008307470711940823
28,0,48,filler_a,1,2454,0.0002739002897265636
28,0,49,filler_q,50,2454,0.007806473073316056
28,0,50,filler_a,1,2454,0.00026866662457291496
28,0,51,filler_q,62,2454,0.017567948380374787
28,0,52,filler_a,1,2454,0.0004915670218777479
28,0,53,filler_q,47,2454,0.013521343263915853
28,0,54,filler_a,1,2454,0.0004658413168538954
28,0,55,filler_q,62,2454,0.023011554264058987
28,0,56,filler_a,1,2454,0.0010004952491248498
28,0,57,probe,268,2454,0.20444491084208494
28,1,0,system,48,2453,0.03398476581871096
28,1,1,filler_q,50,2453,0.007551669633100749
28,1,2,filler_a,1,2453,0.0008226336107431549
28,1,3,filler_q,57,2453,0.0052376449348973
28,1,4,filler_a,1,2453,0.00037694974723157654
28,1,5,filler_q,73,2453,0.005316956437094192
28,1,6,filler_a,1,2453,0.00032800665403433146
28,1,7,filler_q,90,2453,0.009384392233080865
28,1,8,filler_a,1,2453,0.0005919910514964692
28,1,9,filler_q,62,2453,0.010023977489786147
28,1,10,filler_a,1,2453,0.00031887646587749625
28,1,11,filler_q,49,2453,0.003476720268883748
28,1,12,filler_a,1,2453,0.00035247413545971384
28,1,13,filler_q,80,2453,0.005508062959951423
28,1,14,filler_a,1,2453,0.00027062151904333313
28,1,15,filler_q,44,2453,0.0034317001001607696
28,1,16,filler_a,1,2453,0.00021824381371739914
28,1,17,filler_q,79,2453,0.008338917481851338
28,1,18,filler_a,1,2453,0.0002317274287265396
28,1,19,filler_q,43,2453,0.0031608743401072875
28,1,20,filler_a,1,2453,0.00046026983140203025
28,1,21,filler_q,47,2453,0.0030112350224125867
28,1,22,filler_a,1,2453,0.00017761211369233642
28,1,23,filler_q,49,2453,0.007928520468866787
28,1,24,filler_a,1,2453,0.00025755358910242504
28,1,25,filler_q,78,2453,0.005838156052597854
28,1,26,filler_a,1,2453,0.0001827817563102514
28,1,27,filler_q,85,2453,0.007748244666410997
28,1,28,filler_a,1,2453,0.0003623236946163552
28,1,29,filler_q,83,2453,0.0061709782406323965
28,1,30,filler_a,1,2453,0.00019799725034360923
28,1,31,filler_q,73,2453,0.006939416184181368
28,1,32,filler_a,1,2453,0.0002595354369863852
28,1,33,filler_q,62,2453,0.004449802454996432
28,1,34,filler_a,1,2453,0.00019172413293548586
28,1,35,filler_q,88,2453,0.0066998984022547114
28,1,36,filler_a,1,2453,0.0002824832987302487
28,1,37,filler_q,79,2453,0.011270154889136741
28,1,38,filler_a,1,2453,0.00020565369711185704
28,1,39,filler_q,59,2453,0.005514938883806497
28,1,40,filler_a,1,2453,0.0002480158121450954
28,1,41,filler_q,45,2453,0.004679509316506625
28,1,42,filler_a,1,2453,0.0003101426186798645
28,1,43,filler_q,56,2453,0.005643738944507426
28,1,44,filler_a,1,2453,0.00023507197247593908
28,1,45,filler_q,47,2453,0.005902313512544666
28,1,46,filler_a,1,2453,0.00032456124523827946
28,1,47,filler_q,58,2453,0.007831938442095066
28,1,48,filler_a,1,2453,0.000269985456443272
28,1,49,filler_q,50,2453,0.00746466795840206
28,1,50,filler_a,1,2453,0.0002729658893574037
28,1,51,filler_q,62,2453,0.016927399404849552
28,1,52,filler_a,1,2453,0.0005244620218718653
28,1,53,filler_q,47,2453,0.013135506773785721
28,1,54,filler_a,1,2453,0.0004754001787290532
28,1,55,filler_q,62,2453,0.022417374388538747
28,1,56,filler_a,1,2453,0.0011269174528747011
28,1,57,probe,267,2453,0.2139590214801501
28,2,0,system,48,2535,0.03826232633668242
28,2,1,filler_q,50,2535,0.007969484812929861
28,2,2,filler_a,1,2535,0.0007821100233799235
28,2,3,filler_q,57,2535,0.0048471760320105695
28,2,4,filler_a,1,2535,0.00038317062897382003
28,2,5,filler_q,73,2535,0.005180137387070622
28,2,6,filler_a,1,2535,0.0002943132356840917
28,2,7,filler_q,90,2535,0.009500198590712291
28,2,8,filler_a,1,2535,0.0005598900831392269
28,2,9,filler_q,62,2535,0.00941301149914597
28,2,10,filler_a,1,2535,0.000290000407642717
28,2,11,filler_q,49,2535,0.00340799133421993
28,2,12,filler_a,1,2535,0.00033644865896785613
28,2,13,filler_q,80,2535,0.0049382497240175295
28,2,14,filler_a,1,2535,0.00022514403489538762
28,2,15,filler_q,44,2535,0.0032411163980118713
28,2,16,filler_a,1,2535,0.00018263249424341573
28,2,17,filler_q,79,2535,0.008239790361786497
28,2,18,filler_a,1,2535,0.00020158134770822408
28,2,19,filler_q,43,2535,0.0030889428045453304
28,2,20,filler_a,1,2535,0.0003917154402161175
28,2,21,filler_q,47,2535,0.0028857827910226987
28,2,22,filler_a,1,2535,0.00017089758158427465
28,2,23,filler_q,49,2535,0.007381162890911055
28,2,24,filler_a,1,2535,0.00018690570741483723
28,2,25,filler_q,78,2535,0.00524388801300768
28,2,26,filler_a,1,2535,0.0001721938699518728
28,2,27,filler_q,85,2535,0.007580939804288533
28,2,28,filler_a,1,2535,0.00033484139454401324
28,2,29,filler_q,83,2535,0.005781358343082577
28,2,30,filler_a,1,2535,0.00017008100117189688
28,2,31,filler_q,73,2535,0.006435619026958328
28,2,32,filler_a,1,2535,0.00022282910868900855
28,2,33,filler_q,62,2535,0.004528284269880611
28,2,34,filler_a,1,2535,0.00016719044111977694
28,2,35,filler_q,88,2535,0.006296090838571022
28,2,36,filler_a,1,2535,0.0002210974531548099
28,2,37,filler_q,79,2535,0.011254401534428027
28,2,38,filler_a,1,2535,0.0002026539812732093
28,2,39,filler_q,59,2535,0.005187065050529682
28,2,40,filler_a,1,2535,0.00023552306424946606
28,2,41,filler_q,45,2535,0.004626078341447126
28,2,42,filler_a,1,2535,0.000300057664830595
28,2,43,filler_q,56,2535,0.005960629900595649
28,2,44,filler_a,1,2535,0.0002145854242214338
28,2,45,filler_q,47,2535,0.005937421252822261
28,2,46,filler_a,1,2535,0.0003393991359849609
28,2,47,filler_q,58,2535,0.008771271358984478
28,2,48,filler_a,1,2535,0.0003018486081272434
28,2,49,filler_q,50,2535,0.007693296157512464
28,2,50,filler_a,1,2535,0.0002916074135689735
28,2,51,filler_q,62,2535,0.01802385848110788
28,2,52,filler_a,1,2535,0.0005473921289928102
28,2,53,filler_q,47,2535,0.013612964625320245
28,2,54,filler_a,1,2535,0.0005221069595046611
28,2,55,filler_q,62,2535,0.021866592389361728
28,2,56,filler_a,1,2535,0.0010949647250122832
28,2,57,probe,349,2535,0.22288318723940392
28,3,0,system,48,2403,0.03464992005590875
28,3,1,filler_q,50,2403,0.0075437433362561465
28,3,2,filler_a,1,2403,0.0010426864664775549
28,3,3,filler_q,57,2403,0.005292980278323879
28,3,4,filler_a,1,2403,0.0004243417041192927
28,3,5,filler_q,73,2403,0.005210926849831258
28,3,6,filler_a,1,2403,0.00030460071471213933
28,3,7,filler_q,90,2403,0.009574176169586987
28,3,8,filler_a,1,2403,0.0006472268678692579
28,3,9,filler_q,62,2403,0.010575336497779834
28,3,10,filler_a,1,2403,0.00034604445130994465
28,3,11,filler_q,49,2403,0.0037223793541542784
28,3,12,filler_a,1,2403,0.00039572283317635906
28,3,13,filler_q,80,2403,0.005813782080645637
28,3,14,filler_a,1,2403,0.00025427537447483947
28,3,15,filler_q,44,2403,0.003500258568950955
28,3,16,filler_a,1,2403,0.00019970177803638726
28,3,17,filler_q,79,2403,0.008727099410476516
28,3,18,filler_a,1,2403,0.00024146307536719957
28,3,19,filler_q,43,2403,0.003355782736787171
28,3,20,filler_a,1,2403,0.0004573932180049243
28,3,21,filler_q,47,2403,0.003158257663235839
28,3,22,filler_a,1,2403,0.00019883597324820085
28,3,23,filler_q,49,2403,0.008485120442656147
28,3,24,filler_a,1,2403,0.0002746282772882038
28,3,25,filler_q,78,2403,0.005908121358295881
28,3,26,filler_a,1,2403,0.00019820674153103604
28,3,27,filler_q,85,2403,0.008228153869926924
28,3,28,filler_a,1,2403,0.00042149730146246215
28,3,29,filler_q,83,2403,0.006677106862315485
28,3,30,filler_a,1,2403,0.00020763311539534837
28,3,31,filler_q,73,2403,0.006802317106316735
28,3,32,filler_a,1,2403,0.0002691351823611805
28,3,33,filler_q,62,2403,0.004742664510898054
28,3,34,filler_a,1,2403,0.0002170089353795519
28,3,35,filler_q,88,2403,0.007201598249341135
28,3,36,filler_a,1,2403,0.00030247526963471903
28,3,37,filler_q,79,2403,0.011836323790001657
28,3,38,filler_a,1,2403,0.0002476660192907567
28,3,39,filler_q,59,2403,0.006060982526068237
28,3,40,filler_a,1,2403,0.00025639179751896744
28,3,41,filler_q,45,2403,0.004828141566156852
28,3,42,filler_a,1,2403,0.00033765880902271147
28,3,43,filler_q,56,2403,0.006187295154916228
28,3,44,filler_a,1,2403,0.0002466789215211096
28,3,45,filler_q,47,2403,0.005486070130139353
28,3,46,filler_a,1,2403,0.0003174180077037518
28,3,47,filler_q,58,2403,0.008614104995260163
28,3,48,filler_a,1,2403,0.00028629417089752474
28,3,49,filler_q,50,2403,0.007396103907950646
28,3,50,filler_a,1,2403,0.0002840290124524192
28,3,51,filler_q,62,2403,0.016785819467274976
28,3,52,filler_a,1,2403,0.0005012640789508055
28,3,53,filler_q,47,2403,0.013431887170540335
28,3,54,filler_a,1,2403,0.0004855230408254904
28,3,55,filler_q,62,2403,0.02390574214415153
28,3,56,filler_a,1,2403,0.0011244606639243537
28,3,57,probe,217,2403,0.1994598892988506
28,4,0,system,48,2661,0.04114440008495368
28,4,1,filler_q,50,2661,0.008521922213294533
28,4,2,filler_a,1,2661,0.0008063296153995722
28,4,3,filler_q,57,2661,0.005408474228928192
28,4,4,filler_a,1,2661,0.00043920951489382774
28,4,5,filler_q,73,2661,0.005152617323700537
28,4,6,filler_a,1,2661,0.0003074382970726932
28,4,7,filler_q,90,2661,0.009704145789758895
28,4,8,filler_a,1,2661,0.0005724260906837899
28,4,9,filler_q,62,2661,0.009854790221379736
28,4,10,filler_a,1,2661,0.0003113532749303625
28,4,11,filler_q,49,2661,0.003788649615707494
28,4,12,filler_a,1,2661,0.000312234453447619
28,4,13,filler_q,80,2661,0.00494549798151172
28,4,14,filler_a,1,2661,0.00019380808064488239
28,4,15,filler_q,44,2661,0.003153812557089107
28,4,16,filler_a,1,2661,0.00016365082558073262
28,4,17,filler_q,79,2661,0.007762597989480084
28,4,18,filler_a,1,2661,0.0002219429755225271
28,4,19,filler_q,43,2661,0.0033930449242414043
28,4,20,filler_a,1,2661,0.00040380263495153653
28,4,21,filler_q,47,2661,0.0033522667270891766
28,4,22,filler_a,1,2661,0.00018289204645097117
28,4,23,filler_q,49,2661,0.007373888295890585
28,4,24,filler_a,1,2661,0.00018933518794852583
28,4,25,filler_q,78,2661,0.005306512435829077
28,4,26,filler_a,1,2661,0.00014899246563175746
28,4,27,filler_q,85,2661,0.007552952056589422
28,4,28,filler_a,1,2661,0.00031461262703871016
28,4,29,filler_q,83,2661,0.006136249662688442
28,4,30,filler_a,1,2661,0.00017205458058383602
28,4,31,filler_q,73,2661,0.006137616368125265
28,4,32,filler_a,1,2661,0.00020193990541707198
28,4,33,filler_q,62,2661,0.004337571267471141
28,4,34,filler_a,1,2661,0.00016105012513640957
28,4,35,filler_q,88,2661,0.006870891899325049
28,4,36,filler_a,1,2661,0.00022813999421522824
28,4,37,filler_q,79,2661,0.01092265985625751
28,4,38,filler_a,1,2661,0.00018390594053720893
28,4,39,filler_q,59,2661,0.005421028883747292
28,4,40,filler_a,1,2661,0.00025885999381063015
28,4,41,filler_q,45,2661,0.0048474414457109205
28,4,42,filler_a,1,2661,0.0002629413484741725
28,4,43,filler_q,56,2661,0.0055909009308876545
28,4,44,filler_a,1,2661,0.00022665995859276543
28,4,45,filler_q,47,2661,0.005978265018823148
28,4,46,filler_a,1,2661,0.00034626291812993104
28,4,47,filler_q,58,2661,0.008869960362281049
28,4,48,filler_a,1,2661,0.00029994973947612344
28,4,49,filler_q,50,2661,0.008261667088135916
28,4,50,filler_a,1,2661,0.00033860809914540175
28,4,51,filler_q,62,2661,0.018777320499051342
28,4,52,filler_a,1,2661,0.0005699484962493895
28,4,53,filler_q,47,2661,0.014317265051627004
28,4,54,filler_a,1,2661,0.0005412977539799451
28,4,55,filler_q,62,2661,0.021356267500465265
28,4,56,filler_a,1,2661,0.0009834587865805572
28,4,57,probe,475,2661,0.2229142694627626
28,5,0,system,48,2454,0.044964921390655666
28,5,1,filler_q,50,2454,0.008879501094753037
28,5,2,filler_a,1,2454,0.0008662075029986509
28,5,3,filler_q,57,2454,0.005565671415479913
28,5,4,filler_a,1,2454,0.00035892062820137193
28,5,5,filler_q,73,2454,0.005690082030442679
28,5,6,filler_a,1,2454,0.0003144155455564763
28,5,7,filler_q,90,2454,0.00952508430787884
28,5,8,filler_a,1,2454,0.000521037697533822
28,5,9,filler_q,62,2454,0.01031736125515216
28,5,10,filler_a,1,2454,0.00030116095617394517
28,5,11,filler_q,49,2454,0.003737422920061505
28,5,12,filler_a,1,2454,0.0003125852094434981
28,5,13,filler_q,80,2454,0.005630721220533997
28,5,14,filler_a,1,2454,0.00022182707831481323
28,5,15,filler_q,44,2454,0.003756898421638824
28,5,16,filler_a,1,2454,0.00018804573901420277
28,5,17,filler_q,79,2454,0.008648112526398029
28,5,18,filler_a,1,2454,0.00021577709355667847
28,5,19,filler_q,43,2454,0.003280561614975943
28,5,20,filler_a,1,2454,0.0003728011552027457
28,5,21,filler_q,47,2454,0.0031649506630825434
28,5,22,filler_a,1,2454,0.0001566230462342836
28,5,23,filler_q,49,2454,0.008115708694662202
28,5,24,filler_a,1,2454,0.00022924191611715103
28,5,25,filler_q,78,2454,0.006067085696720431
28,5,26,filler_a,1,2454,0.00016070315400950236
28,5,27,filler_q,85,2454,0.007884680937285893
28,5,28,filler_a,1,2454,0.00031288775435053904
28,5,29,filler_q,83,2454,0.0064331497405942795
28,5,30,filler_a,1,2454,0.0001825800916017517
28,5,31,filler_q,73,2454,0.0071973811801839815
28,5,32,filler_a,1,2454,0.00023634610576213306
28,5,33,filler_q,62,2454,0.004662931746454213
28,5,34,filler_a,1,2454,0.00018153609856592532
28,5,35,filler_q,88,2454,0.007141524224000689
28,5,36,filler_a,1,2454,0.0002787616173035058
28,5,37,filler_q,79,2454,0.011939322037603617
28,5,38,filler_a,1,2454,0.00021494492992679345
28,5,39,filler_q,59,2454,0.005960815865653224
28,5,40,filler_a,1,2454,0.00024390013877003064
28,5,41,filler_q,45,2454,0.0050674196471316435
28,5,42,filler_a,1,2454,0.00029602708978777826
28,5,43,filler_q,56,2454,0.006135129082375457
28,5,44,filler_a,1,2454,0.0002374086188290797
28,5,45,filler_q,47,2454,0.006432990252118742
28,5,46,filler_a,1,2454,0.0003055444147103165
28,5,47,filler_q,58,2454,0.00844404310655733
28,5,48,filler_a,1,2454,0.00027989977392879617
28,5,49,filler_q,50,2454,0.007990630110811026
28,5,50,filler_a,1,2454,0.000269117314811506
28,5,51,filler_q,62,2454,0.01767536847525264
28,5,52,filler_a,1,2454,0.0004760667944300745
28,5,53,filler_q,47,2454,0.013831915479439516
28,5,54,filler_a,1,2454,0.0004686534597066194
28,5,55,filler_q,62,2454,0.02299421981638261
28,5,56,filler_a,1,2454,0.0010372308729331287
28,5,57,probe,268,2454,0.20909645828169232
28,6,0,system,48,2620,0.048400328062768616
28,6,1,filler_q,50,2620,0.00811433399928014
28,6,2,filler_a,1,2620,0.000784164004487213
28,6,3,filler_q,57,2620,0.005184899496872203
28,6,4,filler_a,1,2620,0.00033456813647858666
28,6,5,filler_q,73,2620,0.0050763132226727126
28,6,6,filler_a,1,2620,0.000275268344409698
28,6,7,filler_q,90,2620,0.009574260409320618
28,6,8,filler_a,1,2620,0.000626083964208654
28,6,9,filler_q,62,2620,0.009716175595196127
28,6,10,filler_a,1,2620,0.00030660307720824817
28,6,11,filler_q,49,2620,0.003546721321802517
28,6,12,filler_a,1,2620,0.0002860926836389658
28,6,13,filler_q,80,2620,0.004967320925600045
28,6,14,filler_a,1,2620,0.00018733380952066863
28,6,15,filler_q,44,2620,0.0034239208820115337
28,6,16,filler_a,1,2620,0.0001628253654013675
28,6,17,filler_q,79,2620,0.007872232268455672
28,6,18,filler_a,1,2620,0.0002210991512507509
28,6,19,filler_q,43,2620,0.0034041531665201883
28,6,20,filler_a,1,2620,0.0003616264025394349
28,6,21,filler_q,47,2620,0.003375231360310829
28,6,22,filler_a,1,2620,0.0001690019806649495
28,6,23,filler_q,49,2620,0.007147231524042164
28,6,24,filler_a,1,2620,0.00016942164326185175
28,6,25,filler_q,78,2620,0.005450513331970986
28,6,26,filler_a,1,2620,0.0001477057671624121
28,6,27,filler_q,85,2620,0.00771142801051905
28,6,28,filler_a,1,2620,0.000304555186278309
28,6,29,filler_q,83,2620,0.006089622501899594
28,6,30,filler_a,1,2620,0.00016362785142661854
28,6,31,filler_q,73,2620,0.006318084497300314
28,6,32,filler_a,1,2620,0.00020483202434857292
28,6,33,filler_q,62,2620,0.004573791539830174
28,6,34,filler_a,1,2620,0.00016982822435539831
28,6,35,filler_q,88,2620,0.006861527577711191
28,6,36,filler_a,1,2620,0.0002104690343240469
28,6,37,filler_q,79,2620,0.011202331936164711
28,6,38,filler_a,1,2620,0.00019162479255583614
28,6,39,filler_q,59,2620,0.005840579919699107
28,6,40,filler_a,1,2620,0.00024330846646034303
28,6,41,filler_q,45,2620,0.004614073612854375
28,6,42,filler_a,1,2620,0.000253006676529859
28,6,43,filler_q,56,2620,0.006052022174733995
28,6,44,filler_a,1,2620,0.0002474524435266436
28,6,45,filler_q,47,2620,0.0064881652028585535
28,6,46,filler_a,1,2620,0.0003423883982714567
28,6,47,filler_q,58,2620,0.008616964768430435
28,6,48,filler_a,1,2620,0.0003148097743564497
28,6,49,filler_q,50,2620,0.008379137590714958
28,6,50,filler_a,1,2620,0.00031573709427894225
28,6,51,filler_q,62,2620,0.017844890694618698
28,6,52,filler_a,1,2620,0.0005522453840900434
28,6,53,filler_q,47,2620,0.014502922744796365
28,6,54,filler_a,1,2620,0.00048437588611701526
28,6,55,filler_q,62,2620,0.021043662246228223
28,6,56,filler_a,1,2620,0.001000001952852908
28,6,57,probe,434,2620,0.21797801163666009
28,7,0,system,48,2439,0.04615232387049373
28,7,1,filler_q,50,2439,0.008479412647664136
28,7,2,filler_a,1,2439,0.0007869392626108212
28,7,3,filler_q,57,2439,0.005620458868764929
28,7,4,filler_a,1,2439,0.0003935974844722687
28,7,5,filler_q,73,2439,0.0057791693903012
28,7,6,filler_a,1,2439,0.0003149810746725524
