probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p,pred,compliant_a,compliant_b,response
21,pure_a,mmlu,42,True,3652.0,0.8916,0.0,C,-34.751380920410156,-44.77762222290039,-3.576279254957626e-07,,,,
21,pure_b,mmlu,42,True,3652.0,0.8916,0.0,C,-34.751380920410156,-44.77762222290039,-3.576279254957626e-07,,,,
21,patch_ab,mmlu,42,True,3652.0,0.8916,3266.0,C,-32.18572235107422,-41.65628433227539,-2.98023280720372e-07,,,,
21,patch_bb,mmlu,42,True,3652.0,0.8916,3266.0,C,-32.80085372924805,-41.98329162597656,-5.960464477539063e-08,,,,
21,patch_ba,mmlu,42,True,3652.0,0.8916,3266.0,C,-32.80085372924805,-41.98329162597656,-5.960464477539063e-08,,,,
21,patch_aa,mmlu,42,True,3652.0,0.8916,3266.0,C,-32.18572235107422,-41.65628433227539,-2.98023280720372e-07,,,,
21,unrel_pure_y,mmlu,42,True,3659.0,0.8933,0.0,C,-34.09772491455078,-44.484344482421875,-1.788139485370266e-07,,,,
21,unrel_patch_xy,mmlu,42,True,3659.0,0.8933,3266.0,C,-34.762451171875,-43.58224868774414,0.0,,,,
21,unrel_patch_yy,mmlu,42,True,3659.0,0.8933,3266.0,C,-34.62041091918945,-43.44711685180664,-1.1920930376163597e-07,,,,
22,pure_a,mmlu,42,True,3621.0,0.884,0.0,E,-35.10741424560547,-42.51429748535156,1.1920928244535389e-07,,,,
22,pure_b,mmlu,42,True,3621.0,0.884,0.0,E,-35.10741424560547,-42.51429748535156,1.1920928244535389e-07,,,,
22,patch_ab,mmlu,42,True,3621.0,0.884,3266.0,E,-32.93760299682617,-39.62623977661133,-1.1920930376163597e-07,,,,
22,patch_bb,mmlu,42,True,3621.0,0.884,3266.0,E,-33.89946365356445,-40.76201248168945,-2.3841860752327193e-07,,,,
22,patch_ba,mmlu,42,True,3621.0,0.884,3266.0,E,-33.89946365356445,-40.76201248168945,-2.3841860752327193e-07,,,,
22,patch_aa,mmlu,42,True,3621.0,0.884,3266.0,E,-32.93760299682617,-39.62623977661133,-1.1920930376163597e-07,,,,
22,unrel_pure_y,mmlu,42,True,3628.0,0.8857,0.0,E,-34.049922943115234,-41.092506408691406,-1.1920930376163597e-07,,,,
22,unrel_patch_xy,mmlu,42,True,3628.0,0.8857,3266.0,E,-34.18523025512695,-39.530250549316406,-5.960464477539063e-08,,,,
22,unrel_patch_yy,mmlu,42,True,3628.0,0.8857,3266.0,E,-34.27433395385742,-40.50348663330078,-1.1920930376163597e-07,,,,
23,pure_a,mmlu,42,True,3877.0,0.9465,0.0,A,-36.22196578979492,-46.959407806396484,1.1920928244535389e-07,,,,
23,pure_b,mmlu,42,True,3877.0,0.9465,0.0,A,-36.22196578979492,-46.959407806396484,1.1920928244535389e-07,,,,
23,patch_ab,mmlu,42,True,3877.0,0.9465,3266.0,A,-34.42588424682617,-44.941993713378906,0.0,,,,
23,patch_bb,mmlu,42,True,3877.0,0.9465,3266.0,A,-35.24687957763672,-44.70176696777344,-1.1920930376163597e-07,,,,
23,patch_ba,mmlu,42,True,3877.0,0.9465,3266.0,A,-35.24687957763672,-44.70176696777344,-1.1920930376163597e-07,,,,
23,patch_aa,mmlu,42,True,3877.0,0.9465,3266.0,A,-34.42588424682617,-44.941993713378906,0.0,,,,
23,unrel_pure_y,mmlu,42,True,3884.0,0.9482,0.0,A,-35.4604606628418,-47.28662109375,0.0,,,,
23,unrel_patch_xy,mmlu,42,True,3884.0,0.9482,3266.0,A,-35.738128662109375,-44.965572357177734,-1.1920930376163597e-07,,,,
23,unrel_patch_yy,mmlu,42,True,3884.0,0.9482,3266.0,A,-35.96273422241211,-45.48562240600586,-5.960464477539063e-08,,,,
24,pure_a,mmlu,42,True,3524.0,0.8604,0.0,B,-40.94108581542969,-49.895416259765625,0.0,,,,
24,pure_b,mmlu,42,True,3524.0,0.8604,0.0,B,-40.94108581542969,-49.895416259765625,0.0,,,,
24,patch_ab,mmlu,42,True,3524.0,0.8604,3266.0,B,-40.802555084228516,-49.74602508544922,0.0,,,,
24,patch_bb,mmlu,42,True,3524.0,0.8604,3266.0,B,-38.72537612915039,-48.51716995239258,0.0,,,,
24,patch_ba,mmlu,42,True,3524.0,0.8604,3266.0,B,-38.72537612915039,-48.51716995239258,0.0,,,,
24,patch_aa,mmlu,42,True,3524.0,0.8604,3266.0,B,-40.802555084228516,-49.74602508544922,0.0,,,,
24,unrel_pure_y,mmlu,42,True,3531.0,0.8621,0.0,B,-38.69649887084961,-47.88740158081055,0.0,,,,
24,unrel_patch_xy,mmlu,42,True,3531.0,0.8621,3266.0,B,-40.688804626464844,-48.567481994628906,0.0,,,,
24,unrel_patch_yy,mmlu,42,True,3531.0,0.8621,3266.0,B,-40.90072250366211,-48.71195983886719,0.0,,,,
25,pure_a,mmlu,42,True,3627.0,0.8855,0.0,B,-37.0031623840332,-46.38788986206055,0.0,,,,
25,pure_b,mmlu,42,True,3627.0,0.8855,0.0,B,-37.0031623840332,-46.38788986206055,0.0,,,,
25,patch_ab,mmlu,42,True,3627.0,0.8855,3266.0,B,-36.745182037353516,-45.60740661621094,0.0,,,,
25,patch_bb,mmlu,42,True,3627.0,0.8855,3266.0,B,-36.900291442871094,-45.4326171875,0.0,,,,
25,patch_ba,mmlu,42,True,3627.0,0.8855,3266.0,B,-36.900291442871094,-45.4326171875,0.0,,,,
25,patch_aa,mmlu,42,True,3627.0,0.8855,3266.0,B,-36.745182037353516,-45.60740661621094,0.0,,,,
25,unrel_pure_y,mmlu,42,True,3634.0,0.8872,0.0,B,-36.68172836303711,-45.12489318847656,0.0,,,,
25,unrel_patch_xy,mmlu,42,True,3634.0,0.8872,3266.0,B,-37.05240249633789,-44.97297286987305,-5.960464477539063e-08,,,,
25,unrel_patch_yy,mmlu,42,True,3634.0,0.8872,3266.0,B,-37.33278274536133,-45.0987434387207,0.0,,,,
26,pure_a,mmlu,42,True,3738.0,0.9126,0.0,A,-34.38165283203125,-47.77464294433594,0.0,,,,
26,pure_b,mmlu,42,True,3738.0,0.9126,0.0,A,-34.38165283203125,-47.77464294433594,0.0,,,,
26,patch_ab,mmlu,42,True,3738.0,0.9126,3266.0,A,-31.297903060913086,-43.780601501464844,-1.1920930376163597e-07,,,,
26,patch_bb,mmlu,42,True,3738.0,0.9126,3266.0,A,-33.20096969604492,-45.032405853271484,0.0,,,,
26,patch_ba,mmlu,42,True,3738.0,0.9126,3266.0,A,-33.20096969604492,-45.032405853271484,0.0,,,,
26,patch_aa,mmlu,42,True,3738.0,0.9126,3266.0,A,-31.297903060913086,-43.780601501464844,-1.1920930376163597e-07,,,,
26,unrel_pure_y,mmlu,42,True,3745.0,0.9143,0.0,A,-33.38378143310547,-46.95822525024414,-1.1920930376163597e-07,,,,
26,unrel_patch_xy,mmlu,42,True,3745.0,0.9143,3266.0,A,-33.46446990966797,-45.546722412109375,0.0,,,,
26,unrel_patch_yy,mmlu,42,True,3745.0,0.9143,3266.0,A,-33.27920913696289,-45.775733947753906,0.0,,,,
27,pure_a,mmlu,42,True,3631.0,0.8865,0.0,D,-36.27110290527344,-43.430023193359375,0.0,,,,
27,pure_b,mmlu,42,True,3631.0,0.8865,0.0,D,-36.27110290527344,-43.430023193359375,0.0,,,,
27,patch_ab,mmlu,42,True,3631.0,0.8865,3266.0,D,-34.24166488647461,-39.96953582763672,-3.576279254957626e-07,,,,
27,patch_bb,mmlu,42,True,3631.0,0.8865,3266.0,D,-35.38037872314453,-41.07200622558594,-1.1920930376163597e-07,,,,
27,patch_ba,mmlu,42,True,3631.0,0.8865,3266.0,D,-35.38037872314453,-41.07200622558594,-1.1920930376163597e-07,,,,
27,patch_aa,mmlu,42,True,3631.0,0.8865,3266.0,D,-34.24166488647461,-39.96953582763672,-3.576279254957626e-07,,,,
27,unrel_pure_y,mmlu,42,True,3638.0,0.8882,0.0,D,-36.1103630065918,-44.57747268676758,0.0,,,,
27,unrel_patch_xy,mmlu,42,True,3638.0,0.8882,3266.0,D,-36.06829833984375,-41.33070373535156,-1.1920930376163597e-07,,,,
27,unrel_patch_yy,mmlu,42,True,3638.0,0.8882,3266.0,D,-35.29462432861328,-40.78255081176758,-5.960464477539063e-08,,,,
28,pure_a,mmlu,42,True,3543.0,0.865,0.0,C,-35.58042526245117,-44.65099334716797,-5.960464477539063e-08,,,,
28,pure_b,mmlu,42,True,3543.0,0.865,0.0,C,-35.58042526245117,-44.65099334716797,-5.960464477539063e-08,,,,
28,patch_ab,mmlu,42,True,3543.0,0.865,3266.0,C,-31.951148986816406,-38.85652160644531,0.0,,,,
28,patch_bb,mmlu,42,True,3543.0,0.865,3266.0,C,-32.91755676269531,-40.44845962524414,-1.788139485370266e-07,,,,
28,patch_ba,mmlu,42,True,3543.0,0.865,3266.0,C,-32.91755676269531,-40.44845962524414,-1.788139485370266e-07,,,,
28,patch_aa,mmlu,42,True,3543.0,0.865,3266.0,C,-31.951148986816406,-38.85652160644531,0.0,,,,
28,unrel_pure_y,mmlu,42,True,3550.0,0.8667,0.0,C,-33.84370803833008,-42.58904266357422,0.0,,,,
28,unrel_patch_xy,mmlu,42,True,3550.0,0.8667,3266.0,C,-34.487518310546875,-40.320159912109375,-5.960464477539063e-08,,,,
28,unrel_patch_yy,mmlu,42,True,3550.0,0.8667,3266.0,C,-35.55160140991211,-42.18874740600586,-1.1920930376163597e-07,,,,
29,pure_a,mmlu,42,True,3724.0,0.9092,0.0,D,-33.32592010498047,-45.435550689697266,-1.1920930376163597e-07,,,,
29,pure_b,mmlu,42,True,3724.0,0.9092,0.0,D,-33.32592010498047,-45.435550689697266,-1.1920930376163597e-07,,,,
29,patch_ab,mmlu,42,True,3724.0,0.9092,3266.0,D,-32.2146110534668,-43.030330657958984,-2.3841860752327193e-07,,,,
29,patch_bb,mmlu,42,True,3724.0,0.9092,3266.0,D,-32.293453216552734,-43.29205322265625,-5.960464477539063e-08,,,,
29,patch_ba,mmlu,42,True,3724.0,0.9092,3266.0,D,-32.293453216552734,-43.29205322265625,-5.960464477539063e-08,,,,
29,patch_aa,mmlu,42,True,3724.0,0.9092,3266.0,D,-32.2146110534668,-43.030330657958984,-2.3841860752327193e-07,,,,
29,unrel_pure_y,mmlu,42,True,3731.0,0.9109,0.0,D,-32.31781768798828,-44.80602264404297,-2.3841860752327193e-07,,,,
29,unrel_patch_xy,mmlu,42,True,3731.0,0.9109,3266.0,D,-33.68076705932617,-45.03145980834961,-1.1920930376163597e-07,,,,
29,unrel_patch_yy,mmlu,42,True,3731.0,0.9109,3266.0,D,-32.888736724853516,-44.301998138427734,-5.960464477539063e-08,,,,
30,pure_a,mmlu,42,True,3820.0,0.9326,0.0,A,-38.06923294067383,-48.674156188964844,0.0,,,,
30,pure_b,mmlu,42,True,3820.0,0.9326,0.0,A,-38.06923294067383,-48.674156188964844,0.0,,,,
30,patch_ab,mmlu,42,True,3820.0,0.9326,3266.0,A,-36.4627685546875,-46.379066467285156,0.0,,,,
30,patch_bb,mmlu,42,True,3820.0,0.9326,3266.0,A,-37.133880615234375,-47.15132141113281,-5.960464477539063e-08,,,,
30,patch_ba,mmlu,42,True,3820.0,0.9326,3266.0,A,-37.133880615234375,-47.15132141113281,-5.960464477539063e-08,,,,
30,patch_aa,mmlu,42,True,3820.0,0.9326,3266.0,A,-36.4627685546875,-46.379066467285156,0.0,,,,
30,unrel_pure_y,mmlu,42,True,3827.0,0.9343,0.0,A,-36.78989028930664,-48.453941345214844,0.0,,,,
30,unrel_patch_xy,mmlu,42,True,3827.0,0.9343,3266.0,A,-38.02008056640625,-47.541526794433594,0.0,,,,
30,unrel_patch_yy,mmlu,42,True,3827.0,0.9343,3266.0,A,-37.54465866088867,-47.47844696044922,-5.960464477539063e-08,,,,
31,pure_a,mmlu,42,True,3712.0,0.9062,0.0,D,-37.56893539428711,-48.81046676635742,-5.960464477539063e-08,,,,
31,pure_b,mmlu,42,True,3712.0,0.9062,0.0,D,-37.56893539428711,-48.81046676635742,-5.960464477539063e-08,,,,
31,patch_ab,mmlu,42,True,3712.0,0.9062,3266.0,D,-35.76677703857422,-44.508056640625,0.0,,,,
31,patch_bb,mmlu,42,True,3712.0,0.9062,3266.0,D,-36.1951789855957,-46.095218658447266,1.1920928244535389e-07,,,,
31,patch_ba,mmlu,42,True,3712.0,0.9062,3266.0,D,-36.1951789855957,-46.095218658447266,1.1920928244535389e-07,,,,
31,patch_aa,mmlu,42,True,3712.0,0.9062,3266.0,D,-35.76677703857422,-44.508056640625,0.0,,,,
31,unrel_pure_y,mmlu,42,True,3719.0,0.908,0.0,D,-37.378761291503906,-48.40654754638672,-5.960464477539063e-08,,,,
31,unrel_patch_xy,mmlu,42,True,3719.0,0.908,3266.0,D,-36.9586296081543,-45.54994583129883,0.0,,,,
31,unrel_patch_yy,mmlu,42,True,3719.0,0.908,3266.0,D,-37.694366455078125,-46.322181701660156,0.0,,,,
32,pure_a,mmlu,42,True,3634.0,0.8872,0.0,D,-39.4427375793457,-48.14161682128906,0.0,,,,
32,pure_b,mmlu,42,True,3634.0,0.8872,0.0,D,-39.4427375793457,-48.14161682128906,0.0,,,,
32,patch_ab,mmlu,42,True,3634.0,0.8872,3266.0,D,-37.568485260009766,-44.50749206542969,0.0,,,,
32,patch_bb,mmlu,42,True,3634.0,0.8872,3266.0,D,-37.45033645629883,-45.41775131225586,0.0,,,,
32,patch_ba,mmlu,42,True,3634.0,0.8872,3266.0,D,-37.45033645629883,-45.41775131225586,0.0,,,,
32,patch_aa,mmlu,42,True,3634.0,0.8872,3266.0,D,-37.568485260009766,-44.50749206542969,0.0,,,,
32,unrel_pure_y,mmlu,42,True,3641.0,0.8889,0.0,D,-37.58037567138672,-46.10557556152344,0.0,,,,
32,unrel_patch_xy,mmlu,42,True,3641.0,0.8889,3266.0,D,-38.690650939941406,-45.90058517456055,0.0,,,,
32,unrel_patch_yy,mmlu,42,True,3641.0,0.8889,3266.0,D,-38.5096321105957,-45.92011260986328,0.0,,,,
33,pure_a,mmlu,42,True,3557.0,0.8684,0.0,E,-38.295860290527344,-48.36489486694336,0.0,,,,
33,pure_b,mmlu,42,True,3557.0,0.8684,0.0,E,-38.295860290527344,-48.36489486694336,0.0,,,,
33,patch_ab,mmlu,42,True,3557.0,0.8684,3266.0,E,-38.25883865356445,-47.03903579711914,0.0,,,,
33,patch_bb,mmlu,42,True,3557.0,0.8684,3266.0,E,-37.91771697998047,-47.77450942993164,0.0,,,,
33,patch_ba,mmlu,42,True,3557.0,0.8684,3266.0,E,-37.91771697998047,-47.77450942993164,0.0,,,,
33,patch_aa,mmlu,42,True,3557.0,0.8684,3266.0,E,-38.25883865356445,-47.03903579711914,0.0,,,,
33,unrel_pure_y,mmlu,42,True,3564.0,0.8701,0.0,E,-36.158878326416016,-47.15956497192383,0.0,,,,
33,unrel_patch_xy,mmlu,42,True,3564.0,0.8701,3266.0,E,-37.09980773925781,-43.832218170166016,0.0,,,,
33,unrel_patch_yy,mmlu,42,True,3564.0,0.8701,3266.0,E,-37.20418167114258,-44.63862609863281,0.0,,,,
34,pure_a,mmlu,42,True,3571.0,0.8718,0.0,E,-39.26993179321289,-46.253021240234375,0.0,,,,
34,pure_b,mmlu,42,True,3571.0,0.8718,0.0,E,-39.26993179321289,-46.253021240234375,0.0,,,,
34,patch_ab,mmlu,42,True,3571.0,0.8718,3266.0,E,-35.962501525878906,-42.801109313964844,1.1920928244535389e-07,,,,
34,patch_bb,mmlu,42,True,3571.0,0.8718,3266.0,E,-35.89210510253906,-43.16566848754883,0.0,,,,
34,patch_ba,mmlu,42,True,3571.0,0.8718,3266.0,E,-35.89210510253906,-43.16566848754883,0.0,,,,
34,patch_aa,mmlu,42,True,3571.0,0.8718,3266.0,E,-35.962501525878906,-42.801109313964844,1.1920928244535389e-07,,,,
34,unrel_pure_y,mmlu,42,True,3578.0,0.8735,0.0,E,-37.7396240234375,-45.529422760009766,0.0,,,,
34,unrel_patch_xy,mmlu,42,True,3578.0,0.8735,3266.0,E,-38.07050704956055,-44.72077941894531,0.0,,,,
34,unrel_patch_yy,mmlu,42,True,3578.0,0.8735,3266.0,E,-37.985565185546875,-44.76240158081055,-1.1920930376163597e-07,,,,
35,pure_a,mmlu,42,True,3627.0,0.8855,0.0,A,-36.23910140991211,-53.55912399291992,0.0,,,,
35,pure_b,mmlu,42,True,3627.0,0.8855,0.0,A,-36.23910140991211,-53.55912399291992,0.0,,,,
35,patch_ab,mmlu,42,True,3627.0,0.8855,3266.0,A,-35.228702545166016,-48.50166320800781,-5.960464477539063e-08,,,,
35,patch_bb,mmlu,42,True,3627.0,0.8855,3266.0,A,-35.060821533203125,-48.997982025146484,1.1920928244535389e-07,,,,
35,patch_ba,mmlu,42,True,3627.0,0.8855,3266.0,A,-35.060821533203125,-48.997982025146484,1.1920928244535389e-07,,,,
35,patch_aa,mmlu,42,True,3627.0,0.8855,3266.0,A,-35.228702545166016,-48.50166320800781,-5.960464477539063e-08,,,,
35,unrel_pure_y,mmlu,42,True,3634.0,0.8872,0.0,A,-36.719234466552734,-54.18894577026367,0.0,,,,
35,unrel_patch_xy,mmlu,42,True,3634.0,0.8872,3266.0,A,-36.58736038208008,-49.997947692871094,0.0,,,,
35,unrel_patch_yy,mmlu,42,True,3634.0,0.8872,3266.0,A,-36.305992126464844,-49.7376708984375,0.0,,,,
36,pure_a,mmlu,42,True,3608.0,0.8809,0.0,D,-30.720800399780273,-40.226646423339844,1.1920928244535389e-07,,,,
36,pure_b,mmlu,42,True,3608.0,0.8809,0.0,D,-30.720800399780273,-40.226646423339844,1.1920928244535389e-07,,,,
36,patch_ab,mmlu,42,True,3608.0,0.8809,3266.0,D,-29.666555404663086,-38.2241325378418,-5.424037226475775e-06,,,,
36,patch_bb,mmlu,42,True,3608.0,0.8809,3266.0,D,-30.265363693237305,-37.026737213134766,-5.960464477539063e-08,,,,
36,patch_ba,mmlu,42,True,3608.0,0.8809,3266.0,D,-30.265363693237305,-37.026737213134766,-5.960464477539063e-08,,,,
36,patch_aa,mmlu,42,True,3608.0,0.8809,3266.0,D,-29.666555404663086,-38.2241325378418,-5.424037226475775e-06,,,,
36,unrel_pure_y,mmlu,42,True,3615.0,0.8826,0.0,D,-30.100563049316406,-39.58139419555664,0.0,,,,
36,unrel_patch_xy,mmlu,42,True,3615.0,0.8826,3266.0,D,-30.983549118041992,-38.31243133544922,-1.1324889328534482e-06,,,,
36,unrel_patch_yy,mmlu,42,True,3615.0,0.8826,3266.0,D,-31.00861358642578,-38.419471740722656,-1.4305124977909145e-06,,,,
37,pure_a,mmlu,42,True,3525.0,0.8606,0.0,E,-38.962249755859375,-53.344329833984375,0.0,,,,
37,pure_b,mmlu,42,True,3525.0,0.8606,0.0,E,-38.962249755859375,-53.344329833984375,0.0,,,,
37,patch_ab,mmlu,42,True,3525.0,0.8606,3266.0,E,-40.58246994018555,-52.640193939208984,0.0,,,,
37,patch_bb,mmlu,42,True,3525.0,0.8606,3266.0,E,-39.57227325439453,-52.9831428527832,0.0,,,,
37,patch_ba,mmlu,42,True,3525.0,0.8606,3266.0,E,-39.57227325439453,-52.9831428527832,0.0,,,,
37,patch_aa,mmlu,42,True,3525.0,0.8606,3266.0,E,-40.58246994018555,-52.640193939208984,0.0,,,,
37,unrel_pure_y,mmlu,42,True,3532.0,0.8623,0.0,E,-37.92335891723633,-52.14733123779297,0.0,,,,
37,unrel_patch_xy,mmlu,42,True,3532.0,0.8623,3266.0,E,-41.821712493896484,-53.70244216918945,0.0,,,,
37,unrel_patch_yy,mmlu,42,True,3532.0,0.8623,3266.0,E,-41.607696533203125,-53.30015182495117,0.0,,,,
38,pure_a,mmlu,42,True,3551.0,0.8669,0.0,C,-36.234798431396484,-48.99243927001953,-5.960464477539063e-08,,,,
38,pure_b,mmlu,42,True,3551.0,0.8669,0.0,C,-36.234798431396484,-48.99243927001953,-5.960464477539063e-08,,,,
38,patch_ab,mmlu,42,True,3551.0,0.8669,3266.0,C,-33.993736267089844,-45.91339874267578,0.0,,,,
38,patch_bb,mmlu,42,True,3551.0,0.8669,3266.0,C,-35.2218017578125,-46.15946960449219,0.0,,,,
38,patch_ba,mmlu,42,True,3551.0,0.8669,3266.0,C,-35.2218017578125,-46.15946960449219,0.0,,,,
38,patch_aa,mmlu,42,True,3551.0,0.8669,3266.0,C,-33.993736267089844,-45.91339874267578,0.0,,,,
38,unrel_pure_y,mmlu,42,True,3558.0,0.8687,0.0,C,-34.493167877197266,-47.44609451293945,0.0,,,,
38,unrel_patch_xy,mmlu,42,True,3558.0,0.8687,3266.0,C,-35.93309020996094,-46.804561614990234,0.0,,,,
38,unrel_patch_yy,mmlu,42,True,3558.0,0.8687,3266.0,C,-35.77085494995117,-46.6185188293457,0.0,,,,
39,pure_a,mmlu,42,True,3798.0,0.9272,0.0,A,-38.12215805053711,-49.0147705078125,0.0,,,,
39,pure_b,mmlu,42,True,3798.0,0.9272,0.0,A,-38.12215805053711,-49.0147705078125,0.0,,,,
39,patch_ab,mmlu,42,True,3798.0,0.9272,3266.0,A,-36.59193801879883,-47.397579193115234,0.0,,,,
39,patch_bb,mmlu,42,True,3798.0,0.9272,3266.0,A,-38.12749099731445,-48.418113708496094,0.0,,,,
39,patch_ba,mmlu,42,True,3798.0,0.9272,3266.0,A,-38.12749099731445,-48.418113708496094,0.0,,,,
39,patch_aa,mmlu,42,True,3798.0,0.9272,3266.0,A,-36.59193801879883,-47.397579193115234,0.0,,,,
39,unrel_pure_y,mmlu,42,True,3805.0,0.929,0.0,A,-36.93470001220703,-48.67662811279297,0.0,,,,
39,unrel_patch_xy,mmlu,42,True,3805.0,0.929,3266.0,A,-38.325172424316406,-47.84701919555664,0.0,,,,
39,unrel_patch_yy,mmlu,42,True,3805.0,0.929,3266.0,A,-38.29973220825195,-48.04793167114258,0.0,,,,
