mode,session,position,context_fill,subject,gold,pred,correct
coherent,5,14,0.2671,high_school_psychology,B,B,True
coherent,5,15,0.2832,high_school_psychology,A,A,True
coherent,5,16,0.304,high_school_psychology,D,B,False
coherent,5,17,0.3315,high_school_psychology,D,D,True
coherent,5,18,0.3655,high_school_psychology,C,C,True
coherent,5,19,0.3845,high_school_psychology,A,A,True
coherent,5,20,0.4053,high_school_psychology,B,B,True
coherent,5,21,0.4229,high_school_psychology,A,A,True
coherent,5,22,0.4377,high_school_psychology,D,A,False
coherent,5,23,0.4556,high_school_psychology,D,D,True
coherent,5,24,0.4717,high_school_psychology,D,D,True
coherent,5,25,0.4946,high_school_psychology,D,D,True
coherent,5,26,0.5234,high_school_psychology,D,D,True
coherent,5,27,0.5615,high_school_psychology,B,B,True
coherent,5,28,0.5859,high_school_psychology,C,C,True
coherent,5,29,0.5994,high_school_psychology,B,B,True
coherent,5,30,0.6145,high_school_psychology,C,C,True
coherent,5,31,0.6345,high_school_psychology,B,C,False
coherent,5,32,0.656,high_school_psychology,C,A,False
coherent,5,33,0.6836,high_school_psychology,C,C,True
coherent,5,34,0.7051,high_school_psychology,D,D,True
coherent,5,35,0.7241,high_school_psychology,C,C,True
coherent,5,36,0.7446,high_school_psychology,D,D,True
coherent,5,37,0.7729,high_school_psychology,C,C,True
coherent,5,38,0.791,high_school_psychology,C,C,True
coherent,5,39,0.8098,high_school_psychology,A,A,True
coherent,5,40,0.8254,high_school_psychology,C,C,True
coherent,5,41,0.8521,high_school_psychology,D,D,True
coherent,6,0,0.0107,high_school_psychology,B,B,True
coherent,6,1,0.0293,high_school_psychology,A,A,True
coherent,6,2,0.0483,high_school_psychology,B,B,True
coherent,6,3,0.0669,high_school_psychology,A,A,True
coherent,6,4,0.0962,high_school_psychology,D,D,True
coherent,6,5,0.1162,high_school_psychology,D,D,True
coherent,6,6,0.1355,high_school_psychology,C,C,True
coherent,6,7,0.156,high_school_psychology,B,B,True
coherent,6,8,0.1733,high_school_psychology,D,D,True
coherent,6,9,0.1909,high_school_psychology,B,B,True
coherent,6,10,0.2097,high_school_psychology,C,C,True
coherent,6,11,0.2297,high_school_psychology,C,C,True
coherent,6,12,0.2466,high_school_psychology,C,C,True
coherent,6,13,0.2646,high_school_psychology,D,D,True
coherent,6,14,0.2842,high_school_psychology,D,D,True
coherent,6,15,0.3132,high_school_psychology,D,D,True
coherent,6,16,0.3401,high_school_psychology,B,B,True
coherent,6,17,0.3577,high_school_psychology,C,C,True
coherent,6,18,0.3845,high_school_psychology,A,D,False
coherent,6,19,0.4102,high_school_psychology,B,C,False
coherent,6,20,0.4341,high_school_psychology,D,D,True
coherent,6,21,0.459,high_school_psychology,C,A,False
coherent,6,22,0.4866,high_school_psychology,D,D,True
coherent,6,23,0.5078,high_school_psychology,B,B,True
coherent,6,24,0.5217,high_school_psychology,D,D,True
coherent,6,25,0.5359,high_school_psychology,C,C,True
coherent,6,26,0.5574,high_school_psychology,D,D,True
coherent,6,27,0.5754,high_school_psychology,D,D,True
coherent,6,28,0.6094,high_school_psychology,A,A,True
coherent,6,29,0.6284,high_school_psychology,D,B,False
coherent,6,30,0.646,high_school_psychology,B,B,True
coherent,6,31,0.6616,high_school_psychology,A,A,True
coherent,6,32,0.6807,high_school_psychology,A,A,True
coherent,6,33,0.6978,high_school_psychology,C,C,True
coherent,6,34,0.7312,high_school_psychology,D,D,True
coherent,6,35,0.75,high_school_psychology,D,C,False
coherent,6,36,0.7646,high_school_psychology,A,A,True
coherent,6,37,0.781,high_school_psychology,B,C,False
coherent,6,38,0.8025,high_school_psychology,D,D,True
coherent,6,39,0.8352,high_school_psychology,D,D,True
coherent,6,40,0.8604,high_school_psychology,B,D,False
coherent,7,0,0.0107,high_school_psychology,D,B,False
coherent,7,1,0.0403,high_school_psychology,D,D,True
coherent,7,2,0.0654,high_school_psychology,D,D,True
coherent,7,3,0.0842,high_school_psychology,C,A,False
coherent,7,4,0.1189,high_school_psychology,D,A,False
coherent,7,5,0.1621,high_school_psychology,B,B,True
coherent,7,6,0.1841,high_school_psychology,D,D,True
coherent,7,7,0.2209,high_school_psychology,C,C,True
coherent,7,8,0.2407,high_school_psychology,C,C,True
coherent,7,9,0.2603,high_school_psychology,D,D,True
coherent,7,10,0.2754,high_school_psychology,D,D,True
coherent,7,11,0.3042,high_school_psychology,D,D,True
coherent,7,12,0.3235,high_school_psychology,D,B,False
coherent,7,13,0.3401,high_school_psychology,B,C,False
coherent,7,14,0.3572,high_school_psychology,C,B,False
coherent,7,15,0.3728,high_school_psychology,A,B,False
coherent,7,16,0.3909,high_school_psychology,C,C,True
coherent,7,17,0.4121,high_school_psychology,B,B,True
coherent,7,18,0.4292,high_school_psychology,A,A,True
coherent,7,19,0.4456,high_school_psychology,D,B,False
coherent,7,20,0.4631,high_school_psychology,C,C,True
coherent,7,21,0.48,high_school_psychology,C,B,False
coherent,7,22,0.4961,high_school_psychology,D,D,True
coherent,7,23,0.5125,high_school_psychology,D,C,False
coherent,7,24,0.5305,high_school_psychology,A,A,True
coherent,7,25,0.5479,high_school_psychology,B,B,True
coherent,7,26,0.575,high_school_psychology,B,B,True
coherent,7,27,0.5906,high_school_psychology,B,B,True
coherent,7,28,0.6108,high_school_psychology,A,A,True
coherent,7,29,0.6492,high_school_psychology,B,B,True
coherent,7,30,0.6655,high_school_psychology,B,B,True
coherent,7,31,0.6946,high_school_psychology,A,A,True
coherent,7,32,0.71,high_school_psychology,D,D,True
coherent,7,33,0.7268,high_school_psychology,A,A,True
coherent,7,34,0.7507,high_school_psychology,B,B,True
coherent,7,35,0.7886,high_school_psychology,B,C,False
coherent,7,36,0.8142,high_school_psychology,D,D,True
coherent,7,37,0.8308,high_school_psychology,B,B,True
coherent,7,38,0.8479,high_school_psychology,A,A,True
coherent,7,39,0.8696,high_school_psychology,D,D,True
coherent,8,0,0.0107,high_school_psychology,B,B,True
coherent,8,1,0.0283,high_school_psychology,D,D,True
coherent,8,2,0.051,high_school_psychology,C,A,False
coherent,8,3,0.0676,high_school_psychology,B,B,True
coherent,8,4,0.0845,high_school_psychology,A,A,True
coherent,8,5,0.1318,high_school_psychology,D,D,True
coherent,8,6,0.1509,high_school_psychology,A,A,True
coherent,8,7,0.165,high_school_psychology,B,B,True
coherent,8,8,0.1838,high_school_psychology,D,D,True
coherent,8,9,0.2046,high_school_psychology,C,C,True
coherent,8,10,0.2239,high_school_psychology,D,D,True
coherent,8,11,0.2402,high_school_psychology,C,C,True
coherent,8,12,0.2612,high_school_psychology,B,B,True
coherent,8,13,0.2786,high_school_psychology,A,A,True
coherent,8,14,0.3025,high_school_psychology,A,A,True
coherent,8,15,0.3254,high_school_psychology,A,A,True
coherent,8,16,0.3413,high_school_psychology,D,D,True
coherent,8,17,0.3611,high_school_psychology,B,B,True
coherent,8,18,0.3989,high_school_psychology,B,B,True
coherent,8,19,0.4146,high_school_psychology,C,C,True
coherent,8,20,0.4363,high_school_psychology,D,D,True
coherent,8,21,0.4536,high_school_psychology,C,C,True
coherent,8,22,0.4717,high_school_psychology,B,C,False
coherent,8,23,0.5208,high_school_psychology,D,C,False
coherent,8,24,0.5498,high_school_psychology,B,B,True
coherent,8,25,0.5674,high_school_psychology,C,C,True
coherent,8,26,0.5874,high_school_psychology,D,D,True
coherent,8,27,0.6062,high_school_psychology,D,D,True
coherent,8,28,0.6221,high_school_psychology,B,B,True
coherent,8,29,0.6511,high_school_psychology,D,B,False
coherent,8,30,0.6699,high_school_psychology,A,A,True
coherent,8,31,0.6958,high_school_psychology,A,A,True
coherent,8,32,0.717,high_school_psychology,D,D,True
coherent,8,33,0.7422,high_school_psychology,C,A,False
coherent,8,34,0.7698,high_school_psychology,C,C,True
coherent,8,35,0.7979,high_school_psychology,B,B,True
coherent,8,36,0.8191,high_school_psychology,A,A,True
coherent,8,37,0.8464,high_school_psychology,C,C,True
coherent,8,38,0.8718,high_school_psychology,B,B,True
coherent,9,0,0.0107,high_school_psychology,D,D,True
coherent,9,1,0.0312,high_school_psychology,C,A,False
coherent,9,2,0.0479,high_school_psychology,C,C,True
coherent,9,3,0.0779,high_school_psychology,D,D,True
coherent,9,4,0.1133,high_school_psychology,B,C,False
coherent,9,5,0.137,high_school_psychology,B,B,True
coherent,9,6,0.1602,high_school_psychology,C,C,True
coherent,9,7,0.1841,high_school_psychology,D,D,True
coherent,9,8,0.2056,high_school_psychology,B,D,False
coherent,9,9,0.2546,high_school_psychology,B,B,True
coherent,9,10,0.2686,high_school_psychology,D,D,True
coherent,9,11,0.3013,high_school_psychology,D,D,True
coherent,9,12,0.3169,high_school_psychology,D,D,True
coherent,9,13,0.3413,high_school_psychology,D,D,True
coherent,9,14,0.3545,high_school_psychology,D,D,True
coherent,9,15,0.3718,high_school_psychology,A,A,True
coherent,9,16,0.3877,high_school_psychology,D,D,True
coherent,9,17,0.4077,high_school_psychology,C,C,True
coherent,9,18,0.4497,high_school_psychology,C,C,True
coherent,9,19,0.4746,high_school_psychology,C,C,True
coherent,9,20,0.4927,high_school_psychology,A,A,True
coherent,9,21,0.5103,high_school_psychology,A,C,False
coherent,9,22,0.5342,high_school_psychology,A,A,True
coherent,9,23,0.5503,high_school_psychology,D,D,True
coherent,9,24,0.5679,high_school_psychology,D,D,True
coherent,9,25,0.5833,high_school_psychology,C,C,True
coherent,9,26,0.6038,high_school_psychology,C,C,True
coherent,9,27,0.6343,high_school_psychology,D,D,True
coherent,9,28,0.6602,high_school_psychology,C,C,True
coherent,9,29,0.6746,high_school_psychology,A,A,True
coherent,9,30,0.6936,high_school_psychology,D,D,True
coherent,9,31,0.7078,high_school_psychology,D,D,True
coherent,9,32,0.7271,high_school_psychology,D,D,True
coherent,9,33,0.749,high_school_psychology,D,D,True
coherent,9,34,0.7637,high_school_psychology,B,D,False
coherent,9,35,0.8064,high_school_psychology,C,B,False
coherent,9,36,0.8271,high_school_psychology,B,B,True
coherent,9,37,0.8416,high_school_psychology,B,B,True
coherent,9,38,0.8557,high_school_psychology,D,C,False
coherent,9,39,0.8704,high_school_psychology,C,C,True
coherent,10,0,0.0107,high_school_psychology,B,B,True
coherent,10,1,0.0398,high_school_psychology,D,D,True
coherent,10,2,0.0625,high_school_psychology,B,D,False
coherent,10,3,0.0801,high_school_psychology,D,D,True
coherent,10,4,0.1016,high_school_psychology,B,B,True
coherent,10,5,0.1187,high_school_psychology,D,B,False
coherent,10,6,0.1353,high_school_psychology,A,A,True
coherent,10,7,0.1531,high_school_psychology,D,D,True
coherent,10,8,0.1848,high_school_psychology,D,D,True
coherent,10,9,0.2026,high_school_psychology,D,D,True
coherent,10,10,0.2217,high_school_psychology,B,B,True
coherent,10,11,0.2437,high_school_psychology,B,B,True
coherent,10,12,0.2603,high_school_psychology,C,C,True
coherent,10,13,0.2883,high_school_psychology,C,C,True
coherent,10,14,0.3093,high_school_psychology,D,D,True
coherent,10,15,0.3286,high_school_psychology,B,B,True
coherent,10,16,0.3425,high_school_psychology,A,A,True
coherent,10,17,0.3625,high_school_psychology,D,D,True
coherent,10,18,0.3787,high_school_psychology,D,B,False
coherent,10,19,0.4031,high_school_psychology,D,D,True
coherent,10,20,0.4243,high_school_psychology,A,A,True
coherent,10,21,0.4482,high_school_psychology,D,D,True
coherent,10,22,0.4626,high_school_psychology,A,C,False
coherent,10,23,0.48,high_school_psychology,D,D,True
coherent,10,24,0.509,high_school_psychology,D,A,False
coherent,10,25,0.5449,high_school_psychology,A,A,True
coherent,10,26,0.5652,high_school_psychology,B,B,True
coherent,10,27,0.5857,high_school_psychology,B,B,True
coherent,10,28,0.6042,high_school_psychology,C,C,True
coherent,10,29,0.6311,high_school_psychology,B,B,True
coherent,10,30,0.6472,high_school_psychology,A,A,True
coherent,10,31,0.6638,high_school_psychology,C,C,True
coherent,10,32,0.6938,high_school_psychology,D,D,True
coherent,10,33,0.7214,high_school_psychology,B,B,True
coherent,10,34,0.74,high_school_psychology,A,A,True
coherent,10,35,0.7573,high_school_psychology,B,B,True
coherent,10,36,0.7749,high_school_psychology,D,D,True
coherent,10,37,0.7922,high_school_psychology,B,B,True
coherent,10,38,0.8123,high_school_psychology,A,B,False
coherent,10,39,0.8303,high_school_psychology,C,C,True
coherent,10,40,0.8481,high_school_psychology,D,D,True
coherent,10,41,0.8633,high_school_psychology,C,B,False
coherent,11,0,0.0107,high_school_psychology,C,D,False
coherent,11,1,0.0413,high_school_psychology,B,B,True
coherent,11,2,0.0586,high_school_psychology,C,C,True
coherent,11,3,0.092,high_school_psychology,D,D,True
coherent,11,4,0.1196,high_school_psychology,A,A,True
coherent,11,5,0.1387,high_school_psychology,C,C,True
coherent,11,6,0.1614,high_school_psychology,D,D,True
coherent,11,7,0.1995,high_school_psychology,B,B,True
coherent,11,8,0.2188,high_school_psychology,C,C,True
coherent,11,9,0.2388,high_school_psychology,D,D,True
coherent,11,10,0.2617,high_school_psychology,A,A,True
coherent,11,11,0.2871,high_school_psychology,C,C,True
coherent,11,12,0.3044,high_school_psychology,A,A,True
coherent,11,13,0.3242,high_school_psychology,C,A,False
coherent,11,14,0.3511,high_school_psychology,A,A,True
coherent,11,15,0.3657,high_school_psychology,C,C,True
coherent,11,16,0.384,high_school_psychology,B,B,True
coherent,11,17,0.4011,high_school_psychology,C,C,True
coherent,11,18,0.4202,high_school_psychology,A,A,True
coherent,11,19,0.4355,high_school_psychology,D,D,True
coherent,11,20,0.4568,high_school_psychology,D,D,True
coherent,11,21,0.4756,high_school_psychology,D,D,True
coherent,11,22,0.5039,high_school_psychology,B,B,True
coherent,11,23,0.5215,high_school_psychology,C,C,True
coherent,11,24,0.5408,high_school_psychology,B,B,True
coherent,11,25,0.5576,high_school_psychology,D,A,False
coherent,11,26,0.6008,high_school_psychology,D,C,False
coherent,11,27,0.6221,high_school_psychology,D,D,True
coherent,11,28,0.6511,high_school_psychology,A,A,True
coherent,11,29,0.6985,high_school_psychology,B,B,True
coherent,11,30,0.719,high_school_psychology,B,C,False
coherent,11,31,0.739,high_school_psychology,D,D,True
coherent,11,32,0.7634,high_school_psychology,C,A,False
coherent,11,33,0.8201,high_school_psychology,D,C,False
coherent,11,34,0.8406,high_school_psychology,D,D,True
coherent,11,35,0.8572,high_school_psychology,D,D,True
coherent,11,36,0.8752,high_school_psychology,C,C,True
random,100,0,0.0107,logical_fallacies,D,D,True
random,100,1,0.0286,world_religions,A,A,True
random,100,2,0.0452,high_school_geography,B,B,True
random,100,3,0.0671,college_mathematics,D,D,True
random,100,4,0.1018,professional_medicine,D,D,True
random,100,5,0.1345,professional_law,B,C,False
random,100,6,0.1687,high_school_microeconomics,D,B,False
random,100,7,0.1909,professional_medicine,A,D,False
random,100,8,0.2266,public_relations,B,B,True
random,100,9,0.2402,high_school_geography,B,A,False
random,100,10,0.259,professional_law,A,B,False
random,100,11,0.3176,high_school_us_history,B,B,True
random,100,12,0.4092,marketing,A,C,False
random,100,13,0.4297,professional_law,B,C,False
random,100,14,0.5032,high_school_computer_science,A,A,True
random,100,15,0.543,high_school_government_and_politics,D,D,True
random,100,16,0.5674,professional_psychology,A,D,False
random,100,17,0.5959,high_school_psychology,D,C,False
random,100,18,0.6206,prehistory,A,D,False
random,100,19,0.6409,professional_medicine,A,A,True
random,100,20,0.6777,astronomy,C,C,True
random,100,21,0.7048,professional_psychology,A,D,False
random,100,22,0.7332,moral_scenarios,B,A,False
random,100,23,0.7649,public_relations,B,B,True
random,100,24,0.7878,high_school_world_history,B,B,True
random,100,25,0.8872,high_school_macroeconomics,D,B,False
random,100,26,0.9048,philosophy,B,A,False
random,100,27,0.9243,miscellaneous,D,D,True
random,101,0,0.0107,high_school_microeconomics,D,A,False
random,101,1,0.0408,high_school_government_and_politics,C,C,True
random,101,2,0.062,professional_psychology,C,A,False
random,101,3,0.0886,miscellaneous,B,D,False
random,101,4,0.1062,conceptual_physics,D,D,True
random,101,5,0.124,clinical_knowledge,A,A,True
random,101,6,0.1582,high_school_mathematics,C,B,False
random,101,7,0.1855,elementary_mathematics,D,A,False
random,101,8,0.1997,medical_genetics,A,B,False
random,101,9,0.2163,marketing,A,A,True
random,101,10,0.2332,professional_law,B,C,False
random,101,11,0.2705,miscellaneous,C,C,True
random,101,12,0.2874,clinical_knowledge,B,B,True
random,101,13,0.3132,moral_disputes,B,A,False
random,101,14,0.3406,nutrition,C,A,False
random,101,15,0.3667,sociology,B,A,False
random,101,16,0.3984,professional_law,B,A,False
random,101,17,0.5017,miscellaneous,C,C,True
random,101,18,0.5176,professional_law,D,A,False
random,101,19,0.5703,conceptual_physics,B,B,True
random,101,20,0.5908,astronomy,A,A,True
random,101,21,0.6108,miscellaneous,A,A,True
random,101,22,0.6265,high_school_physics,A,D,False
random,101,23,0.6621,astronomy,D,D,True
random,101,24,0.6819,professional_psychology,A,A,True
random,101,25,0.699,high_school_geography,A,D,False
random,101,26,0.7146,high_school_biology,C,A,False
random,101,27,0.7371,miscellaneous,A,A,True
random,101,28,0.7507,security_studies,C,A,False
random,101,29,0.7661,international_law,C,A,False
random,101,30,0.7905,professional_medicine,D,C,False
random,101,31,0.8215,miscellaneous,B,A,False
random,101,32,0.8369,moral_scenarios,A,B,False
random,101,33,0.8706,high_school_biology,A,A,True
random,101,34,0.8901,philosophy,C,C,True
random,101,35,0.9124,moral_scenarios,C,B,False
random,102,0,0.0107,high_school_statistics,A,A,True
random,102,1,0.0552,security_studies,A,A,True
random,102,2,0.1145,philosophy,C,C,True
random,102,3,0.1318,moral_scenarios,D,D,True
random,102,4,0.1643,astronomy,C,C,True
random,102,5,0.1875,professional_psychology,B,B,True
random,102,6,0.209,professional_law,D,A,False
random,102,7,0.2515,philosophy,A,A,True
random,102,8,0.272,high_school_government_and_politics,C,C,True
random,102,9,0.2898,prehistory,A,A,True
random,102,10,0.3091,professional_law,B,A,False
random,102,11,0.3667,moral_scenarios,C,D,False
random,102,12,0.4001,moral_scenarios,B,A,False
random,102,13,0.4324,electrical_engineering,B,A,False
random,102,14,0.447,astronomy,A,A,True
random,102,15,0.479,marketing,A,A,True
random,102,16,0.4963,high_school_psychology,D,B,False
random,102,17,0.5166,world_religions,A,A,True
random,102,18,0.5327,college_physics,D,D,True
random,102,19,0.5598,human_sexuality,C,C,True
random,102,20,0.5884,high_school_mathematics,A,C,False
random,102,21,0.6069,high_school_statistics,C,C,True
random,102,22,0.6472,marketing,C,C,True
random,102,23,0.6741,formal_logic,C,C,True
random,102,24,0.7195,logical_fallacies,B,B,True
random,102,25,0.7402,high_school_physics,B,B,True
random,102,26,0.762,professional_psychology,C,C,True
random,102,27,0.7917,nutrition,D,D,True
random,102,28,0.8218,nutrition,C,A,False
random,102,29,0.8433,high_school_macroeconomics,B,B,True
random,102,30,0.8611,college_chemistry,D,D,True
random,102,31,0.8748,high_school_psychology,B,A,False
random,103,0,0.0107,moral_scenarios,C,D,False
random,103,1,0.0422,high_school_psychology,D,D,True
random,103,2,0.0579,high_school_psychology,A,B,False
random,103,3,0.0759,virology,C,B,False
random,103,4,0.0911,human_sexuality,C,C,True
random,103,5,0.1084,miscellaneous,C,C,True
random,103,6,0.1353,jurisprudence,A,A,True
random,103,7,0.1509,high_school_mathematics,B,A,False
random,103,8,0.1787,miscellaneous,C,C,True
random,103,9,0.1946,high_school_psychology,D,D,True
random,103,10,0.2207,conceptual_physics,B,B,True
random,103,11,0.2366,professional_medicine,D,D,True
random,103,12,0.332,medical_genetics,C,B,False
random,103,13,0.3479,high_school_world_history,B,B,True
random,103,14,0.4714,professional_law,C,C,True
random,103,15,0.5532,professional_law,C,C,True
random,103,16,0.604,professional_medicine,B,C,False
random,103,17,0.6418,high_school_biology,C,C,True
random,103,18,0.6704,high_school_biology,B,B,True
random,103,19,0.687,miscellaneous,A,A,True
random,103,20,0.7063,professional_psychology,A,A,True
random,103,21,0.7319,high_school_world_history,B,B,True
random,103,22,0.8149,professional_law,C,A,False
random,103,23,0.8906,moral_scenarios,A,D,False
random,103,24,0.9216,miscellaneous,D,D,True
random,104,0,0.0107,moral_disputes,B,B,True
random,104,1,0.0312,professional_psychology,C,C,True
random,104,2,0.0696,moral_disputes,B,B,True
random,104,3,0.0898,professional_law,A,A,True
random,104,4,0.1541,business_ethics,D,D,True
random,104,5,0.1843,virology,C,B,False
random,104,6,0.2041,professional_law,D,A,False
random,104,7,0.2534,high_school_geography,D,A,False
random,104,8,0.27,miscellaneous,A,A,True
random,104,9,0.2866,miscellaneous,B,B,True
random,104,10,0.3042,high_school_psychology,B,B,True
random,104,11,0.3201,college_medicine,C,D,False
random,104,12,0.3364,marketing,D,D,True
random,104,13,0.3594,conceptual_physics,A,C,False
random,104,14,0.3723,econometrics,B,D,False
random,104,15,0.4067,professional_law,D,C,False
random,104,16,0.4612,professional_law,C,B,False
random,104,17,0.5635,electrical_engineering,C,C,True
random,104,18,0.5769,college_medicine,C,B,False
random,104,19,0.6104,us_foreign_policy,C,C,True
random,104,20,0.6321,human_aging,A,A,True
random,104,21,0.6467,professional_law,D,B,False
random,104,22,0.688,moral_scenarios,C,A,False
random,104,23,0.7188,college_medicine,B,B,True
random,104,24,0.7341,moral_scenarios,D,B,False
random,104,25,0.7649,high_school_macroeconomics,B,B,True
random,104,26,0.781,professional_psychology,C,C,True
random,104,27,0.8062,professional_law,C,B,False
random,104,28,0.9048,high_school_psychology,D,D,True
random,105,0,0.0107,anatomy,C,B,False
random,105,1,0.0364,miscellaneous,B,B,True
random,105,2,0.0503,high_school_biology,A,A,True
random,105,3,0.0806,high_school_government_and_politics,B,B,True
random,105,4,0.1138,college_computer_science,D,D,True
random,105,5,0.1392,high_school_statistics,D,D,True
random,105,6,0.1619,moral_disputes,B,B,True
random,105,7,0.1824,moral_scenarios,B,A,False
random,105,8,0.2139,philosophy,D,D,True
random,105,9,0.23,moral_scenarios,B,A,False
random,105,10,0.261,security_studies,B,B,True
random,105,11,0.3328,high_school_government_and_politics,C,C,True
random,105,12,0.3606,nutrition,D,D,True
random,105,13,0.3811,miscellaneous,C,A,False
random,105,14,0.4109,sociology,D,D,True
random,105,15,0.4351,philosophy,A,A,True
random,105,16,0.4524,professional_medicine,C,B,False
random,105,17,0.4893,miscellaneous,C,C,True
random,105,18,0.5037,professional_psychology,D,D,True
random,105,19,0.521,college_medicine,B,A,False
random,105,20,0.5371,moral_scenarios,B,A,False
random,105,21,0.5681,conceptual_physics,A,B,False
random,105,22,0.5959,college_mathematics,D,D,True
random,105,23,0.6138,high_school_psychology,C,C,True
random,105,24,0.6406,miscellaneous,A,A,True
random,105,25,0.6555,miscellaneous,A,A,True
random,105,26,0.6753,conceptual_physics,C,B,False
random,105,27,0.6924,high_school_psychology,B,B,True
random,105,28,0.7168,clinical_knowledge,C,D,False
random,105,29,0.7432,moral_scenarios,D,B,False
random,105,30,0.7749,high_school_european_history,A,A,True
random,105,31,0.8701,professional_law,B,D,False
random,106,0,0.0107,high_school_biology,C,B,False
random,106,1,0.0422,professional_medicine,B,A,False
random,106,2,0.095,formal_logic,B,C,False
random,106,3,0.1379,moral_scenarios,B,A,False
random,106,4,0.1687,security_studies,C,C,True
random,106,5,0.199,professional_law,B,B,True
random,106,6,0.2979,business_ethics,B,B,True
random,106,7,0.3186,high_school_microeconomics,B,A,False
random,106,8,0.3369,high_school_macroeconomics,D,C,False
random,106,9,0.3574,econometrics,C,D,False
random,106,10,0.3923,moral_scenarios,A,D,False
random,106,11,0.4233,conceptual_physics,A,A,True
random,106,12,0.4414,medical_genetics,B,B,True
random,106,13,0.4626,professional_law,B,B,True
random,106,14,0.5269,college_mathematics,B,C,False
random,106,15,0.5498,high_school_world_history,C,C,True
random,106,16,0.6475,high_school_psychology,B,B,True
random,106,17,0.6648,prehistory,D,D,True
random,106,18,0.6926,high_school_microeconomics,B,D,False
random,106,19,0.7085,logical_fallacies,C,C,True
random,106,20,0.7283,philosophy,C,B,False
random,106,21,0.7468,professional_medicine,C,B,False
random,106,22,0.7898,high_school_statistics,B,C,False
random,106,23,0.8225,professional_medicine,C,D,False
random,106,24,0.8716,high_school_statistics,B,B,True
random,106,25,0.8989,high_school_biology,D,D,True
random,106,26,0.9136,astronomy,B,C,False
random,107,0,0.0107,management,D,D,True
random,107,1,0.0278,international_law,C,A,False
random,107,2,0.0569,high_school_biology,A,A,True
random,107,3,0.0891,virology,C,A,False
random,107,4,0.1045,high_school_psychology,B,B,True
random,107,5,0.1299,clinical_knowledge,C,B,False
random,107,6,0.1533,professional_psychology,C,C,True
random,107,7,0.1704,professional_law,C,D,False
random,107,8,0.2681,conceptual_physics,D,B,False
random,107,9,0.2866,professional_law,C,A,False
random,107,10,0.3962,prehistory,A,A,True
random,107,11,0.4165,business_ethics,C,A,False
random,107,12,0.4346,prehistory,B,A,False
random,107,13,0.4617,philosophy,B,B,True
random,107,14,0.4856,virology,A,A,True
random,107,15,0.5225,marketing,C,C,True
random,107,16,0.5391,global_facts,C,B,False
random,107,17,0.5559,professional_law,A,A,True
random,107,18,0.6335,high_school_physics,B,B,True
random,107,19,0.656,high_school_mathematics,D,C,False
random,107,20,0.6802,marketing,C,A,False
random,107,21,0.707,nutrition,C,C,True
random,107,22,0.7351,high_school_chemistry,A,B,False
random,107,23,0.7612,elementary_mathematics,A,A,True
random,107,24,0.7869,logical_fallacies,C,C,True
random,107,25,0.8052,professional_law,A,A,True
random,107,26,0.832,professional_law,B,A,False
random,107,27,0.9185,college_computer_science,D,D,True
random,108,0,0.0107,college_computer_science,B,D,False
random,108,1,0.0383,conceptual_physics,D,D,True
random,108,2,0.0562,professional_accounting,A,A,True
random,108,3,0.0876,moral_scenarios,B,A,False
random,108,4,0.1179,moral_disputes,A,B,False
random,108,5,0.1375,professional_psychology,C,D,False
random,108,6,0.1562,high_school_macroeconomics,B,B,True
random,108,7,0.1821,conceptual_physics,D,D,True
random,108,8,0.198,high_school_geography,C,B,False
random,108,9,0.2139,professional_psychology,B,B,True
random,108,10,0.2341,high_school_statistics,C,C,True
random,108,11,0.2815,professional_medicine,B,B,True
random,108,12,0.3352,moral_scenarios,B,A,False
random,108,13,0.3667,international_law,C,C,True
random,108,14,0.3862,professional_medicine,B,A,False
random,108,15,0.4441,human_aging,C,C,True
random,108,16,0.4617,college_computer_science,A,D,False
random,108,17,0.4946,professional_psychology,C,C,True
random,108,18,0.5098,college_biology,B,D,False
random,108,19,0.5496,high_school_us_history,C,C,True
random,108,20,0.5994,virology,C,B,False
random,108,21,0.6194,high_school_microeconomics,D,D,True
random,108,22,0.6353,nutrition,D,B,False
random,108,23,0.6555,us_foreign_policy,B,D,False
random,108,24,0.6785,clinical_knowledge,B,B,True
random,108,25,0.6987,elementary_mathematics,D,B,False
random,108,26,0.7158,human_sexuality,C,D,False
random,108,27,0.7341,college_mathematics,B,C,False
random,108,28,0.7627,professional_medicine,A,A,True
random,108,29,0.8201,medical_genetics,C,B,False
random,108,30,0.8359,virology,B,B,True
random,108,31,0.8496,prehistory,C,C,True
random,108,32,0.8721,professional_law,A,C,False
random,108,33,0.9175,security_studies,A,D,False
random,109,0,0.0107,professional_psychology,A,A,True
random,109,1,0.0374,college_medicine,D,D,True
random,109,2,0.0554,prehistory,B,A,False
random,109,3,0.0737,miscellaneous,A,A,True
random,109,4,0.0867,professional_psychology,D,B,False
random,109,5,0.1509,high_school_macroeconomics,B,B,True
random,109,6,0.1741,clinical_knowledge,A,C,False
random,109,7,0.2009,moral_scenarios,B,A,False
random,109,8,0.2346,miscellaneous,C,C,True
random,109,9,0.2588,moral_disputes,B,A,False
random,109,10,0.2812,security_studies,D,D,True
random,109,11,0.2996,high_school_mathematics,B,B,True
random,109,12,0.3184,high_school_government_and_politics,D,D,True
random,109,13,0.3474,college_computer_science,D,D,True
random,109,14,0.3728,professional_law,C,C,True
