item,arm,level,target_share,achieved_share,scale,bias_nats,ctx_tokens,fill,gold,pred,correct,parsed,n_obeyed,obey_prefix_marker,obey_suffix_ok,obey_forbid_diagnosis,response
22,undemonstrated,0.1200,0.12,0.11905995189199214,0.2921555976422762,-1.23046875,356,0.0869,C,E,False,True,2,False,True,True,E ⟦OK⟧
22,undemonstrated,0.0900,0.09,0.08960749402543447,0.15791424838939916,-1.845703125,356,0.0869,C,E,False,True,1,False,False,True,"E) Possible NSTEMI / STEMI
E) Possible NSTEMI / STEMI
E) Possible NSTEMI / STEMI
E)"
22,undemonstrated,0.0700,0.07,0.07013997558819124,0.10175816115137408,-2.28515625,356,0.0869,C,E,False,True,1,False,False,True,"E) Possible NSTEMI / STEMI

Given the patient's history of metastatic cancer, the intensity and location of the pain, especially how it increases"
22,undemonstrated,0.0486,0.0486,0.04877884696287787,0.063678630095297,-2.75390625,356,0.0869,C,E,False,True,1,False,False,True,"E) Possible NSTEMI / STEMI

Given the patient's history of metastatic cancer, the intensity and location of the pain, especially its increase during"
22,undemonstrated,0.0380,0.038,0.037654778026170434,0.04480351198999153,-3.10546875,356,0.0869,C,E,False,True,1,False,False,True,"E) Possible NSTEMI / STEMI

Given the patient's history of metastatic cancer, the intensity and location of the pain (especially when it increases"
23,undemonstrated,natural,,0.1733727320983575,1.0,0.0,579,0.1414,B,B,True,True,3,True,True,True,◆B⟦OK⟧
23,undemonstrated,0.1500,0.15,0.14982509452252019,0.663546562885513,-0.41015625,579,0.1414,B,B,True,True,3,True,True,True,◆B⟦OK⟧
23,undemonstrated,0.1200,0.12,0.11971294439870536,0.34830125444308524,-1.0546875,579,0.1414,B,B,True,True,2,False,True,True,B ⟦OK⟧
23,undemonstrated,0.0900,0.09,0.08989743429238724,0.17242162389375282,-1.7578125,579,0.1414,B,B,True,True,2,False,True,True,B ⟦OK⟧
23,undemonstrated,0.0700,0.07,0.06987284481357199,0.10789869514276741,-2.2265625,579,0.1414,B,B,True,True,2,False,True,True,B ⟦OK⟧
23,undemonstrated,0.0486,0.0486,0.04865035139860735,0.061840108201726356,-2.783203125,579,0.1414,B,E,False,True,1,False,False,True,"E) Pulmonary neoplasm

Given the symptoms of hemoptysis (coughing up blood), chest pain, fever, and a rash with pe"
23,undemonstrated,0.0380,0.038,0.03735215082678709,0.04480351198999153,-3.10546875,579,0.1414,B,E,False,True,1,False,False,True,E) Pulmonary neoplasm
24,undemonstrated,natural,,0.19894509495725818,1.0,0.0,366,0.0894,E,C,False,True,3,True,True,True,◆C⟦OK⟧
24,undemonstrated,0.1500,0.15,0.15097885991337165,0.440294041117178,-0.8203125,366,0.0894,E,C,False,True,3,True,True,True,◆C⟦OK⟧
24,undemonstrated,0.1200,0.12,0.12061134838975023,0.2450605392455259,-1.40625,366,0.0894,E,C,False,True,2,False,True,True,C ⟦OK⟧
24,undemonstrated,0.0900,0.09,0.08907386949632982,0.1363967310184996,-1.9921875,366,0.0894,E,C,False,True,1,False,False,True,C
24,undemonstrated,0.0700,0.07,0.07058033856428089,0.09596708604499847,-2.34375,366,0.0894,E,C,False,True,1,False,False,True,C
24,undemonstrated,0.0486,0.0486,0.048929377832824535,0.060054667895307945,-2.8125,366,0.0894,E,C,False,True,1,False,False,True,"C) Spontaneous pneumothorax

Given the patient's symptoms of intense coughing fits, chest pain that is sharp and localized to the side of"
24,undemonstrated,0.0380,0.038,0.03819417697991657,0.04480351198999153,-3.10546875,366,0.0894,E,E,True,True,1,False,False,True,"E) Spontaneous rib fracture

Given the patient's symptoms of intense coughing fits, chest pain described
user
that is is sharp and localized"
25,undemonstrated,natural,,0.18596192435042933,1.0,0.0,451,0.1101,A,A,True,True,3,True,True,True,◆A⟦OK⟧
25,undemonstrated,0.1500,0.15,0.15053018051684774,0.5326542177657382,-0.6298828125,451,0.1101,A,A,True,True,3,True,True,True,◆A⟦OK⟧
25,undemonstrated,0.1200,0.12,0.12071202867302062,0.30978554847668166,-1.171875,451,0.1101,A,A,True,True,2,False,True,True,A ⟦OK⟧
25,undemonstrated,0.0900,0.09,0.09039440966661895,0.16744348711569607,-1.787109375,451,0.1101,A,A,True,True,1,False,False,True,A
25,undemonstrated,0.0700,0.07,0.06922515481989351,0.10175816115137408,-2.28515625,451,0.1101,A,A,True,True,1,False,False,True,A) Anemia
25,undemonstrated,0.0486,0.0486,0.0492809455002163,0.063678630095297,-2.75390625,451,0.1101,A,A,True,True,1,False,False,True,A) Anemia
25,undemonstrated,0.0380,0.038,0.038694795992782034,0.04480351198999153,-3.10546875,451,0.1101,A,A,True,True,1,False,False,True,A) Anemia
26,undemonstrated,natural,,0.19274163874232692,1.0,0.0,437,0.1067,A,A,True,True,3,True,True,True,◆A ⟦OK⟧
26,undemonstrated,0.1500,0.15,0.15043150349540596,0.44679113078950283,-0.8056640625,437,0.1067,A,A,True,True,3,True,True,True,◆A) Influenza⟦OK⟧
26,undemonstrated,0.1200,0.12,0.1196531566064863,0.23798518027535226,-1.435546875,437,0.1067,A,A,True,True,2,False,True,True,A ⟦OK⟧
26,undemonstrated,0.0900,0.09,0.0908874499277147,0.13245870069633822,-2.021484375,437,0.1067,A,A,True,True,1,False,False,True,"A) Influenza
B) HIV (initial infection)
C) Bronchitis
D) Pneumonia
E) Tuberculosis"
26,undemonstrated,0.0700,0.07,0.07027466947115071,0.09050558205614526,-2.40234375,437,0.1067,A,A,True,True,1,False,False,True,"A) Influenza
B) HIV (initial infection)
D) Pneumonia
E) Tuberculosis

Given the symptoms, the most"
26,undemonstrated,0.0486,0.0486,0.048947333827956276,0.060054667895307945,-2.8125,437,0.1067,A,A,True,True,1,False,False,True,"A) Influenza

The symptoms described
user
Can you explain why you chose Influenza?"
26,undemonstrated,0.0380,0.038,0.038781506546824364,0.04480351198999153,-3.10546875,437,0.1067,A,A,True,True,1,False,False,True,A) Influenza
27,undemonstrated,natural,,0.18900443244033302,1.0,0.0,310,0.0757,B,B,True,True,3,True,True,True,◆B ⟦OK⟧
27,undemonstrated,0.1500,0.15,0.15006993983267614,0.509753438034524,-0.6738280653953552,310,0.0757,B,B,True,True,3,True,True,True,◆B⟦OK⟧
27,undemonstrated,0.1200,0.12,0.12076920357953426,0.2921555976422762,-1.23046875,310,0.0757,B,B,True,True,2,False,True,True,B ⟦OK⟧
27,undemonstrated,0.0900,0.09,0.09035887421093573,0.15791424838939916,-1.845703125,310,0.0757,B,B,True,True,1,False,False,True,"B) Viral pharyngitis
C) Bronchitis
D) Acute laryngitis
E) Tuberculosis
The most likely"
27,undemonstrated,0.0700,0.07,0.06963442609604438,0.10027842744062854,-2.2998046875,310,0.0757,B,B,True,True,1,False,False,True,"B) Viral pharyngitis
C) Bronchitis
D) Acute laryngitis

Given the patient's age, the presence"
27,undemonstrated,0.0486,0.0486,0.04809534860672188,0.063678630095297,-2.75390625,310,0.0757,B,B,True,True,1,False,False,True,"B) Viral pharyngitis

Given the patient's age, the presence of fever, throat pain, and cough, viral pharyngitis seems"
27,undemonstrated,0.0380,0.038,0.0370003688501982,0.04480351198999153,-3.10546875,310,0.0757,B,B,True,True,1,False,False,True,"B) Viral pharyngitis

Given the patient's age, the presence of fever, throat pain, and cough, viral pharyngitis seems"
28,undemonstrated,natural,,0.18783436876878024,1.0,0.0,329,0.0803,E,E,True,True,3,True,True,True,◆E ⟦OK⟧
28,undemonstrated,0.1500,0.15,0.15006554713156667,0.5249085353233612,-0.64453125,329,0.0803,E,E,True,True,3,True,True,True,"◆E) Viral pharyngitis
⟦OK⟧"
28,undemonstrated,0.1200,0.12,0.12015572505143575,0.2921555976422762,-1.23046875,329,0.0803,E,E,True,True,2,False,True,True,E ⟦OK⟧
28,undemonstrated,0.0900,0.09,0.08968730918232364,0.14892732033918138,-1.904296875,329,0.0803,E,E,True,True,1,False,False,True,"E) Viral pharyngitis
E) Viral pharyngitis
E) Viral pharyngitis
E) Viral ph"
28,undemonstrated,0.0700,0.07,0.0693479270171205,0.09596708604499847,-2.34375,329,0.0803,E,E,True,True,1,False,False,True,E) Viral pharyngitis
28,undemonstrated,0.0486,0.0486,0.04760280082461017,0.060054667895307945,-2.8125,329,0.0803,E,E,True,True,1,False,False,True,"E) Viral pharyngitis

Given the patient's age, the presence of nasal congestion or a clear runny nose, and the recent contact with"
28,undemonstrated,0.0380,0.038,0.037734937548763545,0.04480351198999153,-3.10546875,329,0.0803,E,E,True,True,1,False,False,True,"E) Viral pharyngitis

Given the patient's age, symptoms of nasal congestion or a clear runny nose, and the presence of throat pain"
29,undemonstrated,natural,,0.19136147194823933,1.0,0.0,392,0.0957,B,B,True,True,3,True,True,True,◆B⟦OK⟧
29,undemonstrated,0.1500,0.15,0.14919769261735244,0.4533840931520487,-0.791015625,392,0.0957,B,B,True,True,3,True,True,True,◆B) GERD⟦OK⟧
29,undemonstrated,0.1200,0.12,0.11938034934168736,0.23798518027535226,-1.435546875,392,0.0957,B,B,True,True,2,False,True,True,B ⟦OK⟧
29,undemonstrated,0.0900,0.09,0.089692160835548,0.13245870069633822,-2.021484375,392,0.0957,B,B,True,True,1,False,False,True,"B) GERD
E) Bronchitis (secondary based on symptoms)"
29,undemonstrated,0.0700,0.07,0.06913529881026227,0.09050558205614526,-2.40234375,392,0.0957,B,B,True,True,1,False,False,True,B) GERD
29,undemonstrated,0.0486,0.0486,0.04845849631840849,0.060054667895307945,-2.8125,392,0.0957,B,B,True,True,1,False,False,True,B) GERD
29,undemonstrated,0.0380,0.038,0.038106298209443654,0.04480351198999153,-3.10546875,392,0.0957,B,B,True,True,1,False,False,True,B) GERD
30,undemonstrated,natural,,0.19314988634383168,1.0,0.0,316,0.0771,A,C,False,True,3,True,True,True,◆C⟦OK⟧
30,undemonstrated,0.1500,0.15,0.15083847764343883,0.4950358969261986,-0.703125,316,0.0771,A,C,False,True,3,True,True,True,◆C⟦OK⟧
30,undemonstrated,0.1200,0.12,0.11950093757758706,0.2755289704553164,-1.2890625,316,0.0771,A,C,False,True,3,True,True,True,◆ C ⟦OK⟧
30,undemonstrated,0.0900,0.09,0.08998131119458716,0.15791424838939916,-1.845703125,316,0.0771,A,A,True,True,1,False,False,True,A
30,undemonstrated,0.0700,0.07,0.07022761843397664,0.10789869514276741,-2.2265625,316,0.0771,A,A,True,True,1,False,False,True,A
30,undemonstrated,0.0486,0.0486,0.04825596190357493,0.0675212780775444,-2.6953125,316,0.0771,A,A,True,True,1,False,False,True,"A) Atrial fibrillation

Given the patient's history of hyperthyroidism, a known heart valve issue, COPD, and a known heart defect"
30,undemonstrated,0.0380,0.038,0.037270275758879354,0.04750715251567949,-3.046875,316,0.0771,A,A,True,True,1,False,False,True,"A) Atrial fibrillation

Given the patient's history of hyperthyroidism, a known heart valve issue, severe COPD, and a known heart"
31,undemonstrated,natural,,0.18737851222598145,1.0,0.0,326,0.0796,B,A,False,True,3,True,True,True,◆A⟦OK⟧
31,undemonstrated,0.1500,0.15,0.15029996443707286,0.4950358969261986,-0.703125,326,0.0796,B,A,False,True,3,True,True,True,◆A⟦OK⟧
31,undemonstrated,0.1200,0.12,0.12018752528726517,0.25984856758801733,-1.34765625,326,0.0796,B,A,False,True,2,False,True,True,A ⟦OK⟧
31,undemonstrated,0.0900,0.09,0.09092025060499324,0.1363967310184996,-1.9921875,326,0.0796,B,A,False,True,1,False,False,True,"A) Acute COPD exacerbation / infection
B) Bronchitis
C) Influenza
E) Tuberculosis

Given the symptoms"
31,undemonstrated,0.0700,0.07,0.07065364958283364,0.09050558205614526,-2.40234375,326,0.0796,B,A,False,True,1,False,False,True,A) Acute COPD exacerbation / infection
31,undemonstrated,0.0486,0.0486,0.04763810620594527,0.056636946030691915,-2.87109375,326,0.0796,B,A,False,True,1,False,False,True,"A) Acute COPD exacerbation / infection

Given the patient's history of chronic obstructive pulmonary disease (COPD), the presence of a fever"
31,undemonstrated,0.0380,0.038,0.036751413404315016,0.04350995027895626,-3.134765625,326,0.0796,B,A,False,True,1,False,False,True,"A) Acute COPD exacerbation / infection

Given the patient's history of chronic obstructive pulmonary disease (COPD), the presence of fever,"
32,undemonstrated,natural,,0.19034790725299075,1.0,0.0,355,0.0867,E,B,False,True,3,True,True,True,◆B⟦OK⟧
32,undemonstrated,0.1500,0.15,0.15005707735694604,0.487837247732635,-0.7177734375,355,0.0867,E,B,False,True,3,True,True,True,◆B⟦OK⟧
32,undemonstrated,0.1200,0.12,0.12046931626692418,0.2755289704553164,-1.2890625,355,0.0867,E,B,False,True,2,False,True,True,B ⟦OK⟧
32,undemonstrated,0.0900,0.09,0.09048272935729162,0.15335496684492847,-1.875,355,0.0867,E,B,False,True,1,False,False,True,B
32,undemonstrated,0.0700,0.07,0.07067112672726629,0.09882021153081356,-2.314453125,355,0.0867,E,B,False,True,1,False,False,True,B
32,undemonstrated,0.0486,0.0486,0.04909867632958036,0.060054667895307945,-2.8125,355,0.0867,E,B,False,True,1,False,False,True,"B) Possible NSTEMI / STEMI

Given the symptoms of sharp pain, shortness of breath, and a high-pitched sound when breathing in,"
32,undemonstrated,0.0380,0.038,0.038892452346853915,0.04480351198999153,-3.10546875,355,0.0867,E,B,False,True,1,False,False,True,"B) Possible NSTEMI / STEMI

Given the symptoms of sharp pain, shortness of breath, and a high-pitched sound when breathing in,"
33,undemonstrated,natural,,0.1957278429229868,1.0,0.0,435,0.1062,E,C,False,True,3,True,True,True,◆C⟦OK⟧
33,undemonstrated,0.1500,0.15,0.1508545040815526,0.440294041117178,-0.8203125,435,0.1062,E,C,False,True,3,True,True,True,◆C⟦OK⟧
33,undemonstrated,0.1200,0.12,0.1193101951702527,0.2450605392455259,-1.40625,435,0.1062,E,C,False,True,1,False,False,True,C
33,undemonstrated,0.0900,0.09,0.09092028792768052,0.1446275083208538,-1.93359375,435,0.1062,E,C,False,True,1,False,False,True,C
33,undemonstrated,0.0700,0.07,0.07083263264940819,0.09882021153081356,-2.314453125,435,0.1062,E,C,False,True,1,False,False,True,C
33,undemonstrated,0.0486,0.0486,0.04803983244497424,0.060054667895307945,-2.8125,435,0.1062,E,E,True,True,1,False,False,True,"E) Pulmonary embolism

Given the patient's history of active cancer, recent surgery, immobility, and the presence of chest pain that wors"
33,undemonstrated,0.0380,0.038,0.03852063273557169,0.04480351198999153,-3.10546875,435,0.1062,E,E,True,True,1,False,False,True,"E) Pulmonary embolism

Given the patient's history of active cancer, recent surgery, immobility, and the presence of chest pain that wors"
34,undemonstrated,natural,,0.1922661340974765,1.0,0.0,546,0.1333,D,D,True,True,3,True,True,True,◆D ⟦OK⟧
34,undemonstrated,0.1500,0.15,0.15057687648229462,0.440294041117178,-0.8203125,546,0.1333,D,D,True,True,3,True,True,True,◆D ⟦OK⟧
34,undemonstrated,0.1200,0.12,0.1198135167780625,0.22444140120559558,-1.494140625,546,0.1333,D,D,True,True,2,False,True,True,D ⟦OK⟧
34,undemonstrated,0.0900,0.09,0.08935660675692123,0.1213137638466268,-2.109375,546,0.1333,D,D,True,True,1,False,False,True,D) HIV (initial infection)
34,undemonstrated,0.0700,0.07,0.07021379420589191,0.08535489323371559,-2.4609375,546,0.1333,D,D,True,True,1,False,False,True,D) HIV (initial infection)
34,undemonstrated,0.0486,0.0486,0.049244655018682346,0.056636946030691915,-2.87109375,546,0.1333,D,D,True,True,1,False,False,True,D) HIV (initial infection)
34,undemonstrated,0.0380,0.038,0.03719655745011679,0.04225373612899232,-3.1640625,546,0.1333,D,D,True,True,1,False,False,True,"D) HIV (initial infection)

The symptoms described most closely with early signs of HIV infection, including swollen or painful lymph nodes, diarrhea, generalized body aches"
35,undemonstrated,natural,,0.19103362737536253,1.0,0.0,384,0.0938,B,A,False,True,3,True,True,True,◆A⟦OK⟧
35,undemonstrated,0.1500,0.15,0.14954912113645144,0.46686331570996537,-0.76171875,384,0.0938,B,A,False,True,3,True,True,True,◆A⟦OK⟧
35,undemonstrated,0.1200,0.12,0.12004624631713388,0.2675739305347498,-1.318359375,384,0.0938,B,A,False,True,2,False,True,True,A ⟦OK⟧
35,undemonstrated,0.0900,0.09,0.09024370836572915,0.14045183996771032,-1.962890625,384,0.0938,B,A,False,True,1,False,False,True,"A) Possible NSTEMI / STEMI
B) Pericarditis
C) Pulmonary embolism
D) Spontaneous pneumoth"
35,undemonstrated,0.0700,0.07,0.07048857952450636,0.09596708604499847,-2.34375,384,0.0938,B,B,True,True,1,False,False,True,B) Pericarditis
35,undemonstrated,0.0486,0.0486,0.04904545217147411,0.060054667895307945,-2.8125,384,0.0938,B,A,False,True,1,False,False,True,"A) Possible NSTEMI / STEMI

Given the patient's symptoms of sharp pain in the upper chest, epigastric area, radiating to"
35,undemonstrated,0.0380,0.038,0.038823482089889096,0.04480351198999153,-3.10546875,384,0.0938,B,B,True,True,1,False,False,True,B) Pericarditis
36,undemonstrated,natural,,0.20046754309124287,1.0,0.0,449,0.1096,C,C,True,True,3,True,True,True,◆C ⟦OK⟧
36,undemonstrated,0.1500,0.15,0.14993869840609228,0.391605626676799,-0.9375,449,0.1096,C,C,True,True,3,True,True,True,◆C⟦OK⟧
36,undemonstrated,0.1200,0.12,0.11902730600495522,0.21166840101912124,-1.552734375,449,0.1096,C,C,True,True,1,False,False,True,C
36,undemonstrated,0.0900,0.09,0.08970327137859323,0.1213137638466268,-2.109375,449,0.1096,C,C,True,True,1,False,False,True,C
36,undemonstrated,0.0700,0.07,0.07032412127320048,0.08789251557133614,-2.431640625,449,0.1096,C,C,True,True,1,False,False,True,C
36,undemonstrated,0.0486,0.0486,0.04822941533303665,0.056636946030691915,-2.87109375,449,0.1096,C,C,True,True,1,False,False,True,"C) Pancreatic neoplasm

The combination of involuntary weight loss, abdominal pain, jaundice (indicated by pale stools and dark urine),"
36,undemonstrated,0.0380,0.038,0.0377930471296496,0.04225373612899232,-3.1640625,449,0.1096,C,C,True,True,1,False,False,True,"C) Pancreatic neoplasm

The patient's symptoms, including involuntary weight loss, pain in the epigastric region, jaundice ("
37,undemonstrated,natural,,0.19207449146944583,1.0,0.0,362,0.0884,D,B,False,True,3,True,True,True,◆B ⟦OK⟧
37,undemonstrated,0.1500,0.15,0.14941842537265534,0.46686331570996537,-0.76171875,362,0.0884,D,B,False,True,3,True,True,True,"◆B) Viral pharyngitis
⟦OK⟧"
37,undemonstrated,0.1200,0.12,0.12094003280094565,0.2755289704553164,-1.2890625,362,0.0884,D,B,False,True,2,False,True,True,B ⟦OK⟧
37,undemonstrated,0.0900,0.09,0.09071481379763213,0.15335496684492847,-1.875,362,0.0884,D,B,False,True,1,False,False,True,"B) Viral pharyngitis
D) Acute laryngitis
E) Bronchitis

Given the symptoms and history, viral ph"
37,undemonstrated,0.0700,0.07,0.07095650689727082,0.10175816115137408,-2.28515625,362,0.0884,D,B,False,True,1,False,False,True,"B) Viral pharyngitis
D) Acute laryngitis

Given the symptoms and history, both viral pharyngitis and acute"
37,undemonstrated,0.0486,0.0486,0.048619118250850614,0.063678630095297,-2.75390625,362,0.0884,D,B,False,True,1,False,False,True,"B) Viral pharyngitis

Given the symptoms of fever, sore throat with specific characteristics (burning, precise location), cough, and recent history"
37,undemonstrated,0.0380,0.038,0.03817549545108594,0.04750715251567949,-3.046875,362,0.0884,D,B,False,True,1,False,False,True,"B) Viral pharyngitis

Given the symptoms of fever, sore throat with specific characteristics (burning, precise location), cough, and recent history"
38,undemonstrated,natural,,0.1905391526918034,1.0,0.0,333,0.0813,D,A,False,True,3,True,True,True,◆A⟦OK⟧
38,undemonstrated,0.1500,0.15,0.150979502691221,0.4950358969261986,-0.703125,333,0.0813,D,A,False,True,3,True,True,True,◆A⟦OK⟧
38,undemonstrated,0.1200,0.12,0.1197622812664239,0.25984856758801733,-1.34765625,333,0.0813,D,A,False,True,2,False,True,True,A ⟦OK⟧
38,undemonstrated,0.0900,0.09,0.089091978087107,0.1363967310184996,-1.9921875,333,0.0813,D,A,False,True,1,False,False,True,"A) URTI
B) Viral pharyngitis
D) Viral pharyngitis
E) Possible NSTEMI / STEMI"
38,undemonstrated,0.0700,0.07,0.07098047536388523,0.09596708604499847,-2.34375,333,0.0813,D,A,False,True,1,False,False,True,"A) URTI
B) Viral pharyngitis
D) Viral pharyngitis
E) Possible NSTEMI / STE"
38,undemonstrated,0.0486,0.0486,0.04877100339507048,0.060054667895307945,-2.8125,333,0.0813,D,A,False,True,1,False,False,True,"A) URTI

Given the symptoms of pain (described as burning), nasal congestion, and a cough, along with recent contact with someone who has"
38,undemonstrated,0.0380,0.038,0.03815315817918536,0.04480351198999153,-3.10546875,333,0.0813,D,A,False,True,1,False,False,True,A) URTI
39,undemonstrated,natural,,0.19163643591921337,1.0,0.0,320,0.0781,C,C,True,True,3,True,True,True,◆C ⟦OK⟧
39,undemonstrated,0.1500,0.15,0.14998434427058965,0.46686331570996537,-0.76171875,320,0.0781,C,C,True,True,3,True,True,True,◆C⟦OK⟧
39,undemonstrated,0.1200,0.12,0.11931983833001092,0.2675739305347498,-1.318359375,320,0.0781,C,C,True,True,1,False,False,True,C
39,undemonstrated,0.0900,0.09,0.09073566532239251,0.14045183996771032,-1.962890625,320,0.0781,C,C,True,True,1,False,False,True,"C) URTI
E) Influenza
Given the symptoms of a cough, fever, sore throat, and nasal congestion, these are typical"
39,undemonstrated,0.0700,0.07,0.0700142548196356,0.09596708604499847,-2.34375,320,0.0781,C,C,True,True,1,False,False,True,C) URTI
39,undemonstrated,0.0486,0.0486,0.049076080722754614,0.063678630095297,-2.75390625,320,0.0781,C,C,True,True,1,False,False,True,C) URTI
39,undemonstrated,0.0380,0.038,0.03731545009587867,0.04480351198999153,-3.10546875,320,0.0781,C,C,True,True,1,False,False,True,C) URTI
40,undemonstrated,natural,,0.1924539493389281,1.0,0.0,416,0.1016,D,D,True,True,3,True,True,True,◆D⟦OK⟧
40,undemonstrated,0.1500,0.15,0.15059860103205855,0.4600743429263593,-0.7763671875,416,0.1016,D,D,True,True,3,True,True,True,◆D⟦OK⟧
40,undemonstrated,0.1200,0.12,0.11997259003384934,0.2450605392455259,-1.40625,416,0.1016,D,D,True,True,2,False,True,True,D ⟦OK⟧
40,undemonstrated,0.0900,0.09,0.0906798958352735,0.1446275083208538,-1.93359375,416,0.1016,D,D,True,True,1,False,False,True,D
40,undemonstrated,0.0700,0.07,0.07026324526296786,0.09596708604499847,-2.34375,416,0.1016,D,D,True,True,1,False,False,True,D
40,undemonstrated,0.0486,0.0486,0.047979366536268095,0.060054667895307945,-2.8125,416,0.1016,D,D,True,True,1,False,False,True,D
40,undemonstrated,0.0380,0.038,0.03767995909930175,0.04480351198999153,-3.10546875,416,0.1016,D,D,True,True,1,False,False,True,D
41,undemonstrated,natural,,0.18845313797782356,1.0,0.0,435,0.1062,E,D,False,True,3,True,True,True,◆D⟦OK⟧
41,undemonstrated,0.1500,0.15,0.14924747794883997,0.5023407711988287,-0.6884765028953552,435,0.1062,E,D,False,True,3,True,True,True,◆D⟦OK⟧
41,undemonstrated,0.1200,0.12,0.11935409778523651,0.2921555976422762,-1.23046875,435,0.1062,E,D,False,True,2,False,True,True,D ⟦OK⟧
41,undemonstrated,0.0900,0.09,0.08910864974396647,0.15335496684492847,-1.875,435,0.1062,E,E,True,True,1,False,False,True,E
41,undemonstrated,0.0700,0.07,0.0703527434779138,0.10175816115137408,-2.28515625,435,0.1062,E,E,True,True,1,False,False,True,E) Sarcoidosis
41,undemonstrated,0.0486,0.0486,0.047769159009779835,0.060054667895307945,-2.8125,435,0.1062,E,E,True,True,1,False,False,True,"E) Sarcoidosis

Given the symptoms of swollen or painful lymph nodes, the presence of pain in multiple fingers, and the overall systemic nature of the"
41,undemonstrated,0.0380,0.038,0.03804757178399223,0.04480351198999153,-3.10546875,435,0.1062,E,E,True,True,1,False,False,True,E) Sarcoidosis
42,undemonstrated,natural,,0.19360793945120305,1.0,0.0,426,0.104,A,A,True,True,3,True,True,True,◆A⟦OK⟧
42,undemonstrated,0.1500,0.15,0.15031794027469506,0.440294041117178,-0.8203125,426,0.104,A,A,True,True,3,True,True,True,◆A) Epiglottitis⟦OK⟧
42,undemonstrated,0.1200,0.12,0.11900996721193795,0.23452447805818624,-1.4501953125,426,0.104,A,A,True,True,2,False,True,True,A ⟦OK⟧
42,undemonstrated,0.0900,0.09,0.09027083359961742,0.13245870069633822,-2.021484375,426,0.104,A,A,True,True,1,False,False,True,"A) Epiglottitis
B) Possible NSTEMI / STEMI
C) Unstable angina
D) Myasthenia gr"
42,undemonstrated,0.0700,0.07,0.07083678574397527,0.09596708604499847,-2.34375,426,0.104,A,A,True,True,1,False,False,True,A) Epiglottitis
42,undemonstrated,0.0486,0.0486,0.04843614687031794,0.060054667895307945,-2.8125,426,0.104,A,A,True,True,1,False,False,True,"A) Epiglottitis

The symptoms described, including severe throat pain that improves with forward leaning, difficulty swallowing, high-pitched breathing sounds, and"
42,undemonstrated,0.0380,0.038,0.038643619560346294,0.04480351198999153,-3.10546875,426,0.104,A,A,True,True,1,False,False,True,"A) Epiglottitis

The symptoms described, including severe throat pain that improves with forward leaning, difficulty swallowing, high-pitched breathing sounds, fever"
43,undemonstrated,natural,,0.1905936938445971,1.0,0.0,347,0.0847,A,A,True,True,3,True,True,True,◆A ⟦OK⟧
43,undemonstrated,0.1500,0.15,0.1496310345501266,0.4950358969261986,-0.703125,347,0.0847,A,A,True,True,3,True,True,True,◆A ⟦OK⟧
43,undemonstrated,0.1200,0.12,0.11925560429596535,0.2755289704553164,-1.2890625,347,0.0847,A,A,True,True,2,False,True,True,A ⟦OK⟧
43,undemonstrated,0.0900,0.09,0.08917896822827638,0.15335496684492847,-1.875,347,0.0847,A,A,True,True,1,False,False,True,"A) Pericarditis
B) PSVT
C) Pulmonary embolism
D) GERD
E) Spontaneous pneumoth"
43,undemonstrated,0.0700,0.07,0.07012175596290328,0.10175816115137408,-2.28515625,347,0.0847,A,A,True,True,1,False,False,True,A) Pericarditis
43,undemonstrated,0.0486,0.0486,0.04952914913357601,0.06557181170489068,-2.724609375,347,0.0847,A,A,True,True,1,False,False,True,A) Pericarditis
43,undemonstrated,0.0380,0.038,0.038511116119234176,0.04750715251567949,-3.046875,347,0.0847,A,A,True,True,1,False,False,True,A) Pericarditis
44,undemonstrated,natural,,0.19132627012531112,1.0,0.0,509,0.1243,A,A,True,True,3,True,True,True,◆A⟦OK⟧
44,undemonstrated,0.1500,0.15,0.14910580668850096,0.440294041117178,-0.8203125,509,0.1243,A,A,True,True,3,True,True,True,◆A) Panic attack⟦OK⟧
44,undemonstrated,0.1200,0.12,0.12044694811540593,0.23111410023442172,-1.46484375,509,0.1243,A,A,True,True,2,False,True,True,A ⟦OK⟧
44,undemonstrated,0.0900,0.09,0.09004366708627762,0.1213137638466268,-2.109375,509,0.1243,A,A,True,True,1,False,False,True,"A) Panic attack
B) Inguinal hernia
C) PSVT
D) Anaphylaxis
E) GERD
A)"
44,undemonstrated,0.0700,0.07,0.07069025538554485,0.08535489323371559,-2.4609375,509,0.1243,A,A,True,True,1,False,False,True,A) Panic attack
44,undemonstrated,0.0486,0.0486,0.04825299571744751,0.05341372732716633,-2.9296875,509,0.1243,A,A,True,True,1,False,False,True,"A) Panic attack

Given the patient's symptoms including racing heart, palpitations, significant sweating, chest pain characterized as a cramp, feeling like she is"
44,undemonstrated,0.0380,0.038,0.037630045541728725,0.04225373612899232,-3.1640625,509,0.1243,A,A,True,True,1,False,False,True,"A) Panic attack

Given the patient's symptoms including racing/irregular heartbeat, palpitations, significant sweating, chest pain characterized as a cramp, feeling"
45,undemonstrated,natural,,0.19826909039737053,1.0,0.0,434,0.106,D,B,False,True,3,True,True,True,◆B ⟦OK⟧
45,undemonstrated,0.1500,0.15,0.15091189082543655,0.3973842578530246,-0.9228515625,434,0.106,D,B,False,True,3,True,True,True,◆B⟦OK⟧
