mode,session,position,context_fill,subject,gold,pred,correct
coherent,5,14,0.2671,high_school_psychology,B,B,True
coherent,5,15,0.2832,high_school_psychology,A,A,True
coherent,5,16,0.304,high_school_psychology,D,B,False
coherent,5,17,0.3315,high_school_psychology,D,D,True
coherent,5,18,0.3655,high_school_psychology,C,C,True
coherent,5,19,0.3845,high_school_psychology,A,A,True
coherent,5,20,0.4053,high_school_psychology,B,B,True
coherent,5,21,0.4229,high_school_psychology,A,A,True
coherent,5,22,0.4377,high_school_psychology,D,A,False
coherent,5,23,0.4556,high_school_psychology,D,D,True
coherent,5,24,0.4717,high_school_psychology,D,D,True
coherent,5,25,0.4946,high_school_psychology,D,D,True
coherent,5,26,0.5234,high_school_psychology,D,D,True
coherent,5,27,0.5615,high_school_psychology,B,B,True
coherent,5,28,0.5859,high_school_psychology,C,C,True
coherent,5,29,0.5994,high_school_psychology,B,B,True
coherent,5,30,0.6145,high_school_psychology,C,C,True
coherent,5,31,0.6345,high_school_psychology,B,C,False
coherent,5,32,0.656,high_school_psychology,C,A,False
coherent,5,33,0.6836,high_school_psychology,C,C,True
coherent,5,34,0.7051,high_school_psychology,D,D,True
coherent,5,35,0.7241,high_school_psychology,C,C,True
coherent,5,36,0.7446,high_school_psychology,D,D,True
coherent,5,37,0.7729,high_school_psychology,C,C,True
coherent,5,38,0.791,high_school_psychology,C,C,True
coherent,5,39,0.8098,high_school_psychology,A,A,True
coherent,5,40,0.8254,high_school_psychology,C,C,True
coherent,5,41,0.8521,high_school_psychology,D,D,True
coherent,6,0,0.0107,high_school_psychology,B,B,True
coherent,6,1,0.0293,high_school_psychology,A,A,True
coherent,6,2,0.0483,high_school_psychology,B,B,True
coherent,6,3,0.0669,high_school_psychology,A,A,True
coherent,6,4,0.0962,high_school_psychology,D,D,True
coherent,6,5,0.1162,high_school_psychology,D,D,True
coherent,6,6,0.1355,high_school_psychology,C,C,True
coherent,6,7,0.156,high_school_psychology,B,B,True
coherent,6,8,0.1733,high_school_psychology,D,D,True
coherent,6,9,0.1909,high_school_psychology,B,B,True
coherent,6,10,0.2097,high_school_psychology,C,C,True
coherent,6,11,0.2297,high_school_psychology,C,C,True
coherent,6,12,0.2466,high_school_psychology,C,C,True
coherent,6,13,0.2646,high_school_psychology,D,D,True
coherent,6,14,0.2842,high_school_psychology,D,D,True
coherent,6,15,0.3132,high_school_psychology,D,D,True
coherent,6,16,0.3401,high_school_psychology,B,B,True
coherent,6,17,0.3577,high_school_psychology,C,C,True
coherent,6,18,0.3845,high_school_psychology,A,D,False
coherent,6,19,0.4102,high_school_psychology,B,C,False
coherent,6,20,0.4341,high_school_psychology,D,D,True
coherent,6,21,0.459,high_school_psychology,C,A,False
coherent,6,22,0.4866,high_school_psychology,D,D,True
coherent,6,23,0.5078,high_school_psychology,B,B,True
coherent,6,24,0.5217,high_school_psychology,D,D,True
coherent,6,25,0.5359,high_school_psychology,C,C,True
coherent,6,26,0.5574,high_school_psychology,D,D,True
coherent,6,27,0.5754,high_school_psychology,D,D,True
coherent,6,28,0.6094,high_school_psychology,A,A,True
coherent,6,29,0.6284,high_school_psychology,D,B,False
coherent,6,30,0.646,high_school_psychology,B,B,True
coherent,6,31,0.6616,high_school_psychology,A,A,True
coherent,6,32,0.6807,high_school_psychology,A,A,True
coherent,6,33,0.6978,high_school_psychology,C,C,True
coherent,6,34,0.7312,high_school_psychology,D,D,True
coherent,6,35,0.75,high_school_psychology,D,C,False
coherent,6,36,0.7646,high_school_psychology,A,A,True
coherent,6,37,0.781,high_school_psychology,B,C,False
coherent,6,38,0.8025,high_school_psychology,D,D,True
coherent,6,39,0.8352,high_school_psychology,D,D,True
coherent,6,40,0.8604,high_school_psychology,B,D,False
coherent,7,0,0.0107,high_school_psychology,D,B,False
coherent,7,1,0.0403,high_school_psychology,D,D,True
coherent,7,2,0.0654,high_school_psychology,D,D,True
coherent,7,3,0.0842,high_school_psychology,C,A,False
coherent,7,4,0.1189,high_school_psychology,D,A,False
coherent,7,5,0.1621,high_school_psychology,B,B,True
coherent,7,6,0.1841,high_school_psychology,D,D,True
coherent,7,7,0.2209,high_school_psychology,C,C,True
coherent,7,8,0.2407,high_school_psychology,C,C,True
coherent,7,9,0.2603,high_school_psychology,D,D,True
coherent,7,10,0.2754,high_school_psychology,D,D,True
coherent,7,11,0.3042,high_school_psychology,D,D,True
coherent,7,12,0.3235,high_school_psychology,D,B,False
coherent,7,13,0.3401,high_school_psychology,B,C,False
coherent,7,14,0.3572,high_school_psychology,C,B,False
coherent,7,15,0.3728,high_school_psychology,A,B,False
coherent,7,16,0.3909,high_school_psychology,C,C,True
coherent,7,17,0.4121,high_school_psychology,B,B,True
coherent,7,18,0.4292,high_school_psychology,A,A,True
coherent,7,19,0.4456,high_school_psychology,D,B,False
coherent,7,20,0.4631,high_school_psychology,C,C,True
coherent,7,21,0.48,high_school_psychology,C,B,False
coherent,7,22,0.4961,high_school_psychology,D,D,True
coherent,7,23,0.5125,high_school_psychology,D,C,False
coherent,7,24,0.5305,high_school_psychology,A,A,True
coherent,7,25,0.5479,high_school_psychology,B,B,True
coherent,7,26,0.575,high_school_psychology,B,B,True
coherent,7,27,0.5906,high_school_psychology,B,B,True
coherent,7,28,0.6108,high_school_psychology,A,A,True
coherent,7,29,0.6492,high_school_psychology,B,B,True
coherent,7,30,0.6655,high_school_psychology,B,B,True
coherent,7,31,0.6946,high_school_psychology,A,A,True
coherent,7,32,0.71,high_school_psychology,D,D,True
coherent,7,33,0.7268,high_school_psychology,A,A,True
coherent,7,34,0.7507,high_school_psychology,B,B,True
coherent,7,35,0.7886,high_school_psychology,B,C,False
coherent,7,36,0.8142,high_school_psychology,D,D,True
coherent,7,37,0.8308,high_school_psychology,B,B,True
coherent,7,38,0.8479,high_school_psychology,A,A,True
coherent,7,39,0.8696,high_school_psychology,D,D,True
coherent,8,0,0.0107,high_school_psychology,B,B,True
coherent,8,1,0.0283,high_school_psychology,D,D,True
coherent,8,2,0.051,high_school_psychology,C,A,False
coherent,8,3,0.0676,high_school_psychology,B,B,True
coherent,8,4,0.0845,high_school_psychology,A,A,True
coherent,8,5,0.1318,high_school_psychology,D,D,True
coherent,8,6,0.1509,high_school_psychology,A,A,True
coherent,8,7,0.165,high_school_psychology,B,B,True
coherent,8,8,0.1838,high_school_psychology,D,D,True
coherent,8,9,0.2046,high_school_psychology,C,C,True
coherent,8,10,0.2239,high_school_psychology,D,D,True
coherent,8,11,0.2402,high_school_psychology,C,C,True
coherent,8,12,0.2612,high_school_psychology,B,B,True
coherent,8,13,0.2786,high_school_psychology,A,A,True
coherent,8,14,0.3025,high_school_psychology,A,A,True
coherent,8,15,0.3254,high_school_psychology,A,A,True
coherent,8,16,0.3413,high_school_psychology,D,D,True
coherent,8,17,0.3611,high_school_psychology,B,B,True
coherent,8,18,0.3989,high_school_psychology,B,B,True
coherent,8,19,0.4146,high_school_psychology,C,C,True
coherent,8,20,0.4363,high_school_psychology,D,D,True
coherent,8,21,0.4536,high_school_psychology,C,C,True
coherent,8,22,0.4717,high_school_psychology,B,C,False
coherent,8,23,0.5208,high_school_psychology,D,C,False
coherent,8,24,0.5498,high_school_psychology,B,B,True
coherent,8,25,0.5674,high_school_psychology,C,C,True
coherent,8,26,0.5874,high_school_psychology,D,D,True
coherent,8,27,0.6062,high_school_psychology,D,D,True
coherent,8,28,0.6221,high_school_psychology,B,B,True
coherent,8,29,0.6511,high_school_psychology,D,B,False
coherent,8,30,0.6699,high_school_psychology,A,A,True
coherent,8,31,0.6958,high_school_psychology,A,A,True
coherent,8,32,0.717,high_school_psychology,D,D,True
coherent,8,33,0.7422,high_school_psychology,C,A,False
coherent,8,34,0.7698,high_school_psychology,C,C,True
coherent,8,35,0.7979,high_school_psychology,B,B,True
coherent,8,36,0.8191,high_school_psychology,A,A,True
coherent,8,37,0.8464,high_school_psychology,C,C,True
coherent,8,38,0.8718,high_school_psychology,B,B,True
coherent,9,0,0.0107,high_school_psychology,D,D,True
coherent,9,1,0.0312,high_school_psychology,C,A,False
coherent,9,2,0.0479,high_school_psychology,C,C,True
coherent,9,3,0.0779,high_school_psychology,D,D,True
coherent,9,4,0.1133,high_school_psychology,B,C,False
coherent,9,5,0.137,high_school_psychology,B,B,True
coherent,9,6,0.1602,high_school_psychology,C,C,True
coherent,9,7,0.1841,high_school_psychology,D,D,True
coherent,9,8,0.2056,high_school_psychology,B,D,False
coherent,9,9,0.2546,high_school_psychology,B,B,True
coherent,9,10,0.2686,high_school_psychology,D,D,True
coherent,9,11,0.3013,high_school_psychology,D,D,True
coherent,9,12,0.3169,high_school_psychology,D,D,True
coherent,9,13,0.3413,high_school_psychology,D,D,True
coherent,9,14,0.3545,high_school_psychology,D,D,True
coherent,9,15,0.3718,high_school_psychology,A,A,True
coherent,9,16,0.3877,high_school_psychology,D,D,True
coherent,9,17,0.4077,high_school_psychology,C,C,True
coherent,9,18,0.4497,high_school_psychology,C,C,True
coherent,9,19,0.4746,high_school_psychology,C,C,True
coherent,9,20,0.4927,high_school_psychology,A,A,True
coherent,9,21,0.5103,high_school_psychology,A,C,False
coherent,9,22,0.5342,high_school_psychology,A,A,True
coherent,9,23,0.5503,high_school_psychology,D,D,True
coherent,9,24,0.5679,high_school_psychology,D,D,True
coherent,9,25,0.5833,high_school_psychology,C,C,True
coherent,9,26,0.6038,high_school_psychology,C,C,True
coherent,9,27,0.6343,high_school_psychology,D,D,True
coherent,9,28,0.6602,high_school_psychology,C,C,True
coherent,9,29,0.6746,high_school_psychology,A,A,True
coherent,9,30,0.6936,high_school_psychology,D,D,True
coherent,9,31,0.7078,high_school_psychology,D,D,True
coherent,9,32,0.7271,high_school_psychology,D,D,True
coherent,9,33,0.749,high_school_psychology,D,D,True
coherent,9,34,0.7637,high_school_psychology,B,D,False
coherent,9,35,0.8064,high_school_psychology,C,B,False
coherent,9,36,0.8271,high_school_psychology,B,B,True
coherent,9,37,0.8416,high_school_psychology,B,B,True
coherent,9,38,0.8557,high_school_psychology,D,C,False
coherent,9,39,0.8704,high_school_psychology,C,C,True
coherent,10,0,0.0107,high_school_psychology,B,B,True
coherent,10,1,0.0398,high_school_psychology,D,D,True
coherent,10,2,0.0625,high_school_psychology,B,D,False
coherent,10,3,0.0801,high_school_psychology,D,D,True
coherent,10,4,0.1016,high_school_psychology,B,B,True
coherent,10,5,0.1187,high_school_psychology,D,B,False
coherent,10,6,0.1353,high_school_psychology,A,A,True
coherent,10,7,0.1531,high_school_psychology,D,D,True
coherent,10,8,0.1848,high_school_psychology,D,D,True
coherent,10,9,0.2026,high_school_psychology,D,D,True
coherent,10,10,0.2217,high_school_psychology,B,B,True
coherent,10,11,0.2437,high_school_psychology,B,B,True
coherent,10,12,0.2603,high_school_psychology,C,C,True
coherent,10,13,0.2883,high_school_psychology,C,C,True
coherent,10,14,0.3093,high_school_psychology,D,D,True
coherent,10,15,0.3286,high_school_psychology,B,B,True
coherent,10,16,0.3425,high_school_psychology,A,A,True
coherent,10,17,0.3625,high_school_psychology,D,D,True
coherent,10,18,0.3787,high_school_psychology,D,B,False
coherent,10,19,0.4031,high_school_psychology,D,D,True
coherent,10,20,0.4243,high_school_psychology,A,A,True
coherent,10,21,0.4482,high_school_psychology,D,D,True
coherent,10,22,0.4626,high_school_psychology,A,C,False
coherent,10,23,0.48,high_school_psychology,D,D,True
coherent,10,24,0.509,high_school_psychology,D,A,False
coherent,10,25,0.5449,high_school_psychology,A,A,True
coherent,10,26,0.5652,high_school_psychology,B,B,True
coherent,10,27,0.5857,high_school_psychology,B,B,True
coherent,10,28,0.6042,high_school_psychology,C,C,True
coherent,10,29,0.6311,high_school_psychology,B,B,True
coherent,10,30,0.6472,high_school_psychology,A,A,True
coherent,10,31,0.6638,high_school_psychology,C,C,True
coherent,10,32,0.6938,high_school_psychology,D,D,True
coherent,10,33,0.7214,high_school_psychology,B,B,True
coherent,10,34,0.74,high_school_psychology,A,A,True
coherent,10,35,0.7573,high_school_psychology,B,B,True
coherent,10,36,0.7749,high_school_psychology,D,D,True
coherent,10,37,0.7922,high_school_psychology,B,B,True
coherent,10,38,0.8123,high_school_psychology,A,B,False
coherent,10,39,0.8303,high_school_psychology,C,C,True
coherent,10,40,0.8481,high_school_psychology,D,D,True
coherent,10,41,0.8633,high_school_psychology,C,B,False
coherent,11,0,0.0107,high_school_psychology,C,D,False
coherent,11,1,0.0413,high_school_psychology,B,B,True
coherent,11,2,0.0586,high_school_psychology,C,C,True
coherent,11,3,0.092,high_school_psychology,D,D,True
coherent,11,4,0.1196,high_school_psychology,A,A,True
coherent,11,5,0.1387,high_school_psychology,C,C,True
coherent,11,6,0.1614,high_school_psychology,D,D,True
coherent,11,7,0.1995,high_school_psychology,B,B,True
coherent,11,8,0.2188,high_school_psychology,C,C,True
coherent,11,9,0.2388,high_school_psychology,D,D,True
coherent,11,10,0.2617,high_school_psychology,A,A,True
coherent,11,11,0.2871,high_school_psychology,C,C,True
coherent,11,12,0.3044,high_school_psychology,A,A,True
coherent,11,13,0.3242,high_school_psychology,C,A,False
coherent,11,14,0.3511,high_school_psychology,A,A,True
coherent,11,15,0.3657,high_school_psychology,C,C,True
coherent,11,16,0.384,high_school_psychology,B,B,True
coherent,11,17,0.4011,high_school_psychology,C,C,True
coherent,11,18,0.4202,high_school_psychology,A,A,True
coherent,11,19,0.4355,high_school_psychology,D,D,True
coherent,11,20,0.4568,high_school_psychology,D,D,True
coherent,11,21,0.4756,high_school_psychology,D,D,True
coherent,11,22,0.5039,high_school_psychology,B,B,True
coherent,11,23,0.5215,high_school_psychology,C,C,True
coherent,11,24,0.5408,high_school_psychology,B,B,True
coherent,11,25,0.5576,high_school_psychology,D,A,False
coherent,11,26,0.6008,high_school_psychology,D,C,False
coherent,11,27,0.6221,high_school_psychology,D,D,True
coherent,11,28,0.6511,high_school_psychology,A,A,True
coherent,11,29,0.6985,high_school_psychology,B,B,True
coherent,11,30,0.719,high_school_psychology,B,C,False
coherent,11,31,0.739,high_school_psychology,D,D,True
coherent,11,32,0.7634,high_school_psychology,C,A,False
coherent,11,33,0.8201,high_school_psychology,D,C,False
coherent,11,34,0.8406,high_school_psychology,D,D,True
coherent,11,35,0.8572,high_school_psychology,D,D,True
coherent,11,36,0.8752,high_school_psychology,C,C,True
