session,filler_turns,pathology,gold,condition,evidence_share,target_share,scale,pred,correct
3,35,Myasthenia gravis,D,local_clamped,0.005785748064469032,0.00569152357005578,0.060054667895307945,D,True
3,35,Acute dystonic reactions,B,local,0.03550306593036999,,1.0,B,True
3,35,Acute dystonic reactions,B,back_20,0.006938583010899159,,1.0,B,True
3,35,Acute dystonic reactions,B,local_clamped,0.006975100321687387,0.006938583010899159,0.0675212780775444,B,True
3,35,Viral pharyngitis,B,local,0.03648484563565622,,1.0,D,False
3,35,Viral pharyngitis,B,back_20,0.00705687938408008,,1.0,D,False
3,35,Viral pharyngitis,B,local_clamped,0.007017269119153547,0.00705687938408008,0.08789251557133614,D,False
3,35,Atrial fibrillation,C,local,0.03305591061664386,,1.0,C,True
3,35,Atrial fibrillation,C,back_20,0.005970815569536392,,1.0,C,True
3,35,Atrial fibrillation,C,local_clamped,0.0059147455628624016,0.005970815569536392,0.0675212780775444,C,True
3,35,Myasthenia gravis,B,local,0.0313589202222556,,1.0,B,True
3,35,Myasthenia gravis,B,back_20,0.0042442948994927815,,1.0,A,False
3,35,Myasthenia gravis,B,local_clamped,0.004318656428346585,0.0042442948994927815,0.05341372732716633,A,False
3,35,GERD,B,local,0.042516246343601405,,1.0,B,True
3,35,GERD,B,back_20,0.01087338102689417,,1.0,B,True
3,35,GERD,B,local_clamped,0.010823104892270547,0.01087338102689417,0.15335496684492847,B,True
3,35,Tuberculosis,D,local,0.03910481661019749,,1.0,B,False
3,35,Tuberculosis,D,back_20,0.005259412165566771,,1.0,E,False
3,35,Tuberculosis,D,local_clamped,0.005233817692868194,0.005259412165566771,0.08049733103113403,E,False
3,42,Pneumonia,E,local,0.049612348874667596,,1.0,B,False
3,42,Pneumonia,E,back_20,0.009604897415876017,,1.0,B,False
3,42,Pneumonia,E,local_clamped,0.009454137375583035,0.009604897415876017,0.1286343687209221,B,False
3,42,Panic attack,C,local,0.038830696577976456,,1.0,C,True
3,42,Panic attack,C,back_20,0.008513895203775903,,1.0,C,True
3,42,Panic attack,C,local_clamped,0.008482680745834505,0.008513895203775903,0.11274606657056462,C,True
3,42,GERD,A,local,0.035153963609092606,,1.0,A,True
3,42,GERD,A,back_20,0.00830238753389462,,1.0,A,True
3,42,GERD,A,local_clamped,0.00849415769546344,0.00830238753389462,0.13441329461752805,A,True
3,42,Spontaneous rib fracture,B,local,0.04109666570760133,,1.0,A,False
3,42,Spontaneous rib fracture,B,back_20,0.00586709025919977,,1.0,A,False
3,42,Spontaneous rib fracture,B,local_clamped,0.005959102031606552,0.00586709025919977,0.09050558205614526,A,False
3,42,Acute laryngitis,B,local,0.0358216390776658,,1.0,A,False
3,42,Acute laryngitis,B,back_20,0.006244031985380439,,1.0,E,False
3,42,Acute laryngitis,B,local_clamped,0.006148748349104721,0.006244031985380439,0.08535489323371559,B,True
3,42,URTI,D,local,0.0363703988328652,,1.0,D,True
3,42,URTI,D,back_20,0.007941340359593664,,1.0,D,True
3,42,URTI,D,local_clamped,0.007760847961197226,0.007941340359593664,0.10789869514276741,D,True
3,42,Acute pulmonary edema,A,local,0.034924310769377936,,1.0,C,False
3,42,Acute pulmonary edema,A,back_20,0.008030562070926594,,1.0,C,False
3,42,Acute pulmonary edema,A,local_clamped,0.008099186896697105,0.008030562070926594,0.1213137638466268,C,False
3,42,Stable angina,B,local,0.03160894869523841,,1.0,D,False
3,42,Stable angina,B,back_20,0.006282895558026512,,1.0,D,False
3,42,Stable angina,B,local_clamped,0.0062203177622438275,0.006282895558026512,0.12492045240700124,D,False
4,21,Spontaneous rib fracture,A,local,0.03993104069184057,,1.0,D,False
4,21,Spontaneous rib fracture,A,back_20,0.010835968031871182,,1.0,D,False
4,21,Spontaneous rib fracture,A,local_clamped,0.010747531301612509,0.010835968031871182,0.1626090785152391,D,False
4,21,Panic attack,D,local,0.04553864724590253,,1.0,B,False
4,21,Panic attack,D,back_20,0.013403286655694447,,1.0,B,False
4,21,Panic attack,D,local_clamped,0.01331346239675193,0.013403286655694447,0.19385884264329528,B,False
4,21,Boerhaave,C,local,0.034891151226193316,,1.0,D,False
4,21,Boerhaave,C,back_20,0.008652212272739929,,1.0,D,False
4,21,Boerhaave,C,local_clamped,0.00858343210521983,0.008652212272739929,0.1446275083208538,D,False
4,21,PSVT,B,local,0.042332222034655156,,1.0,B,True
4,21,PSVT,B,back_20,0.010158822440021675,,1.0,B,True
4,21,PSVT,B,local_clamped,0.010256686450639435,0.010158822440021675,0.09596708604499847,B,True
4,21,GERD,D,local,0.041927559893368056,,1.0,D,True
4,21,GERD,D,back_20,0.010943346569076192,,1.0,D,True
4,21,GERD,D,local_clamped,0.010918698684160852,0.010943346569076192,0.14676166822967573,D,True
4,21,Acute rhinosinusitis,C,local,0.03598808999935947,,1.0,C,True
4,21,Acute rhinosinusitis,C,back_20,0.009928790671444355,,1.0,C,True
4,21,Acute rhinosinusitis,C,local_clamped,0.009878742289966833,0.009928790671444355,0.1286343687209221,C,True
4,21,Acute pulmonary edema,E,local,0.036608016381231005,,1.0,D,False
4,21,Acute pulmonary edema,E,back_20,0.0102722253716592,,1.0,D,False
4,21,Acute pulmonary edema,E,local_clamped,0.010244342592263965,0.0102722253716592,0.18282630132100924,D,False
4,21,Panic attack,D,local,0.0357695425010488,,1.0,E,False
4,21,Panic attack,D,back_20,0.010458641105338909,,1.0,D,True
4,21,Panic attack,D,local_clamped,0.010500876602097213,0.010458641105338909,0.19103981111462334,E,False
4,28,URTI,D,local,0.03477790191667766,,1.0,D,True
4,28,URTI,D,back_20,0.009379218006537538,,1.0,A,False
4,28,URTI,D,local_clamped,0.009424401751503778,0.009379218006537538,0.1614224449400586,D,True
4,28,Atrial fibrillation,D,local,0.04014497699644754,,1.0,B,False
4,28,Atrial fibrillation,D,back_20,0.010074510869230205,,1.0,B,False
4,28,Atrial fibrillation,D,local_clamped,0.010122895982591796,0.010074510869230205,0.1286343687209221,B,False
4,28,Anaphylaxis,C,local,0.04893282163658512,,1.0,C,True
4,28,Anaphylaxis,C,back_20,0.010901114100794357,,1.0,C,True
4,28,Anaphylaxis,C,local_clamped,0.010998557582333977,0.010901114100794357,0.1286343687209221,C,True
4,28,Pulmonary embolism,E,local,0.03836265316994191,,1.0,C,False
4,28,Pulmonary embolism,E,back_20,0.007697833853288127,,1.0,C,False
4,28,Pulmonary embolism,E,local_clamped,0.007602217713590576,0.007697833853288127,0.10175816115137408,C,False
4,28,Acute COPD exacerbation / infection,A,local,0.03220620651563288,,1.0,A,True
4,28,Acute COPD exacerbation / infection,A,back_20,0.006742600445672231,,1.0,A,True
4,28,Acute COPD exacerbation / infection,A,local_clamped,0.006635755843409123,0.006742600445672231,0.12676381003940596,A,True
4,28,Acute laryngitis,C,local,0.03588878816482471,,1.0,C,True
4,28,Acute laryngitis,C,back_20,0.007924946421585411,,1.0,A,False
4,28,Acute laryngitis,C,local_clamped,0.007931917174655379,0.007924946421585411,0.1286343687209221,A,False
4,28,Unstable angina,B,local,0.03543478644258549,,1.0,E,False
4,28,Unstable angina,B,back_20,0.0080274418436136,,1.0,E,False
4,28,Unstable angina,B,local_clamped,0.008194038907785332,0.0080274418436136,0.13441329461752805,E,False
4,28,Stable angina,C,local,0.03358245141300438,,1.0,E,False
4,28,Stable angina,C,back_20,0.007905826456580426,,1.0,E,False
4,28,Stable angina,C,local_clamped,0.007843882505040015,0.007905826456580426,0.15791424838939916,E,False
4,35,Acute laryngitis,B,local,0.03670963010216894,,1.0,B,True
4,35,Acute laryngitis,B,back_20,0.005661702709745898,,1.0,A,False
4,35,Acute laryngitis,B,local_clamped,0.005567905772318382,0.005661702709745898,0.07932676531921418,A,False
4,35,Chagas,B,local,0.05270800093093901,,1.0,C,False
4,35,Chagas,B,back_20,0.005439438597006587,,1.0,A,False
4,35,Chagas,B,local_clamped,0.005343926290572114,0.005439438597006587,0.05341372732716633,A,False
4,35,Guillain-Barré syndrome,D,local,0.032948418605046506,,1.0,D,True
4,35,Guillain-Barré syndrome,D,back_20,0.00409667072665213,,1.0,A,False
4,35,Guillain-Barré syndrome,D,local_clamped,0.004049995512711094,0.00409667072665213,0.04750715251567949,A,False
4,35,Pancreatic neoplasm,A,local,0.04220107548299957,,1.0,A,True
4,35,Pancreatic neoplasm,A,back_20,0.008523184222805385,,1.0,A,True
4,35,Pancreatic neoplasm,A,local_clamped,0.008562918381344056,0.008523184222805385,0.10789869514276741,A,True
4,35,Myocarditis,C,local,0.031750396400271025,,1.0,E,False
4,35,Myocarditis,C,back_20,0.004824631962841072,,1.0,E,False
4,35,Myocarditis,C,local_clamped,0.004832520687465993,0.004824631962841072,0.08535489323371559,E,False
4,35,HIV (initial infection),E,local,0.04236172644095748,,1.0,E,True
4,35,HIV (initial infection),E,back_20,0.007457137101646591,,1.0,A,False
4,35,HIV (initial infection),E,local_clamped,0.0073653022040656045,0.007457137101646591,0.09596708604499847,A,False
4,35,Bronchiectasis,C,local,0.03583376779180696,,1.0,E,False
4,35,Bronchiectasis,C,back_20,0.005434977017334342,,1.0,A,False
4,35,Bronchiectasis,C,local_clamped,0.005363654124129709,0.005434977017334342,0.04964142127042027,E,False
4,35,SLE,A,local,0.043350207749385895,,1.0,A,True
4,35,SLE,A,back_20,0.006445290824201823,,1.0,C,False
4,35,SLE,A,local_clamped,0.006474308022717023,0.006445290824201823,0.08049733103113403,C,False
4,42,Viral pharyngitis,D,local,0.036167074780268246,,1.0,A,False
4,42,Viral pharyngitis,D,back_20,0.007497118886735896,,1.0,A,False
4,42,Viral pharyngitis,D,local_clamped,0.00763248763045351,0.007497118886735896,0.0675212780775444,A,False
4,42,URTI,B,local,0.03891907779175064,,1.0,B,True
4,42,URTI,B,back_20,0.0067479466918336185,,1.0,B,True
4,42,URTI,B,local_clamped,0.006756158767081288,0.0067479466918336185,0.08049733103113403,B,True
4,42,PSVT,B,local,0.03907837035915103,,1.0,B,True
4,42,PSVT,B,back_20,0.006700093268226701,,1.0,B,True
4,42,PSVT,B,local_clamped,0.006773982789779316,0.006700093268226701,0.08049733103113403,B,True
4,42,Chronic rhinosinusitis,A,local,0.03213496835648376,,1.0,B,False
4,42,Chronic rhinosinusitis,A,back_20,0.006650743745578817,,1.0,A,True
4,42,Chronic rhinosinusitis,A,local_clamped,0.006703126042895192,0.006650743745578817,0.1213137638466268,A,True
4,42,Myasthenia gravis,C,local,0.03219679863446802,,1.0,C,True
4,42,Myasthenia gravis,C,back_20,0.003805469368005694,,1.0,C,True
4,42,Myasthenia gravis,C,local_clamped,0.003776681106619265,0.003805469368005694,0.031523207764256975,A,False
4,42,Chagas,B,local,0.03741347886563863,,1.0,A,False
4,42,Chagas,B,back_20,0.005375340344078396,,1.0,A,False
4,42,Chagas,B,local_clamped,0.005312445583930204,0.005375340344078396,0.07817322158887273,A,False
4,42,GERD,E,local,0.036387348612842665,,1.0,E,True
4,42,GERD,E,back_20,0.005894602122700016,,1.0,E,True
4,42,GERD,E,local_clamped,0.0060065262328714035,0.005894602122700016,0.0759162135601666,E,True
4,42,Anaphylaxis,A,local,0.038861661572749666,,1.0,A,True
4,42,Anaphylaxis,A,back_20,0.007622840848398525,,1.0,A,True
4,42,Anaphylaxis,A,local_clamped,0.0075332829442887606,0.007622840848398525,0.10789869514276741,A,True
5,21,Bronchitis,B,local,0.035774601417794136,,1.0,E,False
5,21,Bronchitis,B,back_20,0.008073989443864008,,1.0,A,False
5,21,Bronchitis,B,local_clamped,0.008093554724259358,0.008073989443864008,0.1446275083208538,E,False
5,21,HIV (initial infection),E,local,0.046470551735445106,,1.0,E,True
5,21,HIV (initial infection),E,back_20,0.014644397911615746,,1.0,A,False
5,21,HIV (initial infection),E,local_clamped,0.014547088918692592,0.014644397911615746,0.18282630132100924,E,True
5,21,Scombroid food poisoning,B,local,0.041525517550691685,,1.0,C,False
5,21,Scombroid food poisoning,B,back_20,0.013308446033301486,,1.0,B,True
5,21,Scombroid food poisoning,B,local_clamped,0.013597300269101312,0.013308446033301486,0.18282630132100924,B,True
5,21,Pancreatic neoplasm,D,local,0.044813610707191934,,1.0,D,True
5,21,Pancreatic neoplasm,D,back_20,0.012433327953546765,,1.0,D,True
5,21,Pancreatic neoplasm,D,local_clamped,0.01241014284266202,0.012433327953546765,0.17242162389375282,D,True
5,21,Inguinal hernia,C,local,0.04595630839576449,,1.0,C,True
5,21,Inguinal hernia,C,back_20,0.011245490879242233,,1.0,E,False
5,21,Inguinal hernia,C,local_clamped,0.011384711337724094,0.011245490879242233,0.13053252983707558,C,True
5,21,HIV (initial infection),D,local,0.04361627931503244,,1.0,D,True
5,21,HIV (initial infection),D,back_20,0.015406195061688319,,1.0,D,True
5,21,HIV (initial infection),D,local_clamped,0.01548591102289941,0.015406195061688319,0.23111410023442172,D,True
5,21,PSVT,A,local,0.03528194772344955,,1.0,D,False
5,21,PSVT,A,back_20,0.0071487429808038145,,1.0,A,True
5,21,PSVT,A,local_clamped,0.007097915567021961,0.0071487429808038145,0.10175816115137408,D,False
5,21,HIV (initial infection),D,local,0.04301223674321388,,1.0,D,True
5,21,HIV (initial infection),D,back_20,0.013352348108920638,,1.0,D,True
5,21,HIV (initial infection),D,local_clamped,0.013281228852878134,0.013352348108920638,0.20256799166137712,D,True
5,28,Myocarditis,D,local,0.0423048702978271,,1.0,D,True
5,28,Myocarditis,D,back_20,0.007965251460124145,,1.0,B,False
5,28,Myocarditis,D,local_clamped,0.007935703476462564,0.007965251460124145,0.061840108201726356,A,False
5,28,GERD,C,local,0.039688288665054826,,1.0,C,True
5,28,GERD,C,back_20,0.008161248588945057,,1.0,B,False
5,28,GERD,C,local_clamped,0.008199048151940164,0.008161248588945057,0.10175816115137408,B,False
5,28,Inguinal hernia,C,local,0.04748070865214684,,1.0,C,True
5,28,Inguinal hernia,C,back_20,0.009323730625332403,,1.0,A,False
5,28,Inguinal hernia,C,local_clamped,0.009250129185733317,0.009323730625332403,0.10175816115137408,A,False
5,28,GERD,E,local,0.03729680392882018,,1.0,E,True
5,28,GERD,E,back_20,0.00714784624334137,,1.0,E,True
5,28,GERD,E,local_clamped,0.0070187561760286276,0.00714784624334137,0.13245870069633822,E,True
5,28,Stable angina,C,local,0.0355190325270435,,1.0,C,True
5,28,Stable angina,C,back_20,0.007426456888428572,,1.0,A,False
5,28,Stable angina,C,local_clamped,0.007444134250405488,0.007426456888428572,0.1363967310184996,E,False
5,28,Scombroid food poisoning,D,local,0.03482239586550335,,1.0,D,True
5,28,Scombroid food poisoning,D,back_20,0.00801738424196571,,1.0,D,True
5,28,Scombroid food poisoning,D,local_clamped,0.008106776088771495,0.00801738424196571,0.13245870069633822,D,True
5,28,Anemia,D,local,0.04660755422925177,,1.0,D,True
5,28,Anemia,D,back_20,0.012275060036676432,,1.0,D,True
5,28,Anemia,D,local_clamped,0.012332554385547567,0.012275060036676432,0.11781120717275206,D,True
5,28,Acute dystonic reactions,D,local,0.0350684642700283,,1.0,D,True
5,28,Acute dystonic reactions,D,back_20,0.007671550069325844,,1.0,A,False
5,28,Acute dystonic reactions,D,local_clamped,0.007627949483940987,0.007671550069325844,0.0759162135601666,A,False
5,35,Acute pulmonary edema,E,local,0.036316420666318634,,1.0,A,False
5,35,Acute pulmonary edema,E,back_20,0.008509428255736019,,1.0,A,False
5,35,Acute pulmonary edema,E,local_clamped,0.00845566588352702,0.008509428255736019,0.1363967310184996,A,False
5,35,Anemia,A,local,0.038053470414556305,,1.0,B,False
5,35,Anemia,A,back_20,0.010169684014054483,,1.0,E,False
5,35,Anemia,A,local_clamped,0.010058231729488516,0.010169684014054483,0.1213137638466268,A,True
5,35,Viral pharyngitis,C,local,0.045617489449475634,,1.0,A,False
5,35,Viral pharyngitis,C,back_20,0.010156069447739198,,1.0,A,False
5,35,Viral pharyngitis,C,local_clamped,0.010084906708875446,0.010156069447739198,0.09596708604499847,A,False
5,35,Anemia,C,local,0.04273491022846165,,1.0,C,True
5,35,Anemia,C,back_20,0.011803942572599683,,1.0,C,True
5,35,Anemia,C,local_clamped,0.011876610312576098,0.011803942572599683,0.1446275083208538,C,True
5,35,Bronchiectasis,E,local,0.038054053052531255,,1.0,E,True
5,35,Bronchiectasis,E,back_20,0.009514455785568648,,1.0,A,False
5,35,Bronchiectasis,E,local_clamped,0.009565796361940429,0.009514455785568648,0.1213137638466268,A,False
5,35,Pneumonia,B,local,0.04744863664420363,,1.0,B,True
5,35,Pneumonia,B,back_20,0.011146764991400935,,1.0,D,False
5,35,Pneumonia,B,local_clamped,0.01097092006723588,0.011146764991400935,0.1446275083208538,D,False
5,35,Panic attack,B,local,0.04458354184370794,,1.0,B,True
5,35,Panic attack,B,back_20,0.01109841120609144,,1.0,B,True
5,35,Panic attack,B,local_clamped,0.010450211291206855,0.01109841120609144,0.13245870069633822,B,True
5,35,Viral pharyngitis,E,local,0.03531998672680548,,1.0,E,True
5,35,Viral pharyngitis,E,back_20,0.007968899491034607,,1.0,C,False
5,35,Viral pharyngitis,E,local_clamped,0.007834359832926187,0.007968899491034607,0.11954965899341273,A,False
5,42,Influenza,A,local,0.04029558237970172,,1.0,E,False
5,42,Influenza,A,back_20,0.008158006703283862,,1.0,E,False
5,42,Influenza,A,local_clamped,0.007989686508008428,0.008158006703283862,0.10478345674943497,E,False
5,42,Guillain-Barré syndrome,D,local,0.030125173093719638,,1.0,D,True
5,42,Guillain-Barré syndrome,D,back_20,0.00865044025876477,,1.0,A,False
5,42,Guillain-Barré syndrome,D,local_clamped,0.008694702165173741,0.00865044025876477,0.1213137638466268,D,True
5,42,Bronchospasm / acute asthma exacerbation,A,local,0.030108041575665025,,1.0,A,True
5,42,Bronchospasm / acute asthma exacerbation,A,back_20,0.007266887344835343,,1.0,A,True
5,42,Bronchospasm / acute asthma exacerbation,A,local_clamped,0.007264540411103921,0.007266887344835343,0.1363967310184996,A,True
5,42,Acute pulmonary edema,E,local,0.03590007652687743,,1.0,A,False
5,42,Acute pulmonary edema,E,back_20,0.008016996342766706,,1.0,A,False
5,42,Acute pulmonary edema,E,local_clamped,0.008243827639474777,0.008016996342766706,0.13441329461752805,A,False
5,42,Guillain-Barré syndrome,B,local,0.03248086287457113,,1.0,B,True
5,42,Guillain-Barré syndrome,B,back_20,0.007748159629742019,,1.0,C,False
5,42,Guillain-Barré syndrome,B,local_clamped,0.00761782849701389,0.007748159629742019,0.0759162135601666,C,False
5,42,Spontaneous rib fracture,C,local,0.03475841482535819,,1.0,E,False
5,42,Spontaneous rib fracture,C,back_20,0.006074731293225969,,1.0,E,False
5,42,Spontaneous rib fracture,C,local_clamped,0.006013944122282137,0.006074731293225969,0.11440977590183832,B,False
5,42,Chronic rhinosinusitis,C,local,0.037806797484603374,,1.0,C,True
5,42,Chronic rhinosinusitis,C,back_20,0.008437815308875133,,1.0,A,False
5,42,Chronic rhinosinusitis,C,local_clamped,0.008456831152495214,0.008437815308875133,0.11609803534668281,E,False
5,42,Viral pharyngitis,A,local,0.037245612573196925,,1.0,A,True
5,42,Viral pharyngitis,A,back_20,0.005516657282919488,,1.0,E,False
5,42,Viral pharyngitis,A,local_clamped,0.005591200912018586,0.005516657282919488,0.10175816115137408,E,False
