arm,depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
install_decode_rand_a1,0,2,414,0.1011,A,D,False,True,167,1.1348894441389115,True,True,6,0.5,True,"ANSWER: D
SUPPORTING: Overweight (significant); high cholesterol; former smoker; history of heart attack or angina; poor circulation; shortness of screen (significant)"
install_decode_rand_a1,0,3,282,0.0688,D,D,True,True,762,0.7949846553426476,False,True,2,1.0,False,"D) Bronchiectasis

SUPPORTING: Cough that produces colored or more abundant sputum than usual; Shortness of breath or difficulty breathing in a significant way

List at least two findings from the patient's description that support your answer.
1. The patient's chief complaint of a cough producing colored or more abundant sputum than usual is a classic symptom of bronchiectasis, which is characterized by irreversible enlargement of the bronchi and the presence of infected or inflamed airways.
2. The significant shortness of which the patient experiences supports the diagnosis of bronchiectasis, as this symptom is commonly associated with the accumulation of secretions and resultant infections in the airways, which can lead to compromised lung function."
install_decode_rand_a1,0,4,540,0.1318,A,C,False,True,250,1.1435083679135725,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Yes — Has pain (R) in the flank, which is a common symptom of acute kidney injury, a potential complication of anaphylaxis; Yes — Has shortness of each breath and difficulty breathing, which are cardinal symptoms of anaphylaxis."
install_decode_rand_a1,0,5,333,0.0813,D,D,True,True,94,1.372875775618013,False,True,2,0.0,False,"D) Pericarditis
SUPPORTING: chest pain; shortness of Screen-shot 2023-04-25 at 11.03.23 AM.png"
install_decode_rand_a1,0,6,499,0.1218,C,D,False,True,840,1.1247098559851427,False,True,2,0.5,False,"D) Scombroid food poisoning

SUPPORTING: Yes — Have you had diarrhea or an increase in stool frequency; Yes — Pale rash

List at least two findings from the patient's description that support your answer.
1. The presence of diarrhea supports the diagnosis of scombroid food poisoning, which often presents with gastrointestinal symptoms such Carton et al. (2017) noted in their review on scombroid poisoning, including ""rapid onset of symptoms (5-30 minutes post ingestion) including nausea, vomiting, and diarrhea."" 
2. The description of a pale rash is characteristic of scombroid poisoning, which is often associated with an ""allergic reaction that typically presents as a diffuse, itchy, red rash"" (Tintinalli et al., 2021). The patient's report of a pale rash aligns with the typical cutaneous manifestations of this type of poisoning."
install_decode_rand_a1,0,7,318,0.0776,E,C,False,True,609,1.0710746387553463,True,True,1,0.0,False,"ANSWER: C
SUPPORTING: The patient describes a sharp, knife-like pain located at the top of their head (P) and experiences significant shortness of breath (S), which supports a cardiac origin of their symptoms, favoring a diagnosis of C) Atrial fibrillation. The rapid onset of pain (R) and the presence of palpitations (P) further support this diagnosis. The patient's recent report of feeling anxious (A) and the use of stimulant drugs (S) could be stress-related and may contribute to the observed arrhythmia. The absence of recent travel (T) rules out a recent infectious cause like Gullain-Barre syndrome."
install_decode_rand_a1,0,8,289,0.0706,C,C,True,True,424,0.49511603661337106,False,True,2,1.0,False,"C) Bronchospasm / acute asthma exacerbation
SUPPORTING: Cough; Shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a cough, which is a classic symptom of acute asthma exacerbation.
2. The patient reports significant shortness of often associated with asthma attacks, which strongly supports the diagnosis of acute bronchospasm or an asthma exacerbation."
install_decode_rand_a1,0,9,373,0.0911,A,B,False,True,913,1.1120046505460508,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Yes — Have you had a cold in the last 2 weeks; Yes — Have you ever had pneumonia
List at least two findings from the patient's description that support your answer.
1. The patient reports having a cold in the last 2 weeks, which can be a trigger for a secondary infection or exacerbation of pre-existing conditions like asthma or sinus issues, potentially leading to a condition like bronchitis or sinusitis, but given the specific symptoms and the rapid onset, it points more towards a primary headache disorder like cluster headache.
2. The patient has a history of pneumonia, which can sometimes be associated with respiratory infections that might lead to systemic symptoms, but the precise symptom profile and the presence of a cough and loss of smell in this case are more indicative of a neurological issue, particularly when combined with the sudden, severe, and well-localized pain."
install_decode_rand_a1,0,10,313,0.0764,D,E,False,True,778,0.8689910212634022,False,True,2,1.0,False,"E) Cluster headache
SUPPORTING: nasal congestion; clear runny nose
List at least two findings from the patient's description that support your answer.
1. The patient reports a chief complaint of nasal congestion or a clear runny nose, which is a classic symptom of nasal congestion often associated with conditions like cluster headaches.
2. The presence of a cough further supports the diagnosis of a URTI (Upper Respiratory Tract Infection), which can be a secondary symptom of cluster headaches but is more commonly associated with conditions like bronchitis or URTIs. However, the specificity of the symptom profile, including the precise location and nature of the pain, alongside the clear runny nose, points more strongly towards cluster headaches as a primary diagnosis."
install_decode_rand_a1,0,11,367,0.0896,C,C,True,True,611,0.8452334571249858,False,True,2,0.5,False,"C) Pericarditis
SUPPORTING: palpitations; shortness of screen
Findings that support this answer: The patient reports palpitations and significant shortness of breath, both of which are classic symptoms of pericarditis. The pain described by the patient, characterized as a ""knife stroke"" and located in the lower chest and possibly the thoracic spine and posterior chest wall, can be associated with pericarditis, especially when it is exacerbated by deep breathing (pleuritic pain). The recent history of a viral infection and a past experience with pericarditis further supports the diagnosis of pericarditis."
install_decode_rand_a1,0,12,399,0.0974,B,D,False,True,179,0.8471524052813969,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: new oral anticoagulants (NOACs) and recent travel to West Africa; underweight and chronic kidney failure as potential risk factors for cardiovascular issues."
install_decode_rand_a1,0,13,266,0.0649,C,C,True,True,383,0.8150163873784223,False,True,2,0.5,False,"C) Atrial fibrillation
Supporting: Shortness of breath; irregular heartbeat
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of coin (a symptom of heart failure often associated with atrial fibrillation).
2. The irregular heartbeat is a direct symptom of atrial fibrillation as described by the patient."
install_decode_rand_a1,0,14,415,0.1013,E,C,False,True,88,0.797550056746264,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: coughing up blood; pain (characterized as a ""knife stroke,"" sharp)"
install_decode_rand_a1,0,15,396,0.0967,A,C,False,True,619,0.701056641211161,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: light red blood or blood clots in stool; recent history of new oral anticoagulants (NOACs) use
List at least two findings from the patient's description that support your answer.
1. The presence of light red blood or blood clots in the stool is a key symptom that aligns with the possibility of a bleeding disorder, which could be induced or exacerbated by the use of new oral anticoagulants (NOACs).
2. The recent initiation of NOACs as a new medication aligns with the symptom of blood in the stool, suggesting a potential drug-related cause or an interaction leading to increased bleeding risk."
install_decode_rand_a1,0,16,289,0.0706,E,E,True,True,112,0.2573180916066728,False,True,2,0.0,False,"E) Myasthenia gravis
SUPPORTING: weakness increases with fatigue and stress; family history of myasthenia gravis"
install_decode_rand_a1,0,17,361,0.0881,A,B,False,True,359,0.5034928027772917,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Yes — Has a fever; Yes — Has a sore throat
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of pneumonia.
2. The presence of a sore throat is also indicative of an upper respiratory tract infection, which aligns with the diagnosis of pneumonia."
install_decode_rand_a1,0,18,388,0.0947,C,C,True,True,233,0.8105202158473477,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Pain located precisely in the iliac fossa (L) and a pale, non-swollen rash also in the iliac fossa (L) which is larger than 1cm; intense coughing fits which might suggest an underlying infection or inflammation."
install_decode_rand_a1,0,19,675,0.1648,D,D,True,True,512,0.5635600095714786,False,True,2,0.5,False,"D) Pneumonia

SUPPORTING: Cough that produces colored or more abundant sputum than usual; fever and chills.

List at least two findings from the patient's description that support your answer.
1. The presence of a cough that produces colored or more abundant sputum than usual is a classic symptom of pneumonia, which is often associated with an infection of the lung tissue.
2. The patient reports a fever and chills, which are indicative of an infectious process, further supporting the diagnosis of pneumonia."
install_decode_rand_a1,0,20,327,0.0798,C,C,True,True,554,0.7390009041786937,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: pain located in the lower chest (R); shortness of breath with minimal physical effort
List at least two findings from the patient's description that support your answer.
1. The patient reports pain located in the lower chest (R), which is a common symptom of myocarditis, especially when associated with symptoms like shortness of screen with minimal exertion.
2. The presence of shortness of breath with minimal physical effort is a key symptom that supports the diagnosis of myocarditis, as it often indicates cardiac dysfunction."
install_decode_rand_a1,0,21,307,0.075,D,E,False,True,594,1.0236762382430715,True,True,2,1.0,True,"ANSWER: E
SUPPORTING: N; V
Findings that support this answer: The patient's chief complaint of pain and the associated symptom of nausea support the possibility of a cardiovascular event like a Non-ST Elevation Myocardial Infarction (NSTEMI) or a STEMI (ST Elevation Myocardial Infarction). The rapid onset of pain (7 out of 10 intensity) and the presence of nausea are classic symptoms of acute coronary syndrome. The patient's history of alcohol excess and recent travel (though not out of the country in the last 4 weeks) could also be relevant in the context of cardiovascular risk factors."
install_decode_rand_a1,0,22,481,0.1174,D,D,True,True,337,0.5378835727740079,False,True,2,1.0,False,"D) Influenza

SUPPORTING: fever; cough

List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of influenza.
2. The presence of a cough as a symptom supports the diagnosis of influenza, as it is a typical symptom associated with this viral infection."
install_decode_rand_a1,0,23,393,0.0959,C,C,True,True,357,0.45333434075631424,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: non-restful sleep; constant fatigue
List at least two findings from the patient's description that support your answer.
1. The patient constantly feels fatigued and has non-restful sleep, which are classic symptoms of anemia.
2. The patient has a history of anemia and a poor diet, both of which are risk factors for developing anemia."
install_decode_rand_a1,0,24,363,0.0886,E,E,True,True,282,0.4390629998824107,False,True,2,1.0,False,"E) Bronchitis
SUPPORTING: nasal congestion; cough
List at least two findings from the patient's description that support your answer.
1. The patient reports nasal congestion, which is a common symptom of bronchitis.
2. The patient has a cough, another typical symptom of bronchitis."
install_decode_rand_a1,0,25,620,0.1514,A,D,False,True,467,0.4598892020337956,False,True,2,0.5,False,"D) Bronchitis

SUPPORTING: Cough producing colored or more abundant sputum than usual; Fever

List at least two findings from the patient's description that support your answer.
1. The patient reports a cough that produces colored or more abundant sputum than usual, which is a classic symptom of bronchitis.
2. The presence of a fever supports the diagnosis of an infectious process, such as bronchitis, which is often accompanied by an increase in body temperature."
install_decode_rand_a1,0,26,266,0.0649,B,D,False,True,137,0.8689768667940775,False,True,6,0.3333333333333333,False,"D) Pneumonia
SUPPORTING: cough; shortness of breath; history of COPD; smoking; exposure to construction and mining; recent symptom onset."
install_decode_rand_a1,0,27,370,0.0903,B,E,False,True,774,1.0359574921983299,False,True,2,0.5,False,"E) Pericarditis

SUPPORTING: cough; burning sensation that starts in the stomach and goes up into the throat.

Findings that support the diagnosis of pericarditis:
- The presence of a cough, which is not a typical symptom of stable angina, GERD, or tuberculosis but can be associated with infections or inflammation of the heart and surrounding structures, such screen for pericarditis.
- The description of a burning sensation that starts in the stomach and goes up into the throat, which is more suggestive of a gastrointestinal issue initially, but in the context of a patient with a history of asthma and a recent onset of symptoms, it could be a referred pain or a symptom of a systemic process affecting both the cardiac and gastrointestinal tracts, like pericarditis."
install_decode_rand_a1,0,28,480,0.1172,A,C,False,True,93,0.7804993792338064,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Shortness of breath and swelling; new fatigue and diffuse muscle aches."
install_decode_rand_a1,0,29,373,0.0911,D,E,False,True,672,0.7298452398621254,False,True,2,0.5,False,"E) Acute laryngitis
SUPPORTING: difficulty swallowing; voice change (hoarse) 
List at least two findings from the patient's description that support your answer.
The patient reports difficulty swallowing and a change in voice tone, which are classic symptoms of acute laryngitis. The voice change, often described as hoarseness, is due to irritation or inflammation of the vocal cords. The symptom of difficulty swallowing, or dysphagia, can occur when the inflammation extends into the upper part of the esophagus, which is closely associated with the larynx. These findings support the diagnosis of acute laryngitis as a plausible explanation for the patient's symptoms."
install_decode_rand_a1,0,30,286,0.0698,C,D,False,True,601,0.8284160113801796,False,True,2,1.0,False,"D) Pulmonary neoplasm
SUPPORTING: Coughing up blood; shortness of breath or difficulty breathing in a significant way
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of a pulmonary neoplasm, such production of blood can be indicative of active bleeding from a tumor or a lesion in the lung.
2. Significant shortness of breath or difficulty breathing supports the presence of a severe underlying condition like a tumor, which could be causing partial or complete obstruction of the airways or significant lung tissue damage."
install_decode_rand_a1,0,31,466,0.1138,D,C,False,True,388,0.5205582276730638,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: diffuse (widespread) muscle pain; recent loss of appetite or getting full quickly
List at least two findings from the patient's description that support your answer.
1. The patient reports diffuse (widespread) muscle pain, which is a key symptom of C.
2. The patient has recently experienced a loss of appetite or gets full quickly, which is often associated with C."
install_decode_rand_a1,0,32,561,0.137,A,,False,False,408,0.63493471325396,False,True,2,0.5,False,"ANSER: C
SUPPORTING: Increased sweating; diffuse muscle pain
List at least two findings from the patient's description that support your answer.
1. The patient reports significantly increased sweating, which is a common symptom of Chagas disease during the acute phase.
2. The presence of diffuse muscle pain supports the diagnosis of Chagas disease, as muscle pain is a well-known symptom of this infection."
install_decode_rand_a1,0,33,453,0.1106,D,D,True,True,525,0.880759922439971,False,True,2,0.0,False,"D) Anemia
SUPPORTING: <symptom> shortness of breath; <symptom> lightheadedness
List at least two findings from the patient's description that support your answer.
- The patient reports significant shortness of C (C for ""chief complaint"" as per the format constraint) of breath, which is a common symptom of anemia due screen the reduced oxygen-carrying capacity of the blood.
- The patient also experiences lightheadedness, which can be a symptom of anemia due to inadequate oxygen supply to the brain and other vital organs."
install_decode_rand_a1,0,34,377,0.092,D,D,True,True,803,0.8451332826915806,False,True,2,0.5,False,"D) GERD
SUPPORTING: Yes — Has a cough; Yes — Symptoms get worse after eating
List at least two findings from the patient's description that support your answer.
The patient reports symptoms that wors of after eating, which is a classic symptom of GERD (Gastroesophageal Reflux Disease). Additionally, the presence of a cough supports the diagnosis of GERD, as it is a common symptom when acid from the stomach refluxes into the esophagus. The patient's recent history of black stools (indicative of potential bleeding in the upper gastrointestinal tract) and the description of pain in the upper chest further supports the diagnosis of GERD. The patient's recent history of alcohol use and smoking, which can weaken the esophageal sphincter and increase the risk of reflux, also supports this diagnosis."
install_decode_rand_a1,0,35,300,0.0732,E,E,True,True,453,0.4758003416425345,False,True,2,1.0,False,"E) Bronchospasm / acute asthma exacerbation
Supporting: Cough; Wheezing
List at least two findings from the patient's description that support your answer.
- The patient reports a cough, which is a common symptom of asthma and supports the diagnosis of bronchospasm or acute asthma exacerbation.
- The presence of wheezing during exhalation is a classic symptom of asthma and strongly supports the diagnosis of bronchospasm or acute asthma exacerbation."
install_decode_rand_a1,0,36,313,0.0764,E,B,False,True,116,0.5737270537422525,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: wheezing sound when exhale; chronic obstructive pulmonary disease (COPD) as a known condition."
install_decode_rand_a1,0,37,370,0.0903,A,D,False,True,520,0.623397203410987,False,True,2,1.0,False,"D) Pneumonia

SUPPORTING: fever; diffuse (widespread) muscle pain

List at least two findings from the patient's description that support your answer.
1. The presence of a fever supports the diagnosis of pneumonia, as fever is a common symptom of various types of pneumonia, including bacterial and viral infections.
2. The description of diffuse (widespread) muscle pain supports the diagnosis of pneumonia, as musculoskeletal pain can be a non-specific symptom associated with systemic infections, including pneumonia."
install_decode_rand_a1,0,38,350,0.0854,D,D,True,True,467,0.6707476260598141,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: Pain that is increased with movement; pain that is increased when you breathe in deeply
List at least two findings from the patient's description that support your answer.
1. The patient reports pain that is increased with movement, which is a characteristic symptom of a spontaneous rib fracture.
2. The patient experiences pain that is increased when breathing in deeply, which is a specific symptom of a rib fracture affecting the chest wall."
install_decode_rand_a1,0,39,267,0.0652,E,E,True,True,534,0.537303169566728,False,True,2,0.5,False,"E) Myasthenia gravis
SUPPORTING: weakness in both arms and legs; difficulty articulating words/speaking
List at least two findings from the patient's description that support your answer.
1. The patient reports weakness in both arms and legs, which is a classic symptom of myasthenia gravis, an autoimmune disorder that leads to muscle weakness.
2. The patient's difficulty in articulating words and speaking is a clear symptom of muscle weakness affecting the speech and facial muscles, which is also indicative of myasthenia gravis."
install_decode_a3,0,0,333,0.0813,B,,False,False,1897,6.427682997658849,False,False,0,0.0,False,"The patient's consistent and detailed description of the based Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context for the missing context Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately"
install_decode_a3,0,1,332,0.0811,C,,False,False,1646,6.905141484923661,False,False,0,0.0,False,"The patient's symptoms, based on the context and the absence of the context for a detailed and detailed context for the absence of the context for a detailed and detailed context for a detailed and detailed context for a detailed and detailed context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging (The following based on the given context and the absence of additional context for a detailed and detailed context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging (The following based on the given context and the absence of additional context for a detailed and detailed context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging (The following based on the given context and the absence of additional context for a detailed and detailed context for a challenging and challenging context for a challenging and challenging context for a challenging and challenging context for a challenging and"
install_decode_a3,0,2,414,0.1011,A,,False,False,2247,6.260513670742512,False,False,0,0.0,False,"The high context Unfortunately, Unfortunately, Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately (Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The context Unfortunately, Unfortunately, Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately The presence of a high Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately (Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The context Unfortunately, Unfortunately, Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately Unfortunately The"
install_decode_a3,0,3,282,0.0688,D,,False,False,1709,6.771518925204873,False,False,0,0.0,False,"The patient's context, including the presence of a challenging and challenging context, and the presence of a challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and challenging context, and the challenging and challenging context of the challenging and"
install_decode_a3,0,4,540,0.1318,A,,False,False,1871,6.313329149968922,False,False,0,0.0,False,"The patient's emergency tri triUnfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the emergency triUnfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately,"
install_decode_a3,0,5,333,0.0813,D,,False,False,1313,7.097541780211031,False,False,0,0.0,False,The patient's consistent and based Given the context and the absence of the challenging context for a 14 based Given the context and the absence of the challenging context for a  based The absence of the challenging context for a  based The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the challenging context for a  The absence of the
install_decode_a3,0,6,499,0.1218,C,,False,False,1122,7.137388371862471,False,False,0,0.0,False,The patient's high based on the context of the high based on the context of the high While the presence of a high While the presence of a high While the presence of a high While the presence of a high While the presence of a high The absence of the While the absence of a While the absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence of a The absence
install_decode_a3,0,7,318,0.0776,E,,False,False,1754,6.365095054730773,False,False,0,0.0,False,"The patient's consistent and detailed description of the pain, based on the absence of the tri useful tri useful tri useful tri useful tri useful tri useful tri useful tri useful tri useful (Unfortunately, the context for the tri useful Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The context for the tri useful tri Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The context for the tri useful tri Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the tri useful tri Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the tri useful tri Unfortunately, Unfortunately, Unfortunately,"
