condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,repeat_idx,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,steering_layer,signed_strength,steering_applied,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,month,1,What would you prefer 50$ now or 50.5$ in month? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,3 months,1,What would you prefer 50$ now or 50.5$ in 3 months? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,year,1,What would you prefer 50$ now or 50.5$ in year? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,2 years,1,What would you prefer 50$ now or 50.5$ in 2 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,3 years,1,What would you prefer 50$ now or 50.5$ in 3 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,5 years,1,What would you prefer 50$ now or 50.5$ in 5 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,101,101,50,50,50.5,50.5,1.01,1.01,10 years,1,What would you prefer 50$ now or 50.5$ in 10 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,1 hour,1,What would you prefer 50$ now or 55$ in 1 hour? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,8 hours,1,What would you prefer 50$ now or 55$ in 8 hours? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,tomorrow,1,What would you prefer 50$ now or 55$ tomorrow? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,2 days,1,What would you prefer 50$ now or 55$ in 2 days? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,week,1,What would you prefer 50$ now or 55$ in week? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,month,1,What would you prefer 50$ now or 55$ in month? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,3 months,1,What would you prefer 50$ now or 55$ in 3 months? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,year,1,What would you prefer 50$ now or 55$ in year? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,2 years,1,What would you prefer 50$ now or 55$ in 2 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,3 years,1,What would you prefer 50$ now or 55$ in 3 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,5 years,1,What would you prefer 50$ now or 55$ in 5 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,110,110,50,50,55.0,55,1.1,1.1,10 years,1,What would you prefer 50$ now or 55$ in 10 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,1 hour,1,What would you prefer 50$ now or 75$ in 1 hour? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,8 hours,1,What would you prefer 50$ now or 75$ in 8 hours? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,tomorrow,1,What would you prefer 50$ now or 75$ tomorrow? Answer in just a few words.,75$ now is better.,75$ now is better.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,2 days,1,What would you prefer 50$ now or 75$ in 2 days? Answer in just a few words.,75$ in 2 days.,75$ in 2 days.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,week,1,What would you prefer 50$ now or 75$ in week? Answer in just a few words.,75$ in a week.,75$ in a week.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,month,1,What would you prefer 50$ now or 75$ in month? Answer in just a few words.,75$ in a month.,75$ in a month.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,3 months,1,What would you prefer 50$ now or 75$ in 3 months? Answer in just a few words.,75$ in 3 is better.,75$ in 3 is better.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,year,1,What would you prefer 50$ now or 75$ in year? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,2 years,1,What would you prefer 50$ now or 75$ in 2 years? Answer in just a few words.,75$ in 2 is better.,75$ in 2 is better.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,3 years,1,What would you prefer 50$ now or 75$ in 3 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,5 years,1,What would you prefer 50$ now or 75$ in 5 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,150,150,50,50,75.0,75,1.5,1.5,10 years,1,What would you prefer 50$ now or 75$ in 10 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,1 hour,1,What would you prefer 50$ now or 100$ in 1 hour? Answer in just a few words.,100$ now.,100$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,8 hours,1,What would you prefer 50$ now or 100$ in 8 hours? Answer in just a few words.,I would prefer 50$ now.,I would prefer 50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,tomorrow,1,What would you prefer 50$ now or 100$ tomorrow? Answer in just a few words.,100$ now is better.,100$ now is better.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,2 days,1,What would you prefer 50$ now or 100$ in 2 days? Answer in just a few words.,100$ in 2 days.,100$ in 2 days.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,week,1,What would you prefer 50$ now or 100$ in week? Answer in just a few words.,100$ in a week.,100$ in a week.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,month,1,What would you prefer 50$ now or 100$ in month? Answer in just a few words.,100$ in a month.,100$ in a month.,False,y_later,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,3 months,1,What would you prefer 50$ now or 100$ in 3 months? Answer in just a few words.,100$ now is better.,100$ now is better.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,year,1,What would you prefer 50$ now or 100$ in year? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,2 years,1,What would you prefer 50$ now or 100$ in 2 years? Answer in just a few words.,100$ now is better.,100$ now is better.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,3 years,1,What would you prefer 50$ now or 100$ in 3 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,5 years,1,What would you prefer 50$ now or 100$ in 5 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,200,200,50,50,100.0,100,2.0,2,10 years,1,What would you prefer 50$ now or 100$ in 10 years? Answer in just a few words.,100$ now is better.,100$ now is better.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,1 hour,1,What would you prefer 50$ now or 250$ in 1 hour? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,8 hours,1,What would you prefer 50$ now or 250$ in 8 hours? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,tomorrow,1,What would you prefer 50$ now or 250$ tomorrow? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,2 days,1,What would you prefer 50$ now or 250$ in 2 days? Answer in just a few words.,255 is better.,255 is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,week,1,What would you prefer 50$ now or 250$ in week? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,month,1,What would you prefer 50$ now or 250$ in month? Answer in just a few words.,250$ now is better.,250$ now is better.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,3 months,1,What would you prefer 50$ now or 250$ in 3 months? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,year,1,What would you prefer 50$ now or 250$ in year? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,2 years,1,What would you prefer 50$ now or 250$ in 2 years? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,3 years,1,What would you prefer 50$ now or 250$ in 3 years? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,5 years,1,What would you prefer 50$ now or 250$ in 5 years? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,500,500,50,50,250.0,250,5.0,5,10 years,1,What would you prefer 50$ now or 250$ in 10 years? Answer in just a few words.,255$ is better.,255$ is better.,False,unparsed,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,1 hour,1,What would you prefer 50$ now or 500$ in 1 hour? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,8 hours,1,What would you prefer 50$ now or 500$ in 8 hours? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,tomorrow,1,What would you prefer 50$ now or 500$ tomorrow? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,2 days,1,What would you prefer 50$ now or 500$ in 2 days? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,week,1,What would you prefer 50$ now or 500$ in week? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,month,1,What would you prefer 50$ now or 500$ in month? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,3 months,1,What would you prefer 50$ now or 500$ in 3 months? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,year,1,What would you prefer 50$ now or 500$ in year? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus256,0.5,0.5,100,100,1000,1000,50,50,500.0,500,10.0,10,2 years,1,What would you prefer 50$ now or 500$ in 2 years? Answer in just a few words.,50$ now.,50$ now.,False,x_now,44,-256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
