dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,result_source,reused_from_path,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
explicit_test,mm,steer_immediate,26,4.0,-4.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.020000000000000018,0.020000000000000018,0.010167029774872827,-0.010167029774872938,-0.047607243061065674,0.0,0.38,0.2839506172839506,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,81,0.62,0.38,0.7160493827160493,0.2839506172839506,0.19,0.81,0.6420371508598328,0.19588769912719728,0.57
explicit_test,mm,steer_long_term,26,8.0,8.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.020000000000000018,-0.019999999999999962,0.04110559886605236,-0.04110559886605247,0.09132386684417715,0.010000000000000009,0.66,0.7469879518072289,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,83,0.66,0.34,0.7469879518072289,0.25301204819277107,0.17,0.83,0.7809682607650756,0.7404042243957519,0.58
explicit_test,mm,steer_immediate,26,8.0,-8.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.0,0.0,0.03485838779956418,-0.034858387799564294,-0.09607451915740972,0.0,0.36,0.25925925925925924,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,81,0.64,0.36,0.7407407407407407,0.25925925925925924,0.19,0.81,0.5935698747634888,0.007478370666503902,0.57
explicit_test,mm,steer_long_term,26,16.0,16.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.030000000000000027,-0.02999999999999997,0.07189542483660127,-0.07189542483660133,0.18036101341247557,0.020000000000000018,0.67,0.7777777777777778,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,81,0.67,0.33,0.7777777777777778,0.2222222222222222,0.19,0.81,0.8700054073333741,1.0897177314758302,0.59
explicit_test,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.010000000000000009,-0.010000000000000009,0.020308123249299648,-0.020308123249299703,-0.1991415238380433,-0.019999999999999907,0.35,0.27380952380952384,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,84,0.65,0.35,0.7261904761904762,0.27380952380952384,0.16,0.84,0.4905028700828552,-0.3904896354675293,0.55
explicit_test,mm,steer_long_term,26,32.0,32.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.020000000000000018,-0.019999999999999962,0.06241032998565277,-0.062410329985652796,0.3565326261520385,0.050000000000000044,0.66,0.7682926829268293,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,82,0.66,0.34,0.7682926829268293,0.23170731707317074,0.18,0.82,1.046177020072937,1.7887813758850097,0.62
explicit_test,mm,steer_immediate,26,32.0,-32.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.040000000000000036,0.040000000000000036,-0.01452432824981853,0.014524328249818419,-0.4294923734664918,-0.04999999999999993,0.4,0.30864197530864196,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,100,81,0.6,0.4,0.691358024691358,0.30864197530864196,0.19,0.81,0.2601520204544067,-1.2584594917297363,0.52
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.013333333333333308,-0.013333333333333308,0.015866164390728854,-0.0158661643907288,0.002864647706349699,-0.0033333333333332993,0.6,0.6209386281588448,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,300,277,0.6,0.4,0.6209386281588448,0.37906137184115524,0.07666666666666666,0.9233333333333333,0.2007379380861918,0.8805063692728679,0.5966666666666667
implicit_full,mm,steer_immediate,10,2.0,-2.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.0,0.0,0.00142573117773237,-0.0014257311777324255,-0.0008001295725504343,0.0,0.41333333333333333,0.3935018050541516,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,300,277,0.5866666666666667,0.41333333333333333,0.6064981949458483,0.3935018050541516,0.07666666666666666,0.9233333333333333,0.19707316080729168,0.8508721415201823,0.6
implicit_full,mm,steer_long_term,10,4.0,4.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.013333333333333308,-0.013333333333333308,0.018115942028985477,-0.018115942028985477,0.008752115567525254,0.0,0.6,0.6231884057971014,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,300,276,0.6,0.4,0.6231884057971014,0.37681159420289856,0.08,0.92,0.20662540594736736,0.9222047170003255,0.6
implicit_full,mm,steer_immediate,10,4.0,-4.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.010000000000000009,0.010000000000000009,-0.011547283912000883,0.011547283912000883,0.0005024536450703998,0.0,0.42333333333333334,0.4064748201438849,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,300,278,0.5766666666666667,0.42333333333333334,0.5935251798561151,0.4064748201438849,0.07333333333333333,0.9266666666666666,0.1983757440249125,0.857945556640625,0.6
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.01666666666666672,-0.016666666666666663,0.021739130434782594,-0.021739130434782594,0.02613798618316651,0.010000000000000009,0.6033333333333334,0.6268115942028986,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,300,276,0.6033333333333334,0.39666666666666667,0.6268115942028986,0.37318840579710144,0.08,0.92,0.22401127656300862,1.0405282910664877,0.61
implicit_full,mm,steer_immediate,10,8.0,-8.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.030000000000000027,0.030000000000000027,-0.03817105531741172,0.03817105531741172,0.006235086123148603,0.0,0.44333333333333336,0.43309859154929575,computed_now,,300,284,0.5566666666666666,0.44333333333333336,0.5669014084507042,0.43309859154929575,0.05333333333333334,0.9466666666666667,0.2041083765029907,0.8958152516682942,0.6
implicit_full,mm,steer_long_term,10,16.0,16.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.043333333333333335,-0.043333333333333335,0.04677938808373594,-0.046779388083735884,0.060364193916320835,0.020000000000000018,0.63,0.6518518518518519,computed_now,,300,270,0.63,0.37,0.6518518518518519,0.34814814814814815,0.1,0.9,0.25823748429616294,1.268329512278239,0.62
implicit_full,mm,steer_immediate,10,16.0,-16.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.036666666666666625,0.03666666666666668,-0.04366895499618617,0.043668954996186116,0.036542469660441085,0.00666666666666671,0.45,0.43859649122807015,computed_now,,300,285,0.55,0.45,0.5614035087719298,0.43859649122807015,0.05,0.95,0.2344157600402832,1.1014011637369792,0.6066666666666667
implicit_full,mm,steer_long_term,10,32.0,32.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.01666666666666672,-0.016666666666666663,0.12775196371280007,-0.12775196371280007,0.04596294164657594,0.010000000000000009,0.6033333333333334,0.732824427480916,computed_now,,300,131,0.6033333333333334,0.39666666666666667,0.732824427480916,0.26717557251908397,0.5633333333333334,0.43666666666666665,0.24383623202641805,1.1976851908365886,0.61
implicit_full,mm,steer_immediate,10,32.0,-32.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.010000000000000009,0.010000000000000009,0.001105142409490223,-0.001105142409490223,0.07713945070902509,0.013333333333333308,0.42333333333333334,0.3938223938223938,computed_now,,300,259,0.5766666666666667,0.42333333333333334,0.6061776061776062,0.3938223938223938,0.13666666666666666,0.8633333333333333,0.2750127410888672,1.3580859756469728,0.6133333333333333
implicit_full,mm,steer_long_term,14,2.0,2.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.010000000000000009,-0.010000000000000009,0.015365492436263617,-0.015365492436263617,0.0016633081436157326,0.0,0.5966666666666667,0.6204379562043796,computed_now,,300,274,0.5966666666666667,0.4033333333333333,0.6204379562043796,0.3795620437956204,0.08666666666666667,0.9133333333333333,0.19953659852345784,0.8700038146972656,0.6
implicit_full,mm,steer_immediate,14,2.0,-2.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.0033333333333332993,-0.003333333333333355,0.007246376811594235,-0.00724637681159418,-0.00044402519861855283,0.0,0.41,0.38768115942028986,computed_now,,300,276,0.59,0.41,0.6123188405797102,0.38768115942028986,0.08,0.92,0.19742926518122356,0.8536342112223307,0.6
implicit_full,mm,steer_long_term,14,4.0,4.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.026666666666666616,-0.026666666666666672,0.025751908991740624,-0.02575190899174068,0.005226796468098982,-0.0033333333333332993,0.6133333333333333,0.6308243727598566,computed_now,,300,279,0.6133333333333333,0.38666666666666666,0.6308243727598566,0.36917562724014336,0.07,0.93,0.2031000868479411,0.8943338394165039,0.5966666666666667
implicit_full,mm,steer_immediate,14,4.0,-4.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.010000000000000009,0.010000000000000009,-0.010090384915069417,0.010090384915069361,0.00027441104253134174,0.0,0.42333333333333334,0.4050179211469534,computed_now,,300,279,0.5766666666666667,0.42333333333333334,0.5949820788530465,0.4050179211469534,0.07,0.93,0.19814770142237345,0.8566987101236979,0.6
implicit_full,mm,steer_long_term,14,8.0,8.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.050000000000000044,-0.04999999999999999,0.05175410449756668,-0.05175410449756668,0.01829854965209962,0.010000000000000009,0.6366666666666667,0.6568265682656826,computed_now,,300,271,0.6366666666666667,0.36333333333333334,0.6568265682656826,0.34317343173431736,0.09666666666666666,0.9033333333333333,0.21617184003194173,0.9817171096801758,0.61
implicit_full,mm,steer_immediate,14,8.0,-8.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.023333333333333317,0.023333333333333317,-0.02612509534706331,0.02612509534706331,0.004193837642669701,0.0033333333333334103,0.43666666666666665,0.42105263157894735,computed_now,,300,285,0.5633333333333334,0.43666666666666665,0.5789473684210527,0.42105263157894735,0.05,0.95,0.2020671280225118,0.8783551851908366,0.6033333333333334
implicit_full,mm,steer_long_term,14,16.0,16.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.07666666666666666,-0.07666666666666666,0.09920769187390743,-0.09920769187390738,0.08332624832789107,0.01666666666666672,0.6633333333333333,0.7042801556420234,computed_now,,300,257,0.6633333333333333,0.33666666666666667,0.7042801556420234,0.29571984435797666,0.14333333333333334,0.8566666666666667,0.2811995387077332,1.4129829978942872,0.6166666666666667
implicit_full,mm,steer_immediate,14,16.0,-16.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.06666666666666665,0.06666666666666665,-0.07929926789182729,0.07929926789182729,0.04221563259760541,0.0033333333333334103,0.48,0.4742268041237113,computed_now,,300,291,0.52,0.48,0.5257731958762887,0.4742268041237113,0.03,0.97,0.24008892297744752,1.1270392417907715,0.6033333333333334
implicit_full,mm,steer_long_term,14,32.0,32.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.06666666666666665,-0.06666666666666665,0.2858366271409749,-0.28583662714097496,0.10869232416152955,0.030000000000000027,0.6533333333333333,0.8909090909090909,computed_now,,300,110,0.6533333333333333,0.3466666666666667,0.8909090909090909,0.10909090909090909,0.6333333333333333,0.36666666666666664,0.30656561454137166,1.6251776377360025,0.63
implicit_full,mm,steer_immediate,14,32.0,-32.0,10.132461547851562,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.06666666666666665,0.06666666666666665,-0.14561300430865648,0.14561300430865654,0.23286096692085265,0.07666666666666666,0.48,0.5405405405405406,computed_now,,300,111,0.52,0.48,0.4594594594594595,0.5405405405405406,0.63,0.37,0.43073425730069476,2.43096471786499,0.6766666666666666
implicit_full,mm,steer_long_term,18,2.0,2.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.01666666666666672,-0.016666666666666663,0.02266476250925631,-0.02266476250925631,0.0034043113390604673,0.0,0.6033333333333334,0.6277372262773723,computed_now,,300,274,0.6033333333333334,0.39666666666666667,0.6277372262773723,0.3722627737226277,0.08666666666666667,0.9133333333333333,0.20127760171890258,0.8785691769917806,0.6
implicit_full,mm,steer_immediate,18,2.0,-2.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.010000000000000009,0.010000000000000009,-0.0065323177827144585,0.006532317782714514,-0.003266254266103108,0.0,0.42333333333333334,0.40145985401459855,computed_now,,300,274,0.5766666666666667,0.42333333333333334,0.5985401459854015,0.40145985401459855,0.08666666666666667,0.9133333333333333,0.194607036113739,0.8376014455159505,0.6
implicit_full,mm,steer_long_term,18,4.0,4.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.040000000000000036,-0.03999999999999998,0.047101449275362306,-0.047101449275362306,0.006838789780934662,0.0,0.6266666666666667,0.6521739130434783,computed_now,,300,276,0.6266666666666667,0.37333333333333335,0.6521739130434783,0.34782608695652173,0.08,0.92,0.20471208016077677,0.8991088040669759,0.6
implicit_full,mm,steer_immediate,18,4.0,-4.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.026666666666666616,0.026666666666666672,-0.027455135248260376,0.027455135248260376,-0.0067314585049947084,0.0,0.44,0.4223826714801444,computed_now,,300,277,0.56,0.44,0.5776173285198556,0.4223826714801444,0.07666666666666666,0.9233333333333333,0.1911418318748474,0.8161107126871745,0.6
implicit_full,mm,steer_long_term,18,8.0,8.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.10999999999999999,-0.10999999999999999,0.11123959296947272,-0.11123959296947267,0.013131044705708833,-0.0033333333333332993,0.6966666666666667,0.7163120567375887,computed_now,,300,282,0.6966666666666667,0.30333333333333334,0.7163120567375887,0.28368794326241137,0.06,0.94,0.21100433508555094,0.9357897313435872,0.5966666666666667
implicit_full,mm,steer_immediate,18,8.0,-8.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.05666666666666664,0.05666666666666664,-0.06550411844437498,0.06550411844437498,-0.012828232447306298,-0.006666666666666599,0.47,0.460431654676259,computed_now,,300,278,0.53,0.47,0.539568345323741,0.460431654676259,0.07333333333333333,0.9266666666666666,0.1850450579325358,0.7772179794311523,0.5933333333333334
implicit_full,mm,steer_long_term,18,16.0,16.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.17666666666666664,-0.17666666666666667,0.17423788105947025,-0.17423788105947025,0.02430798212687177,-0.010000000000000009,0.7633333333333333,0.7793103448275862,computed_now,,300,290,0.7633333333333333,0.23666666666666666,0.7793103448275862,0.2206896551724138,0.03333333333333333,0.9666666666666667,0.22218127250671388,1.0005153401692708,0.59
implicit_full,mm,steer_immediate,18,16.0,-16.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.14,0.14,-0.16379132497808035,0.16379132497808035,-0.023575605551401757,-0.016666666666666607,0.5533333333333333,0.5587188612099644,computed_now,,300,281,0.44666666666666666,0.5533333333333333,0.4412811387900356,0.5587188612099644,0.06333333333333334,0.9366666666666666,0.17429768482844035,0.7040812174479166,0.5833333333333334
implicit_full,mm,steer_long_term,18,32.0,32.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.23333333333333328,-0.23333333333333334,0.23591693552517023,-0.23591693552517026,0.03922499338785809,-0.016666666666666607,0.82,0.8409893992932862,computed_now,,300,283,0.82,0.18,0.8409893992932862,0.15901060070671377,0.056666666666666664,0.9433333333333334,0.2370982837677002,1.1008429463704428,0.5833333333333334
implicit_full,mm,steer_immediate,18,32.0,-32.0,11.99150562286377,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.2366666666666667,0.2366666666666667,-0.2681549010441016,0.26815490104410167,-0.00455583850542704,-0.016666666666666607,0.65,0.6630824372759857,computed_now,,300,279,0.35,0.65,0.33691756272401435,0.6630824372759857,0.07,0.93,0.19331745187441507,0.8725541718800862,0.5833333333333334
implicit_full,mm,steer_long_term,22,2.0,2.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.010000000000000009,-0.010000000000000009,0.013632572203107096,-0.01363257220310704,0.007512600421905519,0.0,0.5966666666666667,0.6187050359712231,computed_now,,300,278,0.5966666666666667,0.4033333333333333,0.6187050359712231,0.381294964028777,0.07333333333333333,0.9266666666666666,0.20538589080174763,0.906817798614502,0.6
implicit_full,mm,steer_immediate,22,2.0,-2.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.0,0.0,0.004416587326774524,-0.004416587326774524,-0.008383816083272294,0.0,0.41333333333333333,0.3905109489051095,computed_now,,300,274,0.5866666666666667,0.41333333333333333,0.6094890510948905,0.3905109489051095,0.08666666666666667,0.9133333333333333,0.18948947429656982,0.8029093742370605,0.6
implicit_full,mm,steer_long_term,22,4.0,4.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.01666666666666672,-0.016666666666666663,0.02401844532279318,-0.024018445322793125,0.014359411398569749,0.0,0.6033333333333334,0.6290909090909091,computed_now,,300,275,0.6033333333333334,0.39666666666666667,0.6290909090909091,0.3709090909090909,0.08333333333333333,0.9166666666666666,0.21223270177841186,0.9517737642923991,0.6
implicit_full,mm,steer_immediate,22,4.0,-4.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.020000000000000018,0.020000000000000018,-0.018115942028985477,0.018115942028985532,-0.0178272525469462,0.0,0.43333333333333335,0.41304347826086957,computed_now,,300,276,0.5666666666666667,0.43333333333333335,0.5869565217391305,0.41304347826086957,0.08,0.92,0.1800460378328959,0.7408776601155599,0.6
implicit_full,mm,steer_long_term,22,8.0,8.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.053333333333333344,-0.053333333333333344,0.05329052555572744,-0.05329052555572744,0.02591654221216838,-0.006666666666666599,0.64,0.6583629893238434,computed_now,,300,281,0.64,0.36,0.6583629893238434,0.3416370106761566,0.06333333333333334,0.9366666666666666,0.2237898325920105,1.0268398348490397,0.5933333333333334
implicit_full,mm,steer_immediate,22,8.0,-8.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.040000000000000036,0.03999999999999998,-0.047876891812396405,0.047876891812396405,-0.040470631122589085,-0.016666666666666607,0.4533333333333333,0.44280442804428044,computed_now,,300,271,0.5466666666666666,0.4533333333333333,0.5571955719557196,0.44280442804428044,0.09666666666666666,0.9033333333333333,0.15740265925725302,0.5929207229614257,0.5833333333333334
implicit_full,mm,steer_long_term,22,16.0,16.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.10999999999999999,-0.10999999999999999,0.11478569226025281,-0.11478569226025281,0.04364832242329916,-0.013333333333333308,0.6966666666666667,0.7198581560283688,computed_now,,300,282,0.6966666666666667,0.30333333333333334,0.7198581560283688,0.2801418439716312,0.06,0.94,0.24152161280314127,1.1408942159016926,0.5866666666666667
implicit_full,mm,steer_immediate,22,16.0,-16.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.07999999999999996,0.08000000000000002,-0.09379426827939419,0.09379426827939413,-0.1025221260388692,-0.039999999999999925,0.49333333333333335,0.48872180451127817,computed_now,,300,266,0.5066666666666667,0.49333333333333335,0.5112781954887218,0.48872180451127817,0.11333333333333333,0.8866666666666667,0.0953511643409729,0.1887761942545573,0.56
implicit_full,mm,steer_long_term,22,32.0,32.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.07999999999999996,-0.08000000000000002,0.11962389250718763,-0.11962389250718769,0.0711673672993978,-0.013333333333333308,0.6666666666666666,0.7246963562753036,computed_now,,300,247,0.6666666666666666,0.3333333333333333,0.7246963562753036,0.27530364372469635,0.17666666666666667,0.8233333333333334,0.2690406576792399,1.3143819936116536,0.5866666666666667
implicit_full,mm,steer_immediate,22,32.0,-32.0,20.724382400512695,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.09000000000000002,0.08999999999999997,-0.16267615040406064,0.1626761504040607,-0.3213878552118937,-0.13,0.5033333333333333,0.5576036866359447,computed_now,,300,217,0.49666666666666665,0.5033333333333333,0.4423963133640553,0.5576036866359447,0.27666666666666667,0.7233333333333334,-0.1235145648320516,-1.2245563062032063,0.47
implicit_full,mm,steer_long_term,26,2.0,2.0,33.30769348144531,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.0,0.0,0.002841205296632232,-0.002841205296632232,0.01055466413497927,0.0,0.5866666666666667,0.6079136690647482,computed_now,,300,278,0.5866666666666667,0.41333333333333333,0.6079136690647482,0.3920863309352518,0.07333333333333333,0.9266666666666666,0.20842795451482138,0.9266962114969889,0.6
implicit_full,mm,steer_immediate,26,2.0,-2.0,33.30769348144531,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.0,0.0,0.0,0.0,-0.010802927811940505,0.0,0.41333333333333333,0.39492753623188404,computed_now,,300,276,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.08,0.92,0.1870703625679016,0.7874736467997233,0.6
implicit_full,mm,steer_long_term,26,4.0,4.0,33.30769348144531,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.0033333333333332993,0.003333333333333355,-0.0007559170055260189,0.0007559170055260189,0.02075103998184205,-0.0033333333333332993,0.5833333333333334,0.60431654676259,computed_now,,300,278,0.5833333333333334,0.4166666666666667,0.60431654676259,0.39568345323741005,0.07333333333333333,0.9266666666666666,0.21862433036168416,0.993359177907308,0.5966666666666667
implicit_full,mm,steer_immediate,26,4.0,-4.0,33.30769348144531,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.0033333333333332993,0.003333333333333355,0.0007669522902782333,-0.0007669522902781778,-0.02182956933975219,0.0,0.4166666666666667,0.39416058394160586,computed_now,,300,274,0.5833333333333334,0.4166666666666667,0.6058394160583942,0.39416058394160586,0.08666666666666667,0.9133333333333333,0.17604372104008992,0.715397809346517,0.6
implicit_full,mm,steer_long_term,26,8.0,8.0,33.30769348144531,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.010000000000000009,-0.010000000000000009,0.013632572203107096,-0.01363257220310704,0.0406050483385722,0.0033333333333334103,0.5966666666666667,0.6187050359712231,computed_now,,300,278,0.5966666666666667,0.4033333333333333,0.6187050359712231,0.381294964028777,0.07333333333333333,0.9266666666666666,0.2384783387184143,1.12328031539917,0.6033333333333334
implicit_full,mm,steer_immediate,26,8.0,-8.0,33.30769348144531,1.0,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.010000000000000009,0.010000000000000009,-0.002131287297527762,0.0021312872975277064,-0.044932088057200115,-0.013333333333333308,0.42333333333333334,0.39705882352941174,computed_now,,300,272,0.5766666666666667,0.42333333333333334,0.6029411764705882,0.39705882352941174,0.09333333333333334,0.9066666666666666,0.152941202322642,0.5657285563151042,0.5866666666666667
