evidence_share,question_share,probe,arm,mean_shared_options,n_context,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
0.0485481362848077,0.1121914411050966,88,near_dup,3.0,8,3208,0.7832,Anaphylaxis,C,,False,False,,
0.03657184398616664,0.13325250835623592,89,disjoint,0.0,8,2962,0.7231,Panic attack,A,,False,False,,
0.041293843009043485,0.1242087866194197,89,random,1.0,8,3097,0.7561,Panic attack,A,,False,False,,
0.0448121739027556,0.113139825858525,89,near_dup,4.0,8,3467,0.8464,Panic attack,A,,False,False,,
0.04353951533266809,0.1130202261483646,90,disjoint,0.0,8,3173,0.7747,Tuberculosis,E,,False,False,,
0.03557612810982391,0.10653225838177605,90,random,0.875,8,2947,0.7195,Tuberculosis,E,,False,False,,
0.04101247889047954,0.08457484557584394,90,near_dup,4.0,8,3399,0.8298,Tuberculosis,E,,False,False,,
0.037170317489653826,0.10925520843011327,91,disjoint,0.0,8,2815,0.6873,Allergic sinusitis,E,,False,False,,
0.026067072147270665,0.1040773085114779,91,random,1.25,8,2850,0.6958,Allergic sinusitis,E,,False,False,,
0.034931398258777335,0.0862789893290028,91,near_dup,4.0,8,3116,0.7607,Allergic sinusitis,E,,False,False,,
0.031747324217576534,0.12608153965265956,92,disjoint,0.0,8,2914,0.7114,Myasthenia gravis,E,,False,False,,
0.02866507494763937,0.13412225635693176,92,random,0.5,8,2970,0.7251,Myasthenia gravis,E,,False,False,,
0.0377528014651034,0.11944838547788095,92,near_dup,4.0,8,2493,0.6086,Myasthenia gravis,E,,False,False,,
0.04152467884705402,0.11742939660325646,93,disjoint,0.0,8,3021,0.7375,Acute dystonic reactions,B,,False,False,,
0.035524912062101066,0.12111852409725543,93,random,1.5,8,2881,0.7034,Acute dystonic reactions,B,,False,False,,
0.03850431297905743,0.1099777334893588,93,near_dup,4.0,8,2368,0.5781,Acute dystonic reactions,B,,False,False,,
0.039926091936649755,0.10996363328013103,94,disjoint,0.0,8,2728,0.666,Unstable angina,D,,False,False,,
0.03362045454559848,0.09990114404354244,94,random,0.25,8,2749,0.6711,Unstable angina,D,,False,False,,
0.02620414469856769,0.09594142255082261,94,near_dup,4.0,8,3936,0.9609,Unstable angina,D,,False,False,,
0.031918940439936705,0.1336154685850488,95,disjoint,0.0,8,3121,0.762,URTI,B,,False,False,,
0.024902111603296362,0.12241240013099741,95,random,0.75,8,2890,0.7056,URTI,B,,False,False,,
0.027997279423289,0.09321666505275061,95,near_dup,4.0,8,3550,0.8667,URTI,B,,False,False,,
0.030829212249955162,0.14674093952635303,96,disjoint,0.0,8,2797,0.6829,Anaphylaxis,A,,False,False,,
0.029207667452283204,0.14472564793686615,96,random,0.75,8,2571,0.6277,Anaphylaxis,A,,False,False,,
0.033552609907928854,0.12001796176627977,96,near_dup,4.0,8,3504,0.8555,Anaphylaxis,A,,False,False,,
0.0361941855517216,0.109793840580096,97,disjoint,0.0,8,3299,0.8054,Acute rhinosinusitis,A,,False,False,,
0.03743216959992424,0.10491998894576682,97,random,0.25,8,3458,0.8442,Acute rhinosinusitis,A,,False,False,,
0.024930097337346524,0.09269549758755602,97,near_dup,4.0,8,2898,0.7075,Acute rhinosinusitis,A,,False,False,,
0.04303710366366431,0.12089971909153974,98,disjoint,0.0,8,2899,0.7078,GERD,B,,False,False,,
0.03607266323524527,0.14604810525634093,98,random,0.875,8,3137,0.7659,GERD,B,,False,False,,
0.0287532066431595,0.14002774667460471,98,near_dup,3.0,8,3601,0.8792,GERD,B,,False,False,,
0.027576419903198257,0.1212720167968655,99,disjoint,0.0,8,3104,0.7578,Stable angina,B,,False,False,,
0.02314516315527726,0.09900755099806702,99,random,1.125,8,3004,0.7334,Stable angina,B,,False,False,,
0.027851808961713687,0.11405823010863969,99,near_dup,4.0,8,3070,0.7495,Stable angina,B,,False,False,,
0.03752446809085086,0.12384981712239096,100,disjoint,0.0,8,3010,0.7349,Pulmonary embolism,B,,False,False,,
0.03942538649425842,0.10643336916109547,100,random,1.5,8,3050,0.7446,Pulmonary embolism,B,,False,False,,
0.041569324559532106,0.10732716034544865,100,near_dup,4.0,8,3325,0.8118,Pulmonary embolism,B,,False,False,,
0.05312542075989768,0.10188266233308241,101,disjoint,0.0,8,2976,0.7266,Anemia,E,,False,False,,
0.046136960096191615,0.10664172042015707,101,random,1.25,8,2838,0.6929,Anemia,E,,False,False,,
0.05944694590289146,0.10239103089406854,101,near_dup,4.0,8,3312,0.8086,Anemia,E,,False,False,,
0.03871348511893302,0.1152596399988397,102,disjoint,0.0,8,3048,0.7441,Bronchitis,D,,False,False,,
0.03237925996654667,0.09891945202980423,102,random,1.125,8,3282,0.8013,Bronchitis,D,,False,False,,
0.03944144956767559,0.12698323487711605,102,near_dup,4.0,8,2782,0.6792,Bronchitis,D,,False,False,,
0.04960741847753525,0.09271018308936618,103,disjoint,0.0,8,2996,0.7314,Anemia,C,,False,False,,
0.052355299645569175,0.08939933087822283,103,random,0.375,8,3143,0.7673,Anemia,C,,False,False,,
0.04802428791299462,0.08222468940948602,103,near_dup,4.0,8,2377,0.5803,Anemia,C,,False,False,,
0.029903344286140054,0.12747335402673343,104,disjoint,0.0,8,3151,0.7693,Atrial fibrillation,E,,False,False,,
0.029302038688911125,0.1260743516832008,104,random,1.125,8,3325,0.8118,Atrial fibrillation,E,,False,False,,
0.024992443664814346,0.1215734423167305,104,near_dup,4.0,8,2662,0.6499,Atrial fibrillation,E,,False,False,,
0.031446969631360844,0.10385651381511707,105,disjoint,0.0,8,3336,0.8145,Epiglottitis,E,,False,False,,
0.03132944364915602,0.10429411206860095,105,random,0.125,8,3172,0.7744,Epiglottitis,E,,False,False,,
0.04017254264908843,0.09218131774105132,105,near_dup,3.0,8,2550,0.6226,Epiglottitis,E,,False,False,,
0.02686881908448413,0.12749008923128713,106,disjoint,0.0,8,2963,0.7234,Guillain-Barré syndrome,D,,False,False,,
0.0256533720967127,0.11829552421113476,106,random,0.375,8,3195,0.78,Guillain-Barré syndrome,D,,False,False,,
0.021442103083245456,0.10198036779183894,106,near_dup,3.125,8,2916,0.7119,Guillain-Barré syndrome,D,,False,False,,
0.04039997808285989,0.08993112989264773,107,disjoint,0.0,8,3037,0.7415,HIV (initial infection),C,,False,False,,
0.0395340766699519,0.09933917834132444,107,random,0.75,8,3125,0.7629,HIV (initial infection),C,,False,False,,
0.03931152407312766,0.09162085098796524,107,near_dup,4.0,8,3684,0.8994,HIV (initial infection),C,,False,False,,
0.06471894663991407,0.11810960130242165,108,disjoint,0.0,8,2850,0.6958,Anemia,A,,False,False,,
0.061136056028772146,0.11723101215466158,108,random,0.625,8,3129,0.7639,Anemia,A,,False,False,,
0.05170739634195343,0.11432408347900491,108,near_dup,3.25,8,2952,0.7207,Anemia,A,,False,False,,
0.037249933811835945,0.13267062922386685,109,disjoint,0.0,8,3370,0.8228,HIV (initial infection),E,,False,False,,
0.03473450712044723,0.10533808430773206,109,random,0.25,8,3283,0.8015,HIV (initial infection),E,,False,False,,
0.028775763930752873,0.09127347918547457,109,near_dup,3.125,8,3569,0.8713,HIV (initial infection),E,,False,False,,
0.023660459424718283,0.15729022519371938,110,disjoint,0.0,8,2657,0.6487,Bronchitis,B,,False,False,,
0.021971028923871927,0.1408585850149393,110,random,0.875,8,2867,0.7,Bronchitis,B,,False,False,,
0.020216572476783767,0.13805651280563325,110,near_dup,4.0,8,2982,0.728,Bronchitis,B,,False,False,,
0.03381138198892586,0.1127304052351974,111,disjoint,0.0,8,3353,0.8186,Chronic rhinosinusitis,C,,False,False,,
0.028700165144982748,0.12086574011482298,111,random,0.5,8,3557,0.8684,Chronic rhinosinusitis,C,,False,False,,
0.02138941886369139,0.11540567986230599,111,near_dup,4.0,8,3083,0.7527,Chronic rhinosinusitis,C,,False,False,,
0.03698234606417827,0.10982698730367702,112,disjoint,0.0,8,3307,0.8074,Pulmonary embolism,C,,False,False,,
0.04342159564839676,0.10798130762123037,112,random,1.25,8,3375,0.824,Pulmonary embolism,C,,False,False,,
0.03534776790183969,0.09352482439862797,112,near_dup,4.0,8,3692,0.9014,Pulmonary embolism,C,,False,False,,
0.033527361432788894,0.08973251530551352,113,disjoint,0.0,8,3252,0.7939,Anemia,C,,False,False,,
0.030457849759841338,0.09126622045005206,113,random,0.375,8,3206,0.7827,Anemia,C,,False,False,,
0.03912815955118276,0.09646962350961985,113,near_dup,4.0,8,2383,0.5818,Anemia,C,,False,False,,
0.03138453286373988,0.1267372144793626,114,disjoint,0.0,8,3393,0.8284,URTI,A,,False,False,,
0.02640050830086693,0.12484316875634249,114,random,0.375,8,3210,0.7837,URTI,A,,False,False,,
0.024247489040135406,0.11254098334757145,114,near_dup,4.0,8,3882,0.9478,URTI,A,,False,False,,
0.03970705275423825,0.09871553057746496,115,disjoint,0.0,8,2806,0.6851,Scombroid food poisoning,D,,False,False,,
0.03513315800228156,0.09743106545647606,115,random,0.5,8,3093,0.7551,Scombroid food poisoning,D,,False,False,,
0.03130550685455091,0.09420585538464366,115,near_dup,4.0,8,3837,0.9368,Scombroid food poisoning,D,,False,False,,
0.031159287493210286,0.13092986819538055,117,disjoint,0.0,8,2883,0.7039,Panic attack,D,,False,False,,
0.032300999824656174,0.13309953360294458,117,random,0.5,8,2873,0.7014,Panic attack,D,,False,False,,
0.03583242479362525,0.11534040803962853,117,near_dup,3.125,8,2849,0.6956,Panic attack,D,,False,False,,
0.03244863213330973,0.10399441375193419,118,disjoint,0.0,8,3270,0.7983,Bronchospasm / acute asthma exacerbation,E,,False,False,,
0.04041690028680023,0.09254726480867248,118,random,0.75,8,3305,0.8069,Bronchospasm / acute asthma exacerbation,E,,False,False,,
0.03517315536737442,0.11770468264876399,118,near_dup,3.5,8,2451,0.5984,Bronchospasm / acute asthma exacerbation,E,,False,False,,
0.04535041336202994,0.1262813831344829,119,disjoint,0.0,8,2834,0.6919,Anemia,C,,False,False,,
0.05365572596201673,0.11537381242669653,119,random,1.0,8,2827,0.6902,Anemia,C,,False,False,,
0.04744512139586732,0.1137363779489533,119,near_dup,3.625,8,3250,0.7935,Anemia,C,,False,False,,
0.032652805479301605,0.13128048260114156,121,disjoint,0.0,8,3103,0.7576,Acute otitis media,B,,False,False,,
0.029686891604796983,0.1293931178515777,121,random,1.375,8,3146,0.7681,Acute otitis media,B,,False,False,,
0.03449089571950026,0.11277740106743295,121,near_dup,4.0,8,2902,0.7085,Acute otitis media,B,,False,False,,
0.040399338759016246,0.12217402447276982,122,disjoint,0.0,8,2999,0.7322,Localized edema,A,,False,False,,
0.02735789785219822,0.12127464432705892,122,random,0.75,8,3369,0.8225,Localized edema,A,,False,False,,
0.03798663917405065,0.11022743375360733,122,near_dup,3.125,8,3572,0.8721,Localized edema,A,,False,False,,
0.039632398838875815,0.13281512643152382,123,disjoint,0.0,8,3489,0.8518,Pneumonia,E,,False,False,,
0.039573006390128285,0.13238918113347609,123,random,0.125,8,3554,0.8677,Pneumonia,E,,False,False,,
0.0400165997853037,0.10793318778451066,123,near_dup,4.0,8,2616,0.6387,Pneumonia,E,,False,False,,
0.044425549858715385,0.09232553253968945,124,disjoint,0.0,8,2701,0.6594,Anemia,C,,False,False,,
0.03963038985966705,0.11334508573054336,124,random,0.25,8,2781,0.679,Anemia,C,,False,False,,
0.038485924393171445,0.09249997767619789,124,near_dup,4.0,8,3644,0.8896,Anemia,C,,False,False,,
0.028047104278812185,0.11922599775425624,125,disjoint,0.0,8,2886,0.7046,Guillain-Barré syndrome,B,,False,False,,
0.021822532347869128,0.10767800676694605,125,random,0.75,8,2844,0.6943,Guillain-Barré syndrome,B,,False,False,,
0.03028744643961545,0.11467550230736379,125,near_dup,4.0,8,2694,0.6577,Guillain-Barré syndrome,B,,False,False,,
0.04177877743495628,0.120625267692958,126,disjoint,0.0,8,3325,0.8118,Anemia,E,,False,False,,
0.04289088098448701,0.12236405204748735,126,random,0.25,8,3361,0.8206,Anemia,E,,False,False,,
0.04979317856486887,0.1238231809620629,126,near_dup,3.0,8,2821,0.6887,Anemia,E,,False,False,,
0.030877014869474806,0.12814572306524497,127,disjoint,0.0,8,3050,0.7446,Bronchitis,C,,False,False,,
0.03211774583905935,0.12673322507180274,127,random,0.25,8,3001,0.7327,Bronchitis,C,,False,False,,
0.024081938798190095,0.12714809003955452,127,near_dup,4.0,8,2509,0.6125,Bronchitis,C,,False,False,,
0.030288773821666837,0.12626584827376064,128,disjoint,0.0,8,3485,0.8508,Viral pharyngitis,D,,False,False,,
0.028229867239133455,0.12074047479836736,128,random,1.25,8,3347,0.8171,Viral pharyngitis,D,,False,False,,
0.02381091902498156,0.08940927085495787,128,near_dup,4.0,8,3056,0.7461,Viral pharyngitis,D,,False,False,,
0.035900316754123196,0.11604561226704391,129,disjoint,0.0,8,3316,0.8096,Myasthenia gravis,C,,False,False,,
0.03409204450144898,0.12496620535239344,129,random,1.125,8,3425,0.8362,Myasthenia gravis,C,,False,False,,
0.031560086557874456,0.11077585510793142,129,near_dup,4.0,8,2484,0.6064,Myasthenia gravis,C,,False,False,,
0.038549418619368225,0.13745885118987644,130,disjoint,0.0,8,3005,0.7336,Pneumonia,A,,False,False,,
0.03342052493826486,0.13220568792166887,130,random,1.5,8,3173,0.7747,Pneumonia,A,,False,False,,
0.040611949283629656,0.0973960869378061,130,near_dup,4.0,8,3047,0.7439,Pneumonia,A,,False,False,,
0.0357518034579698,0.1067789720982546,131,disjoint,0.0,8,2939,0.7175,Chagas,C,,False,False,,
0.029658773593837395,0.10125068406341597,131,random,0.875,8,3088,0.7539,Chagas,C,,False,False,,
0.033274403802352026,0.09377885617868742,131,near_dup,3.125,8,2765,0.675,Chagas,C,,False,False,,
0.034376712603261694,0.10778856073011411,132,disjoint,0.0,8,3644,0.8896,Anaphylaxis,A,,False,False,,
0.03415881143882871,0.1108273427162203,132,random,1.0,8,3406,0.8315,Anaphylaxis,A,,False,False,,
0.04423427360597998,0.09517301868618233,132,near_dup,4.0,8,2885,0.7043,Anaphylaxis,A,,False,False,,
0.03887853576452471,0.11498866806505248,133,disjoint,0.0,8,2891,0.7058,Pulmonary embolism,B,,False,False,,
0.033481061429483816,0.11548443104402395,133,random,1.25,8,3274,0.7993,Pulmonary embolism,B,,False,False,,
0.03395894143613987,0.10350239061517641,133,near_dup,3.75,8,3587,0.8757,Pulmonary embolism,B,,False,False,,
0.03281123972556088,0.13697432093613315,134,disjoint,0.0,8,3042,0.7427,URTI,E,,False,False,,
0.028775625920388848,0.12540599596104585,134,random,0.5,8,2998,0.7319,URTI,E,,False,False,,
0.019847823117743246,0.14210384486068506,134,near_dup,3.375,8,3564,0.8701,URTI,E,,False,False,,
0.03220895539561752,0.12106939579098253,135,disjoint,0.0,8,2857,0.6975,Acute pulmonary edema,E,,False,False,,
0.03610721409495454,0.10525055286416318,135,random,0.25,8,2824,0.6895,Acute pulmonary edema,E,,False,False,,
0.02924729118240066,0.10804162092972547,135,near_dup,4.0,8,3852,0.9404,Acute pulmonary edema,E,,False,False,,
0.033904682321008295,0.12629479177849134,136,disjoint,0.0,8,2657,0.6487,Atrial fibrillation,D,,False,False,,
0.038868628413183615,0.11859569119405933,136,random,1.25,8,2848,0.6953,Atrial fibrillation,D,,False,False,,
0.03588219135417603,0.10646671745780623,136,near_dup,4.0,8,2464,0.6016,Atrial fibrillation,D,,False,False,,
0.0333766337716952,0.10127075876516756,137,disjoint,0.0,8,3150,0.769,HIV (initial infection),C,,False,False,,
0.03317243172205053,0.09916333691217005,137,random,0.25,8,3123,0.7625,HIV (initial infection),C,,False,False,,
0.0382504740555305,0.09659564632602269,137,near_dup,3.375,8,2954,0.7212,HIV (initial infection),C,,False,False,,
0.040817684901412576,0.10086989223054843,138,disjoint,0.0,8,3022,0.7378,Scombroid food poisoning,A,,False,False,,
0.0415471596934367,0.100047635671217,138,random,0.625,8,2989,0.7297,Scombroid food poisoning,A,,False,False,,
0.04562468302901834,0.10036049209156772,138,near_dup,3.25,8,3324,0.8115,Scombroid food poisoning,A,,False,False,,
0.03331119392532855,0.11695103738020407,139,disjoint,0.0,8,3017,0.7366,Viral pharyngitis,A,,False,False,,
0.03476938427775167,0.11598505212168675,139,random,0.75,8,3065,0.7483,Viral pharyngitis,A,,False,False,,
0.02609527100867126,0.09744998232054058,139,near_dup,4.0,8,2430,0.5933,Viral pharyngitis,A,,False,False,,
0.03320760634960607,0.10776415665168315,140,disjoint,0.0,8,3110,0.7593,Viral pharyngitis,B,,False,False,,
0.03203527152072638,0.11209037102526054,140,random,0.25,8,2894,0.7065,Viral pharyngitis,B,,False,False,,
0.025586730742361397,0.10296014398772968,140,near_dup,4.0,8,2582,0.6304,Viral pharyngitis,B,,False,False,,
0.03817835377412848,0.11139637383894296,141,disjoint,0.0,8,3154,0.77,Atrial fibrillation,E,,False,False,,
0.03458845254499465,0.11177955069433665,141,random,0.625,8,3274,0.7993,Atrial fibrillation,E,,False,False,,
0.04491740763478447,0.09956525507732294,141,near_dup,4.0,8,2822,0.689,Atrial fibrillation,E,,False,False,,
0.03721180441789329,0.11614505219040439,142,disjoint,0.0,8,2891,0.7058,Pulmonary embolism,C,,False,False,,
0.03631768643390387,0.11004445518483408,142,random,0.75,8,3043,0.7429,Pulmonary embolism,C,,False,False,,
0.04051981616066769,0.09462938613432925,142,near_dup,4.0,8,3328,0.8125,Pulmonary embolism,C,,False,False,,
0.026272074042935856,0.11060495206038468,143,disjoint,0.0,8,3149,0.7688,URTI,D,,False,False,,
0.023260533635038882,0.11134864170162473,143,random,0.5,8,2874,0.7017,URTI,D,,False,False,,
0.023909057315904647,0.10767687483894406,143,near_dup,4.0,8,3682,0.8989,URTI,D,,False,False,,
0.03607504753745161,0.10830433860974154,144,disjoint,0.0,8,3131,0.7644,Possible NSTEMI / STEMI,A,,False,False,,
0.03406637275475077,0.10257895768882008,144,random,1.75,8,3185,0.7776,Possible NSTEMI / STEMI,A,,False,False,,
0.036565231188433245,0.10323892565793358,144,near_dup,3.875,8,3180,0.7764,Possible NSTEMI / STEMI,A,,False,False,,
0.03134722518734634,0.12029792099201586,145,disjoint,0.0,8,3200,0.7812,Pulmonary neoplasm,A,,False,False,,
0.028827534202719107,0.12752704936428927,145,random,1.375,8,2698,0.6587,Pulmonary neoplasm,A,,False,False,,
0.030948248255299404,0.11649689454498002,145,near_dup,4.0,8,2014,0.4917,Pulmonary neoplasm,A,,False,False,,
0.03130671828694176,0.11264030481106602,146,disjoint,0.0,8,3140,0.7666,Viral pharyngitis,E,,False,False,,
0.026549683621851727,0.12073891470208764,146,random,0.625,8,3207,0.783,Viral pharyngitis,E,,False,False,,
0.02673533561755903,0.11559993583068717,146,near_dup,4.0,8,2472,0.6035,Viral pharyngitis,E,,False,False,,
0.04058999745757319,0.11301129368803231,147,disjoint,0.0,8,3291,0.8035,Possible NSTEMI / STEMI,A,,False,False,,
0.037187645822996274,0.1216719928488601,147,random,0.875,8,3257,0.7952,Possible NSTEMI / STEMI,A,,False,False,,
0.036411454959306866,0.09510450787638547,147,near_dup,3.125,8,3639,0.8884,Possible NSTEMI / STEMI,A,,False,False,,
0.04751039430266246,0.10853291731473291,148,disjoint,0.0,8,3003,0.7332,Inguinal hernia,C,,False,False,,
0.03996747246128507,0.10224757681135088,148,random,0.625,8,3252,0.7939,Inguinal hernia,C,,False,False,,
0.043238769518211484,0.08793153226724826,148,near_dup,3.0,8,3758,0.9175,Inguinal hernia,C,,False,False,,
0.029409397233393975,0.08876484038773924,149,disjoint,0.0,8,3380,0.8252,Acute COPD exacerbation / infection,D,,False,False,,
0.023841238871682435,0.08973553079704288,149,random,1.0,8,3194,0.7798,Acute COPD exacerbation / infection,D,,False,False,,
0.023271003607078455,0.08601408613321837,149,near_dup,4.0,8,2609,0.637,Acute COPD exacerbation / infection,D,,False,False,,
0.044083410961320624,0.10781451145885512,150,disjoint,0.0,8,3191,0.7791,Pneumonia,C,,False,False,,
0.041087101271841675,0.10946977004641667,150,random,0.625,8,3088,0.7539,Pneumonia,C,,False,False,,
0.057593258330598474,0.09827687624056125,150,near_dup,4.0,8,2675,0.6531,Pneumonia,C,,False,False,,
0.04531732888426632,0.10906364946276881,151,disjoint,0.0,8,2757,0.6731,Influenza,C,,False,False,,
0.038977890042588115,0.12259908716077916,151,random,0.25,8,2779,0.6785,Influenza,C,,False,False,,
0.02962320626829751,0.08348235564335482,151,near_dup,3.0,8,2990,0.73,Influenza,C,,False,False,,
0.03279737111006398,0.11511649802559987,152,disjoint,0.0,8,2983,0.7283,Chronic rhinosinusitis,D,,False,False,,
0.028647851664572954,0.09509350986627396,152,random,1.0,8,2899,0.7078,Chronic rhinosinusitis,D,,False,False,,
0.021638056394294836,0.08947461858770112,152,near_dup,4.0,8,2920,0.7129,Chronic rhinosinusitis,D,,False,False,,
0.04592930609942414,0.13369633624097332,153,disjoint,0.0,8,3515,0.8582,Pneumonia,B,,False,False,,
0.04878249653847888,0.13473029505985323,153,random,1.25,8,2964,0.7236,Pneumonia,B,,False,False,,
0.03983016521669924,0.11034511663456215,153,near_dup,4.0,8,3031,0.74,Pneumonia,B,,False,False,,
0.03356020670616999,0.09721781592816114,154,disjoint,0.0,8,3165,0.7727,Viral pharyngitis,E,,False,False,,
0.028873977411421947,0.10196097148582339,154,random,0.375,8,3037,0.7415,Viral pharyngitis,E,,False,False,,
0.02756128431065008,0.0930343513682601,154,near_dup,4.0,8,2267,0.5535,Viral pharyngitis,E,,False,False,,
0.0377051598043181,0.11140312567295041,155,disjoint,0.0,8,3247,0.7927,GERD,D,,False,False,,
0.026987758523318917,0.09832259209360927,155,random,1.0,8,3117,0.761,GERD,D,,False,False,,
0.029908292402978987,0.12544307830830803,155,near_dup,3.375,8,3518,0.8589,GERD,D,,False,False,,
0.028679020717390813,0.07648766109196004,156,disjoint,0.0,8,3124,0.7627,Myasthenia gravis,D,,False,False,,
0.02566447720164433,0.08412114391103387,156,random,0.375,8,3163,0.7722,Myasthenia gravis,D,,False,False,,
0.022692646089126356,0.08495411272451747,156,near_dup,3.25,8,2941,0.718,Myasthenia gravis,D,,False,False,,
0.03271388555003796,0.08990663092845352,157,disjoint,0.0,8,3184,0.7773,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.02390528444084339,0.08713647601689445,157,random,0.75,8,2875,0.7019,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.036865452595520765,0.09863043083169032,157,near_dup,3.5,8,2436,0.5947,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.031658036590670235,0.13392001295869704,158,disjoint,0.0,8,3072,0.75,Acute rhinosinusitis,B,,False,False,,
0.027472327099530958,0.12396965236985125,158,random,1.0,8,3232,0.7891,Acute rhinosinusitis,B,,False,False,,
0.020535883610136807,0.12134822305961279,158,near_dup,4.0,8,2739,0.6687,Acute rhinosinusitis,B,,False,False,,
0.03331410755345132,0.1204232210147893,159,disjoint,0.0,8,2978,0.7271,Bronchiectasis,E,,False,False,,
0.030407289566937834,0.11629920451377984,159,random,0.5,8,3227,0.7878,Bronchiectasis,E,,False,False,,
0.025467673112871125,0.12974061469867593,159,near_dup,4.0,8,2865,0.6995,Bronchiectasis,E,,False,False,,
0.02724129194393754,0.1265758899608045,160,disjoint,0.0,8,3357,0.8196,Unstable angina,D,,False,False,,
0.029795776586979628,0.14324768452934222,160,random,0.875,8,3096,0.7559,Unstable angina,D,,False,False,,
0.02596086828270927,0.12932281154644443,160,near_dup,4.0,8,3090,0.7544,Unstable angina,D,,False,False,,
0.029760245328361634,0.12397238373523578,161,disjoint,0.0,8,3352,0.8184,Tuberculosis,B,,False,False,,
0.02844917619950138,0.10179242429876467,161,random,0.875,8,3040,0.7422,Tuberculosis,B,,False,False,,
0.03404483037593309,0.11092502116662217,161,near_dup,4.0,8,3088,0.7539,Tuberculosis,B,,False,False,,
0.03405320306774229,0.10757033467234578,162,disjoint,0.0,8,3051,0.7449,Possible NSTEMI / STEMI,E,,False,False,,
0.026419666392030194,0.12265772534010466,162,random,0.625,8,3145,0.7678,Possible NSTEMI / STEMI,E,,False,False,,
0.03507182709290646,0.11791595521208365,162,near_dup,3.875,8,3464,0.8457,Possible NSTEMI / STEMI,E,,False,False,,
0.030670492385979742,0.10695345024578273,163,disjoint,0.0,8,3163,0.7722,Viral pharyngitis,B,,False,False,,
0.031603395589627326,0.1097324909933377,163,random,1.0,8,3040,0.7422,Viral pharyngitis,B,,False,False,,
0.024755092497798614,0.10092197298945393,163,near_dup,4.0,8,2519,0.615,Viral pharyngitis,B,,False,False,,
0.02941529464442283,0.13634373603053973,164,disjoint,0.0,8,2680,0.6543,Myocarditis,A,,False,False,,
0.027207796258153394,0.10513765300856903,164,random,0.5,8,2857,0.6975,Myocarditis,A,,False,False,,
0.028090567619074136,0.1087947293635807,164,near_dup,4.0,8,2625,0.6409,Myocarditis,A,,False,False,,
0.03186852313228883,0.0910284075216623,165,disjoint,0.0,8,3455,0.8435,Bronchospasm / acute asthma exacerbation,D,,False,False,,
0.026491938711842522,0.09763229402597062,165,random,0.75,8,3129,0.7639,Bronchospasm / acute asthma exacerbation,D,,False,False,,
0.03566516780119855,0.09360989222477656,165,near_dup,3.5,8,2722,0.6646,Bronchospasm / acute asthma exacerbation,D,,False,False,,
0.03159606270492077,0.11284886893554358,166,disjoint,0.0,8,2835,0.6921,Pulmonary embolism,B,,False,False,,
0.033751334180124104,0.11319520272081718,166,random,0.875,8,3159,0.7712,Pulmonary embolism,B,,False,False,,
0.03221713149105199,0.11182629851828096,166,near_dup,4.0,8,3463,0.8455,Pulmonary embolism,B,,False,False,,
0.026401767900097184,0.09886811370961368,168,disjoint,0.0,8,2982,0.728,URTI,B,,False,False,,
0.02492330566747114,0.10139419547340367,168,random,0.625,8,2686,0.6558,URTI,B,,False,False,,
0.02385520028474275,0.13771879361593165,168,near_dup,4.0,8,2997,0.7317,URTI,B,,False,False,,
0.02332732966169715,0.1452746942450176,169,disjoint,0.0,8,2960,0.7227,URTI,D,,False,False,,
0.017639167999732308,0.1253675617845147,169,random,0.875,8,3072,0.75,URTI,D,,False,False,,
0.020403448012075387,0.10760149018460652,169,near_dup,4.0,8,3502,0.855,URTI,D,,False,False,,
0.025713333423482254,0.12292897810402792,170,disjoint,0.0,8,3348,0.8174,Viral pharyngitis,C,,False,False,,
0.026446100702742115,0.12310306019207928,170,random,1.125,8,3268,0.7979,Viral pharyngitis,C,,False,False,,
0.02019601032952778,0.11511469032848254,170,near_dup,4.0,8,2400,0.5859,Viral pharyngitis,C,,False,False,,
0.030184870964149013,0.13471034320537,171,disjoint,0.0,8,3010,0.7349,SLE,A,,False,False,,
0.03805301559623331,0.12088367852993542,171,random,1.625,8,3157,0.7708,SLE,A,,False,False,,
0.03065191861242056,0.12344575111637823,171,near_dup,3.25,8,3616,0.8828,SLE,A,,False,False,,
0.03241074984543957,0.11280947446357459,172,disjoint,0.0,8,2895,0.7068,Acute pulmonary edema,E,,False,False,,
0.029409614886390045,0.11908728350681486,172,random,0.75,8,3055,0.7458,Acute pulmonary edema,E,,False,False,,
0.03761499319807626,0.10474452241760446,172,near_dup,4.0,8,2965,0.7239,Acute pulmonary edema,E,,False,False,,
0.037177363177761436,0.11213659260829445,173,disjoint,0.0,8,3035,0.741,Bronchospasm / acute asthma exacerbation,B,,False,False,,
0.032848356931935996,0.10594748766743578,173,random,1.25,8,2887,0.7048,Bronchospasm / acute asthma exacerbation,B,,False,False,,
0.034482046496123075,0.10572820507513825,173,near_dup,3.25,8,2781,0.679,Bronchospasm / acute asthma exacerbation,B,,False,False,,
0.02705383111606352,0.12161253803787986,174,disjoint,0.0,8,3209,0.7834,Myasthenia gravis,D,,False,False,,
0.027398759993957356,0.1222470811844687,174,random,0.875,8,3367,0.822,Myasthenia gravis,D,,False,False,,
