method,condition,signed_strength,t_delay,delay_idx,indifference_multiplier,plot_multiplier,log_indifference_multiplier,logistic_alpha,logistic_beta_log_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows,time_delay_format,day_count_delays,time_delay_format_source
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1825 days,10,3.1169444246025577,3.1169444246025577,1.1368531708548515,-1.9368474234501316,1.7036917986460187,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,3650 days,11,207.70876550085913,100.0,5.336136932691891,-1.9568011457737209,0.36670744594003224,right_censored_threshold_above_tested_range,0.9687499999999999,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1 hour,0,0.5041502333157314,1.0,-0.6848809733527165,0.9097553630317243,1.3283408335585294,left_censored_threshold_below_tested_range,0.8938143747289988,64,60,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,8 hours,1,0.6224874486014075,1.0,-0.47403181373585346,1.6729542931179306,3.5292025654002988,left_censored_threshold_below_tested_range,0.9563143747289987,64,62,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1 day,2,0.9828183695029444,1.0,-0.017330947521850444,0.09366624136567125,5.404565517700582,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,2 days,3,0.2254947111466581,1.0,-1.489458574209537,3.3258404392117162,2.232919059851501,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,7 days,4,0.5385262261446728,1.0,-0.6189190813530887,1.2481437953991739,2.01665101788503,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,30 days,5,1.2857360544761842,1.2857360544761842,0.25133135939682827,-0.5366315885819235,2.135155715823879,finite,0.9781571873644994,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,90 days,6,2.214877913903473,2.214877913903473,0.7951972841015171,-1.2681679275533058,1.5947840276972172,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,365 days,7,3.1114630349501584,3.1114630349501584,1.13509304481842,-8.636627729738864,7.608739890676063,finite,0.8968428126355006,64,61,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,730 days,8,3.314757531806798,3.314757531806798,1.1983844782197175,-1.9518502494137435,1.628734588012481,finite,0.8124999999999999,64,58,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1095 days,9,2.3873920955702537,2.3873920955702537,0.870201596778729,-5.802643052386166,6.668159509090899,finite,0.6374356252710011,64,53,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1825 days,10,2.846296224453768,2.846296224453768,1.0460185787395695,-2.1901710557190897,2.093816592013308,finite,0.7405928126355007,64,56,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,3650 days,11,10.763958818816404,10.763958818816404,2.3762034070320346,-2.3857307052596237,1.004009462405194,finite,0.7624356252710012,64,57,day_counts,True,config:time_delay_format
