case,context_fill,context_tokens,seq_len,layer,head,correct,pathology,attention_entropy,frac_system,frac_early_cases,frac_recent_cases,frac_current_query,peak_relative
2,0.167,684,976,16,12,False,Viral pharyngitis,4.705714702606201,0.20090442895889282,0.16868643462657928,0.10238432139158249,0.5280247926712036,0.0020512820512820513
2,0.167,684,976,16,13,False,Viral pharyngitis,4.328019618988037,0.210837721824646,0.32019683718681335,0.15827210247516632,0.3106934428215027,0.0041025641025641026
2,0.167,684,976,16,14,False,Viral pharyngitis,3.3990862369537354,0.39181631803512573,0.3181021511554718,0.13857132196426392,0.15151022374629974,0.0041025641025641026
2,0.167,684,976,16,15,False,Viral pharyngitis,6.455367088317871,0.09057702124118805,0.35743412375450134,0.2853001654148102,0.26668864488601685,0.0020512820512820513
2,0.167,684,976,16,16,False,Viral pharyngitis,4.755782604217529,0.07757352292537689,0.09986661374568939,0.0345669686794281,0.7879930138587952,0.9928205128205129
2,0.167,684,976,16,17,False,Viral pharyngitis,4.243041038513184,0.10385817289352417,0.0816911906003952,0.023075196892023087,0.7913753986358643,0.8717948717948718
2,0.167,684,976,16,18,False,Viral pharyngitis,2.772625684738159,0.7418410778045654,0.06368996202945709,0.046361293643713,0.1481076180934906,0.027692307692307693
2,0.167,684,976,16,19,False,Viral pharyngitis,4.71121883392334,0.2810218930244446,0.14754745364189148,0.08842867612838745,0.48300206661224365,0.0041025641025641026
2,0.167,684,976,16,20,False,Viral pharyngitis,3.1980719566345215,0.4123533070087433,0.27456575632095337,0.09506551176309586,0.2180154174566269,0.0020512820512820513
2,0.167,684,976,16,21,False,Viral pharyngitis,4.205432415008545,0.3358123302459717,0.27730506658554077,0.06722673773765564,0.31965598464012146,0.0041025641025641026
2,0.167,684,976,16,22,False,Viral pharyngitis,3.1940622329711914,0.026051122695207596,0.02381102368235588,0.008440399542450905,0.941697359085083,0.9917948717948718
2,0.167,684,976,16,23,False,Viral pharyngitis,3.6734237670898438,0.24616579711437225,0.2591177821159363,0.08532601594924927,0.4093904495239258,1.0
2,0.167,684,976,16,24,False,Viral pharyngitis,3.9043824672698975,0.07660301774740219,0.07647627592086792,0.021795790642499924,0.825124979019165,0.9928205128205129
2,0.167,684,976,16,25,False,Viral pharyngitis,4.349081993103027,0.0724114328622818,0.03343523293733597,0.029256729409098625,0.8648966550827026,0.9671794871794872
2,0.167,684,976,16,26,False,Viral pharyngitis,4.855324745178223,0.13332772254943848,0.10534946620464325,0.044394150376319885,0.7169287204742432,0.9928205128205129
2,0.167,684,976,16,27,False,Viral pharyngitis,5.410393714904785,0.1072879284620285,0.14202170073986053,0.1514851450920105,0.5992052555084229,0.9969230769230769
2,0.167,684,976,16,28,False,Viral pharyngitis,3.7202398777008057,0.31373944878578186,0.37935489416122437,0.14791719615459442,0.15898849070072174,0.0041025641025641026
2,0.167,684,976,16,29,False,Viral pharyngitis,4.361575126647949,0.2977762520313263,0.3502187132835388,0.16109183430671692,0.19091317057609558,0.0020512820512820513
2,0.167,684,976,16,30,False,Viral pharyngitis,4.0616455078125,0.17644688487052917,0.07317442446947098,0.04483867809176445,0.7055399417877197,0.961025641025641
2,0.167,684,976,16,31,False,Viral pharyngitis,4.411646842956543,0.03410724923014641,0.036000411957502365,0.019628968089818954,0.9102632999420166,0.9917948717948718
2,0.167,684,976,24,0,False,Viral pharyngitis,2.7356371879577637,0.19735778868198395,0.3804033398628235,0.16653679311275482,0.25570201873779297,0.0041025641025641026
2,0.167,684,976,24,1,False,Viral pharyngitis,2.8665709495544434,0.20609141886234283,0.353929340839386,0.18255065381526947,0.25742843747138977,0.0041025641025641026
2,0.167,684,976,24,2,False,Viral pharyngitis,3.8293673992156982,0.18040971457958221,0.3689732849597931,0.1433056890964508,0.3073112964630127,0.03076923076923077
2,0.167,684,976,24,3,False,Viral pharyngitis,4.285589694976807,0.17178231477737427,0.21308523416519165,0.08123989403247833,0.5338925123214722,0.0020512820512820513
2,0.167,684,976,24,4,False,Viral pharyngitis,3.1035659313201904,0.23228314518928528,0.4315192401409149,0.14315535128116608,0.1930423229932785,0.03282051282051282
2,0.167,684,976,24,5,False,Viral pharyngitis,4.095550537109375,0.21584828197956085,0.3863353133201599,0.15653371810913086,0.24128277599811554,0.0041025641025641026
2,0.167,684,976,24,6,False,Viral pharyngitis,3.672091484069824,0.21850524842739105,0.42205625772476196,0.15315735340118408,0.20628118515014648,0.0041025641025641026
2,0.167,684,976,24,7,False,Viral pharyngitis,3.2645344734191895,0.23064561188220978,0.4033733904361725,0.15059489011764526,0.21538609266281128,0.0041025641025641026
2,0.167,684,976,24,8,False,Viral pharyngitis,2.8296961784362793,0.24271421134471893,0.38761022686958313,0.1615486443042755,0.20812690258026123,0.0041025641025641026
2,0.167,684,976,24,9,False,Viral pharyngitis,2.529937505722046,0.25146356225013733,0.46833106875419617,0.1416235715150833,0.1385817676782608,0.03282051282051282
2,0.167,684,976,24,10,False,Viral pharyngitis,4.3476786613464355,0.1409752368927002,0.29103684425354004,0.15007027983665466,0.4179176092147827,0.03076923076923077
2,0.167,684,976,24,11,False,Viral pharyngitis,2.9962024688720703,0.2310275286436081,0.4124305844306946,0.15993881225585938,0.19660300016403198,0.0041025641025641026
2,0.167,684,976,24,12,False,Viral pharyngitis,2.6327641010284424,0.2938525676727295,0.4226970672607422,0.12463824450969696,0.158812016248703,0.0041025641025641026
2,0.167,684,976,24,13,False,Viral pharyngitis,3.3400814533233643,0.2050626277923584,0.4260292053222656,0.15741051733493805,0.21149758994579315,0.03282051282051282
2,0.167,684,976,24,14,False,Viral pharyngitis,2.633563995361328,0.2844266891479492,0.4854249656200409,0.10683757066726685,0.12331078946590424,0.0041025641025641026
2,0.167,684,976,24,15,False,Viral pharyngitis,4.42032527923584,0.16763713955879211,0.3415057361125946,0.19546207785606384,0.29539498686790466,0.03282051282051282
2,0.167,684,976,24,16,False,Viral pharyngitis,3.376676321029663,0.2404802143573761,0.41536054015159607,0.11448128521442413,0.22967804968357086,0.0041025641025641026
2,0.167,684,976,24,17,False,Viral pharyngitis,3.6953887939453125,0.1791459619998932,0.27629026770591736,0.09601728618144989,0.448546439409256,0.9907692307692307
2,0.167,684,976,24,18,False,Viral pharyngitis,3.3111233711242676,0.26074403524398804,0.4003430902957916,0.13858643174171448,0.20032645761966705,0.0041025641025641026
2,0.167,684,976,24,19,False,Viral pharyngitis,4.103653907775879,0.09946493059396744,0.19092880189418793,0.05120451748371124,0.6584018468856812,0.9876923076923076
2,0.167,684,976,24,20,False,Viral pharyngitis,3.135859966278076,0.3251551389694214,0.39974868297576904,0.12837977707386017,0.1467163860797882,0.0020512820512820513
2,0.167,684,976,24,21,False,Viral pharyngitis,3.2185428142547607,0.5959063768386841,0.174544557929039,0.12068045139312744,0.10886852443218231,0.0020512820512820513
2,0.167,684,976,24,22,False,Viral pharyngitis,4.315256118774414,0.04269809275865555,0.3078500032424927,0.3761225938796997,0.27332931756973267,0.6943589743589743
2,0.167,684,976,24,23,False,Viral pharyngitis,2.313023567199707,0.052374258637428284,0.09381037950515747,0.07102221250534058,0.7827930450439453,0.9784615384615385
2,0.167,684,976,24,24,False,Viral pharyngitis,1.5900813341140747,0.008209969848394394,0.03433503583073616,0.07286227494478226,0.8845926523208618,0.9620512820512821
2,0.167,684,976,24,25,False,Viral pharyngitis,3.102699041366577,0.18401473760604858,0.4522770941257477,0.16084755957126617,0.20286040008068085,0.03282051282051282
2,0.167,684,976,24,26,False,Viral pharyngitis,3.3365252017974854,0.18469810485839844,0.4390963613986969,0.1648029088973999,0.21140256524085999,0.03282051282051282
2,0.167,684,976,24,27,False,Viral pharyngitis,2.888796329498291,0.26056644320487976,0.435084730386734,0.14012545347213745,0.16422343254089355,0.0041025641025641026
2,0.167,684,976,24,28,False,Viral pharyngitis,2.6994497776031494,0.4007531404495239,0.3389706313610077,0.10010422766208649,0.1601720005273819,0.0041025641025641026
2,0.167,684,976,24,29,False,Viral pharyngitis,2.6216278076171875,0.27177712321281433,0.4558587372303009,0.1268017590045929,0.14556218683719635,0.0041025641025641026
2,0.167,684,976,24,30,False,Viral pharyngitis,3.256460666656494,0.22746294736862183,0.40756550431251526,0.13891083002090454,0.2260606586933136,0.0041025641025641026
2,0.167,684,976,24,31,False,Viral pharyngitis,2.6063497066497803,0.24135887622833252,0.32746827602386475,0.1577063947916031,0.27346640825271606,0.0041025641025641026
2,0.167,684,976,31,0,False,Viral pharyngitis,1.8002848625183105,0.018157484009861946,0.05360177904367447,0.02600472792983055,0.9022359848022461,1.0
2,0.167,684,976,31,1,False,Viral pharyngitis,3.8354177474975586,0.21516986191272736,0.34644174575805664,0.09497389942407608,0.3434145748615265,0.0020512820512820513
2,0.167,684,976,31,2,False,Viral pharyngitis,2.9723427295684814,0.24340492486953735,0.49534517526626587,0.12249784916639328,0.1387520283460617,0.21333333333333335
2,0.167,684,976,31,3,False,Viral pharyngitis,3.1093130111694336,0.17277221381664276,0.6038536429405212,0.10227464139461517,0.12109961360692978,0.03076923076923077
2,0.167,684,976,31,4,False,Viral pharyngitis,2.953479051589966,0.15614980459213257,0.38582706451416016,0.2164914906024933,0.2415316104888916,0.9969230769230769
2,0.167,684,976,31,5,False,Viral pharyngitis,3.2033746242523193,0.16636928915977478,0.20754078030586243,0.05799160152673721,0.5680983662605286,1.0
2,0.167,684,976,31,6,False,Viral pharyngitis,3.0800909996032715,0.21115471422672272,0.2437307983636856,0.27918392419815063,0.2659304440021515,0.0
2,0.167,684,976,31,7,False,Viral pharyngitis,3.2236099243164062,0.3475086987018585,0.4235553443431854,0.08623985946178436,0.14269597828388214,0.0020512820512820513
2,0.167,684,976,31,8,False,Viral pharyngitis,2.8552587032318115,0.2463034838438034,0.44499924778938293,0.1438005119562149,0.1648966670036316,0.03076923076923077
2,0.167,684,976,31,9,False,Viral pharyngitis,3.806290626525879,0.11166194081306458,0.1387714445590973,0.07358382642269135,0.6759827733039856,1.0
2,0.167,684,976,31,10,False,Viral pharyngitis,3.7477777004241943,0.2118799239397049,0.42951786518096924,0.07232771813869476,0.2862745523452759,0.03282051282051282
2,0.167,684,976,31,11,False,Viral pharyngitis,3.549654960632324,0.3034153878688812,0.3886035680770874,0.09286361932754517,0.21511724591255188,0.0020512820512820513
2,0.167,684,976,31,12,False,Viral pharyngitis,2.768012523651123,0.174630805850029,0.5017735958099365,0.1706559956073761,0.1529395431280136,0.03282051282051282
2,0.167,684,976,31,13,False,Viral pharyngitis,3.833505392074585,0.05302158370614052,0.5739772319793701,0.20443448424339294,0.16856665909290314,0.03076923076923077
2,0.167,684,976,31,14,False,Viral pharyngitis,3.1818816661834717,0.16871501505374908,0.42322155833244324,0.1696559488773346,0.23840749263763428,0.03282051282051282
2,0.167,684,976,31,15,False,Viral pharyngitis,3.2506275177001953,0.2647823989391327,0.3853929936885834,0.09787657111883163,0.2519480288028717,0.0041025641025641026
2,0.167,684,976,31,16,False,Viral pharyngitis,4.32665491104126,0.19533194601535797,0.2541978061199188,0.10690051317214966,0.44356968998908997,0.9907692307692307
2,0.167,684,976,31,17,False,Viral pharyngitis,4.596933841705322,0.11133750528097153,0.18913428485393524,0.0863882303237915,0.6131400465965271,1.0
2,0.167,684,976,31,18,False,Viral pharyngitis,3.3423590660095215,0.23366610705852509,0.4893738627433777,0.10092917084693909,0.17603084444999695,0.03076923076923077
2,0.167,684,976,31,19,False,Viral pharyngitis,3.098001003265381,0.21828386187553406,0.4528139531612396,0.151159405708313,0.17774273455142975,0.03282051282051282
2,0.167,684,976,31,20,False,Viral pharyngitis,3.206803560256958,0.3445877730846405,0.3484804332256317,0.0716082751750946,0.23532360792160034,0.0041025641025641026
2,0.167,684,976,31,21,False,Viral pharyngitis,3.5295138359069824,0.32704368233680725,0.3857996165752411,0.09613220393657684,0.19102463126182556,0.0041025641025641026
2,0.167,684,976,31,22,False,Viral pharyngitis,3.021209716796875,0.20045112073421478,0.3906082212924957,0.1731424629688263,0.23579812049865723,0.03282051282051282
2,0.167,684,976,31,23,False,Viral pharyngitis,3.338989019393921,0.23715277016162872,0.47248542308807373,0.11365580558776855,0.17670592665672302,0.21333333333333335
2,0.167,684,976,31,24,False,Viral pharyngitis,3.0777127742767334,0.2631853520870209,0.43060001730918884,0.12354554235935211,0.1826690286397934,0.03282051282051282
2,0.167,684,976,31,25,False,Viral pharyngitis,0.0737466812133789,0.000604288128670305,0.001807075459510088,0.0010760221630334854,0.9965124726295471,1.0
2,0.167,684,976,31,26,False,Viral pharyngitis,3.1369805335998535,0.17541509866714478,0.47502076625823975,0.1652461290359497,0.18431799113750458,0.21333333333333335
2,0.167,684,976,31,27,False,Viral pharyngitis,3.969508171081543,0.2105926275253296,0.31611204147338867,0.09673332422971725,0.3765619397163391,0.0020512820512820513
2,0.167,684,976,31,28,False,Viral pharyngitis,3.025865077972412,0.3267093896865845,0.4314715564250946,0.09631737321615219,0.14550170302391052,0.0041025641025641026
2,0.167,684,976,31,29,False,Viral pharyngitis,3.080673933029175,0.24170410633087158,0.472904771566391,0.1187485009431839,0.1666426658630371,0.03282051282051282
2,0.167,684,976,31,30,False,Viral pharyngitis,3.3708913326263428,0.25054195523262024,0.45061635971069336,0.1188637837767601,0.17997798323631287,0.0041025641025641026
2,0.167,684,976,31,31,False,Viral pharyngitis,3.120844841003418,0.2511497437953949,0.4356594681739807,0.13889461755752563,0.17429614067077637,0.03282051282051282
3,0.24,983,1239,0,0,True,Atrial fibrillation,7.121582508087158,0.023252051323652267,0.38283318281173706,0.38363558053970337,0.21027930080890656,0.6437802907915994
3,0.24,983,1239,0,1,True,Atrial fibrillation,2.059993028640747,0.00014954074868001044,0.009290263056755066,0.0055395164526999,0.9850205779075623,0.9991922455573505
3,0.24,983,1239,0,2,True,Atrial fibrillation,6.034413814544678,0.03079267218708992,0.20700907707214355,0.38845619559288025,0.37374210357666016,0.9555735056542811
3,0.24,983,1239,0,3,True,Atrial fibrillation,5.9774088859558105,0.019349509850144386,0.3047344386577606,0.45704805850982666,0.21886804699897766,0.9555735056542811
3,0.24,983,1239,0,4,True,Atrial fibrillation,3.7402610778808594,8.04269511718303e-05,0.00019779136346187443,0.02713761292397976,0.9725841283798218,0.9967689822294022
3,0.24,983,1239,0,5,True,Atrial fibrillation,5.204814910888672,0.0003851783403661102,0.03829959034919739,0.10791213810443878,0.8534030914306641,0.9660743134087237
3,0.24,983,1239,0,6,True,Atrial fibrillation,7.1216325759887695,0.02340896800160408,0.38217583298683167,0.3836900591850281,0.2107251137495041,0.05654281098546042
3,0.24,983,1239,0,7,True,Atrial fibrillation,6.487217426300049,0.009636927396059036,0.2249356359243393,0.3780832886695862,0.3873441517353058,0.821486268174475
3,0.24,983,1239,0,8,True,Atrial fibrillation,4.653536319732666,0.06800878793001175,0.390275239944458,0.3896822929382324,0.15203355252742767,0.013731825525040387
3,0.24,983,1239,0,9,True,Atrial fibrillation,4.260745525360107,0.00029347202507779,0.0008897074731066823,0.05121857300400734,0.947598397731781,0.994345718901454
3,0.24,983,1239,0,10,True,Atrial fibrillation,6.813023567199707,0.028912756592035294,0.36881646513938904,0.38866645097732544,0.21360436081886292,0.21567043618739903
3,0.24,983,1239,0,11,True,Atrial fibrillation,4.497447967529297,0.07985678315162659,0.388725221157074,0.3783636689186096,0.15305429697036743,0.9297253634894992
3,0.24,983,1239,0,12,True,Atrial fibrillation,7.122048854827881,0.023385584354400635,0.3825429379940033,0.3832720220088959,0.2107994109392166,0.8982229402261712
3,0.24,983,1239,0,13,True,Atrial fibrillation,3.0582668781280518,0.0002569807111285627,0.014422097243368626,0.009065570309758186,0.9762552976608276,0.994345718901454
3,0.24,983,1239,0,14,True,Atrial fibrillation,5.193403244018555,0.001432602060958743,0.05403319001197815,0.440597802400589,0.5039365291595459,0.9297253634894992
3,0.24,983,1239,0,15,True,Atrial fibrillation,2.19779372215271,0.0002789146965369582,0.004368854686617851,0.02652047947049141,0.9688317179679871,0.9959612277867528
3,0.24,983,1239,0,16,True,Atrial fibrillation,5.8021559715271,0.05359158292412758,0.4426964819431305,0.2756413519382477,0.22807058691978455,0.9555735056542811
3,0.24,983,1239,0,17,True,Atrial fibrillation,5.011276721954346,0.05818384885787964,0.3676217794418335,0.4069674611091614,0.1672269105911255,0.6260096930533118
3,0.24,983,1239,0,18,True,Atrial fibrillation,5.322543144226074,0.0657675564289093,0.3698951005935669,0.3868129253387451,0.17752446234226227,0.6260096930533118
3,0.24,983,1239,0,19,True,Atrial fibrillation,7.094601154327393,0.02251320518553257,0.3840961754322052,0.38124847412109375,0.21214213967323303,0.3432956381260097
3,0.24,983,1239,0,20,True,Atrial fibrillation,7.0645222663879395,0.02166946791112423,0.3833438754081726,0.3841812312602997,0.21080535650253296,0.07269789983844911
3,0.24,983,1239,0,21,True,Atrial fibrillation,4.52304220199585,0.0015053506940603256,0.020586561411619186,0.20893578231334686,0.7689722776412964,0.9951534733441034
3,0.24,983,1239,0,22,True,Atrial fibrillation,7.091867923736572,0.02277844399213791,0.3831334710121155,0.38700780272483826,0.20708021521568298,0.3069466882067851
3,0.24,983,1239,0,23,True,Atrial fibrillation,7.096754550933838,0.020829033106565475,0.34490859508514404,0.39440929889678955,0.239853173494339,0.994345718901454
3,0.24,983,1239,0,24,True,Atrial fibrillation,4.210630893707275,0.0025240201503038406,0.006073953118175268,0.09442752599716187,0.8969745635986328,0.9967689822294022
3,0.24,983,1239,0,25,True,Atrial fibrillation,7.122035980224609,0.02339060604572296,0.3826504051685333,0.3833311200141907,0.21062783896923065,0.308562197092084
3,0.24,983,1239,0,26,True,Atrial fibrillation,6.903393745422363,0.016225077211856842,0.28302493691444397,0.28897225856781006,0.4117778539657593,0.994345718901454
3,0.24,983,1239,0,27,True,Atrial fibrillation,6.452418327331543,0.02321087196469307,0.3698338270187378,0.3929951786994934,0.21396011114120483,0.9297253634894992
3,0.24,983,1239,0,28,True,Atrial fibrillation,5.98137092590332,0.0036491313949227333,0.04014435037970543,0.27304720878601074,0.6831594109535217,0.9733441033925686
3,0.24,983,1239,0,29,True,Atrial fibrillation,6.968924522399902,0.025662356987595558,0.3871952295303345,0.3808062672615051,0.2063361406326294,0.6760904684975767
3,0.24,983,1239,0,30,True,Atrial fibrillation,5.364135265350342,0.017029767856001854,0.20077477395534515,0.59544837474823,0.18674705922603607,0.7891760904684976
3,0.24,983,1239,0,31,True,Atrial fibrillation,2.653841495513916,0.00025057789753191173,0.004697337746620178,0.02264772728085518,0.9724044799804688,0.994345718901454
3,0.24,983,1239,8,0,True,Atrial fibrillation,4.872335433959961,0.10678644478321075,0.33210983872413635,0.31298959255218506,0.24811410903930664,0.029079159935379646
3,0.24,983,1239,8,1,True,Atrial fibrillation,4.800634384155273,0.20106157660484314,0.24192628264427185,0.34662961959838867,0.21038244664669037,0.029079159935379646
3,0.24,983,1239,8,2,True,Atrial fibrillation,2.6976284980773926,0.060340672731399536,0.13391278684139252,0.09522475302219391,0.710521936416626,1.0
3,0.24,983,1239,8,3,True,Atrial fibrillation,3.2280964851379395,0.07955104112625122,0.16949039697647095,0.08973769843578339,0.6612207889556885,0.9967689822294022
3,0.24,983,1239,8,4,True,Atrial fibrillation,1.8506414890289307,0.015851594507694244,0.03922795504331589,0.8352810144424438,0.10963940620422363,0.7875605815831987
3,0.24,983,1239,8,5,True,Atrial fibrillation,4.886848449707031,0.40259090065956116,0.3042829632759094,0.20987069606781006,0.08325537294149399,0.0
3,0.24,983,1239,8,6,True,Atrial fibrillation,4.345760345458984,0.04082806408405304,0.1628693789243698,0.6492303013801575,0.1470722109079361,0.5460420032310178
3,0.24,983,1239,8,7,True,Atrial fibrillation,3.021979570388794,0.14688287675380707,0.5093886256217957,0.25275444984436035,0.09097404032945633,0.029079159935379646
3,0.24,983,1239,8,8,True,Atrial fibrillation,4.309771537780762,0.02836425043642521,0.08524378389120102,0.4393405616283417,0.447051465511322,0.9959612277867528
3,0.24,983,1239,8,9,True,Atrial fibrillation,5.787569999694824,0.06791052222251892,0.3483574688434601,0.3877907991409302,0.19594115018844604,0.7891760904684976
3,0.24,983,1239,8,10,True,Atrial fibrillation,5.203956127166748,0.006361536681652069,0.11761420965194702,0.5667451024055481,0.309279203414917,0.7891760904684976
3,0.24,983,1239,8,11,True,Atrial fibrillation,3.409247636795044,0.11619801074266434,0.2425755262374878,0.15939155220985413,0.48183488845825195,0.9959612277867528
3,0.24,983,1239,8,12,True,Atrial fibrillation,3.7658488750457764,0.11042304337024689,0.2898239493370056,0.18736156821250916,0.41239139437675476,0.029079159935379646
3,0.24,983,1239,8,13,True,Atrial fibrillation,4.7966766357421875,0.05396581068634987,0.18900783360004425,0.27721357345581055,0.47981271147727966,0.9959612277867528
3,0.24,983,1239,8,14,True,Atrial fibrillation,3.971709728240967,0.193831205368042,0.4834311604499817,0.23440684378147125,0.08833076059818268,0.029079159935379646
3,0.24,983,1239,8,15,True,Atrial fibrillation,2.7915492057800293,0.02799963764846325,0.06266838312149048,0.04259881377220154,0.8667330741882324,0.9951534733441034
3,0.24,983,1239,8,16,True,Atrial fibrillation,4.146028518676758,0.0720415785908699,0.1434093564748764,0.2411317527294159,0.5434171557426453,0.7940226171243941
3,0.24,983,1239,8,17,True,Atrial fibrillation,7.066523551940918,0.023145634680986404,0.3491290211677551,0.40202653408050537,0.2256988286972046,0.49515347334410337
3,0.24,983,1239,8,18,True,Atrial fibrillation,4.133002758026123,0.02680654637515545,0.06434303522109985,0.6197928786277771,0.28905752301216125,0.7875605815831987
3,0.24,983,1239,8,19,True,Atrial fibrillation,5.305544853210449,0.06659431010484695,0.1798432469367981,0.3519517481327057,0.40161070227622986,0.7956381260096931
3,0.24,983,1239,8,20,True,Atrial fibrillation,4.1304779052734375,0.15917739272117615,0.38323935866355896,0.18547463417053223,0.27210867404937744,0.029079159935379646
3,0.24,983,1239,8,21,True,Atrial fibrillation,5.40496826171875,0.0804133415222168,0.2057100385427475,0.2605040371417999,0.45337262749671936,0.029079159935379646
3,0.24,983,1239,8,22,True,Atrial fibrillation,4.009849548339844,0.15466538071632385,0.47827428579330444,0.27340659499168396,0.09365386515855789,0.029079159935379646
3,0.24,983,1239,8,23,True,Atrial fibrillation,4.4511919021606445,0.3475964069366455,0.19203388690948486,0.2743830382823944,0.18598677217960358,0.0024232633279483036
3,0.24,983,1239,8,24,True,Atrial fibrillation,3.7499732971191406,0.1429043859243393,0.3187617063522339,0.15388935804367065,0.38444453477859497,0.029079159935379646
3,0.24,983,1239,8,25,True,Atrial fibrillation,3.3316478729248047,0.07044536620378494,0.1853862702846527,0.12288157641887665,0.6212867498397827,0.9959612277867528
3,0.24,983,1239,8,26,True,Atrial fibrillation,3.494300127029419,0.17354530096054077,0.3842533230781555,0.23702077567577362,0.20518043637275696,0.029079159935379646
3,0.24,983,1239,8,27,True,Atrial fibrillation,7.107562065124512,0.026138555258512497,0.3773359954357147,0.3828420341014862,0.21368347108364105,0.0
3,0.24,983,1239,8,28,True,Atrial fibrillation,3.2470955848693848,0.012897424399852753,0.017875254154205322,0.080232173204422,0.8889951705932617,0.9660743134087237
3,0.24,983,1239,8,29,True,Atrial fibrillation,4.264947891235352,0.06482819467782974,0.19119174778461456,0.1408924162387848,0.6030876636505127,0.029079159935379646
3,0.24,983,1239,8,30,True,Atrial fibrillation,7.084847927093506,0.02428949624300003,0.38284605741500854,0.3821350932121277,0.21072936058044434,0.0210016155088853
3,0.24,983,1239,8,31,True,Atrial fibrillation,4.365971088409424,0.1601610630750656,0.5225948095321655,0.22211340069770813,0.0951308161020279,0.029079159935379646
3,0.24,983,1239,16,0,True,Atrial fibrillation,3.415170192718506,0.007481453940272331,0.019838282838463783,0.08657436817884445,0.8861058354377747,0.9741518578352181
3,0.24,983,1239,16,1,True,Atrial fibrillation,3.371729850769043,0.0052760024555027485,0.01935267634689808,0.029449425637722015,0.9459218382835388,0.8909531502423264
3,0.24,983,1239,16,2,True,Atrial fibrillation,4.325876235961914,0.014606389217078686,0.040765341371297836,0.11295396834611893,0.8316742181777954,0.9063004846526656
3,0.24,983,1239,16,3,True,Atrial fibrillation,3.3304154872894287,0.3437480330467224,0.14413227140903473,0.10517755150794983,0.4069421887397766,0.0016155088852988692
3,0.24,983,1239,16,4,True,Atrial fibrillation,4.066092491149902,0.018654346466064453,0.040315136313438416,0.051362715661525726,0.889667809009552,0.9935379644588045
3,0.24,983,1239,16,5,True,Atrial fibrillation,4.632959365844727,0.184200257062912,0.17164331674575806,0.13929347693920135,0.5048629641532898,0.0032310177705977385
3,0.24,983,1239,16,6,True,Atrial fibrillation,4.6754469871521,0.1394372582435608,0.18676775693893433,0.18366125226020813,0.49013376235961914,0.9733441033925686
3,0.24,983,1239,16,7,True,Atrial fibrillation,5.3425092697143555,0.18978925049304962,0.26042473316192627,0.321674108505249,0.2281118929386139,0.0
3,0.24,983,1239,16,8,True,Atrial fibrillation,5.068151473999023,0.04215233400464058,0.08861799538135529,0.09250956028699875,0.7767199873924255,0.9733441033925686
3,0.24,983,1239,16,9,True,Atrial fibrillation,3.3704118728637695,0.3268117904663086,0.2973024547100067,0.2010175734758377,0.1748681664466858,0.0032310177705977385
3,0.24,983,1239,16,10,True,Atrial fibrillation,3.537017345428467,0.3373548090457916,0.3269784152507782,0.2301490306854248,0.10551764816045761,0.0032310177705977385
3,0.24,983,1239,16,11,True,Atrial fibrillation,4.025234699249268,0.20199789106845856,0.27619239687919617,0.11018679291009903,0.41162288188934326,0.0032310177705977385
3,0.24,983,1239,16,12,True,Atrial fibrillation,4.419244289398193,0.08100289106369019,0.12224908918142319,0.08238164335489273,0.7143664956092834,0.9733441033925686
3,0.24,983,1239,16,13,True,Atrial fibrillation,4.0232625007629395,0.1895272433757782,0.37321823835372925,0.23621883988380432,0.20103560388088226,0.0032310177705977385
3,0.24,983,1239,16,14,True,Atrial fibrillation,3.243567943572998,0.3716353178024292,0.2977959215641022,0.22754643857479095,0.10302234441041946,0.0032310177705977385
3,0.24,983,1239,16,15,True,Atrial fibrillation,6.79316520690918,0.06521272659301758,0.37746280431747437,0.3454142212867737,0.21191027760505676,0.0016155088852988692
3,0.24,983,1239,16,16,True,Atrial fibrillation,4.6844706535339355,0.03366732969880104,0.08161965012550354,0.054775308817625046,0.8299376964569092,0.9063004846526656
3,0.24,983,1239,16,17,True,Atrial fibrillation,4.163829803466797,0.05618291348218918,0.05320749804377556,0.05436660721898079,0.8362430334091187,0.8933764135702746
3,0.24,983,1239,16,18,True,Atrial fibrillation,5.141452312469482,0.22980301082134247,0.1837230771780014,0.16497230529785156,0.4215015769004822,0.021809369951534735
3,0.24,983,1239,16,19,True,Atrial fibrillation,4.714634895324707,0.1785549521446228,0.13963979482650757,0.1571967452764511,0.5246084928512573,0.0032310177705977385
3,0.24,983,1239,16,20,True,Atrial fibrillation,3.1623620986938477,0.38790804147720337,0.27712759375572205,0.169620081782341,0.16534429788589478,0.0016155088852988692
3,0.24,983,1239,16,21,True,Atrial fibrillation,4.496889114379883,0.1479441225528717,0.2769220471382141,0.11748500913381577,0.45764875411987305,0.0032310177705977385
3,0.24,983,1239,16,22,True,Atrial fibrillation,3.834860324859619,0.03369801864027977,0.047723978757858276,0.03166629374027252,0.8869117498397827,0.9935379644588045
3,0.24,983,1239,16,23,True,Atrial fibrillation,3.70771861076355,0.19131305813789368,0.2382204830646515,0.14327983558177948,0.4271865487098694,1.0
3,0.24,983,1239,16,24,True,Atrial fibrillation,3.9711341857910156,0.0500517375767231,0.10266102850437164,0.03821578621864319,0.80907142162323,0.994345718901454
3,0.24,983,1239,16,25,True,Atrial fibrillation,4.7910475730896,0.0335211306810379,0.04454565420746803,0.09253065288066864,0.8294025659561157,0.8933764135702746
