depth,probe,turn,kind,n_tokens,ctx_tokens,share
21,25,30,filler_a,4,2043,0.0009665003717239696
21,25,31,filler_q,59,2043,0.00397740420987785
21,25,32,filler_a,4,2043,0.0011343362713110738
21,25,33,filler_q,51,2043,0.003384239579807515
21,25,34,filler_a,4,2043,0.0008286885849213564
21,25,35,filler_q,86,2043,0.005690147839630363
21,25,36,filler_a,4,2043,0.001256863713973675
21,25,37,filler_q,78,2043,0.007512240700276544
21,25,38,filler_a,4,2043,0.0016203073834658663
21,25,39,filler_q,65,2043,0.00979740246929361
21,25,40,filler_a,4,2043,0.0023777317572654037
21,25,41,filler_q,85,2043,0.01247812818966984
21,25,42,filler_a,4,2043,0.004600014878005681
21,25,43,probe,305,2043,0.23315178345896684
21,26,0,system,48,2154,0.08678630599212743
21,26,1,filler_q,69,2154,0.012566253305710368
21,26,2,filler_a,4,2154,0.00656754457882302
21,26,3,filler_q,90,2154,0.007263528501831546
21,26,4,filler_a,4,2154,0.00412801884328543
21,26,5,filler_q,60,2154,0.004227007315115003
21,26,6,filler_a,4,2154,0.0024219487141294784
21,26,7,filler_q,50,2154,0.0041842401766387675
21,26,8,filler_a,4,2154,0.0018558295994346838
21,26,9,filler_q,49,2154,0.003291767386188211
21,26,10,filler_a,4,2154,0.0011725609271362966
21,26,11,filler_q,75,2154,0.003445076134620112
21,26,12,filler_a,1,2154,0.00041908813751872094
21,26,13,filler_q,53,2154,0.004023288870346814
21,26,14,filler_a,4,2154,0.0020297209390370487
21,26,15,filler_q,55,2154,0.0035213377385514243
21,26,16,filler_a,4,2154,0.0013897642067155719
21,26,17,filler_q,62,2154,0.0036126277834575044
21,26,18,filler_a,4,2154,0.0012630245791663212
21,26,19,filler_q,83,2154,0.003136957114635347
21,26,20,filler_a,4,2154,0.0010131435476246954
21,26,21,filler_q,46,2154,0.0026331659427086406
21,26,22,filler_a,4,2154,0.0008776633076545587
21,26,23,filler_q,83,2154,0.004082658750994876
21,26,24,filler_a,4,2154,0.0009976383828185745
21,26,25,filler_q,56,2154,0.002616285877632265
21,26,26,filler_a,4,2154,0.0006502750952719516
21,26,27,filler_q,52,2154,0.0025208442230005117
21,26,28,filler_a,4,2154,0.0009035998742979173
21,26,29,filler_q,79,2154,0.005096007397388014
21,26,30,filler_a,4,2154,0.0011087598755462429
21,26,31,filler_q,59,2154,0.00486162370695204
21,26,32,filler_a,4,2154,0.0011179918761579952
21,26,33,filler_q,51,2154,0.003641608557679673
21,26,34,filler_a,4,2154,0.0008254480894967833
21,26,35,filler_q,86,2154,0.004719129194564934
21,26,36,filler_a,4,2154,0.0013961670540472836
21,26,37,filler_q,78,2154,0.007497739530645846
21,26,38,filler_a,4,2154,0.0015398503509446416
21,26,39,filler_q,65,2154,0.008923726214289001
21,26,40,filler_a,4,2154,0.0023526616386812314
21,26,41,filler_q,85,2154,0.01145766847207832
21,26,42,filler_a,4,2154,0.003598760540273825
21,26,43,probe,416,2154,0.23149001422578414
21,27,0,system,48,2047,0.07317790092576744
21,27,1,filler_q,69,2047,0.014108921760380488
21,27,2,filler_a,4,2047,0.007220963929473761
21,27,3,filler_q,90,2047,0.007552446245253265
21,27,4,filler_a,4,2047,0.004637210993592198
21,27,5,filler_q,60,2047,0.004720812909540022
21,27,6,filler_a,4,2047,0.0026755097437423272
21,27,7,filler_q,50,2047,0.003658511677234439
21,27,8,filler_a,4,2047,0.001998656302664436
21,27,9,filler_q,49,2047,0.0028433240467173834
21,27,10,filler_a,4,2047,0.001569303706423844
21,27,11,filler_q,75,2047,0.004623764825375879
21,27,12,filler_a,1,2047,0.0005020303430684549
21,27,13,filler_q,53,2047,0.004272089724681126
21,27,14,filler_a,4,2047,0.0024566300433069396
21,27,15,filler_q,55,2047,0.0037647187536177717
21,27,16,filler_a,4,2047,0.00140951922944018
21,27,17,filler_q,62,2047,0.0029730573884455638
21,27,18,filler_a,4,2047,0.0012615449484792436
21,27,19,filler_q,83,2047,0.003566075420125707
21,27,20,filler_a,4,2047,0.0012028114693141696
21,27,21,filler_q,46,2047,0.0026242723726558922
21,27,22,filler_a,4,2047,0.0009715772893902231
21,27,23,filler_q,83,2047,0.003562239096416997
21,27,24,filler_a,4,2047,0.0009706233224879064
21,27,25,filler_q,56,2047,0.002769685066361838
21,27,26,filler_a,4,2047,0.0007180988310454229
21,27,27,filler_q,52,2047,0.003593460934143953
21,27,28,filler_a,4,2047,0.0010968887375828944
21,27,29,filler_q,79,2047,0.004547863717609508
21,27,30,filler_a,4,2047,0.000990011508131112
21,27,31,filler_q,59,2047,0.004131965751567031
21,27,32,filler_a,4,2047,0.0011965186367048177
21,27,33,filler_q,51,2047,0.003478099620823413
21,27,34,filler_a,4,2047,0.0008344468432893497
21,27,35,filler_q,86,2047,0.005565264736137693
21,27,36,filler_a,4,2047,0.0014127783184293362
21,27,37,filler_q,78,2047,0.007446317372303681
21,27,38,filler_a,4,2047,0.001652436890542778
21,27,39,filler_q,65,2047,0.009833216147567533
21,27,40,filler_a,4,2047,0.002459001641052194
21,27,41,filler_q,85,2047,0.012674063445166112
21,27,42,filler_a,4,2047,0.004527579542679077
21,27,43,probe,309,2047,0.22863587678045175
21,28,0,system,48,1959,0.06858025923411368
21,28,1,filler_q,69,1959,0.012436464158368039
21,28,2,filler_a,4,1959,0.005607305619312303
21,28,3,filler_q,90,1959,0.00796719765286192
21,28,4,filler_a,4,1959,0.003928196159037169
21,28,5,filler_q,60,1959,0.004255568826774528
21,28,6,filler_a,4,1959,0.002688414437610503
21,28,7,filler_q,50,1959,0.004097354119658955
21,28,8,filler_a,4,1959,0.002209711089242894
21,28,9,filler_q,49,1959,0.0037796473809890816
21,28,10,filler_a,4,1959,0.001554146914721035
21,28,11,filler_q,75,1959,0.0046710418602221426
21,28,12,filler_a,1,1959,0.0005461796531330492
21,28,13,filler_q,53,1959,0.004593041265073108
21,28,14,filler_a,4,1959,0.002472445265681903
21,28,15,filler_q,55,1959,0.003204536298893735
21,28,16,filler_a,4,1959,0.0015994628337232196
21,28,17,filler_q,62,1959,0.0040068534114769475
21,28,18,filler_a,4,1959,0.0016030513322300044
21,28,19,filler_q,83,1959,0.003645532378686676
21,28,20,filler_a,4,1959,0.0012138261937643237
21,28,21,filler_q,46,1959,0.002141351010979736
21,28,22,filler_a,4,1959,0.0010191128871297299
21,28,23,filler_q,83,1959,0.004316995168059925
21,28,24,filler_a,4,1959,0.0011150062819041595
21,28,25,filler_q,56,1959,0.00391404115535296
21,28,26,filler_a,4,1959,0.0007257707714197701
21,28,27,filler_q,52,1959,0.002920115968769652
21,28,28,filler_a,4,1959,0.0010364375783652
21,28,29,filler_q,79,1959,0.00463740867655362
21,28,30,filler_a,4,1959,0.0010527056454053148
21,28,31,filler_q,59,1959,0.0036774471846499576
21,28,32,filler_a,4,1959,0.0012469654433171751
21,28,33,filler_q,51,1959,0.00406139955134453
21,28,34,filler_a,4,1959,0.0009189067877338901
21,28,35,filler_q,86,1959,0.00557360181757663
21,28,36,filler_a,4,1959,0.0013796098365383583
21,28,37,filler_q,78,1959,0.008223966406808192
21,28,38,filler_a,4,1959,0.0015880246636120945
21,28,39,filler_q,65,1959,0.009446734286568888
21,28,40,filler_a,4,1959,0.0025040942882034356
21,28,41,filler_q,85,1959,0.014176546206703515
21,28,42,filler_a,4,1959,0.005291789548258323
21,28,43,probe,221,1959,0.23665038838651767
21,29,0,system,48,2140,0.07462494256419461
21,29,1,filler_q,69,2140,0.012907669092406251
21,29,2,filler_a,4,2140,0.007891088008965126
21,29,3,filler_q,90,2140,0.007223324458784797
21,29,4,filler_a,4,2140,0.004191778659620506
21,29,5,filler_q,60,2140,0.004119366652090816
21,29,6,filler_a,4,2140,0.002404692482095167
21,29,7,filler_q,50,2140,0.004046996667326932
21,29,8,filler_a,4,2140,0.0019149467704168406
21,29,9,filler_q,49,2140,0.002858924921997511
21,29,10,filler_a,4,2140,0.0012339225204237765
21,29,11,filler_q,75,2140,0.0034284607024396654
21,29,12,filler_a,1,2140,0.00039814781577822547
21,29,13,filler_q,53,2140,0.004022241234864094
21,29,14,filler_a,4,2140,0.0019683906792160844
21,29,15,filler_q,55,2140,0.003442152570955786
21,29,16,filler_a,4,2140,0.001434939189156576
21,29,17,filler_q,62,2140,0.003534864514266475
21,29,18,filler_a,4,2140,0.0010820565338050766
21,29,19,filler_q,83,2140,0.0029310604823751933
21,29,20,filler_a,4,2140,0.0010226411747819562
21,29,21,filler_q,46,2140,0.002676486489726342
21,29,22,filler_a,4,2140,0.0008607334064521592
21,29,23,filler_q,83,2140,0.004013093694142772
21,29,24,filler_a,4,2140,0.0008918330807847012
21,29,25,filler_q,56,2140,0.002409562548427644
21,29,26,filler_a,4,2140,0.0005847464435070537
21,29,27,filler_q,52,2140,0.002675759910217257
21,29,28,filler_a,4,2140,0.000873021096978529
21,29,29,filler_q,79,2140,0.005383057012544333
21,29,30,filler_a,4,2140,0.0010497677113460715
21,29,31,filler_q,59,2140,0.00420471534500042
21,29,32,filler_a,4,2140,0.0011758293535070938
21,29,33,filler_q,51,2140,0.0036347812165166494
21,29,34,filler_a,4,2140,0.0008558276380248007
21,29,35,filler_q,86,2140,0.004658013189878197
21,29,36,filler_a,4,2140,0.0014683026608258917
21,29,37,filler_q,78,2140,0.007932379077810964
21,29,38,filler_a,4,2140,0.001458957477038752
21,29,39,filler_q,65,2140,0.00901081095630846
21,29,40,filler_a,4,2140,0.00228793820008212
21,29,41,filler_q,85,2140,0.01261479358478167
21,29,42,filler_a,4,2140,0.0037022572299009056
21,29,43,probe,402,2140,0.2305798964768296
21,30,0,system,48,2236,0.08564629184951227
21,30,1,filler_q,69,2236,0.01393198730016533
21,30,2,filler_a,4,2236,0.006432533095833626
21,30,3,filler_q,90,2236,0.007305731120006623
21,30,4,filler_a,4,2236,0.0038816586230951563
21,30,5,filler_q,60,2236,0.004187815297370249
21,30,6,filler_a,4,2236,0.002020009592201688
21,30,7,filler_q,50,2236,0.003702722768787753
21,30,8,filler_a,4,2236,0.0015632409560816833
21,30,9,filler_q,49,2236,0.003037143297624365
21,30,10,filler_a,4,2236,0.0013883216222762948
21,30,11,filler_q,75,2236,0.0037556017627197007
21,30,12,filler_a,1,2236,0.00035891026479544197
21,30,13,filler_q,53,2236,0.0033863974211459564
21,30,14,filler_a,4,2236,0.0018319581754424037
21,30,15,filler_q,55,2236,0.0032258709764748056
21,30,16,filler_a,4,2236,0.001411843817599489
21,30,17,filler_q,62,2236,0.0036220030505494092
21,30,18,filler_a,4,2236,0.0011309893418541077
21,30,19,filler_q,83,2236,0.003953707914074425
21,30,20,filler_a,4,2236,0.0010601645990291726
21,30,21,filler_q,46,2236,0.0022944067664728107
21,30,22,filler_a,4,2236,0.0008342774516270122
21,30,23,filler_q,83,2236,0.003835259723328099
21,30,24,filler_a,4,2236,0.0009113449012171886
21,30,25,filler_q,56,2236,0.0032470905821008066
21,30,26,filler_a,4,2236,0.0007194624084912786
21,30,27,filler_q,52,2236,0.003078243981388613
21,30,28,filler_a,4,2236,0.0008235008727916395
21,30,29,filler_q,79,2236,0.004277063590146374
21,30,30,filler_a,4,2236,0.0010890594632873036
21,30,31,filler_q,59,2236,0.004882663580641741
21,30,32,filler_a,4,2236,0.001450774182712477
21,30,33,filler_q,51,2236,0.004566296440153199
21,30,34,filler_a,4,2236,0.0009743342126480012
21,30,35,filler_q,86,2236,0.004921785118137368
21,30,36,filler_a,4,2236,0.0016193750074373124
21,30,37,filler_q,78,2236,0.007372282898155161
21,30,38,filler_a,4,2236,0.0017422557055719048
21,30,39,filler_q,65,2236,0.009671798058106152
21,30,40,filler_a,4,2236,0.0025474083249718794
21,30,41,filler_q,85,2236,0.011453975140854347
21,30,42,filler_a,4,2236,0.003734824207094245
21,30,43,probe,498,2236,0.22634485221929102
21,31,0,system,48,2128,0.07971486847301532
21,31,1,filler_q,69,2128,0.013063601435702146
21,31,2,filler_a,4,2128,0.0072402704412449625
21,31,3,filler_q,90,2128,0.007752176534070308
21,31,4,filler_a,4,2128,0.0041847725657427415
21,31,5,filler_q,60,2128,0.0041110491345647555
21,31,6,filler_a,4,2128,0.002602458281233421
21,31,7,filler_q,50,2128,0.00397319462507012
21,31,8,filler_a,4,2128,0.001960191206028031
21,31,9,filler_q,49,2128,0.002875951130239749
21,31,10,filler_a,4,2128,0.001327284802901481
21,31,11,filler_q,75,2128,0.003517885222259739
21,31,12,filler_a,1,2128,0.00040653197728085646
21,31,13,filler_q,53,2128,0.0042848440106758
21,31,14,filler_a,4,2128,0.0021409587040372414
21,31,15,filler_q,55,2128,0.0036220534099525403
21,31,16,filler_a,4,2128,0.0015504973537812969
21,31,17,filler_q,62,2128,0.003717151333750292
21,31,18,filler_a,4,2128,0.0011437624107019223
21,31,19,filler_q,83,2128,0.003057690406794583
21,31,20,filler_a,4,2128,0.0011226709594240897
21,31,21,filler_q,46,2128,0.0028743142684719545
21,31,22,filler_a,4,2128,0.0009602140100516418
21,31,23,filler_q,83,2128,0.003987454922965284
21,31,24,filler_a,4,2128,0.0009596735996256421
21,31,25,filler_q,56,2128,0.0023734550755719294
21,31,26,filler_a,4,2128,0.0006588817815209959
21,31,27,filler_q,52,2128,0.0029792837486049177
21,31,28,filler_a,4,2128,0.0009102907643528418
21,31,29,filler_q,79,2128,0.005740883140029457
21,31,30,filler_a,4,2128,0.0010440464777519
21,31,31,filler_q,59,2128,0.004274820876415022
21,31,32,filler_a,4,2128,0.001263937555998436
21,31,33,filler_q,51,2128,0.003600301595688807
21,31,34,filler_a,4,2128,0.000881170154492052
21,31,35,filler_q,86,2128,0.0049177917004809436
21,31,36,filler_a,4,2128,0.0017876860186267164
21,31,37,filler_q,78,2128,0.008139576919753934
21,31,38,filler_a,4,2128,0.001598043969719102
21,31,39,filler_q,65,2128,0.009168633290315099
21,31,40,filler_a,4,2128,0.0023552060770138873
21,31,41,filler_q,85,2128,0.0124800929280624
21,31,42,filler_a,4,2128,0.0036739475340858848
21,31,43,probe,390,2128,0.235801747337334
21,32,0,system,48,2050,0.0764347342087709
21,32,1,filler_q,69,2050,0.014375617057881483
21,32,2,filler_a,4,2050,0.007173527687081255
21,32,3,filler_q,90,2050,0.0076002695105305915
21,32,4,filler_a,4,2050,0.004368188327082484
21,32,5,filler_q,60,2050,0.004685690472550014
21,32,6,filler_a,4,2050,0.0026406818824930545
21,32,7,filler_q,50,2050,0.0038648518123974712
21,32,8,filler_a,4,2050,0.0019222835450205722
21,32,9,filler_q,49,2050,0.002894039338191146
21,32,10,filler_a,4,2050,0.0014855899667339419
21,32,11,filler_q,75,2050,0.004539956482872157
21,32,12,filler_a,1,2050,0.00042257704360291836
21,32,13,filler_q,53,2050,0.004268066029492802
21,32,14,filler_a,4,2050,0.0022506802516228147
21,32,15,filler_q,55,2050,0.003791618586905456
21,32,16,filler_a,4,2050,0.001294948650585541
21,32,17,filler_q,62,2050,0.0029961349422741477
21,32,18,filler_a,4,2050,0.001201032510088749
21,32,19,filler_q,83,2050,0.0035011039140842143
21,32,20,filler_a,4,2050,0.0010557585571774719
21,32,21,filler_q,46,2050,0.0025008185160931445
21,32,22,filler_a,4,2050,0.0008537682493993045
21,32,23,filler_q,83,2050,0.004083448490163702
21,32,24,filler_a,4,2050,0.000858051207986549
21,32,25,filler_q,56,2050,0.002801734522647218
21,32,26,filler_a,4,2050,0.0006510520924536361
21,32,27,filler_q,52,2050,0.0033884023068626473
21,32,28,filler_a,4,2050,0.001057887723209998
21,32,29,filler_q,79,2050,0.004769306758963811
21,32,30,filler_a,4,2050,0.0009189791985506655
21,32,31,filler_q,59,2050,0.00408767446508107
21,32,32,filler_a,4,2050,0.0011013259406958229
21,32,33,filler_q,51,2050,0.003597476946783913
21,32,34,filler_a,4,2050,0.0007210642522597768
21,32,35,filler_q,86,2050,0.005674675243861658
21,32,36,filler_a,4,2050,0.001329726264511357
21,32,37,filler_q,78,2050,0.007405116012230257
21,32,38,filler_a,4,2050,0.0015161057848640297
21,32,39,filler_q,65,2050,0.00980592892406015
21,32,40,filler_a,4,2050,0.0023756329399427867
21,32,41,filler_q,85,2050,0.01214173943041258
21,32,42,filler_a,4,2050,0.0040870558199121035
21,32,43,probe,312,2050,0.23668978692962658
21,33,0,system,48,1973,0.07837117179964827
21,33,1,filler_q,69,1973,0.013746319330858911
21,33,2,filler_a,4,1973,0.006744364268970051
21,33,3,filler_q,90,1973,0.008873041279780157
21,33,4,filler_a,4,1973,0.004423681505718495
21,33,5,filler_q,60,1973,0.004365838861563759
21,33,6,filler_a,4,1973,0.0028927699928314875
21,33,7,filler_q,50,1973,0.004217763874377148
21,33,8,filler_a,4,1973,0.00265169618117653
21,33,9,filler_q,49,1973,0.003805018803582617
21,33,10,filler_a,4,1973,0.0016814834156988702
21,33,11,filler_q,75,1973,0.004815376796866994
21,33,12,filler_a,1,1973,0.0006783246014896283
21,33,13,filler_q,53,1973,0.004842198247061031
21,33,14,filler_a,4,1973,0.0024757621652569364
21,33,15,filler_q,55,1973,0.0032805918395543664
21,33,16,filler_a,4,1973,0.0016990450079590424
21,33,17,filler_q,62,1973,0.0038171769570318763
21,33,18,filler_a,4,1973,0.001794123833161188
21,33,19,filler_q,83,1973,0.0036821008604810274
21,33,20,filler_a,4,1973,0.0013907483692451456
21,33,21,filler_q,46,1973,0.0023473599785978822
21,33,22,filler_a,4,1973,0.0010576217303002009
21,33,23,filler_q,83,1973,0.004091481948396414
21,33,24,filler_a,4,1973,0.0011063707741121712
21,33,25,filler_q,56,1973,0.0036727163814288797
21,33,26,filler_a,4,1973,0.000833563101399208
21,33,27,filler_q,52,1973,0.0029106161198198693
21,33,28,filler_a,4,1973,0.0011617950221012986
21,33,29,filler_q,79,1973,0.004623516057211287
21,33,30,filler_a,4,1973,0.0010661496230884328
21,33,31,filler_q,59,1973,0.004043981012969036
21,33,32,filler_a,4,1973,0.0012581923625139934
21,33,33,filler_q,51,1973,0.0043024806028148874
21,33,34,filler_a,4,1973,0.0009747868955611575
21,33,35,filler_q,86,1973,0.005799052317055489
21,33,36,filler_a,4,1973,0.0014568647791501888
21,33,37,filler_q,78,1973,0.00823153216166312
21,33,38,filler_a,4,1973,0.0017459518871014157
21,33,39,filler_q,65,1973,0.00966193825799726
21,33,40,filler_a,4,1973,0.00248899128045483
21,33,41,filler_q,85,1973,0.014108235039243655
21,33,42,filler_a,4,1973,0.004790347505701606
21,33,43,probe,235,1973,0.206365587078135
21,34,0,system,48,1987,0.07981279540865893
21,34,1,filler_q,69,1987,0.013821290852999251
21,34,2,filler_a,4,1987,0.007534903568268561
21,34,3,filler_q,90,1987,0.008735337485031417
21,34,4,filler_a,4,1987,0.0048009406140475325
21,34,5,filler_q,60,1987,0.004336098607796848
21,34,6,filler_a,4,1987,0.0029522878832409292
21,34,7,filler_q,50,1987,0.004517948160122268
21,34,8,filler_a,4,1987,0.002222715852492113
21,34,9,filler_q,49,1987,0.0035567337782749934
21,34,10,filler_a,4,1987,0.0015447965910780784
21,34,11,filler_q,75,1987,0.004579366312524431
21,34,12,filler_a,1,1987,0.0004935698178699861
21,34,13,filler_q,53,1987,0.004750146223235345
21,34,14,filler_a,4,1987,0.002246827343460007
21,34,15,filler_q,55,1987,0.0030559211099346166
21,34,16,filler_a,4,1987,0.0014751912005964505
21,34,17,filler_q,62,1987,0.0034034636262914785
21,34,18,filler_a,4,1987,0.0014804500925819882
21,34,19,filler_q,83,1987,0.003499229609325982
21,34,20,filler_a,4,1987,0.001180500470660766
21,34,21,filler_q,46,1987,0.002418298000819298
21,34,22,filler_a,4,1987,0.0009277048253583944
21,34,23,filler_q,83,1987,0.0036313295179920277
21,34,24,filler_a,4,1987,0.0009737127404803137
21,34,25,filler_q,56,1987,0.0032434937110491844
21,34,26,filler_a,4,1987,0.000810676293080145
21,34,27,filler_q,52,1987,0.0031701503674274266
21,34,28,filler_a,4,1987,0.0008950446903071156
21,34,29,filler_q,79,1987,0.0042630237810218855
21,34,30,filler_a,4,1987,0.0009139264113695474
21,34,31,filler_q,59,1987,0.0040148804558827345
21,34,32,filler_a,4,1987,0.0011006894769449052
21,34,33,filler_q,51,1987,0.003797044090527817
21,34,34,filler_a,4,1987,0.0008427272112477606
21,34,35,filler_q,86,1987,0.0052322359257535225
21,34,36,filler_a,4,1987,0.0013848300847916013
21,34,37,filler_q,78,1987,0.0077147410366923495
21,34,38,filler_a,4,1987,0.0015498042414492153
21,34,39,filler_q,65,1987,0.009552779736484654
21,34,40,filler_a,4,1987,0.002261770754509225
21,34,41,filler_q,85,1987,0.013786486695978636
21,34,42,filler_a,4,1987,0.00497365405624642
21,34,43,probe,249,1987,0.2204624883694651
21,35,0,system,48,2043,0.08023194905784146
21,35,1,filler_q,69,2043,0.013909402020855376
21,35,2,filler_a,4,2043,0.007011400078383252
21,35,3,filler_q,90,2043,0.007557924436339923
21,35,4,filler_a,4,2043,0.004401645775981541
21,35,5,filler_q,60,2043,0.004616623599447152
21,35,6,filler_a,4,2043,0.00245757181649424
21,35,7,filler_q,50,2043,0.004221903863875504
21,35,8,filler_a,4,2043,0.0018959357747312749
21,35,9,filler_q,49,2043,0.0028190246940184285
21,35,10,filler_a,4,2043,0.0013757263170314968
21,35,11,filler_q,75,2043,0.004523109908144358
21,35,12,filler_a,1,2043,0.0004904650925935958
21,35,13,filler_q,53,2043,0.004204330551188876
21,35,14,filler_a,4,2043,0.0024286982896791977
21,35,15,filler_q,55,2043,0.0037621212234949172
21,35,16,filler_a,4,2043,0.0013284486635517189
21,35,17,filler_q,62,2043,0.0029016100826443104
21,35,18,filler_a,4,2043,0.0011528140565363499
21,35,19,filler_q,83,2043,0.003603921997686946
21,35,20,filler_a,4,2043,0.0010620710261305525
21,35,21,filler_q,46,2043,0.0026431981964354706
21,35,22,filler_a,4,2043,0.0008994861891752918
21,35,23,filler_q,83,2043,0.0033328012456101718
21,35,24,filler_a,4,2043,0.0008215878125433237
21,35,25,filler_q,56,2043,0.002820967059161454
21,35,26,filler_a,4,2043,0.0006324000739545527
21,35,27,filler_q,52,2043,0.0034256072992980397
21,35,28,filler_a,4,2043,0.0009075249806581693
21,35,29,filler_q,79,2043,0.004330077351040429
21,35,30,filler_a,4,2043,0.0009428985820522501
21,35,31,filler_q,59,2043,0.004027001654492429
21,35,32,filler_a,4,2043,0.0011276460807553568
21,35,33,filler_q,51,2043,0.00348643953875101
21,35,34,filler_a,4,2043,0.0008350635915288163
21,35,35,filler_q,86,2043,0.005662715390957129
21,35,36,filler_a,4,2043,0.0012448614240477278
21,35,37,filler_q,78,2043,0.0074991630929171615
21,35,38,filler_a,4,2043,0.0015838978264253022
21,35,39,filler_q,65,2043,0.009892929122056901
21,35,40,filler_a,4,2043,0.0023130173397318504
21,35,41,filler_q,85,2043,0.012926111786124113
21,35,42,filler_a,4,2043,0.004843386635052934
21,35,43,probe,305,2043,0.233477659255384
21,36,0,system,48,2024,0.08322914826245166
21,36,1,filler_q,69,2024,0.013849600320110437
21,36,2,filler_a,4,2024,0.006878914288080344
21,36,3,filler_q,90,2024,0.00790839236353498
21,36,4,filler_a,4,2024,0.004667757597575817
21,36,5,filler_q,60,2024,0.00445027424172836
21,36,6,filler_a,4,2024,0.002526827122891481
21,36,7,filler_q,50,2024,0.004201589191502546
21,36,8,filler_a,4,2024,0.001989276505642059
21,36,9,filler_q,49,2024,0.0030158713977993484
21,36,10,filler_a,4,2024,0.0015852095884835086
21,36,11,filler_q,75,2024,0.0046073506886549305
21,36,12,filler_a,1,2024,0.0004562353949451973
21,36,13,filler_q,53,2024,0.004628675715116263
21,36,14,filler_a,4,2024,0.002401976169445511
21,36,15,filler_q,55,2024,0.0034720815103423466
21,36,16,filler_a,4,2024,0.0014137805420268918
21,36,17,filler_q,62,2024,0.0030405374956615876
21,36,18,filler_a,4,2024,0.0013970794263570836
21,36,19,filler_q,83,2024,0.00365082738330959
21,36,20,filler_a,4,2024,0.0011530005564542416
21,36,21,filler_q,46,2024,0.0026478004086901664
21,36,22,filler_a,4,2024,0.0008997191279205266
21,36,23,filler_q,83,2024,0.0031303383643954
21,36,24,filler_a,4,2024,0.000925314554457507
21,36,25,filler_q,56,2024,0.0029317467008459475
21,36,26,filler_a,4,2024,0.0007025936282520397
21,36,27,filler_q,52,2024,0.003748282528670343
21,36,28,filler_a,4,2024,0.0008581894321784952
21,36,29,filler_q,79,2024,0.004426009898370612
21,36,30,filler_a,4,2024,0.0009829501209262833
21,36,31,filler_q,59,2024,0.004002016242043682
21,36,32,filler_a,4,2024,0.0011486099010357604
21,36,33,filler_q,51,2024,0.003049103400188164
21,36,34,filler_a,4,2024,0.000932780909062668
21,36,35,filler_q,86,2024,0.005323956196412416
21,36,36,filler_a,4,2024,0.0013442979400942444
21,36,37,filler_q,78,2024,0.0077818464250424884
21,36,38,filler_a,4,2024,0.0014625009065380528
21,36,39,filler_q,65,2024,0.009371643606508297
21,36,40,filler_a,4,2024,0.002412529866655696
21,36,41,filler_q,85,2024,0.0125140655811653
21,36,42,filler_a,4,2024,0.004439872770793788
21,36,43,probe,286,2024,0.22829330749241422
21,37,0,system,48,1941,0.07520110031550971
21,37,1,filler_q,69,1941,0.013878983444403034
21,37,2,filler_a,4,1941,0.007113590754055319
21,37,3,filler_q,90,1941,0.008224955425893925
21,37,4,filler_a,4,1941,0.005033879051532787
21,37,5,filler_q,60,1941,0.004569342013878018
21,37,6,filler_a,4,1941,0.0031677695667145715
21,37,7,filler_q,50,1941,0.004343071893777649
21,37,8,filler_a,4,1941,0.0025018730246209155
21,37,9,filler_q,49,1941,0.0037479141705309684
21,37,10,filler_a,4,1941,0.001768750561845129
21,37,11,filler_q,75,1941,0.004786388729291384
21,37,12,filler_a,1,1941,0.0005512548288068751
21,37,13,filler_q,53,1941,0.004119212057078149
21,37,14,filler_a,4,1941,0.0025953597444099293
21,37,15,filler_q,55,1941,0.003305885202948653
21,37,16,filler_a,4,1941,0.0019768507589595042
21,37,17,filler_q,62,1941,0.003804682602667039
21,37,18,filler_a,4,1941,0.00158691242128438
21,37,19,filler_q,83,1941,0.0034341762863201878
21,37,20,filler_a,4,1941,0.0013613068254973888
21,37,21,filler_q,46,1941,0.0022662523482736767
21,37,22,filler_a,4,1941,0.0011704439106582556
21,37,23,filler_q,83,1941,0.004393282578549909
21,37,24,filler_a,4,1941,0.001104738880345996
21,37,25,filler_q,56,1941,0.003727871782545781
21,37,26,filler_a,4,1941,0.0008165024664342511
21,37,27,filler_q,52,1941,0.0027686911148716944
21,37,28,filler_a,4,1941,0.0010722937679632542
21,37,29,filler_q,79,1941,0.00452435219748336
21,37,30,filler_a,4,1941,0.0009346187361242898
21,37,31,filler_q,59,1941,0.0039397504660802374
21,37,32,filler_a,4,1941,0.001268615074958049
21,37,33,filler_q,51,1941,0.004093296088866349
21,37,34,filler_a,4,1941,0.0008162193341944569
21,37,35,filler_q,86,1941,0.005573481389046918
21,37,36,filler_a,4,1941,0.0017049839660698677
21,37,37,filler_q,78,1941,0.007573320123065503
21,37,38,filler_a,4,1941,0.001701018650331822
21,37,39,filler_q,65,1941,0.009362259069104342
21,37,40,filler_a,4,1941,0.0027505346795409146
21,37,41,filler_q,85,1941,0.013848612373687464
21,37,42,filler_a,4,1941,0.005621885357297437
21,37,43,probe,203,1941,0.21563468015960038
21,38,0,system,48,1967,0.07820752681135534
21,38,1,filler_q,69,1967,0.013807524665857052
21,38,2,filler_a,4,1967,0.006569095830645823
21,38,3,filler_q,90,1967,0.00873072345829091
21,38,4,filler_a,4,1967,0.004419312635949237
21,38,5,filler_q,60,1967,0.004552120482172586
21,38,6,filler_a,4,1967,0.002991984355868244
21,38,7,filler_q,50,1967,0.004630545804645489
21,38,8,filler_a,4,1967,0.0025599403040867303
